id	sym	C1	C2	C3	5_uM_thapsigargin_rep1	5_uM_thapsigargin_rep2	5_uM_thapsigargin_rep3
ENSMUSG00000091816	Gm17141	0	0	0	0	1	0
ENSMUSG00000091831	Gm4707	2	4	2	2	1	1
ENSMUSG00000091834	Gm17177	0	0	0	0	0	0
ENSMUSG00000091842	Gm16490	0	0	0	0	0	0
ENSMUSG00000091844	Gm8251	2	5	2	6	6	10
ENSMUSG00000091845	Gm4604	14	5	11	5	11	13
ENSMUSG00000091859	Vmn2r100	0	0	0	0	0	0
ENSMUSG00000091864	Gm17102	3	2	4	4	5	4
ENSMUSG00000091876	Gm3851	2	0	0	0	0	0
ENSMUSG00000091881	Gm17146	5	1	2	5	4	11
ENSMUSG00000091890	A830073O21Rik	10	16	13	21	16	11
ENSMUSG00000091896	Ube2d2a	5283	4793	5541	6236	5880	6517
ENSMUSG00000091898	Tnnc1	7	9	8	22	16	16
ENSMUSG00000091900	Gm4353	18	18	6	17	12	14
ENSMUSG00000091905	Gm6395	17	21	27	16	19	19
ENSMUSG00000091906	1700099I09Rik	0	0	0	0	0	0
ENSMUSG00000091908	Gm17231	0	0	0	0	1	0
ENSMUSG00000091922	Gm17409	0	0	0	0	0	0
ENSMUSG00000091931	AK010878	323	314	256	386	374	244
ENSMUSG00000091941	Gm7399	1	0	1	1	1	2
ENSMUSG00000091947	6530401F13Rik	0	0	0	0	1	0
ENSMUSG00000091952	Gm17709	11	8	24	22	26	29
ENSMUSG00000091955	Gm9844	2	3	3	2	5	2
ENSMUSG00000091956	C2cd4b	8	8	13	10	24	8
ENSMUSG00000091957	Rps2-ps10	251	144	152	164	120	117
ENSMUSG00000091968	Gm17115	8	34	12	11	80	11
ENSMUSG00000091971	Hspa1a	14	26	327	33	62	141
ENSMUSG00000091985	Gm17354	65	91	110	83	126	139
ENSMUSG00000091989	Gm17257	16	20	17	18	7	13
ENSMUSG00000091993	B930036N10Rik	2	0	1	3	6	1
ENSMUSG00000091994	E130317F20Rik	47	61	70	73	81	51
ENSMUSG00000091996	BC049352	2	5	2	0	1	4
ENSMUSG00000091997	Gm6611	2	0	2	0	2	4
ENSMUSG00000091998	Gm17072	0	1	0	0	0	0
ENSMUSG00000092008	Cyp2c69	0	1	1	1	2	0
ENSMUSG00000092009	Myh15	0	0	0	4	12	0
ENSMUSG00000092014	Gm4468	0	0	1	0	0	0
ENSMUSG00000092021	Gbp11	0	0	0	4	0	0
ENSMUSG00000092029	Gm9027	33	24	21	40	26	15
ENSMUSG00000092035	Peg10	0	0	1	0	1	1
ENSMUSG00000092051	Gm17229	0	0	1	0	0	0
ENSMUSG00000092056	Gm7289	0	0	0	0	1	0
ENSMUSG00000092060	Bend4	11	40	13	5	73	13
ENSMUSG00000092062	Gm7664	2	3	0	1	0	0
ENSMUSG00000092071	A230065N10Rik	5	0	1	0	0	1
ENSMUSG00000092072	Gm4540	9	12	10	2	3	4
ENSMUSG00000092073	Gm6205	0	3	0	0	5	0
ENSMUSG00000092074	Dynlt1a	360	469	703	96	177	112
ENSMUSG00000092075	Serpina4-ps1	0	0	1	0	0	0
ENSMUSG00000092077	Olfr101	0	0	0	1	0	0
ENSMUSG00000092083	Kcnb2	65	47	73	55	59	54
ENSMUSG00000092085	Gm17224	0	0	1	0	2	0
ENSMUSG00000092086	Gm6793	14	26	33	17	20	35
ENSMUSG00000092090	Gm3294	0	0	0	1	1	1
ENSMUSG00000092094	Zfp804b	0	0	0	0	0	1
ENSMUSG00000092097	Gm5819	1	1	0	2	11	1
ENSMUSG00000092103	Gm17039	5	4	3	7	8	1
ENSMUSG00000092107	Ear-ps4	0	0	0	0	0	0
ENSMUSG00000092116	Gm10320	1	0	0	0	0	0
ENSMUSG00000092118	Fancf	277	246	313	346	508	282
ENSMUSG00000092124	B930094E09Rik	8	15	6	11	22	8
ENSMUSG00000092131	BC050972	0	2	2	4	2	2
ENSMUSG00000092134	Gm17089	5	6	15	77	134	127
ENSMUSG00000092166	Gm7942	1	1	0	27	60	0
ENSMUSG00000092178	Gm3912	26	30	16	45	49	13
ENSMUSG00000092182	Gm20407	0	0	0	0	0	0
ENSMUSG00000092183	4930515G01Rik	18	23	10	23	26	11
ENSMUSG00000092185	Gm20416	0	0	0	0	0	0
ENSMUSG00000092187	Gm20457	29	44	36	44	36	35
ENSMUSG00000092188	Gm20471	1	1	1	0	2	0
ENSMUSG00000092190	Gm20470	8	4	3	3	2	4
ENSMUSG00000092200	Tnxa	0	0	0	0	1	0
ENSMUSG00000092203	1110038B12Rik	1596	1388	1660	7861	5741	4505
ENSMUSG00000092210	A930009A15Rik	12	5	2	5	5	1
ENSMUSG00000092212	Slc22a13b-ps	229	1100	719	365	2027	518
ENSMUSG00000092216	Gm19345	2	5	0	2	6	3
ENSMUSG00000092219	Gm20443	0	0	0	0	0	0
ENSMUSG00000092223	Gm19807	0	0	0	0	0	0
ENSMUSG00000092225	Gm2381	0	0	0	1	0	0
ENSMUSG00000092229	Gm5977	1	3	0	0	0	0
ENSMUSG00000092230	Gm18889	0	1	0	0	0	0
ENSMUSG00000092232	Gm20521	1	0	0	0	1	0
ENSMUSG00000092233	Gm20403	4	3	0	1	0	1
ENSMUSG00000092239	1700031A10Rik	4	3	3	5	3	5
ENSMUSG00000092240	Gm4246	0	0	0	0	0	2
ENSMUSG00000092241	Gm20522	16	29	6	21	33	1
ENSMUSG00000092243	Gm7030	10	40	29	10	64	27
ENSMUSG00000092246	Gm20493	0	0	0	2	3	5
ENSMUSG00000092247	Gm20426	0	1	1	1	4	7
ENSMUSG00000092251	Trav9n-1	0	0	0	0	0	0
ENSMUSG00000092253	H2-Q3	14	37	13	3	32	18
ENSMUSG00000092257	Gm2308	1	2	1	1	3	3
ENSMUSG00000092260	Zfp963	81	80	90	257	303	148
ENSMUSG00000092261	Gm20519	0	0	0	0	0	0
ENSMUSG00000092265	Gm5682	0	0	0	0	2	0
ENSMUSG00000092266	Gm20500	0	0	0	0	1	0
ENSMUSG00000092268	Gm20540	1	3	7	2	2	3
ENSMUSG00000092274	Neat1	4926	18726	29486	10064	43440	24885
ENSMUSG00000092277	Gm19684	1	19	10	6	8	17
ENSMUSG00000092278	Gm8752	0	0	0	1	1	0
ENSMUSG00000092281	Hmgb1-ps7	0	0	0	0	1	0
ENSMUSG00000092286	Dtnbos	6	5	1	3	5	0
ENSMUSG00000092289	Gm6659	2	4	2	0	3	2
ENSMUSG00000092300	Cdk3-ps	41	37	42	49	52	36
ENSMUSG00000092304	Gm20530	0	0	0	0	0	1
ENSMUSG00000092305	Prps1l1	0	0	0	2	2	2
ENSMUSG00000092306	Gm20447	0	0	0	0	1	0
ENSMUSG00000092309	4930518C09Rik	0	0	0	0	0	0
ENSMUSG00000092323	BB365896	2	3	1	1	7	2
ENSMUSG00000092325	Gm18284	1	9	5	2	5	3
ENSMUSG00000092335	Gm7221	24	10	16	22	10	12
ENSMUSG00000092338	Gm26940	0	0	0	1	0	1
ENSMUSG00000092341	Malat1	1247	4208	7438	1846	5539	7841
ENSMUSG00000092344	Hspe1-ps3	0	1	2	0	2	2
ENSMUSG00000092353	Gm20539	2	3	2	2	5	4
ENSMUSG00000092354	Gm20548	13	20	26	19	32	47
ENSMUSG00000092358	Gm20430	5	1	7	3	1	7
ENSMUSG00000092364	Gm20476	2	6	6	0	7	6
ENSMUSG00000092365	BC023719	0	0	0	1	0	0
ENSMUSG00000092366	Gm17782	0	1	0	0	0	0
ENSMUSG00000092368	A930015D03Rik	2	1	2	4	1	4
ENSMUSG00000092371	Gm20511	1	0	0	0	3	1
ENSMUSG00000092373	Gm20535	0	4	1	0	4	4
ENSMUSG00000092374	Gm6623	2	4	3	5	11	5
ENSMUSG00000092381	Gm20512	0	3	3	4	2	3
ENSMUSG00000092384	Gm4189	9	12	22	56	40	28
ENSMUSG00000092389	Gm20483	0	0	0	2	0	1
ENSMUSG00000092390	Gm20541	0	2	0	0	1	0
ENSMUSG00000092392	Gm20546	0	0	0	0	0	0
ENSMUSG00000092399	4930556N13Rik	2	3	3	1	0	2
ENSMUSG00000092403	Gm20497	0	0	0	0	0	2
ENSMUSG00000092406	Gm20462	0	0	1	0	0	0
ENSMUSG00000092408	Vhl-ps1	0	0	1	0	0	1
ENSMUSG00000092412	Gm20507	0	0	1	0	0	0
ENSMUSG00000092415	Gm20513	0	4	7	5	1	10
ENSMUSG00000092416	Zfp141	678	471	495	681	520	410
ENSMUSG00000092417	Gpank1	496	474	307	804	912	376
ENSMUSG00000092418	Gm20406	0	0	0	0	0	0
ENSMUSG00000092438	Gm18734	1	1	3	2	1	4
ENSMUSG00000092443	Gm20726	1	0	0	0	2	2
ENSMUSG00000092444	Gm18733	2	7	5	2	3	1
ENSMUSG00000092452	Vmn2r-ps45	0	0	0	0	0	0
ENSMUSG00000092455	Gm20456	2	2	0	1	2	1
ENSMUSG00000092457	Gm8835	0	0	1	1	2	1
ENSMUSG00000092458	Gm18737	1	0	0	0	0	0
ENSMUSG00000092465	Gm20472	0	0	0	0	0	0
ENSMUSG00000092467	Gm18360	0	0	1	0	0	0
ENSMUSG00000092470	Gm20518	11	17	8	20	17	30
ENSMUSG00000092474	Gm20478	33	69	49	54	71	42
ENSMUSG00000092477	Gm18808	0	2	0	0	2	0
ENSMUSG00000092480	Gm20495	3	3	4	4	4	4
ENSMUSG00000092482	Gm20531	10	11	4	22	11	8
ENSMUSG00000092483	Gm20421	2	1	0	0	0	0
ENSMUSG00000092486	2610524H06Rik	27	25	23	26	23	24
ENSMUSG00000092490	Gm20482	0	2	0	3	0	2
ENSMUSG00000092494	Gm20420	0	1	0	0	0	2
ENSMUSG00000092495	Gm20405	2	4	2	2	1	12
ENSMUSG00000092509	Gm20394	0	2	2	1	7	5
ENSMUSG00000092512	Gm4152	1	1	1	2	0	1
ENSMUSG00000092517	Art2a-ps	7	5	34	7	28	43
ENSMUSG00000092519	Actl9	0	0	0	0	0	0
ENSMUSG00000092521	Gm4271	0	0	0	0	0	1
ENSMUSG00000092524	Olfr756-ps1	0	1	1	0	2	0
ENSMUSG00000092526	Gm17907	5	7	17	1	9	15
ENSMUSG00000092528	Nlrp1c-ps	0	1	0	1	0	0
ENSMUSG00000092534	Pagr1b	0	1	0	0	0	0
ENSMUSG00000092536	Gm20501	0	0	0	1	0	1
ENSMUSG00000092539	Gm20468	1	3	2	1	3	1
ENSMUSG00000092540	Gm8738	1	2	3	1	1	2
ENSMUSG00000092541	Gm20537	0	0	0	0	0	1
ENSMUSG00000092543	Skiv2l-ps1	0	0	0	0	2	0
ENSMUSG00000092544	Gm20422	0	0	0	0	0	0
ENSMUSG00000092545	Gm20319	0	0	0	0	0	1
ENSMUSG00000092550	Gm20496	0	1	2	0	0	4
ENSMUSG00000092552	Gm4287	0	0	0	0	0	0
ENSMUSG00000092553	Gm20428	0	0	0	0	0	0
ENSMUSG00000092556	Olfr755-ps1	1	2	1	7	11	2
ENSMUSG00000092558	Med20	955	959	1030	1562	1929	1333
ENSMUSG00000092559	Gm20475	0	0	0	0	1	1
ENSMUSG00000092560	Gm8750	0	1	1	0	0	0
ENSMUSG00000092563	Gm3617	1	0	0	1	0	1
ENSMUSG00000092564	BC051226	73	97	61	136	118	56
ENSMUSG00000092568	Olfr759-ps1	0	0	0	0	1	0
ENSMUSG00000092569	Gm20544	6	22	7	12	21	4
ENSMUSG00000092570	2210019I11Rik	15	19	1	16	35	5
ENSMUSG00000092571	Gm4134	0	0	0	0	0	0
ENSMUSG00000092574	2810047C21Rik1	0	0	0	1	0	0
ENSMUSG00000092577	Gm7393	0	2	1	1	3	0
ENSMUSG00000092586	Ly6g6c	4	9	8	344	1175	649
ENSMUSG00000092592	Gm20449	0	1	0	1	5	0
ENSMUSG00000092593	Gm20492	20	17	28	25	60	42
ENSMUSG00000092595	Gm20427	4	2	3	7	9	19
ENSMUSG00000092600	Gm20442	0	0	0	0	0	0
ENSMUSG00000092601	Olfr760-ps1	0	0	0	0	1	0
ENSMUSG00000092602	4931413I07Rik	0	2	0	2	1	3
ENSMUSG00000092607	Scnm1	439	474	700	541	593	827
ENSMUSG00000092612	Gm18604	0	1	0	0	2	0
ENSMUSG00000092618	Btnl6	3070	6657	5621	1901	6705	4033
ENSMUSG00000092619	Gm20438	0	0	1	0	2	0
ENSMUSG00000092622	Khdc3	0	3	0	0	1	4
ENSMUSG00000092624	Gm3654	0	1	0	0	1	0
ENSMUSG00000092625	Gm20404	0	0	0	0	0	1
ENSMUSG00000092626	9130230N09Rik	19	20	17	55	72	14
ENSMUSG00000092641	Gm23563	0	0	0	0	0	0
ENSMUSG00000092644	Gm23564	4	3	4	1	1	4
ENSMUSG00000092659	Mir3100	0	1	0	0	0	0
ENSMUSG00000092660	Gm22403	0	0	1	0	1	1
ENSMUSG00000092680	Snord55	5	14	13	7	7	17
ENSMUSG00000092698	Gm22926	0	0	0	0	0	1
ENSMUSG00000092701	Gm24515	0	1	0	0	0	0
ENSMUSG00000092713	Gm22858	0	5	11	3	1	7
ENSMUSG00000092734	Mir5100	1	2	1	1	4	0
ENSMUSG00000092738	Mir5135	0	0	0	0	0	0
ENSMUSG00000092741	Mir3074-1	5	7	8	4	10	6
ENSMUSG00000092752	Mir3473a	0	0	0	1	0	0
ENSMUSG00000092758	Gm25026	1	2	1	0	2	1
ENSMUSG00000092781	Mir3057	0	0	1	1	3	5
ENSMUSG00000092805	Gm26461	1	1	0	0	3	1
ENSMUSG00000092807	Mir199b	0	0	0	0	0	2
ENSMUSG00000092812	Gm23634	1	0	2	0	1	0
ENSMUSG00000092814	Gm23638	0	0	0	0	0	0
ENSMUSG00000092819	Gm23639	10	12	9	7	8	19
ENSMUSG00000092827	Mir3091	3	4	5	5	3	1
ENSMUSG00000092837	Rpph1	23	16	6	31	39	9
ENSMUSG00000092841	Gm24330	0	2	0	0	1	0
ENSMUSG00000092845	Gm24328	0	0	1	0	0	1
ENSMUSG00000092851	Gm25960	0	0	0	0	0	0
ENSMUSG00000092867	Mir3058	0	2	4	2	3	2
ENSMUSG00000092887	Snord53	7	15	32	10	14	22
ENSMUSG00000092889	Gm22121	3	7	4	6	17	7
ENSMUSG00000092896	Gm23811	0	0	0	0	0	0
ENSMUSG00000092918	Gm24081	0	0	0	0	1	0
ENSMUSG00000092920	Mirt2	0	6	5	3	2	7
ENSMUSG00000092923	Gm24561	0	0	0	0	1	0
ENSMUSG00000092957	Gm26219	0	0	0	0	1	0
ENSMUSG00000092974	Gm25072	1	0	0	0	0	0
ENSMUSG00000092978	Gm25070	0	0	0	1	0	0
ENSMUSG00000092981	Mir5125	152	259	272	194	408	222
ENSMUSG00000092985	Mir378b	1	0	2	1	2	3
ENSMUSG00000092994	Gm23918	0	0	0	0	0	0
ENSMUSG00000092995	Mir16-1	0	0	0	0	0	1
ENSMUSG00000093003	Mir3473c	0	0	0	0	0	0
ENSMUSG00000093007	Mir15a	0	0	0	0	0	0
ENSMUSG00000093021	Gm25303	0	0	0	0	0	0
ENSMUSG00000093023	Gm27826	1	0	0	0	0	0
ENSMUSG00000093026	Gm25301	1	4	4	0	2	5
ENSMUSG00000093031	Gm22662	0	0	0	0	0	0
ENSMUSG00000093042	Mir3109	0	2	2	4	5	1
ENSMUSG00000093044	Snord8	2	3	7	0	5	2
ENSMUSG00000093052	Gm24816	0	0	0	0	0	0
ENSMUSG00000093060	Mir5104	0	0	0	0	0	0
ENSMUSG00000093070	Gm25952	0	0	0	0	0	0
ENSMUSG00000093075	Gm25948	0	0	2	3	2	2
ENSMUSG00000093080	Mir3060	2	6	11	5	9	7
ENSMUSG00000093085	Gm24325	1	0	1	0	2	0
ENSMUSG00000093087	Mir3473d	2	1	4	0	2	7
ENSMUSG00000093097	Mir3097	0	0	0	0	0	0
ENSMUSG00000093100	Mir3971	0	1	0	0	0	0
ENSMUSG00000093119	Gm25640	1	0	0	0	0	0
ENSMUSG00000093120	Mir3474	0	1	0	0	0	0
ENSMUSG00000093124	Gm24366	2	6	4	1	3	5
ENSMUSG00000093139	Gm25999	0	0	0	0	0	0
ENSMUSG00000093155	Gm25035	0	0	0	1	1	0
ENSMUSG00000093156	Mir3076	0	0	2	0	0	1
ENSMUSG00000093162	Gm22184	0	1	0	1	0	1
ENSMUSG00000093163	Gm22994	0	0	0	0	0	0
ENSMUSG00000093164	Gm22993	0	2	0	0	0	0
ENSMUSG00000093168	Gm22990	1	0	0	0	1	0
ENSMUSG00000093169	Mir3079	0	0	0	0	1	1
ENSMUSG00000093176	Mir5119	1	1	3	2	2	2
ENSMUSG00000093178	Snord87	6	1	8	3	5	4
ENSMUSG00000093190	Gm22875	0	0	1	0	0	0
ENSMUSG00000093232	Gm24111	0	0	1	0	0	1
ENSMUSG00000093242	Gm24574	0	0	1	0	0	1
ENSMUSG00000093249	Gm24576	0	0	0	1	0	0
ENSMUSG00000093251	Gm22932	0	0	0	0	0	0
ENSMUSG00000093256	Gm22933	2	4	2	4	4	3
ENSMUSG00000093258	Gm22929	0	0	0	0	0	0
ENSMUSG00000093262	Gm23413	0	0	0	0	1	0
ENSMUSG00000093270	Mir5134	0	0	0	0	0	0
ENSMUSG00000093282	Gm22566	0	0	0	0	0	0
ENSMUSG00000093286	Gm22569	0	0	0	0	0	0
ENSMUSG00000093292	Mir5118	1	0	0	0	0	0
ENSMUSG00000093306	Gm23802	0	0	0	0	1	0
ENSMUSG00000093314	Mir5136	0	0	0	0	0	0
ENSMUSG00000093319	Gm27854	0	2	0	0	1	0
ENSMUSG00000093322	Gm24971	0	0	0	1	0	2
ENSMUSG00000093323	Gm24970	0	0	0	0	0	0
ENSMUSG00000093327	Mir5107	0	0	10	2	0	24
ENSMUSG00000093345	Gm27956	0	0	0	0	0	0
ENSMUSG00000093346	Gm26115	0	0	0	0	0	0
ENSMUSG00000093378	Gm20663	1	0	0	0	0	0
ENSMUSG00000093385	A330044P14Rik	14	14	26	43	37	23
ENSMUSG00000093387	Gm20732	0	0	0	0	0	1
ENSMUSG00000093388	Gm22655	0	1	0	0	0	0
ENSMUSG00000093390	Gm20652	6	5	2	3	6	0
ENSMUSG00000093394	Gm20621	13	13	10	9	3	4
ENSMUSG00000093401	Vmn2r-ps126	1	4	0	2	10	4
ENSMUSG00000093402	Gm18588	1	1	0	0	0	0
ENSMUSG00000093404	Gm25190	0	0	0	1	1	0
ENSMUSG00000093405	Gm20684	35	13	15	43	15	22
ENSMUSG00000093409	Gm25193	1	0	3	0	1	3
ENSMUSG00000093424	6330562C20Rik	7	11	7	5	15	4
ENSMUSG00000093429	Vmn1r-ps145	1	1	0	0	0	0
ENSMUSG00000093437	Gm20702	0	1	1	0	0	0
ENSMUSG00000093445	Lrch4	4	13	30	3	25	26
ENSMUSG00000093446	Gm20694	0	5	59	1	15	26
ENSMUSG00000093453	Vmn1r-ps146	0	1	0	1	1	0
ENSMUSG00000093458	Gm20688	3	10	2	1	4	0
ENSMUSG00000093465	Gm20682	0	0	0	0	0	0
ENSMUSG00000093476	Gm22355	0	0	0	1	0	1
ENSMUSG00000093483	AA465934	54	49	57	39	28	33
ENSMUSG00000093484	Gm20657	0	0	0	0	0	1
ENSMUSG00000093489	Gm20625	1	2	2	2	5	3
ENSMUSG00000093495	Gm23368	0	0	1	0	0	3
ENSMUSG00000093502	Gm20700	0	0	0	0	0	2
ENSMUSG00000093505	Gm20691	0	0	0	0	1	0
ENSMUSG00000093507	Gm20627	3	8	14	16	41	21
ENSMUSG00000093514	Gm28727	16	33	24	50	45	11
ENSMUSG00000093536	Smim17	2	0	0	1	3	0
ENSMUSG00000093538	Gm20711	0	1	0	0	0	0
ENSMUSG00000093539	Mir5621	0	0	0	0	1	0
ENSMUSG00000093553	Gm20633	20	27	23	38	30	36
ENSMUSG00000093557	4930555M17Rik	0	0	0	0	0	0
ENSMUSG00000093559	Gm20705	0	0	1	2	1	0
ENSMUSG00000093562	Gm23090	0	0	1	0	0	1
ENSMUSG00000093565	Rab26os	78	116	108	45	75	105
ENSMUSG00000093573	Gm20610	0	0	0	0	1	0
ENSMUSG00000093575	Gm20695	2	1	6	0	2	4
ENSMUSG00000093577	Gm20632	30	38	29	54	57	45
ENSMUSG00000093579	Gm20036	9	20	13	22	26	8
ENSMUSG00000093580	Gm20706	0	2	0	0	0	0
ENSMUSG00000093587	Gm20554	1	0	5	1	0	7
ENSMUSG00000093593	Gm20683	2	0	0	4	0	0
ENSMUSG00000093594	Gm20707	38	34	57	30	40	42
ENSMUSG00000093598	A730085K08Rik	0	0	0	0	0	1
ENSMUSG00000093599	Mir5620	3	0	0	3	6	1
ENSMUSG00000093601	Gm19459	1	0	0	1	1	0
ENSMUSG00000093606	B130034C11Rik	113	97	68	196	143	122
ENSMUSG00000093610	Cyp2c53-ps	11	10	35	78	120	174
ENSMUSG00000093614	Gm20693	0	0	1	0	0	0
ENSMUSG00000093615	Mir5618	1	1	0	0	0	0
ENSMUSG00000093619	4930535L15Rik	0	0	0	1	0	1
ENSMUSG00000093622	Gm20703	15	12	8	41	40	18
ENSMUSG00000093624	Mipep-ps	0	0	0	0	0	0
ENSMUSG00000093629	Prox2os	6	7	5	4	9	3
ENSMUSG00000093634	Gm10860	0	0	0	0	1	0
ENSMUSG00000093637	Gm20636	7	8	16	6	14	10
ENSMUSG00000093650	Gm20631	1	1	1	0	0	0
ENSMUSG00000093656	Gm20628	0	1	1	3	6	2
ENSMUSG00000093661	Eif4e3	73	51	139	53	65	116
ENSMUSG00000093668	Pou5f2	0	0	1	0	2	0
ENSMUSG00000093671	Gm20656	1	0	0	0	5	0
ENSMUSG00000093672	Gm20655	0	0	0	0	0	0
ENSMUSG00000093673	Gm20644	0	1	0	2	3	1
ENSMUSG00000093674	Rpl41	41521	25571	25879	26229	20042	16635
ENSMUSG00000093675	Gm20618	0	0	0	0	0	0
ENSMUSG00000093677	Gm20712	40	112	94	53	114	97
ENSMUSG00000093682	Gm20681	2	4	4	4	8	4
ENSMUSG00000093684	Gm27857	0	0	0	0	0	0
ENSMUSG00000093687	Gm20637	0	0	0	0	0	0
ENSMUSG00000093688	Gm8488	0	0	0	0	0	0
ENSMUSG00000093690	Mir5619	1	0	0	0	0	0
ENSMUSG00000093695	Gm20717	0	1	1	0	2	1
ENSMUSG00000093697	Gm20686	0	0	0	0	1	0
ENSMUSG00000093720	Gm20635	2	7	6	4	9	3
ENSMUSG00000093726	Gm20667	67	62	36	32	33	23
ENSMUSG00000093734	Gm25082	18	21	15	29	38	37
ENSMUSG00000093739	Gm20692	2	8	5	2	3	1
ENSMUSG00000093740	Gm18417	0	0	1	0	0	0
ENSMUSG00000093746	Mir5622	0	0	0	0	1	0
ENSMUSG00000093749	4921523L03Rik	0	0	0	0	0	1
ENSMUSG00000093752	Gm20716	0	0	0	1	2	0
ENSMUSG00000093757	Mir5623	0	0	0	1	0	2
ENSMUSG00000093758	Gm20701	0	0	1	0	0	0
ENSMUSG00000093759	Scarletltr	0	0	0	0	0	2
ENSMUSG00000093760	Gm20678	14	9	6	10	8	5
ENSMUSG00000093762	Gm25591	0	0	0	0	1	0
ENSMUSG00000093772	4931403E22Rik	6	7	6	3	5	4
ENSMUSG00000093773	Obox3-ps7	0	0	0	0	1	0
ENSMUSG00000093779	Gm20648	0	0	0	0	0	0
ENSMUSG00000093780	Gm22395	0	0	1	0	0	0
ENSMUSG00000093793	Gm24091	0	3	0	2	3	2
ENSMUSG00000093798	Gm8355	25	21	41	11	10	24
ENSMUSG00000093803	Ppp2r3d	584	470	628	690	874	669
ENSMUSG00000093805	Gm9994	154	239	146	48	120	72
ENSMUSG00000093806	Asmt	0	0	1	0	0	3
ENSMUSG00000093812	Gm5627	0	0	0	1	1	2
ENSMUSG00000093814	Gm9637	0	0	0	0	0	0
ENSMUSG00000093826	Gm6900	1	0	0	0	1	3
ENSMUSG00000093831	Gm23144	1	0	2	0	1	1
ENSMUSG00000093843	Gm25939	0	1	2	0	1	0
ENSMUSG00000093846	Gm4425	0	0	0	0	0	0
ENSMUSG00000093849	Gm7083	0	0	0	0	0	0
ENSMUSG00000093858	Gm19967	0	0	0	0	0	1
ENSMUSG00000093859	Gm7882	1	0	1	1	1	1
ENSMUSG00000093862	Gm5117	0	0	0	0	0	0
ENSMUSG00000093865	Lrit3	0	0	0	0	0	0
ENSMUSG00000093867	Gsdmcl2	0	0	0	1	0	0
ENSMUSG00000093868	Gm20809	0	0	0	0	0	0
ENSMUSG00000093874	Gm24539	0	0	0	0	0	1
ENSMUSG00000093875	Gm24538	0	3	0	0	0	0
ENSMUSG00000093880	Tmem181c-ps	24	49	64	24	56	39
ENSMUSG00000093885	Rpl35a-ps5	0	0	0	0	0	0
ENSMUSG00000093897	Gm26268	1	1	1	0	4	0
ENSMUSG00000093898	Gm3629	0	0	0	1	0	0
ENSMUSG00000093904	Tomm20	9807	7121	9594	9270	7207	9062
ENSMUSG00000093908	Gm5784	6	3	16	3	5	7
ENSMUSG00000093910	Zfp853	0	2	2	0	2	2
ENSMUSG00000093916	Gm379	4	7	13	11	62	39
ENSMUSG00000093920	Olfr463	0	0	0	0	1	0
ENSMUSG00000093921	Gm23864	4	1	3	1	4	6
ENSMUSG00000093930	Hmgcs1	20984	25945	30851	16214	22264	29430
ENSMUSG00000093933	Gm25526	3	3	0	3	2	2
ENSMUSG00000093954	Gm16867	81	96	57	60	88	45
ENSMUSG00000093955	Ighv1-34	0	1	0	0	0	0
ENSMUSG00000093956	Gm24497	0	1	0	0	0	0
ENSMUSG00000093967	Gm26180	1	1	5	2	1	8
ENSMUSG00000093979	Gm2237	39	27	39	59	20	27
ENSMUSG00000093989	Rnasek	13	18	16	5	17	17
ENSMUSG00000094017	Gm13160	2	0	2	0	0	0
ENSMUSG00000094018	S100a2	0	0	0	0	0	0
ENSMUSG00000094026	Gm23002	0	0	1	0	0	0
ENSMUSG00000094027	Gm21762	0	1	0	0	0	0
ENSMUSG00000094030	Gm21833	2	7	5	3	9	5
ENSMUSG00000094036	Gm6465	0	2	0	0	4	0
ENSMUSG00000094041	Gm28019	0	0	0	0	0	0
ENSMUSG00000094053	Scgb2b7	6	6	2	3	1	2
ENSMUSG00000094076	Gm4767	0	0	0	0	0	0
ENSMUSG00000094081	Gm20826	0	1	2	2	0	0
ENSMUSG00000094082	Gm12452	0	0	0	1	0	0
ENSMUSG00000094083	Gm1604a	0	0	1	3	2	0
ENSMUSG00000094084	Tdpoz1	0	1	0	0	0	0
ENSMUSG00000094090	Gm8494	0	0	2	2	4	1
ENSMUSG00000094091	Gm21885	556	1216	1328	384	1526	1089
ENSMUSG00000094092	Gm15921	2	1	3	0	3	0
ENSMUSG00000094098	Vmn2r44	0	2	0	0	0	0
ENSMUSG00000094103	1700047I17Rik2	29	33	59	29	35	46
ENSMUSG00000094113	5430401F13Rik	0	0	0	0	4	0
ENSMUSG00000094114	Gm21967	758	675	618	1171	963	653
ENSMUSG00000094122	Rpl31-ps9	5	0	8	7	1	2
ENSMUSG00000094123	Gm23945	0	0	0	0	0	0
ENSMUSG00000094152	Slc6a16	0	0	1	1	0	0
ENSMUSG00000094158	Gm23264	1	2	4	3	2	3
ENSMUSG00000094168	Gm21903	0	0	0	0	1	0
ENSMUSG00000094174	Ighv6-4	0	0	0	0	0	0
ENSMUSG00000094185	Gm5445	0	0	0	0	0	0
ENSMUSG00000094186	Gm1553	0	0	0	0	0	0
ENSMUSG00000094191	Rpl31-ps14	2	0	1	0	0	3
ENSMUSG00000094219	Calhm3	1	1	11	4	0	4
ENSMUSG00000094230	Gm21847	0	0	1	0	0	0
ENSMUSG00000094233	Gm21276	0	0	0	0	0	0
ENSMUSG00000094244	Gm23967	1	0	0	0	0	0
ENSMUSG00000094245	Gm23966	0	1	3	4	4	0
ENSMUSG00000094248	Hist1h2ao	0	0	0	0	0	0
