id	sym	emt_ut_rep1	emt_ut_rep2	emt_10d_rep1	emt_10d_rep2
ENSMUSG00000108207	1810059H22Rik	10	6	89	49
ENSMUSG00000108210	Gm44179	7	10	34	16
ENSMUSG00000108211	Gm44130	59	49	53	30
ENSMUSG00000108213	Gm44172	0	0	0	0
ENSMUSG00000108214	Gm43982	33	49	92	48
ENSMUSG00000108216	Gm44153	19	24	20	16
ENSMUSG00000108218	Olfr1372-ps1	2762	2001	2072	992
ENSMUSG00000108219	Gm44101	0	0	3	3
ENSMUSG00000108220	Gm44056	0	0	1	1
ENSMUSG00000108227	4933412L11Rik	2	2	7	0
ENSMUSG00000108228	6430584L05Rik	2	0	2	0
ENSMUSG00000108231	Gm4045	13	13	27	7
ENSMUSG00000108232	Gm43916	0	2	0	1
ENSMUSG00000108233	Gm44084	12	4	2	6
ENSMUSG00000108236	0610033M10Rik	0	0	0	0
ENSMUSG00000108237	Gm19757	9	2	7	8
ENSMUSG00000108238	Gm43984	25	51	79	39
ENSMUSG00000108239	Gm19434	2	0	12	5
ENSMUSG00000108244	Gm44077	0	0	0	0
ENSMUSG00000108249	Gm43960	5	10	18	4
ENSMUSG00000108254	Gm43908	0	0	0	0
ENSMUSG00000108256	Gm43923	0	0	4	0
ENSMUSG00000108258	Gm43913	56	50	81	30
ENSMUSG00000108259	Gm6727	0	0	1	0
ENSMUSG00000108260	Gm3793	17	14	8	4
ENSMUSG00000108264	Gm20371	0	0	0	0
ENSMUSG00000108265	Olfr318	0	0	1	0
ENSMUSG00000108267	Gm44190	16	17	28	11
ENSMUSG00000108268	Gm44187	59	92	139	97
ENSMUSG00000108273	Zfand4	2	0	0	0
ENSMUSG00000108275	Gm7880	0	0	1	0
ENSMUSG00000108276	Gm44276	9	6	8	0
ENSMUSG00000108278	Gm44194	0	1	1	1
ENSMUSG00000108280	Gm8703	0	0	4	3
ENSMUSG00000108282	Gm44317	0	0	1	0
ENSMUSG00000108283	Gm44008	4	7	3	1
ENSMUSG00000108290	Gm44120	1	1	6	6
ENSMUSG00000108291	Gm44292	22	14	14	12
ENSMUSG00000108293	Pla2g4c-ps	1	0	1	0
ENSMUSG00000108294	Gm44429	0	0	0	0
ENSMUSG00000108297	Gm44167	0	0	0	1
ENSMUSG00000108298	Gm44226	0	0	0	0
ENSMUSG00000108303	Gm45152	2	2	0	0
ENSMUSG00000108304	Gm4607	0	0	1	0
ENSMUSG00000108305	Gm19078	0	0	0	0
ENSMUSG00000108306	Gm44640	0	0	0	0
ENSMUSG00000108308	Gm45218	0	0	0	1
ENSMUSG00000108310	Gm44712	10	4	8	1
ENSMUSG00000108311	Gm44737	0	0	1	0
ENSMUSG00000108313	Gm45052	0	0	1	0
ENSMUSG00000108314	Prkcz2	1	0	0	0
ENSMUSG00000108315	Gm44601	1	0	1	0
ENSMUSG00000108319	Gm44552	30	25	40	15
ENSMUSG00000108321	Gm44649	1	6	10	4
ENSMUSG00000108332	D530033B14Rik	0	3	1	2
ENSMUSG00000108333	Gm45095	1	0	1	0
ENSMUSG00000108335	Gm45215	0	1	7	4
ENSMUSG00000108337	Gm4971	16	4	19	5
ENSMUSG00000108338	Gm44794	26	29	20	8
ENSMUSG00000108340	Gm44520	0	0	1	1
ENSMUSG00000108345	4933435G04Rik	0	0	0	0
ENSMUSG00000108348	Gm42372	3	6	16	14
ENSMUSG00000108350	Gm44950	402	321	544	247
ENSMUSG00000108353	Gm45205	34	47	61	34
ENSMUSG00000108358	Gm44509	37	34	75	35
ENSMUSG00000108359	C430039J01Rik	37	31	61	24
ENSMUSG00000108360	Gm44512	2	1	4	1
ENSMUSG00000108362	Gm18561	2	1	39	23
ENSMUSG00000108365	Gm44951	10	23	29	25
ENSMUSG00000108366	Gm5586	7	4	17	13
ENSMUSG00000108368	Gm45053	54	43	105	49
ENSMUSG00000108371	Gm45050	0	0	2	2
ENSMUSG00000108372	Gm45124	0	0	2	0
ENSMUSG00000108376	Gm44874	0	0	1	0
ENSMUSG00000108378	Gm44641	1	1	1	0
ENSMUSG00000108382	4930448A20Rik	0	0	4	2
ENSMUSG00000108387	Gm44558	1	8	2	3
ENSMUSG00000108388	Gm44673	25	27	26	4
ENSMUSG00000108389	Gm45206	74	80	41	27
ENSMUSG00000108391	Gm9768	5	3	10	10
ENSMUSG00000108393	Gm45055	0	0	2	3
ENSMUSG00000108394	RP24-333B11.4	154	199	321	134
ENSMUSG00000108396	Gm6905	0	1	0	0
ENSMUSG00000108398	Gm30191	0	0	0	2
ENSMUSG00000108402	9430064I24Rik	2	1	6	4
ENSMUSG00000108405	Ywhaq-ps1	0	0	2	0
ENSMUSG00000108407	Gm45093	0	0	0	0
ENSMUSG00000108413	BC026762	10	7	72	37
ENSMUSG00000108414	Snhg1	6619	4681	8246	3854
ENSMUSG00000108415	Gm30146	0	0	2	1
ENSMUSG00000108418	Gm44627	0	0	1	1
ENSMUSG00000108419	Gm45020	0	0	1	0
ENSMUSG00000108420	Gm45141	2	2	1	0
ENSMUSG00000108422	Gm44765	2	2	0	0
ENSMUSG00000108423	Gm44856	0	0	1	0
ENSMUSG00000108425	Gm44706	0	0	0	0
ENSMUSG00000108427	Gm45107	0	0	1	0
ENSMUSG00000108431	Gm44963	0	0	0	1
ENSMUSG00000108434	RP23-291B1.2	0	0	1	0
ENSMUSG00000108435	Gm45051	32	23	35	23
ENSMUSG00000108436	Gm44851	2	0	17	12
ENSMUSG00000108441	Gm45036	1	0	0	0
ENSMUSG00000108442	Rpl15-ps5	0	0	2	1
ENSMUSG00000108443	Gm44510	21	16	27	10
ENSMUSG00000108444	Klk2-ps	0	0	2	3
ENSMUSG00000108446	Gm44997	16	26	36	13
ENSMUSG00000108447	Gm44567	36	55	80	39
ENSMUSG00000108448	Gm21269	1	2	1	1
ENSMUSG00000108449	Gm44507	2	3	31	24
ENSMUSG00000108452	4930413G21Rik	4	1	7	15
ENSMUSG00000108456	4732496C06Rik	13	15	74	48
ENSMUSG00000108457	Gm5027	0	0	2	2
ENSMUSG00000108460	Gm44557	93	149	172	106
ENSMUSG00000108461	AV356131	106	105	266	158
ENSMUSG00000108465	Gm45110	54	51	88	28
ENSMUSG00000108466	Gm44771	3	7	7	6
ENSMUSG00000108470	Gm4598	1	0	1	1
ENSMUSG00000108472	Gm45212	55	55	28	18
ENSMUSG00000108473	Gm44739	96	61	115	66
ENSMUSG00000108476	Gm44974	2	3	3	1
ENSMUSG00000108477	Gm44878	4	3	8	3
ENSMUSG00000108478	Gm19514	0	0	3	0
ENSMUSG00000108481	Gm33248	7	6	13	5
ENSMUSG00000108483	Gm45184	1	0	1	2
ENSMUSG00000108486	Gm44836	30	18	43	17
ENSMUSG00000108488	Gm44979	0	1	0	0
ENSMUSG00000108489	Gm45025	0	0	0	1
ENSMUSG00000108494	Gm45203	38	37	35	18
ENSMUSG00000108496	Gm44768	1	1	3	0
ENSMUSG00000108500	Gm45033	119	146	218	135
ENSMUSG00000108502	Gm9240	0	0	0	1
ENSMUSG00000108504	Gm4265	0	0	0	0
ENSMUSG00000108506	Gm44705	0	1	0	0
ENSMUSG00000108508	Gm44978	0	0	0	0
ENSMUSG00000108511	Gm44987	2	1	0	3
ENSMUSG00000108512	Gm7238	0	0	0	0
ENSMUSG00000108513	Gm30075	0	0	0	0
ENSMUSG00000108518	Gm5587	19	14	51	25
ENSMUSG00000108520	Gm44684	2	1	2	2
ENSMUSG00000108521	Gm44639	150	136	230	140
ENSMUSG00000108523	4933430L12Rik	0	0	2	1
ENSMUSG00000108525	Gm7443	0	0	1	1
ENSMUSG00000108526	RP23-292C5.8	53	97	141	106
ENSMUSG00000108528	Gm8319	0	2	4	2
ENSMUSG00000108532	Gm44905	0	0	3	1
ENSMUSG00000108533	Gm44792	3	2	2	0
ENSMUSG00000108536	Gm45059	21	9	23	3
ENSMUSG00000108542	Gm44834	18	21	13	5
ENSMUSG00000108543	Gm44735	4	9	15	7
ENSMUSG00000108545	Gm44613	2	0	1	0
ENSMUSG00000108546	Gm44662	0	1	0	0
ENSMUSG00000108550	Gm44736	5	4	9	7
ENSMUSG00000108551	Gm20274	31	23	57	29
ENSMUSG00000108553	Gm44880	0	0	1	0
ENSMUSG00000108555	Gm18310	14	14	21	11
ENSMUSG00000108556	Gm17987	1	0	0	0
ENSMUSG00000108557	Gm44835	14	11	11	7
ENSMUSG00000108558	Psg-ps1	0	0	1	1
ENSMUSG00000108560	Gm44695	12	16	6	4
ENSMUSG00000108563	Gm44686	3	2	13	3
ENSMUSG00000108566	Gm45031	0	0	0	1
ENSMUSG00000108567	Gm44513	0	0	0	0
ENSMUSG00000108571	Gm6855	1	0	0	1
ENSMUSG00000108572	Gm44883	1	2	1	0
ENSMUSG00000108573	Gm44986	6	3	11	9
ENSMUSG00000108574	Gm44981	0	2	3	0
ENSMUSG00000108575	Gm45229	0	1	0	0
ENSMUSG00000108582	Gm18973	0	0	0	0
ENSMUSG00000108584	Gm45216	3	2	4	4
ENSMUSG00000108587	Gm45214	0	0	0	0
ENSMUSG00000108591	Particl	75	61	145	84
ENSMUSG00000108592	Gm44685	4	6	6	2
ENSMUSG00000108599	Gm10616	42	31	88	45
ENSMUSG00000108601	Gm44645	0	0	3	1
ENSMUSG00000108603	5330411O13Rik	0	0	0	2
ENSMUSG00000108606	Cyp2b27-ps	0	0	0	0
ENSMUSG00000108607	Gm44646	1	0	9	3
ENSMUSG00000108608	Gm6916	24	13	16	11
ENSMUSG00000108609	Gm7424	3	2	3	0
ENSMUSG00000108613	Gm36694	0	0	0	0
ENSMUSG00000108614	2610306O10Rik	7	17	24	10
ENSMUSG00000108615	Gm4973	0	0	0	0
ENSMUSG00000108616	Gm35040	0	0	1	0
ENSMUSG00000108617	Gm31749	3	2	4	4
ENSMUSG00000108618	Gm44816	5	5	7	1
ENSMUSG00000108620	Gm20670	0	0	2	1
ENSMUSG00000108621	Gm37494	947	665	2003	1006
ENSMUSG00000108624	Gm45091	1	3	2	1
ENSMUSG00000108626	Gm45018	0	0	0	0
ENSMUSG00000108633	Gm44694	13	9	15	6
ENSMUSG00000108634	Gm44783	28	31	228	95
ENSMUSG00000108635	Gm44633	0	0	0	0
ENSMUSG00000108638	Gm45150	1	0	0	0
ENSMUSG00000108640	Gm44508	1	0	0	0
ENSMUSG00000108643	Gm44931	1	2	1	2
ENSMUSG00000108646	Olfr162-ps1	0	0	1	0
ENSMUSG00000108649	Gm44855	0	0	0	0
ENSMUSG00000108650	Gm44867	10	16	23	9
ENSMUSG00000108652	0610006L08Rik	0	0	0	0
ENSMUSG00000108654	Gm9519	0	0	0	0
ENSMUSG00000108655	Gm44949	12	14	14	10
ENSMUSG00000108657	Gm45097	0	3	0	0
ENSMUSG00000108658	Gm45138	4	3	5	1
ENSMUSG00000108659	Gm34121	15	17	34	13
ENSMUSG00000108660	Gm21284	9	6	48	23
ENSMUSG00000108668	Gm45019	4	1	7	5
ENSMUSG00000108671	2700080J24Rik	0	0	0	0
ENSMUSG00000108675	Gm44970	0	0	0	1
ENSMUSG00000108677	Gm44759	1	0	1	1
ENSMUSG00000108678	Gm44758	0	0	4	1
ENSMUSG00000108681	Gm17825	0	1	2	0
ENSMUSG00000108683	Gm45017	0	0	5	1
ENSMUSG00000108686	Gm45080	3	0	2	0
ENSMUSG00000108688	Gm44985	2	0	1	1
ENSMUSG00000108689	RP24-333B11.5	22	45	83	39
ENSMUSG00000108691	Gm45226	0	0	0	0
ENSMUSG00000108694	Gm7287	1	0	0	0
ENSMUSG00000108695	Gm2511	0	0	46	20
ENSMUSG00000108696	Gm5738	0	0	1	0
ENSMUSG00000108699	Gm18988	0	0	0	0
ENSMUSG00000108701	Gm44616	45	29	54	35
ENSMUSG00000108702	Gm9333	4	2	1	1
ENSMUSG00000108703	Gm44793	6	0	5	0
ENSMUSG00000108705	Gm18905	0	0	2	1
ENSMUSG00000108709	4933431G14Rik	0	0	1	0
ENSMUSG00000108713	Gm44591	17	14	36	13
ENSMUSG00000108714	Gm21057	0	0	2	0
ENSMUSG00000108716	Gm44902	0	0	0	1
ENSMUSG00000108717	Gm44940	0	1	0	3
ENSMUSG00000108720	Gm44672	15	12	32	10
ENSMUSG00000108722	Gm44944	0	0	1	0
ENSMUSG00000108723	Gm44837	7	1	14	13
ENSMUSG00000108725	Gm45004	0	0	0	2
ENSMUSG00000108728	Olfr240-ps1	0	0	0	0
ENSMUSG00000108731	Api5-ps	0	0	0	0
ENSMUSG00000108732	2310043P16Rik	35	30	62	40
ENSMUSG00000108736	Gm45151	20	26	65	45
ENSMUSG00000108737	BC060293	10	18	61	36
ENSMUSG00000108738	Gm44777	96	78	127	47
ENSMUSG00000108741	Gm44553	57	47	56	36
ENSMUSG00000108749	Gm44767	2	1	1	2
ENSMUSG00000108750	Gm44750	9	7	6	1
ENSMUSG00000108751	Gm45217	1	0	5	2
ENSMUSG00000108753	Gm45094	73	49	95	38
ENSMUSG00000108756	Gm44894	2	3	4	0
ENSMUSG00000108757	Gm45202	0	1	0	0
ENSMUSG00000108760	Gm44728	0	3	0	1
ENSMUSG00000108761	Atp6v0c-ps1	1	1	1	1
ENSMUSG00000108763	Gm36028	4	1	9	2
ENSMUSG00000108766	Gm44760	0	0	1	1
ENSMUSG00000108767	Gm29763	0	0	1	1
ENSMUSG00000108772	Gm6063	7	2	1	4
ENSMUSG00000108777	Gm45081	1	4	2	1
ENSMUSG00000108778	Gm44670	0	0	0	1
ENSMUSG00000108779	RP24-269A16.7	1	4	8	10
ENSMUSG00000108780	5430434F05Rik	50	72	84	50
ENSMUSG00000108783	Gm44819	0	2	4	2
ENSMUSG00000108784	4930517G19Rik	0	0	4	0
ENSMUSG00000108791	1700011D18Rik	0	0	1	0
ENSMUSG00000108798	Gm9521	0	0	1	0
ENSMUSG00000108799	Glud-ps	0	0	0	0
ENSMUSG00000108800	1700011C11Rik	0	0	0	0
ENSMUSG00000108801	Gm44514	4	6	41	11
ENSMUSG00000108802	Gm44769	10	11	19	10
ENSMUSG00000108803	Gm44904	176	191	313	180
ENSMUSG00000108804	Gm44628	0	0	19	4
ENSMUSG00000108805	Olfr278-ps1	0	0	1	0
ENSMUSG00000108806	Gm44729	7	6	5	1
ENSMUSG00000108810	Gm44629	0	0	2	0
ENSMUSG00000108812	C130083A15Rik	33	37	46	24
ENSMUSG00000108813	Rpl19-ps9	8	4	10	3
ENSMUSG00000108816	Gm6230	0	0	1	0
ENSMUSG00000108820	Gm44620	0	1	1	0
ENSMUSG00000108822	Gm44787	0	1	0	0
ENSMUSG00000108823	Gm18959	0	0	1	1
ENSMUSG00000108824	RP24-274B19.2	1	1	6	3
ENSMUSG00000108825	RP24-252B21.3	101	74	108	53
ENSMUSG00000108829	Vmn2r-ps89	0	0	0	0
ENSMUSG00000108830	Gm44661	0	1	0	0
ENSMUSG00000108831	Gm7957	2	2	0	1
ENSMUSG00000108832	Gm44832	0	0	0	1
ENSMUSG00000108833	Gm17909	2	0	0	0
ENSMUSG00000108836	Gm44813	0	0	0	0
ENSMUSG00000108840	Gm5320	1	1	0	0
ENSMUSG00000108841	Gm626	0	0	22	13
ENSMUSG00000108844	Gm6702	0	0	0	0
ENSMUSG00000108846	Gm10623	0	2	2	0
ENSMUSG00000108848	4933430N04Rik	1	0	12	2
ENSMUSG00000108849	Gm35147	0	0	36	25
ENSMUSG00000108850	Gm44914	0	0	0	0
ENSMUSG00000108851	Gm44930	0	2	0	0
ENSMUSG00000108852	Gm44911	0	1	0	0
ENSMUSG00000108854	D830036C21Rik	0	0	4	2
ENSMUSG00000108855	Gm44917	3	3	2	3
ENSMUSG00000108856	Gm44912	0	0	4	0
ENSMUSG00000108857	Gm44578	4	9	25	12
ENSMUSG00000108858	Gm4587	0	0	0	0
ENSMUSG00000108861	5930435M05Rik	0	0	2	0
ENSMUSG00000108865	Gm44617	0	1	3	2
ENSMUSG00000108866	Gm44791	1	4	2	3
ENSMUSG00000108868	Gm45087	0	0	1	0
ENSMUSG00000108869	Gm44532	0	0	1	0
ENSMUSG00000108871	Gm45102	0	1	0	0
ENSMUSG00000108872	Gm21505	2	3	5	0
ENSMUSG00000108873	Gm44609	3	1	0	1
ENSMUSG00000108875	Gm45064	0	0	4	0
ENSMUSG00000108878	RP24-343G19.3	58	40	136	62
ENSMUSG00000108880	Gm44560	3	2	1	1
ENSMUSG00000108883	Gm44623	6	5	7	7
ENSMUSG00000108884	RP23-306P12.3	4	6	6	6
ENSMUSG00000108886	Gm44830	1	3	6	2
ENSMUSG00000108888	Gm45231	0	1	8	2
ENSMUSG00000108889	Olfr1555-ps1	0	0	2	0
ENSMUSG00000108892	Gm9449	0	2	1	0
ENSMUSG00000108897	Gm44861	0	0	1	0
ENSMUSG00000108900	C430049E01Rik	0	0	0	0
ENSMUSG00000108905	Gm44618	3	0	5	3
ENSMUSG00000108910	Gm44625	25	17	55	21
ENSMUSG00000108912	E230020D15Rik	209	209	642	391
ENSMUSG00000108913	Gm2448	0	2	2	0
ENSMUSG00000108917	Gm38451	0	1	0	0
ENSMUSG00000108926	Gm10988	5	3	16	2
ENSMUSG00000108928	Vmn2r-ps61	0	0	4	1
ENSMUSG00000108929	Cc2d2b	0	0	0	1
ENSMUSG00000108930	Gm44701	0	0	0	0
ENSMUSG00000108935	4930588G17Rik	1	1	0	0
ENSMUSG00000108937	Gm18908	0	0	1	0
ENSMUSG00000108940	RP23-182F18.1	8	9	12	7
ENSMUSG00000108941	D530014G21Rik	2	0	0	0
ENSMUSG00000108942	Gm44660	2691	1990	3260	1512
ENSMUSG00000108946	Gm18598	2	4	3	1
ENSMUSG00000108948	Olfr705	0	0	0	1
ENSMUSG00000108949	Gm45069	4	4	9	4
ENSMUSG00000108950	9130015G15Rik	0	0	2	1
ENSMUSG00000108953	Gm45129	1	3	3	1
ENSMUSG00000108954	Gm44901	79	107	112	58
ENSMUSG00000108955	Gm44775	13	13	46	34
ENSMUSG00000108956	Gm45179	2	2	1	4
ENSMUSG00000108957	Gm45235	2	0	0	2
ENSMUSG00000108959	Gm44697	0	0	3	1
ENSMUSG00000108961	Gm32540	11	11	21	14
ENSMUSG00000108963	Gm16478	3	2	8	4
ENSMUSG00000108964	Gm18600	0	1	0	0
ENSMUSG00000108967	Gm45181	0	4	0	0
ENSMUSG00000108968	Gm45011	14	9	11	11
ENSMUSG00000108969	Gm45044	0	0	2	2
ENSMUSG00000108971	Gm18210	0	0	3	2
ENSMUSG00000108976	Gm29797	4	6	9	5
ENSMUSG00000108977	Gm45180	1	1	0	0
ENSMUSG00000108979	1700016B15Rik	0	0	1	1
ENSMUSG00000108980	Gm45155	1	2	0	0
ENSMUSG00000108981	Gm15262	0	0	0	1
ENSMUSG00000108984	Gm44916	26	30	43	34
ENSMUSG00000108985	A930030B08Rik	2	3	16	3
ENSMUSG00000108986	Gm45009	0	0	1	1
ENSMUSG00000108987	Gm45056	0	0	3	0
ENSMUSG00000108989	Gm44984	13	8	13	12
ENSMUSG00000108991	RP23-75I5.1	29	27	34	20
ENSMUSG00000108993	Gm44846	0	0	0	1
ENSMUSG00000109002	Gm44900	0	1	2	0
ENSMUSG00000109005	Gm45221	90	69	261	133
ENSMUSG00000109006	B230209E15Rik	0	0	1	0
ENSMUSG00000109007	Olfr1439-ps1	0	0	1	0
ENSMUSG00000109008	Gm44899	5	17	8	7
ENSMUSG00000109009	Gm44929	0	0	8	3
ENSMUSG00000109010	Gm45027	1	0	1	1
ENSMUSG00000109015	Gm45010	30	26	41	28
ENSMUSG00000109016	Gm44647	8	12	17	8
ENSMUSG00000109021	Gm44812	6	7	3	2
ENSMUSG00000109027	Olfr752-ps1	1	0	0	0
ENSMUSG00000109028	Gm35842	1	0	1	0
ENSMUSG00000109029	Gm44717	0	0	1	0
ENSMUSG00000109030	Olfr1421-ps1	0	1	0	0
ENSMUSG00000109031	Gm45201	0	0	0	0
ENSMUSG00000109032	Gm7972	2	3	16	9
ENSMUSG00000109038	Gm45120	12	12	13	10
ENSMUSG00000109039	Gm45067	2	0	28	15
ENSMUSG00000109045	Gm45084	50	62	92	27
ENSMUSG00000109046	Gm44571	2	3	0	1
ENSMUSG00000109049	Gm44599	2	1	1	0
ENSMUSG00000109051	Gm44913	10	15	51	21
ENSMUSG00000109054	Gm44789	0	0	1	0
ENSMUSG00000109055	Gm2676	1	1	2	0
ENSMUSG00000109056	A630009H07Rik	1	1	9	7
ENSMUSG00000109059	Gm9354	0	0	3	1
ENSMUSG00000109062	Gm44622	0	0	3	0
ENSMUSG00000109064	Gm44517	0	0	0	1
ENSMUSG00000109073	Gm44975	10	4	5	3
ENSMUSG00000109074	Gm45162	5	1	2	0
ENSMUSG00000109076	Gm45145	0	0	1	0
ENSMUSG00000109083	Gm44992	0	0	1	1
ENSMUSG00000109084	Gm44955	1	2	1	2
ENSMUSG00000109086	Gm5596	0	0	1	0
ENSMUSG00000109087	Gm45105	29	42	54	34
ENSMUSG00000109088	Gm44593	0	0	0	0
ENSMUSG00000109090	Gm45088	18	7	21	15
ENSMUSG00000109091	Gm44827	0	0	1	0
ENSMUSG00000109093	Gm19950	4	3	0	0
ENSMUSG00000109096	Gm44888	1	4	4	0
ENSMUSG00000109097	Gm44536	11	8	14	4
ENSMUSG00000109101	Gm45132	0	0	3	2
ENSMUSG00000109104	Gm6108	6	4	7	3
ENSMUSG00000109105	Gm44873	76	66	106	37
ENSMUSG00000109106	4933430H16Rik	0	0	0	1
ENSMUSG00000109108	Gm44890	55	37	59	45
ENSMUSG00000109109	Gm44953	7	4	21	4
ENSMUSG00000109111	6530437J22Rik	0	0	0	1
ENSMUSG00000109113	Gm32916	0	0	3	0
ENSMUSG00000109115	Gm44669	0	1	0	0
ENSMUSG00000109116	Sycp1-ps1	0	0	4	1
ENSMUSG00000109118	Gm45109	33	20	89	37
ENSMUSG00000109119	Gm44752	2	0	26	15
ENSMUSG00000109121	Gm44644	0	0	2	1
ENSMUSG00000109122	A230103L15Rik	0	0	1	1
ENSMUSG00000109123	Gm44804	1	3	1	2
ENSMUSG00000109124	Gm44516	0	0	0	0
ENSMUSG00000109125	Gm45159	11	11	19	13
ENSMUSG00000109127	Gm45158	0	0	8	3
ENSMUSG00000109128	Gm45022	2	0	1	0
ENSMUSG00000109130	Gm45187	239	218	48	29
ENSMUSG00000109133	Gm45098	0	1	6	3
ENSMUSG00000109134	Gm45076	0	0	2	4
ENSMUSG00000109136	Gm45114	3	7	1	0
ENSMUSG00000109140	Gm45089	0	0	0	0
ENSMUSG00000109141	Gm44619	229	157	109	63
ENSMUSG00000109143	Gm10046	0	1	6	0
ENSMUSG00000109145	Gm20744	20	19	263	124
ENSMUSG00000109147	4930431P19Rik	39	44	113	60
ENSMUSG00000109149	Gm44653	0	0	0	0
ENSMUSG00000109150	RP24-369J8.1	0	0	0	0
ENSMUSG00000109152	Gm44666	1	0	0	0
ENSMUSG00000109154	Gm44822	56	54	56	39
ENSMUSG00000109155	Gm18757	0	0	0	1
ENSMUSG00000109156	Gm45194	0	0	1	0
ENSMUSG00000109157	Gm44829	32	11	97	24
ENSMUSG00000109160	4930598N05Rik	0	0	0	1
ENSMUSG00000109162	2900027M19Rik	77	66	97	41
ENSMUSG00000109163	Gm44528	1	0	2	0
ENSMUSG00000109164	Gm45085	1	2	0	1
ENSMUSG00000109165	Gm45148	13	8	15	10
ENSMUSG00000109166	Gm5890	2	2	3	0
ENSMUSG00000109167	Gm44652	0	0	11	8
ENSMUSG00000109168	Gm44709	0	2	2	0
ENSMUSG00000109170	Gm45086	5	5	0	0
ENSMUSG00000109171	Gm5735	1	0	3	0
ENSMUSG00000109173	Gm21036	0	1	0	0
ENSMUSG00000109177	Pafah1b1-ps2	1	0	0	0
ENSMUSG00000109179	Gm35339	47	51	68	43
ENSMUSG00000109184	Olfr1478-ps1	1	0	0	0
ENSMUSG00000109186	Gm34821	0	0	2	1
ENSMUSG00000109190	Gm44621	0	0	1	0
ENSMUSG00000109193	Gm44841	0	1	0	0
ENSMUSG00000109194	Gm44570	0	0	2	1
ENSMUSG00000109195	Gm45038	37	35	101	39
ENSMUSG00000109196	Gm44715	100	85	227	92
ENSMUSG00000109197	4933402C05Rik	2	3	2	1
ENSMUSG00000109198	D7Bwg0826e	30	28	81	45
ENSMUSG00000109199	Gm44996	11	10	11	4
ENSMUSG00000109202	Gm21037	7	7	4	5
ENSMUSG00000109203	Gm44630	0	0	6	3
ENSMUSG00000109205	Gm44954	3	2	4	3
ENSMUSG00000109206	Gm45137	238	193	236	118
ENSMUSG00000109209	Gm45104	359	274	145	80
ENSMUSG00000109213	Olfr499-ps1	0	0	1	0
ENSMUSG00000109214	Gm44659	0	0	0	0
ENSMUSG00000109215	4930453L07Rik	3	2	6	2
ENSMUSG00000109216	Gm44907	7	12	18	4
ENSMUSG00000109225	4930513N20Rik	1	1	2	0
ENSMUSG00000109227	Gm44762	1	0	0	1
ENSMUSG00000109228	Fam81b	9	3	3	0
ENSMUSG00000109231	RP23-323L3.1	41	39	45	16
ENSMUSG00000109232	Gm44577	0	0	2	1
ENSMUSG00000109237	Gm44642	12	1	0	0
ENSMUSG00000109238	Gm35060	0	2	0	1
ENSMUSG00000109241	Gm7434	0	1	2	0
ENSMUSG00000109243	RP23-423B21.6	13	5	31	12
ENSMUSG00000109244	Gm44751	181	137	250	122
ENSMUSG00000109245	Gm44860	0	0	2	0
ENSMUSG00000109248	Gm44993	0	0	0	1
ENSMUSG00000109249	Gm44610	7	4	8	10
ENSMUSG00000109250	Gm5053	0	2	2	2
ENSMUSG00000109251	E230032D23Rik	2	0	6	4
ENSMUSG00000109255	Gm7407	0	1	1	0
ENSMUSG00000109257	Gm45200	4	3	6	2
ENSMUSG00000109258	5330413D20Rik	2	5	1	2
ENSMUSG00000109266	Gm6426	2	2	2	3
ENSMUSG00000109267	Gm45048	0	0	1	0
ENSMUSG00000109268	9530078K11Rik	0	0	2	1
ENSMUSG00000109270	Gm10584	0	1	0	1
ENSMUSG00000109271	Gm45046	0	0	3	0
ENSMUSG00000109272	Gm4528	0	0	2	0
ENSMUSG00000109274	Gm45133	20	31	102	54
ENSMUSG00000109277	Gm45230	1	0	1	0
ENSMUSG00000109279	Gm45220	72	42	181	65
ENSMUSG00000109284	B230311B06Rik	0	0	0	1
ENSMUSG00000109291	Gm45043	1	3	23	13
ENSMUSG00000109293	Dcst2	0	3	3	5
ENSMUSG00000109295	Gm5739	0	0	1	0
ENSMUSG00000109297	Gm45190	61	42	21	15
ENSMUSG00000109299	Gm45164	3	1	11	0
ENSMUSG00000109302	Gm44967	21	15	24	11
ENSMUSG00000109303	Gm44549	1	0	0	3
ENSMUSG00000109304	Gm45112	10	4	6	3
ENSMUSG00000109305	1810010D01Rik	0	2	5	1
ENSMUSG00000109307	Gm44700	0	2	1	0
ENSMUSG00000109310	Gm44576	0	0	1	0
ENSMUSG00000109311	AI314278	0	0	6	0
ENSMUSG00000109312	Gm44682	0	0	0	0
ENSMUSG00000109313	Gm44693	1	1	4	0
ENSMUSG00000109314	Gm44699	65	88	152	75
ENSMUSG00000109316	Gm45160	0	0	0	0
ENSMUSG00000109317	Gm45041	80	73	113	51
ENSMUSG00000109321	A330076H08Rik	45	30	31	10
ENSMUSG00000109323	Gm44968	0	0	0	0
ENSMUSG00000109324	Prmt1	2587	2172	4721	2953
ENSMUSG00000109325	Krt8-ps	1128	890	1534	799
ENSMUSG00000109326	Gm9165	1	1	2	0
ENSMUSG00000109327	Gm44995	0	0	1	0
ENSMUSG00000109328	Olfr1438-ps1	0	0	2	2
ENSMUSG00000109330	Gm44754	0	0	0	0
ENSMUSG00000109331	Gm42402	1	0	0	0
ENSMUSG00000109332	Gm44742	0	0	1	0
ENSMUSG00000109333	Gm45028	0	0	2	1
