id	sym	Vector.1	Vector.2	Vector.3	CD36OE.1	CD36OE.2	CD36OE.3
ENSG00000232029	TCEB1P15	0	0	0	0	0	0
ENSG00000232030	MAGEB6P1	0	0	0	0	0	0
ENSG00000232039	DEFT1P2	0	0	0	0	0	0
ENSG00000232041	PSMD10P3	1	3	7	2	2	9
ENSG00000232048	HNRNPCP9	0	0	0	0	0	0
ENSG00000232054	NPM1P34	8	8	9	4	8	16
ENSG00000232069	RPS29P28	0	0	0	0	0	0
ENSG00000232070	TMEM253	8	13	6	13	8	9
ENSG00000232075	MRPL35P2	6	2	9	4	2	4
ENSG00000232082	RPS6KA2-IT1	0	0	0	0	0	0
ENSG00000232083	RPL31P7	1	3	2	2	3	1
ENSG00000232087	HCFC2P1	0	0	0	0	0	0
ENSG00000232091	PNLIPP1	0	0	0	0	0	0
ENSG00000232102	MTCO3P2	0	0	0	0	0	0
ENSG00000232105	RPL32P28	49	49	36	64	84	66
ENSG00000232112	TMA7	477	494	522	575	544	776
ENSG00000232119	MCTS1	365	298	388	403	356	539
ENSG00000232125	DYTN	0	0	0	0	0	0
ENSG00000232132	NDFIP2-AS1	0	0	0	0	0	0
ENSG00000232133	IMPDH1P10	9	2	15	7	6	15
ENSG00000232134	RPS15AP12	51	32	38	35	32	79
ENSG00000232136	DUXAP7	0	0	0	0	0	0
ENSG00000232138	IFNWP5	0	0	0	0	0	0
ENSG00000232139	LINC00867	0	0	0	1	0	0
ENSG00000232148	FMO11P	0	0	0	0	0	0
ENSG00000232149	FERP1	0	0	1	0	0	0
ENSG00000232150	ST13P4	100	107	180	116	124	200
ENSG00000232159	RAB9BP1	0	0	0	0	0	0
ENSG00000232163	RPLP1P13	0	0	0	0	0	0
ENSG00000232168	P2RY10P2	0	0	0	0	0	0
ENSG00000232170	LINC00708	0	0	0	0	0	0
ENSG00000232177	MTND4P24	5	4	8	3	6	6
ENSG00000232185	CNOT7P2	2	4	5	5	13	8
ENSG00000232187	FTH1P7	923	726	941	682	735	825
ENSG00000232195	TOMM22P2	0	0	0	0	0	0
ENSG00000232196	MTRNR2L4	3	1	0	2	0	3
ENSG00000232199	RPL3P8	3	1	3	2	1	0
ENSG00000232203	SLC25A6P2	45	23	38	37	37	51
ENSG00000232204	TET1P1	0	0	0	0	0	0
ENSG00000232205	CDY18P	0	0	0	0	0	0
ENSG00000232215	OR2L6P	0	0	0	0	0	0
ENSG00000232216	IGHV3-43	0	0	0	0	0	0
ENSG00000232217	FTLP8	1	0	0	0	1	0
ENSG00000232223	CNN2P10	1	0	1	0	0	0
ENSG00000232226	ARSFP1	0	0	0	0	0	0
ENSG00000232229	LINC00865	0	0	1	0	0	0
ENSG00000232230	TPM4P1	3	2	1	0	2	7
ENSG00000232235	CDY3P	0	0	0	0	0	0
ENSG00000232237	ASCL5	3	0	2	1	0	0
ENSG00000232239	RBPJP5	1	1	4	1	1	0
ENSG00000232241	DYNLT3P1	1	3	4	3	3	3
ENSG00000232242	ZYG11AP1	0	0	0	0	0	0
ENSG00000232254	CSF2RBP1	0	0	0	0	0	0
ENSG00000232258	TMEM114	0	0	0	0	0	0
ENSG00000232260	BTF3L4P1	134	137	146	88	104	147
ENSG00000232263	KRTAP25-1	0	0	0	0	0	0
ENSG00000232264	USP17L24	0	0	0	0	0	0
ENSG00000232267	ACTR3P2	27	22	37	18	14	31
ENSG00000232268	OR52I1	0	0	0	0	0	0
ENSG00000232273	FTH1P1	15	5	9	3	5	6
ENSG00000232281	IFNWP15	0	0	0	0	0	0
ENSG00000232282	MTND1P32	0	0	0	0	0	0
ENSG00000232284	GNG12-AS1	1	2	2	0	0	0
ENSG00000232285	TCEB2P3	0	0	0	0	0	0
ENSG00000232287	SLC6A1-AS1	0	1	0	0	0	0
ENSG00000232292	ALDH7A1P2	0	0	0	0	0	0
ENSG00000232293	PAICSP7	0	0	0	0	0	0
ENSG00000232305	CLCP1	0	0	0	0	0	0
ENSG00000232307	DAOA-AS1	0	0	0	0	0	0
ENSG00000232314	PSMC1P13	0	0	0	0	0	0
ENSG00000232333	RPS27AP2	10	12	16	5	4	20
ENSG00000232341	RPL4P2	21	19	23	17	21	20
ENSG00000232349	YBX1P7	0	0	0	0	0	0
ENSG00000232362	ATP5LP2	46	34	41	22	42	49
ENSG00000232366	VDAC1P9	0	0	0	0	0	0
ENSG00000232368	FTLP2	296	251	294	278	358	542
ENSG00000232373	MTCYBP3	0	0	0	0	0	0
ENSG00000232374	GPR79	0	0	0	0	0	0
ENSG00000232378	RPL29P28	3	1	1	4	4	4
ENSG00000232380	ZDHHC20P4	9	12	11	7	13	8
ENSG00000232381	OR52U1P	0	0	0	0	0	0
ENSG00000232382	OR5K1	0	0	0	0	0	0
ENSG00000232385	RPS3AP25	163	118	96	196	193	168
ENSG00000232387	SKA2P1	21	11	6	14	15	23
ENSG00000232388	LINC00493	527	439	521	491	501	647
ENSG00000232390	NDUFA5P1	0	0	0	1	0	0
ENSG00000232391	RANP2	2	1	0	0	1	0
ENSG00000232393	RPL5P6	5	27	13	11	20	11
ENSG00000232398	TMPRSS11CP	0	0	0	0	0	0
ENSG00000232399	USP17L13	0	0	0	0	0	0
ENSG00000232400	RAD17P1	8	11	8	12	9	6
ENSG00000232401	LINC00112	0	0	0	0	0	0
ENSG00000232416	BPESC1	0	0	0	0	0	0
ENSG00000232419	TTTY19	0	0	0	0	0	0
ENSG00000232420	IL9RP2	0	0	0	0	0	0
ENSG00000232422	KNOP1P4	5	2	3	1	3	3
ENSG00000232423	PRAMEF6	0	0	0	0	0	0
ENSG00000232429	RPL21P131	0	0	0	2	0	0
ENSG00000232430	RPL31P15	0	0	0	0	0	1
ENSG00000232434	C9orf172	21	24	29	20	21	12
ENSG00000232439	RPL18AP7	4	1	2	0	5	4
ENSG00000232447	MTND5P3	0	0	0	0	0	0
ENSG00000232455	LARS2-AS1	0	0	0	0	0	0
ENSG00000232457	SLC16A6P1	0	0	1	0	0	0
ENSG00000232459	OR4F14P	0	0	0	0	0	0
ENSG00000232460	BMPR1APS2	22	18	21	19	4	15
ENSG00000232467	TMA16P2	9	12	10	6	12	8
ENSG00000232472	EEF1B2P3	3674	3155	3536	3150	2521	4499
ENSG00000232489	MFAP1P1	0	0	0	0	0	0
ENSG00000232490	OSBPL10-AS1	0	0	0	0	0	0
ENSG00000232492	NPM1P13	2	2	2	3	0	3
ENSG00000232493	RPL12P11	3	1	1	3	3	7
ENSG00000232496	RPL3P12	6	16	15	8	11	22
ENSG00000232497	ADIPOR1P1	0	0	0	0	0	0
ENSG00000232503	CYCSP8	0	0	1	0	0	0
ENSG00000232508	MRPL45P1	0	1	0	0	0	2
ENSG00000232511	OR2AH1P	0	0	0	0	0	0
ENSG00000232522	ZNF886P	0	0	0	0	0	0
ENSG00000232525	SS18L2P1	2	1	2	2	0	4
ENSG00000232540	RPL36P19	0	0	0	0	0	0
ENSG00000232543	IGHD4-11	0	0	0	0	0	0
ENSG00000232549	SRD5A1P1	11	6	8	10	12	8
ENSG00000232554	RSU1P2	0	0	0	0	0	0
ENSG00000232562	TPMTP3	0	1	0	0	1	1
ENSG00000232568	RPL23AP35	1	0	1	0	0	1
ENSG00000232573	RPL3P4	9876	10325	12355	10983	9539	12634
ENSG00000232583	GPR143P	0	0	0	0	0	0
ENSG00000232585	OFD1P12Y	0	0	0	0	0	0
ENSG00000232587	EEF1A1P3	17	11	21	15	11	16
ENSG00000232595	CST2P1	0	0	0	0	0	0
ENSG00000232605	HMGN2P11	2	3	1	1	1	2
ENSG00000232608	TIMM9P2	1	1	0	0	0	1
ENSG00000232610	CCT6P4	3	5	5	5	3	3
ENSG00000232612	RPL31P35	350	200	302	137	90	218
ENSG00000232614	USP9YP9	0	0	0	0	0	0
ENSG00000232620	TSPY17P	0	0	0	0	0	0
ENSG00000232621	C4BPAP2	0	3	0	0	0	0
ENSG00000232625	RPL23AP31	5	3	6	3	3	3
ENSG00000232630	PRPS1P2	12	7	10	18	11	26
ENSG00000232631	MTND2P23	0	0	0	0	0	0
ENSG00000232634	NEFLP1	0	0	0	1	0	1
ENSG00000232647	POLR3KP1	0	0	0	0	0	0
ENSG00000232654	FAM136BP	1	6	4	2	2	5
ENSG00000232656	IDI2-AS1	0	0	0	0	0	2
ENSG00000232662	LDHBP1	0	0	0	0	0	0
ENSG00000232664	LARP1BP3	0	0	0	0	0	0
ENSG00000232665	PHBP10	5	3	4	4	0	7
ENSG00000232676	ADH5P2	7	10	8	1	9	10
ENSG00000232677	LINC00665	0	1	0	0	0	0
ENSG00000232678	SPTLC1P4	0	1	0	0	0	1
ENSG00000232684	ATP11A-AS1	0	0	1	0	0	0
ENSG00000232685	LINC00442	0	0	0	0	0	0
ENSG00000232687	RPL12P9	0	0	0	0	0	0
ENSG00000232695	TCEB1P17	0	0	0	0	0	0
ENSG00000232699	BDH2P1	12	15	13	15	21	22
ENSG00000232701	RPL21P108	0	0	0	0	0	0
ENSG00000232706	NUTM2HP	0	0	0	0	0	0
ENSG00000232707	AP1B1P2	0	0	0	0	0	0
ENSG00000232709	MARK2P9	0	0	0	0	0	0
ENSG00000232714	MTND3P8	0	0	0	0	0	0
ENSG00000232717	TRIM51JP	0	0	0	0	0	0
ENSG00000232718	GAPDHP48	0	1	0	0	0	1
ENSG00000232722	MROH4P	1	2	0	1	1	0
ENSG00000232728	PHB2P1	2	4	4	1	9	9
ENSG00000232730	FAM8A4P	0	2	0	0	1	0
ENSG00000232734	ATP5G1P7	0	0	0	0	0	0
ENSG00000232742	RHOQP2	13	10	13	5	12	15
ENSG00000232747	IGKV1D-35	0	0	0	0	0	0
ENSG00000232764	TRIM60P8Y	0	0	0	0	0	0
ENSG00000232771	PPP1R26P5	0	0	0	0	0	0
ENSG00000232772	MTND4P22	0	0	0	0	0	0
ENSG00000232777	MRPL51P2	4	4	5	3	2	10
ENSG00000232778	RPL23AP50	0	0	0	0	0	0
ENSG00000232786	TIMM9P3	0	2	0	0	0	0
ENSG00000232787	OR7L1P	0	0	0	0	0	0
ENSG00000232791	OR11I1P	0	0	0	0	0	0
ENSG00000232792	FTH1P25	0	0	0	0	0	0
ENSG00000232793	DNAJC19P8	0	0	0	0	1	0
ENSG00000232794	HNRNPDP1	42	33	38	28	29	35
ENSG00000232797	FAM207CP	0	0	0	0	0	0
ENSG00000232799	CRYGFP	0	0	0	0	0	0
ENSG00000232800	SLC7A15P	0	0	0	0	0	0
ENSG00000232801	SDCBPP3	15	14	14	15	14	23
ENSG00000232805	NIP7P1	0	0	3	0	0	0
ENSG00000232808	TTTY20	0	0	0	0	0	0
ENSG00000232809	VDAC1P10	1	0	0	0	1	0
ENSG00000232814	COL4A2-AS1	0	0	0	2	0	0
ENSG00000232818	RPS2P32	15	8	11	7	15	17
ENSG00000232829	GSTO3P	56	48	61	31	39	61
ENSG00000232838	PET117	448	434	533	330	400	556
ENSG00000232843	SNX18P2	2	0	3	1	2	2
ENSG00000232845	TRAPPC2P9	0	0	0	0	0	0
ENSG00000232846	SLC25A6P3	0	0	0	0	0	0
ENSG00000232850	PTGES2-AS1	2	2	5	6	2	5
ENSG00000232851	ATP5J2P3	0	0	0	0	0	0
ENSG00000232852	CICP4	0	0	0	0	0	0
ENSG00000232858	RPL34P27	10	4	7	6	5	14
ENSG00000232859	LYRM9	1	10	10	3	1	1
ENSG00000232860	SMG7-AS1	0	0	1	1	0	1
ENSG00000232869	TRBV29-1	0	0	0	0	0	0
ENSG00000232871	SEC1P	1	1	0	0	0	1
ENSG00000232872	CTAGE3P	9	6	5	4	6	9
ENSG00000232875	HMGN2P35	0	0	0	0	2	0
ENSG00000232878	DPYD-AS1	0	0	0	0	0	0
ENSG00000232881	RPS10P21	0	0	0	0	0	0
ENSG00000232882	PHKA1P1	43	42	46	29	26	47
ENSG00000232888	RPS11P5	1222	1090	1308	1160	1161	1863
ENSG00000232894	MRPS31P2	23	17	15	16	16	20
ENSG00000232899	CDY9P	0	0	0	0	0	0
ENSG00000232901	CYCSP10	0	3	4	0	1	5
ENSG00000232908	HSD17B7P1	1	0	3	0	1	1
ENSG00000232910	RAB9AP1	0	0	0	0	0	0
ENSG00000232914	TRAPPC2P4	0	0	0	0	0	0
ENSG00000232916	HMGN2P27	0	0	0	1	0	0
ENSG00000232924	TCEB1P4	0	0	0	0	0	0
ENSG00000232925	MRPS16P2	0	0	0	0	0	0
ENSG00000232927	USP12PY	1	1	0	1	1	1
ENSG00000232931	LINC00342	20	33	21	30	17	24
ENSG00000232948	DEFB130	0	0	0	0	0	0
ENSG00000232951	IPO7P1	18	16	24	5	10	24
ENSG00000232956	SNHG15	0	1	0	2	0	0
ENSG00000232963	HMGN2P20	6	7	8	5	6	4
ENSG00000232965	RPS12P18	5	8	5	3	6	9
ENSG00000232973	CYP1B1-AS1	1	3	0	0	0	0
ENSG00000232976	TRIM60P10Y	0	0	0	0	0	0
ENSG00000232977	LINC00327	39	46	55	45	37	80
ENSG00000232992	AHCYP4	19	28	48	32	28	33
ENSG00000232994	RPL7P14	3	0	1	0	1	0
ENSG00000232998	VPS13A-AS1	0	0	0	0	1	0
ENSG00000233003	CICP26	0	1	0	0	0	0
ENSG00000233009	NALCN-AS1	0	0	0	0	0	0
ENSG00000233010	RPEP4	0	0	1	0	0	0
ENSG00000233011	SLC9A3P1	0	0	0	0	0	0
ENSG00000233012	HDAC1P2	7	2	3	3	3	11
ENSG00000233013	FAM157B	0	1	0	0	0	0
ENSG00000233015	SLC25A6P1	0	0	0	0	0	0
ENSG00000233016	SNHG7	822	818	778	939	762	848
ENSG00000233025	CRYZP1	0	0	0	0	1	0
ENSG00000233036	KRTAP8-2P	0	0	0	0	0	0
ENSG00000233039	MTND5P30	0	0	0	0	0	0
ENSG00000233040	FAM204BP	5	6	5	5	7	6
ENSG00000233041	PHGR1	0	0	0	0	1	0
ENSG00000233057	EEF1A1P14	81	48	67	41	87	82
ENSG00000233058	LINC00884	0	2	0	0	0	1
ENSG00000233063	SAR1AP4	6	4	9	9	5	8
ENSG00000233072	RPS15AP6	0	0	1	0	1	0
ENSG00000233084	RPL23AP25	2	3	3	3	4	2
ENSG00000233093	LINC00892	0	0	0	0	0	0
ENSG00000233101	HOXB-AS3	5	2	4	1	3	3
ENSG00000233106	RPL12P3	0	0	0	0	0	0
ENSG00000233107	SUCLA2P2	0	0	0	0	0	0
ENSG00000233111	RAB1C	54	64	72	65	74	82
ENSG00000233115	FAM90A11P	0	0	0	0	0	0
ENSG00000233117	LINC00702	0	0	0	0	0	0
ENSG00000233121	VN1R20P	0	0	0	0	0	0
ENSG00000233122	CTAGE7P	21	21	35	22	16	19
ENSG00000233123	LINC01007	0	0	0	0	0	0
ENSG00000233125	ACTBP12	9	5	10	6	7	4
ENSG00000233126	ZNF736P3Y	0	0	0	0	0	0
ENSG00000233132	FAM90A3P	0	0	0	0	0	0
ENSG00000233135	RPS27P18	0	0	0	0	0	0
ENSG00000233136	USP17L11	0	0	0	0	0	0
ENSG00000233146	BPIFB5P	0	0	0	0	0	0
ENSG00000233148	SYF2P2	0	0	0	0	0	0
ENSG00000233153	UBE2E2-AS1	0	0	0	0	0	0
ENSG00000233155	HMGA1P8	77	79	96	40	61	78
ENSG00000233158	RPS24P6	7	7	7	8	3	12
ENSG00000233162	MORF4L1P6	0	0	0	0	0	0
ENSG00000233167	EEF1A1P26	0	0	0	1	1	0
ENSG00000233173	VN1R34P	0	0	0	0	0	0
ENSG00000233176	OR7E157P	0	0	0	0	0	0
ENSG00000233189	RPL12P29	5	3	1	2	0	2
ENSG00000233190	RPS24P13	2	4	7	5	1	7
ENSG00000233197	TMEM256P1	0	0	0	0	0	0
ENSG00000233198	RNF224	2	0	3	0	0	2
ENSG00000233204	MAPRE1P3	0	0	0	0	0	0
ENSG00000233206	RPS3AP1	0	0	0	1	0	0
ENSG00000233208	LINC00642	0	0	0	0	0	0
ENSG00000233211	GRPEL2P1	0	0	0	1	0	0
ENSG00000233217	MROH3P	1	0	0	1	0	2
ENSG00000233220	LINC00167	0	0	0	1	0	0
ENSG00000233228	LPCAT2BP	0	0	0	0	0	0
ENSG00000233229	CNOT7P1	27	20	31	25	32	32
ENSG00000233232	NPIPB7	3	0	0	1	0	2
ENSG00000233237	LINC00472	0	0	0	0	0	0
ENSG00000233238	DEFA9P	0	0	0	0	0	0
ENSG00000233254	RPL21P134	0	1	1	0	0	1
ENSG00000233259	FABP3P2	0	0	0	0	0	0
ENSG00000233260	RPSAP63	11	9	10	9	5	16
ENSG00000233261	LINC00264	0	0	0	0	1	0
ENSG00000233266	HMGB1P31	3	6	3	0	6	5
ENSG00000233270	SNRPEP4	573	457	458	408	463	641
ENSG00000233272	PNPT1P2	0	0	0	0	0	0
ENSG00000233273	AMMECR1LP1	0	0	0	0	0	0
ENSG00000233276	GPX1	921	852	1082	1149	940	1127
ENSG00000233278	RPS26P2	2	1	2	2	3	4
ENSG00000233286	MTND3P10	0	0	0	0	0	0
ENSG00000233291	RPL7AP61	0	0	0	0	0	0
ENSG00000233295	FAM90A20P	0	0	0	0	0	0
ENSG00000233297	RASA4DP	0	0	0	0	0	0
ENSG00000233299	HIGD1AP4	0	0	0	0	0	0
ENSG00000233300	EIF4A1P1	3	6	6	5	4	15
ENSG00000233301	OR4C14P	0	0	0	0	0	0
ENSG00000233306	TRGV2	0	0	0	0	0	0
ENSG00000233309	RPS6P12	0	1	0	0	0	0
ENSG00000233313	HMGA1P5	1	1	0	0	0	2
ENSG00000233316	DSCR10	0	0	0	0	0	0
ENSG00000233324	EEF1A1P34	1	5	2	0	0	1
ENSG00000233325	MIPEPP3	21	16	19	21	11	28
ENSG00000233327	USP32P2	0	1	4	0	0	2
ENSG00000233328	PFN1P1	1316	1188	1218	823	1106	1486
ENSG00000233333	RNFT1P2	0	0	0	0	0	0
ENSG00000233338	TLR8-AS1	0	0	0	0	0	0
ENSG00000233343	ATP6V1G1P4	0	0	0	0	0	0
ENSG00000233347	ERP29P1	76	73	82	43	54	98
ENSG00000233349	LINC00333	0	0	0	0	0	0
ENSG00000233353	RPS7P9	0	0	0	0	0	0
ENSG00000233354	LINC00028	0	0	0	0	0	0
ENSG00000233355	CHRM3-AS2	0	0	0	0	0	0
ENSG00000233357	RPL30P15	0	0	0	0	0	0
ENSG00000233377	MTND4P20	0	0	0	0	0	0
ENSG00000233378	USP9YP34	0	0	0	0	0	0
ENSG00000233380	RPS2P48	34	38	59	41	48	58
ENSG00000233381	AK4P3	1	7	8	3	1	7
ENSG00000233382	NKAPP1	13	16	10	24	12	34
ENSG00000233395	LINC00841	0	0	0	0	0	0
ENSG00000233401	PRKAR1AP1	1	0	1	0	2	8
ENSG00000233402	TARDBPP1	3	0	1	1	0	1
ENSG00000233409	FANK1-AS1	0	0	0	0	0	0
ENSG00000233412	OR5H15	0	0	0	0	0	0
ENSG00000233425	KRT18P67	12	11	12	4	0	3
ENSG00000233426	EIF3FP3	1432	1201	1419	1327	1343	1647
ENSG00000233429	HOTAIRM1	48	45	50	41	49	65
ENSG00000233435	AGGF1P2	4	0	0	1	0	1
ENSG00000233436	BTBD18	0	0	0	0	0	0
ENSG00000233440	HMGA1P6	6	7	6	4	4	12
ENSG00000233441	CYP2AB1P	1	0	0	1	0	0
ENSG00000233442	PPP6R2P1	0	0	0	0	0	0
ENSG00000233445	RPL17P11	0	0	0	0	0	0
ENSG00000233452	STXBP5-AS1	1	4	5	3	0	0
ENSG00000233460	RPL35AP31	0	0	0	0	0	0
ENSG00000233464	NANOGP11	0	0	0	0	0	0
ENSG00000233469	ST6GALNAC4P1	0	0	0	2	0	0
ENSG00000233471	KRT18P62	1	1	0	0	0	0
ENSG00000233476	EEF1A1P6	11213	10752	13493	10548	9580	16067
ENSG00000233493	TMEM238	1	0	1	0	0	0
ENSG00000233496	SYNJ2-IT1	0	0	0	0	0	0
ENSG00000233497	HNRNPA1P60	9	5	4	2	4	5
ENSG00000233499	OR5B1P	0	0	0	0	0	0
ENSG00000233503	HNRNPLP1	51	48	48	40	48	80
ENSG00000233518	RPL7P35	0	0	0	0	0	0
ENSG00000233522	FAM224A	0	0	0	0	0	0
ENSG00000233524	RANP8	1	0	0	0	1	2
ENSG00000233531	DEFA10P	0	0	0	0	0	0
ENSG00000233532	LINC00460	0	1	0	0	0	0
ENSG00000233533	MKNK2P1	2	3	1	1	1	0
ENSG00000233541	RPL31P47	0	0	0	0	0	0
ENSG00000233543	CHTF8P1	3	4	1	3	3	3
ENSG00000233544	EIF3KP2	8	8	9	9	15	9
ENSG00000233545	CYCSP33	0	0	0	0	0	0
ENSG00000233548	CYCSP44	0	0	1	0	0	0
ENSG00000233549	CYCSP35	0	0	0	0	0	0
ENSG00000233557	NFU1P2	0	0	0	0	0	0
ENSG00000233560	KRT8P39	18	19	29	12	15	14
ENSG00000233563	OR52E7P	0	0	0	0	0	0
ENSG00000233570	LINC00690	0	0	0	0	0	0
ENSG00000233578	EIF4EP1	0	0	0	0	0	0
ENSG00000233579	KRT8P15	8	7	5	5	2	0
ENSG00000233594	BTF3P5	45	30	40	43	34	65
ENSG00000233595	MTND2P29	0	0	0	0	0	0
ENSG00000233601	NCOR1P3	0	0	0	0	0	0
ENSG00000233603	JTBP1	0	0	0	0	0	0
ENSG00000233606	OR6C66P	0	0	0	0	0	0
ENSG00000233608	TWIST2	0	0	0	0	0	0
ENSG00000233610	LINC00462	3	1	1	3	2	4
ENSG00000233614	DDX11L10	0	2	0	0	1	0
ENSG00000233615	HNRNPA1P42	7	3	9	4	6	11
ENSG00000233623	PGAM1P11	0	0	0	0	0	0
ENSG00000233634	GOT2P5	0	0	0	0	0	0
ENSG00000233640	KRTAP13-5P	0	0	0	0	0	0
ENSG00000233642	GPR158-AS1	0	0	0	0	0	0
ENSG00000233646	OR52T1P	0	0	0	0	0	0
ENSG00000233652	CICP1	0	0	0	0	0	0
ENSG00000233653	CICP7	0	0	0	0	0	0
ENSG00000233655	IGHD4-4	0	0	0	0	0	0
ENSG00000233659	NDUFA5P4	0	0	0	0	0	0
ENSG00000233662	CALM2P4	49	34	41	35	45	49
ENSG00000233664	NDUFS5P3	0	0	0	0	0	1
ENSG00000233670	PIRT	0	0	0	0	0	1
ENSG00000233672	RNASEH2B-AS1	0	0	0	0	1	0
ENSG00000233673	ANAPC1P1	22	15	28	9	7	30
ENSG00000233676	FDPSP6	1	4	7	3	4	4
ENSG00000233680	HNRNPA1P27	13	12	12	8	13	24
ENSG00000233681	CEACAMP1	0	0	0	1	0	0
ENSG00000233685	OR6L1P	0	0	0	0	0	0
ENSG00000233686	PIEZO1P1	0	0	0	0	0	0
ENSG00000233690	EBAG9P1	0	1	1	0	1	2
ENSG00000233695	GAS6-AS1	1	1	1	2	4	8
ENSG00000233699	TTTY18	0	0	0	0	0	0
ENSG00000233701	PRR23C	0	0	0	0	0	0
ENSG00000233705	SLC26A4-AS1	0	0	0	0	0	0
ENSG00000233707	RPL22P11	0	2	0	3	3	7
ENSG00000233709	MTND4P28	0	0	0	0	0	0
ENSG00000233718	MYCNOS	2	0	1	2	3	2
ENSG00000233719	GOT2P3	72	80	67	99	89	90
ENSG00000233725	LINC00284	0	0	1	0	0	0
ENSG00000233732	IGHV3OR16-10	0	0	0	0	0	0
ENSG00000233733	H2AFZP6	0	0	0	0	0	0
ENSG00000233740	CICP2	0	0	0	0	0	0
ENSG00000233746	LINC00656	0	1	0	0	0	0
ENSG00000233747	RPL36AP13	15	7	10	6	5	20
ENSG00000233750	CICP27	0	0	0	0	0	0
ENSG00000233756	DSCAM-IT1	0	0	0	0	0	0
ENSG00000233767	PSMA6P3	0	0	0	0	0	0
ENSG00000233771	CICP5	0	0	0	0	0	0
ENSG00000233774	MED14P1	0	0	0	0	0	0
ENSG00000233780	HNRNPA1P30	3	2	4	0	1	4
ENSG00000233782	ZNF90P3	0	0	0	0	0	0
ENSG00000233786	CDC27P1	18	20	22	13	12	20
ENSG00000233792	PUDPP2	0	0	0	0	0	0
ENSG00000233803	TSPY4	0	0	0	0	0	0
ENSG00000233810	MOB1AP2	0	0	0	0	0	0
ENSG00000233816	IFNA13	0	0	0	0	0	0
ENSG00000233822	HIST1H2BN	6	9	15	6	3	7
ENSG00000233827	FAM58BP	0	0	1	3	0	2
ENSG00000233833	ETF1P3	36	21	42	17	19	40
ENSG00000233837	EIF3LP2	74	73	89	71	64	100
ENSG00000233838	DPH3P1	4	3	3	2	4	4
ENSG00000233843	CYCSP48	0	0	0	0	0	0
ENSG00000233844	KCNQ5-IT1	0	0	0	0	0	0
ENSG00000233854	POU6F2-AS2	0	0	0	0	0	0
ENSG00000233859	ADH5P4	114	110	103	89	90	134
ENSG00000233867	SLC9B1P3	0	0	0	0	0	0
ENSG00000233871	DLG5-AS1	10	7	16	7	8	12
ENSG00000233873	RPL7P44	4	4	8	2	5	5
ENSG00000233876	GAPDHP68	1	5	1	4	4	2
ENSG00000233893	EZR-AS1	0	0	0	1	0	0
ENSG00000233900	RPL17P35	0	0	0	0	0	0
ENSG00000233905	LONRF2P2	0	0	0	0	0	0
ENSG00000233910	GTF2F2P2	0	0	0	0	0	0
ENSG00000233917	POTEB	0	0	0	0	0	0
ENSG00000233921	RPS15AP40	7	4	2	7	9	2
ENSG00000233927	RPS28	153	216	164	328	232	494
ENSG00000233929	MT1XP1	2	5	7	5	1	6
ENSG00000233930	KRTAP5-AS1	1	1	1	1	0	2
ENSG00000233932	CTXN2	1	2	1	1	0	1
ENSG00000233934	RPL21P38	1	2	3	0	0	4
ENSG00000233944	LINC00265-3P	0	0	0	0	0	0
ENSG00000233951	RCC2P3	0	0	0	0	0	1
ENSG00000233952	FTLP15	2	0	0	0	1	1
ENSG00000233955	AHCYP3	2	1	2	0	2	2
ENSG00000233956	BTF3P6	2	2	2	1	4	1
ENSG00000233963	ATP8A2P3	0	0	0	0	0	0
ENSG00000233966	UBE2SP1	592	598	647	665	530	621
ENSG00000233971	RPS20P10	55	50	56	42	43	88
ENSG00000233980	FDPSP2	1	0	0	0	0	0
ENSG00000233984	RPSAP14	71	56	97	37	67	61
ENSG00000233994	GDI2P2	156	158	171	79	119	194
ENSG00000233998	SETP5	2	0	0	0	0	0
ENSG00000234005	GAPDHP22	3	1	1	2	0	2
ENSG00000234008	PPP1R2P2	0	0	1	0	1	0
ENSG00000234009	RPL5P34	298	214	336	225	295	412
ENSG00000234030	TMEM97P1	0	0	0	0	0	0
ENSG00000234031	RPS3AP44	7	2	8	6	6	8
ENSG00000234033	RAC1P8	0	0	0	0	0	0
ENSG00000234059	CASKP1	1	0	0	1	0	0
ENSG00000234060	EDDM3CP	0	0	0	0	0	0
ENSG00000234065	MTND4P26	0	0	0	0	0	0
ENSG00000234066	TAS2R62P	0	0	0	0	0	0
ENSG00000234067	RPL5P10	6	6	5	0	2	7
ENSG00000234068	PAGE2	0	1	0	0	0	0
ENSG00000234069	GAPDHP53	0	0	0	0	0	0
ENSG00000234075	RPL35AP	0	0	0	1	0	0
ENSG00000234081	TCEB1P10	0	0	0	0	0	0
ENSG00000234088	RPS15AP7	1	0	0	0	0	0
ENSG00000234093	RPS15AP11	130	104	165	99	94	181
ENSG00000234099	MTND4P11	0	0	0	0	0	0
ENSG00000234102	KRT19P4	0	0	0	0	0	0
ENSG00000234107	TPT1P1	0	0	0	0	0	0
ENSG00000234109	RPL7P36	6	3	5	4	2	6
ENSG00000234110	TSPY25P	0	0	0	0	0	0
ENSG00000234118	RPL13AP6	81	64	81	61	82	105
ENSG00000234121	GPM6BP3	0	0	0	0	0	0
ENSG00000234122	TRBV22OR9-2	0	0	0	0	0	0
ENSG00000234123	RHBDF1P1	7	11	15	5	5	4
ENSG00000234124	CSN1S2AP	0	0	0	0	0	0
ENSG00000234125	EEF1GP8	4	6	3	1	6	3
