id	sym	PT1_A.TAF1714_DE1	PT2_B.TAF1716.1_DE2	PT3_C.TAF1716.2_DE3	GC1_D.TAF1715_DE1	GC2_E.TAF1717.1_DE2	GC3_F.TAF1717.2_DE3
ENSG00000201527	RNA5SP478	0	0	0	0	0	0
ENSG00000201532	RNA5SP194	1	2	1	0	0	2
ENSG00000201533	RN7SKP237	3	0	0	1	1	2
ENSG00000201544	SNORA16B	4	3	2	0	0	2
ENSG00000201545	RNU4-85P	0	0	1	0	0	0
ENSG00000201550	RNU6-726P	0	1	0	0	0	1
ENSG00000201557	SNORD114-15	0	0	1	0	0	0
ENSG00000201558	RNVU1-6	70	68	48	67	53	79
ENSG00000201560	RNU6-973P	0	0	0	0	0	0
ENSG00000201564	RN7SKP50	0	0	0	1	1	0
ENSG00000201567	RNA5SP510	0	0	3	0	2	0
ENSG00000201569	SNORD114-17	0	0	0	0	1	0
ENSG00000201570	RNU4-56P	0	0	1	0	0	0
ENSG00000201574	RNU1-93P	1	2	1	2	3	2
ENSG00000201579	RNU6-343P	1	1	0	0	2	0
ENSG00000201581	RN7SKP78	1	0	1	0	1	0
ENSG00000201583	RN7SKP191	0	0	0	0	0	0
ENSG00000201586	RNU6-593P	2	4	1	1	2	2
ENSG00000201588	RNA5S2	0	0	0	0	0	0
ENSG00000201591	RNU6-99P	0	0	0	0	0	1
ENSG00000201594	RNA5SP517	0	0	1	0	0	0
ENSG00000201595	RNA5SP132	0	0	0	0	1	0
ENSG00000201598	RNU6-219P	0	0	1	0	0	1
ENSG00000201600	RN7SKP124	3	0	3	0	0	3
ENSG00000201604	RNU6-740P	0	0	0	0	0	0
ENSG00000201607	RNU4-16P	0	1	1	3	1	0
ENSG00000201608	RNU4-42P	1	0	0	0	0	0
ENSG00000201609	RNU4-28P	0	0	0	0	0	1
ENSG00000201610	RNA5SP84	0	0	0	0	1	0
ENSG00000201612	RN7SKP15	3	0	0	0	1	2
ENSG00000201613	RNU6-200P	0	0	0	1	0	0
ENSG00000201616	RNU1-91P	0	0	0	0	0	0
ENSG00000201618	RNA5SP505	1	0	0	0	1	0
ENSG00000201620	RNA5SP51	0	2	1	0	0	0
ENSG00000201622	RNU6-621P	0	0	1	0	1	0
ENSG00000201623	RNU6-923P	0	0	0	0	0	0
ENSG00000201628	RNU4-7P	0	0	1	0	0	0
ENSG00000201634	SNORD115-48	0	0	0	0	0	0
ENSG00000201638	RNY4P16	0	0	2	0	0	0
ENSG00000201640	RN7SKP28	0	0	0	1	0	0
ENSG00000201641	RNU6-1187P	0	0	0	0	0	0
ENSG00000201642	RNU6-865P	0	0	0	0	0	0
ENSG00000201643	SNORA14A	0	6	0	0	2	3
ENSG00000201648	RNU4-91P	0	0	0	1	1	1
ENSG00000201654	RNU6-7	10	15	6	5	4	11
ENSG00000201658	RNU6-283P	0	0	1	0	0	0
ENSG00000201659	RNU12-2P	2	2	4	2	2	3
ENSG00000201662	RNU6-60P	1	0	2	0	2	1
ENSG00000201665	RN7SKP6	0	0	2	0	0	1
ENSG00000201671	RNA5SP90	0	0	0	1	0	0
ENSG00000201672	SNORD113-4	1	1	2	0	0	1
ENSG00000201675	SNORD32A	0	0	0	0	0	0
ENSG00000201679	SNORD115-15	0	1	0	0	2	0
ENSG00000201684	RN7SKP239	1	2	1	1	0	0
ENSG00000201687	RNU6-1107P	0	0	0	1	0	0
ENSG00000201689	SNORD114-29	0	0	1	0	0	0
ENSG00000201690	RNY1P2	0	0	1	1	1	0
ENSG00000201695	RNA5SP334	0	0	0	0	1	0
ENSG00000201699	RNU1-59P	1	3	7	7	5	2
ENSG00000201700	SNORD113-3	0	0	1	1	0	0
ENSG00000201704	RNA5SP396	0	1	0	0	1	0
ENSG00000201707	RNU6-818P	0	0	0	0	0	0
ENSG00000201708	RNA5SP359	0	0	0	1	0	1
ENSG00000201709	RNU6-686P	0	1	0	0	1	1
ENSG00000201711	RNU6-1303P	0	0	1	0	0	0
ENSG00000201713	RNA5SP125	0	1	1	0	0	2
ENSG00000201715	RN7SKP133	0	1	0	0	0	0
ENSG00000201725	RNU6-304P	0	0	0	0	0	1
ENSG00000201727	RNA5SP173	0	0	0	0	0	0
ENSG00000201728	RNA5SP479	0	0	0	0	1	0
ENSG00000201736	RNA5SP160	0	0	4	4	3	1
ENSG00000201737	RNU1-133P	1	0	2	0	3	1
ENSG00000201742	RNU6-563P	0	0	0	0	0	0
ENSG00000201744	RNU6-34P	0	0	0	0	0	0
ENSG00000201746	RNU6-828P	1	1	0	0	1	1
ENSG00000201747	RNU6-534P	2	0	0	0	0	1
ENSG00000201752	RNU6-119P	0	0	0	0	0	0
ENSG00000201754	SNORD52	0	0	0	0	0	0
ENSG00000201758	RN7SKP55	0	1	1	0	1	3
ENSG00000201761	RNU6-336P	0	1	1	0	1	0
ENSG00000201763	RNA5SP267	2	0	1	1	2	1
ENSG00000201766	RNA5SP302	0	0	1	1	0	0
ENSG00000201770	RNU6-384P	0	0	0	0	0	0
ENSG00000201772	SNORA5C	145	237	162	120	96	120
ENSG00000201775	RNU6-1325P	0	0	0	0	0	0
ENSG00000201780	RNU6-275P	0	0	0	0	0	0
ENSG00000201782	RN7SKP226	0	0	3	0	0	2
ENSG00000201785	SNORD117	9	2	2	5	1	6
ENSG00000201789	RNU6-1071P	0	0	0	0	0	0
ENSG00000201790	RNA5SP189	0	1	0	0	1	0
ENSG00000201793	RN7SKP9	11	20	19	12	17	13
ENSG00000201794	RN7SKP130	0	0	0	1	0	0
ENSG00000201796	RNU6-392P	0	1	0	0	1	0
ENSG00000201801	RNU5E-4P	18	12	20	18	28	17
ENSG00000201805	RNU6-1180P	0	0	0	0	0	0
ENSG00000201806	RNU4-8P	1	0	3	0	1	4
ENSG00000201812	RNA5SP488	0	0	0	0	0	1
ENSG00000201813	RNU6-915P	1	1	2	2	2	1
ENSG00000201815	RNU6-526P	0	0	0	0	1	0
ENSG00000201818	RNY4P17	4	8	11	6	4	5
ENSG00000201821	RNU4-9P	0	0	0	0	3	1
ENSG00000201822	RNA5SP149	0	0	0	0	2	0
ENSG00000201823	SNORD48	0	1	1	0	3	0
ENSG00000201825	RNU6-1131P	0	0	0	0	0	0
ENSG00000201826	RNU6-867P	0	0	0	0	0	0
ENSG00000201831	SNORD115-1	1	0	0	0	2	1
ENSG00000201839	SNORD114-3	3	2	1	2	1	4
ENSG00000201846	RNA5SP166	0	0	1	0	2	0
ENSG00000201852	RNU6-702P	0	0	0	0	0	0
ENSG00000201856	RNA5SP331	1	0	0	0	1	0
ENSG00000201861	RNA5SP298	0	0	0	1	0	0
ENSG00000201869	RNU6-294P	0	0	0	0	0	0
ENSG00000201875	RN7SKP178	0	0	2	0	0	0
ENSG00000201876	RNA5SP97	0	0	0	0	1	0
ENSG00000201894	RNU6-967P	0	0	0	0	0	0
ENSG00000201896	RN7SKP153	0	0	2	0	0	1
ENSG00000201899	SNORD114-24	1	0	0	1	0	0
ENSG00000201901	RN7SKP48	5	10	1	8	14	9
ENSG00000201907	SNORD115-38	0	1	0	0	0	2
ENSG00000201909	RNU6-590P	0	0	0	0	0	0
ENSG00000201910	RNU1-140P	0	0	0	0	0	0
ENSG00000201912	RN7SKP189	0	0	1	0	0	0
ENSG00000201919	RNU6-1022P	0	0	0	0	0	0
ENSG00000201920	RNA5SP442	2	0	0	0	0	0
ENSG00000201922	RNU1-43P	0	0	0	0	1	0
ENSG00000201923	RNA5SP485	0	0	1	0	0	0
ENSG00000201925	RNA5S15	0	0	0	0	0	0
ENSG00000201931	RNA5SP172	0	1	0	1	0	2
ENSG00000201939	RNA5SP224	0	0	0	0	0	0
ENSG00000201942	RNA5SP363	1	0	0	0	2	0
ENSG00000201943	SNORD115-10	0	0	0	0	0	2
ENSG00000201950	SNORD113-9	0	0	1	0	1	0
ENSG00000201954	RNU6-673P	0	1	0	0	0	0
ENSG00000201955	RNY3P1	501	901	339	480	582	546
ENSG00000201962	RNA5SP126	0	0	0	4	0	0
ENSG00000201966	RNA5-8SP4	0	0	1	0	0	1
ENSG00000201967	RN7SKP22	0	1	1	1	0	2
ENSG00000201968	RNA5SP138	0	2	0	0	0	1
ENSG00000201969	SNORD115-20	0	0	0	0	0	0
ENSG00000201992	SNORD115-35	0	0	0	0	0	0
ENSG00000201998	SNORA23	183	343	149	161	148	187
ENSG00000201999	RNA5SP428	0	0	0	1	1	0
ENSG00000202000	RNU1-36P	3	0	0	0	0	0
ENSG00000202016	RNU6-619P	1	0	0	0	1	2
ENSG00000202017	RNU6-806P	0	0	0	0	0	0
ENSG00000202024	RNU6-934P	0	0	2	0	0	0
ENSG00000202025	RNU6-1240P	0	0	0	0	0	0
ENSG00000202026	RNU6-1134P	0	0	5	0	0	2
ENSG00000202029	RNU6-580P	0	0	1	0	1	1
ENSG00000202031	SNORD38A	2	2	3	0	1	1
ENSG00000202034	RNU6-399P	1	0	0	1	0	0
ENSG00000202039	RNU6-215P	0	0	0	0	1	0
ENSG00000202044	RNA5SP223	0	0	0	0	0	1
ENSG00000202047	RNA5SP324	2	0	2	0	0	0
ENSG00000202048	SNORD114-20	5	5	7	0	4	3
ENSG00000202050	RNU6-391P	0	0	0	0	0	0
ENSG00000202051	RNU6-382P	1	0	2	0	1	0
ENSG00000202054	RNA5SP152	1	0	0	0	1	0
ENSG00000202056	RNA5SP19	0	0	0	0	1	0
ENSG00000202058	RN7SKP80	226	380	193	192	299	186
ENSG00000202060	RNA5SP455	0	0	0	0	0	0
ENSG00000202063	RNA5SP79	3	0	3	1	0	0
ENSG00000202069	RNU4-66P	2	0	0	0	0	1
ENSG00000202070	RNU6-1175P	0	0	0	0	0	0
ENSG00000202074	RNU6-715P	1	0	0	0	1	0
ENSG00000202081	RNU6-1280P	1	1	3	0	3	0
ENSG00000202082	RNU6-290P	0	0	0	0	0	0
ENSG00000202089	RNU6-1306P	1	0	0	1	2	0
ENSG00000202092	RNA5SP190	0	0	1	0	0	2
ENSG00000202093	SNORD58C	0	0	0	0	0	0
ENSG00000202095	RNU6-1172P	0	0	1	0	0	0
ENSG00000202099	RNU6-234P	0	0	0	0	1	0
ENSG00000202103	RNU4-12P	0	0	0	0	0	0
ENSG00000202111	VTRNA1-2	0	0	0	1	1	0
ENSG00000202112	RNU6-690P	0	0	0	0	0	1
ENSG00000202119	RNU6-302P	2	0	1	2	0	0
ENSG00000202124	RNY4P3	0	1	0	0	0	0
ENSG00000202125	RNU1-100P	2	0	4	2	1	1
ENSG00000202142	SNORD114-18	2	0	0	0	0	0
ENSG00000202147	RNA5SP329	1	0	0	0	0	0
ENSG00000202150	RNU6-407P	0	2	3	3	2	1
ENSG00000202151	RNY4P28	0	0	0	0	0	0
ENSG00000202157	RNU4-11P	0	0	0	0	0	0
ENSG00000202159	RNU6-742P	1	0	0	0	0	1
ENSG00000202160	RNU5E-7P	0	0	0	0	0	0
ENSG00000202164	RNA5SP117	2	0	0	0	0	0
ENSG00000202167	RNU1-114P	1	0	1	1	0	0
ENSG00000202172	RNU6-1327P	5	3	4	1	0	5
ENSG00000202174	RNA5-8SP5	2	0	0	0	2	0
ENSG00000202175	RNA5SP128	0	0	0	0	0	1
ENSG00000202184	RNU6-1283P	2	0	2	1	2	2
ENSG00000202186	RNU6-497P	0	0	0	0	0	0
ENSG00000202187	RNA5SP355	1	0	0	2	1	0
ENSG00000202188	SNORD115-31	0	1	0	0	0	0
ENSG00000202191	SNORD113-1	0	0	0	0	0	1
ENSG00000202193	RNA5SP427	1	0	2	0	0	0
ENSG00000202198	RN7SK	667727	825406	780354	546033	803119	577347
ENSG00000202199	RNU1-115P	0	0	0	0	0	0
ENSG00000202205	RNU6-1034P	0	0	2	0	1	0
ENSG00000202206	RNU6-169P	0	0	0	0	0	0
ENSG00000202215	RNU1-51P	0	0	0	0	0	0
ENSG00000202217	RN7SKP47	0	0	2	0	1	0
ENSG00000202225	RNA5SP240	0	0	0	0	1	0
ENSG00000202227	RNU6-282P	1	1	2	1	2	3
ENSG00000202229	RNU6-1138P	0	0	0	2	4	1
ENSG00000202237	RNU6-53P	0	1	0	0	1	0
ENSG00000202239	RNU6-396P	0	3	3	0	1	2
ENSG00000202240	RNU6-737P	0	0	0	0	0	0
ENSG00000202241	RN7SKP186	0	0	0	0	0	0
ENSG00000202242	RNU6-1276P	0	0	3	0	3	2
ENSG00000202245	RNU6-728P	0	0	0	0	0	0
ENSG00000202248	RNA5SP85	0	0	0	0	1	0
ENSG00000202249	RNU5E-5P	0	0	0	0	0	0
ENSG00000202250	RNU6-443P	0	0	0	0	0	0
ENSG00000202252	SNORD14C	0	0	0	0	0	0
ENSG00000202257	RNA5S16	0	0	0	0	0	0
ENSG00000202259	RNU6-1318P	2	1	0	0	1	1
ENSG00000202260	RN7SKP69	4	1	11	1	3	2
ENSG00000202261	SNORD115-44	0	0	5	0	0	1
ENSG00000202263	RNA5SP22	0	0	2	0	1	0
ENSG00000202264	RNA5SP77	0	0	0	0	0	0
ENSG00000202265	RNU6-596P	1	0	0	0	0	0
ENSG00000202270	SNORD114-12	0	0	0	0	0	0
ENSG00000202281	RNA5SP235	0	1	0	2	0	0
ENSG00000202285	RNU6-117P	0	0	0	1	0	0
ENSG00000202290	RNA5SP37	1	3	3	4	1	4
ENSG00000202293	SNORD114-22	0	0	0	0	0	0
ENSG00000202296	RNU6-1335P	0	0	0	0	0	0
ENSG00000202300	RNU6-487P	4	1	2	0	1	1
ENSG00000202304	RNU6-1130P	0	0	0	0	0	0
ENSG00000202308	RNU6-996P	1	0	0	0	1	1
ENSG00000202313	RNU1-64P	0	0	0	0	0	0
ENSG00000202314	SNORD6	13	10	13	10	6	3
ENSG00000202317	RNU1-84P	2	0	1	1	0	0
ENSG00000202322	RNA5SP131	0	0	0	1	0	0
ENSG00000202324	RNA5SP366	0	0	0	0	0	1
ENSG00000202329	RNU6-609P	1	0	0	0	0	0
ENSG00000202331	RNA5SP167	0	0	0	0	0	0
ENSG00000202334	RNA5SP238	0	0	0	0	0	0
ENSG00000202336	RNU6-359P	0	0	0	0	0	0
ENSG00000202337	RNU6-8	49	50	48	22	40	29
ENSG00000202339	RNU4-45P	0	0	0	0	0	0
ENSG00000202341	RNU6-1051P	1	0	0	0	1	0
ENSG00000202344	RN7SKP208	1	0	2	0	2	0
ENSG00000202347	RNU1-16P	4	3	5	2	5	4
ENSG00000202350	RNU6-326P	0	0	0	0	0	0
ENSG00000202351	RN7SKP204	0	0	0	0	0	1
ENSG00000202354	RNY3	20	48	11	19	30	17
ENSG00000202356	RNA5SP277	0	0	0	0	1	0
ENSG00000202358	RNU6-652P	4	3	5	3	4	5
ENSG00000202360	RN7SKP249	0	1	0	0	1	0
ENSG00000202363	SNORA62	3	5	6	3	3	4
ENSG00000202373	SNORD115-43	1	0	0	1	0	0
ENSG00000202380	RNU1-55P	0	0	1	0	0	0
ENSG00000202383	RNA5SP279	0	0	0	0	0	0
ENSG00000202386	RNA5SP211	1	0	0	0	0	0
ENSG00000202392	RN7SKP292	3	5	3	1	5	2
ENSG00000202395	RN7SKP1	0	0	1	0	2	2
ENSG00000202398	RNU6-61P	0	0	0	0	0	0
ENSG00000202400	SNORD82	12	5	10	11	6	7
ENSG00000202406	RN7SKP187	0	0	0	0	0	0
ENSG00000202408	RNU1-122P	11	6	19	10	7	5
ENSG00000202411	RNA5SP259	0	0	0	0	1	1
ENSG00000202415	RN7SKP269	1	3	3	3	2	5
ENSG00000202422	RNA5SP30	1	0	1	0	0	1
ENSG00000202423	RNU6-827P	0	0	0	0	0	0
ENSG00000202427	RNU6-744P	0	0	0	0	0	0
ENSG00000202428	RNU6-108P	0	1	0	0	1	0
ENSG00000202429	RNU4-48P	0	1	1	0	1	2
ENSG00000202430	RNA5SP88	2	1	0	3	0	0
ENSG00000202431	RNU6-438P	1	0	0	1	0	1
ENSG00000202433	RNU6-54P	0	0	0	0	0	0
ENSG00000202441	RNY4P10	0	0	0	0	0	0
ENSG00000202444	RNU5E-6P	0	0	0	0	0	0
ENSG00000202445	RNU6-669P	0	0	3	0	1	0
ENSG00000202468	RNU4-17P	0	0	0	0	0	0
ENSG00000202471	RNU4-20P	0	1	1	0	0	0
ENSG00000202472	RNA5SP248	1	0	2	0	2	1
ENSG00000202473	RN7SKP81	2	1	2	1	5	1
ENSG00000202474	RNA5SP283	1	1	4	0	1	1
ENSG00000202478	RNU6-81P	0	0	0	0	1	2
ENSG00000202485	RNU6-499P	0	0	0	0	1	0
ENSG00000202490	RNU6-597P	0	1	1	1	1	2
ENSG00000202491	RNU6-716P	0	0	0	1	1	0
ENSG00000202497	RNU6-898P	0	0	0	0	0	0
ENSG00000202499	SNORD115-36	1	0	0	0	0	0
ENSG00000202502	RNA5SP151	4	1	4	0	6	1
ENSG00000202503	SNORD34	0	0	0	0	0	0
ENSG00000202512	RN7SKP230	13	15	17	8	13	11
ENSG00000202513	RNU6-805P	1	1	0	1	0	1
ENSG00000202515	VTRNA1-3	149	152	104	73	117	85
ENSG00000202521	RNA5S7	0	0	0	0	0	0
ENSG00000202526	RNA5S13	0	0	0	0	0	0
ENSG00000202528	RNU6-650P	0	0	1	0	0	0
ENSG00000202529	SNORD18B	0	0	0	0	0	0
ENSG00000202532	RNU6-395P	0	0	0	0	0	0
ENSG00000202534	RNU6-1329P	0	0	0	0	0	0
ENSG00000202538	RNU4-2	1197	2237	873	1098	1358	1335
ENSG00000202560	MIR539	1	0	0	0	0	0
ENSG00000202566	MIR421	2	0	7	3	2	3
ENSG00000202569	MIR146B	1	7	4	4	5	7
ENSG00000202601	MIR582	0	0	0	0	0	1
ENSG00000202609	MIR488	0	1	1	2	3	1
ENSG00000203326	ZNF525	316	386	359	217	333	253
ENSG00000203441	LINC00449	15	16	12	24	14	15
ENSG00000203485	INF2	340	395	309	220	292	296
ENSG00000203497	PDCD4-AS1	16	9	21	12	9	12
ENSG00000203499	FAM83H-AS1	49	53	65	59	86	68
ENSG00000203506	RBMS3-AS2	2	1	2	1	4	2
ENSG00000203588	IGBP1-AS1	1	2	3	3	2	4
ENSG00000203601	LINC00970	2	3	7	0	3	6
ENSG00000203618	GP1BB	0	0	0	0	0	0
ENSG00000203645	LINC00501	0	0	1	4	3	0
ENSG00000203650	LINC01285	8	3	7	2	9	4
ENSG00000203661	OR2T5	1	0	1	1	2	1
ENSG00000203663	OR2L2	5	2	3	0	0	0
ENSG00000203666	EFCAB2	183	190	189	152	241	155
ENSG00000203667	COX20	76	86	90	64	75	61
ENSG00000203668	CHML	947	781	875	581	705	498
ENSG00000203684	IBA57-AS1	17	16	13	8	10	8
ENSG00000203685	STUM	136	122	176	77	63	73
ENSG00000203690	TCP10	2	1	5	3	8	11
ENSG00000203697	CAPN8	48	68	84	27	42	38
ENSG00000203705	TATDN3	266	242	263	196	243	183
ENSG00000203706	SERTAD4-AS1	6	2	8	4	13	4
ENSG00000203709	C1orf132	50	47	73	35	79	66
ENSG00000203710	CR1	18	8	26	14	26	21
ENSG00000203711	C6orf99	9	8	13	6	14	12
ENSG00000203721	LINC00862	3	3	3	6	7	4
ENSG00000203722	RAET1G	3	0	6	3	3	3
ENSG00000203724	C1orf53	10	9	14	5	13	17
ENSG00000203727	SAMD5	178	200	260	167	245	194
ENSG00000203729	LINC00272	4	2	8	2	2	2
ENSG00000203730	TEDDM1	5	4	10	7	7	5
ENSG00000203733	GJE1	1	2	3	0	2	1
ENSG00000203734	ECT2L	15	17	27	17	19	13
ENSG00000203737	GPR52	3	1	3	4	1	4
ENSG00000203740	METTL11B	1	0	3	1	2	2
ENSG00000203747	FCGR3A	2	1	9	2	6	5
ENSG00000203756	TMEM244	0	1	1	1	1	1
ENSG00000203757	OR6K3	1	0	0	0	3	1
ENSG00000203760	CENPW	110	118	119	72	75	71
ENSG00000203772	SPRN	28	61	45	46	58	40
ENSG00000203778	FAM229B	312	323	351	275	330	256
ENSG00000203780	FANK1	63	70	97	61	82	61
ENSG00000203782	LOR	0	0	0	0	2	0
ENSG00000203783	PRR9	2	0	2	0	4	0
ENSG00000203784	LELP1	1	2	3	0	3	0
ENSG00000203785	SPRR2E	0	0	2	0	2	2
ENSG00000203786	KPRP	2	6	6	2	8	10
ENSG00000203791	METTL10	215	191	199	133	174	137
ENSG00000203795	FAM24A	0	0	1	1	2	1
ENSG00000203797	DDO	5	6	4	3	11	11
ENSG00000203801	LINC00222	2	7	13	8	8	5
ENSG00000203804	ADAMTSL4-AS1	44	34	26	61	43	31
ENSG00000203805	PLPP4	25	27	25	8	17	18
ENSG00000203808	BVES-AS1	7	0	5	4	4	3
ENSG00000203809	LIN28B-AS1	2	0	2	1	3	1
ENSG00000203811	HIST2H3C	864	1339	1039	508	639	590
ENSG00000203812	HIST2H2AA4	228	258	245	104	159	136
ENSG00000203814	HIST2H2BF	1071	1379	1315	608	914	736
ENSG00000203818	HIST2H3PS2	0	0	0	0	0	0
ENSG00000203837	PNLIPRP3	1	2	3	1	3	3
ENSG00000203852	HIST2H3A	101	168	94	49	66	48
ENSG00000203857	HSD3B1	5	1	6	0	5	6
ENSG00000203859	HSD3B2	7	4	13	9	14	9
ENSG00000203864	C1orf137	0	0	0	1	1	0
ENSG00000203865	ATP1A1-AS1	46	67	87	35	73	52
ENSG00000203867	RBM20	237	246	352	205	316	223
ENSG00000203870	SMIM9	3	2	5	1	10	6
ENSG00000203872	C6orf163	61	36	53	40	52	36
ENSG00000203875	SNHG5	1056	1097	1110	745	1050	754
ENSG00000203877	RIPPLY2	0	2	0	0	0	0
ENSG00000203879	GDI1	953	1056	1088	686	973	743
ENSG00000203880	PCMTD2	1019	1059	1157	755	1072	836
ENSG00000203883	SOX18	3	5	0	1	2	0
ENSG00000203896	LIME1	33	41	43	14	23	22
ENSG00000203897	SPATA42	2	3	0	1	0	1
ENSG00000203907	OOEP	1	0	5	1	1	1
ENSG00000203908	KHDC3L	1	2	4	3	3	6
ENSG00000203909	DPPA5	0	0	0	0	1	1
ENSG00000203910	C1orf146	8	8	9	3	9	4
ENSG00000203923	SPANXN1	4	0	2	0	3	2
ENSG00000203926	SPANXA2	0	0	0	0	1	1
ENSG00000203930	LINC00632	37	25	46	35	28	22
ENSG00000203933	CXorf66	1	0	1	0	3	1
ENSG00000203942	C10orf62	2	15	7	9	11	5
ENSG00000203943	SAMD13	82	101	103	63	113	56
ENSG00000203950	FAM127B	134	154	152	90	173	113
ENSG00000203952	CCDC160	88	113	128	80	138	80
ENSG00000203963	C1orf141	6	6	16	0	10	2
ENSG00000203965	EFCAB7	276	314	328	228	344	221
ENSG00000203970	DEFB110	1	0	1	1	0	0
ENSG00000203972	GLYATL3	5	0	4	2	3	2
ENSG00000203985	LDLRAD1	0	0	3	2	5	1
ENSG00000203989	RHOXF2B	0	2	5	2	2	5
ENSG00000203995	ZYG11A	7	5	8	7	7	8
ENSG00000203999	LINC01270	2	1	13	0	3	7
ENSG00000204001	LCN8	3	2	4	0	1	6
ENSG00000204006	C1orf185	1	2	0	0	2	1
ENSG00000204007	GLT6D1	1	0	2	1	3	0
ENSG00000204010	IFIT1B	7	3	5	1	2	3
ENSG00000204011	COL5A1-AS1	1	0	2	1	0	2
ENSG00000204019	CT83	0	0	1	1	0	0
ENSG00000204020	LIPN	1	0	4	4	3	2
ENSG00000204021	LIPK	2	1	2	0	1	1
ENSG00000204022	LIPJ	6	9	12	11	17	10
ENSG00000204025	TRPC5OS	3	0	14	3	7	7
ENSG00000204033	LRIT2	3	2	2	4	2	4
ENSG00000204052	LRRC73	20	28	28	24	27	17
ENSG00000204054	LINC00963	357	448	501	388	401	329
ENSG00000204060	FOXO6	12	9	11	1	6	10
ENSG00000204065	TCEAL5	163	190	173	82	195	124
ENSG00000204070	SYS1	363	406	503	325	490	340
ENSG00000204071	TCEAL6	6	4	3	1	3	6
ENSG00000204084	INPP5B	397	408	406	320	394	309
ENSG00000204086	RPA4	5	2	3	1	0	0
ENSG00000204091	TDRG1	6	4	9	1	3	6
ENSG00000204092	LINC00951	1	2	2	1	2	1
ENSG00000204099	NEU4	4	4	6	5	15	6
ENSG00000204103	MAFB	1382	1497	1207	660	672	762
ENSG00000204104	TRAF3IP1	329	338	387	250	338	245
ENSG00000204116	CHIC1	333	309	377	203	333	238
ENSG00000204118	NAP1L6	17	11	23	10	11	13
ENSG00000204120	GIGYF2	1353	1289	1547	1020	1420	962
ENSG00000204128	C2orf72	22	17	27	22	32	22
ENSG00000204130	RUFY2	430	418	486	373	436	342
ENSG00000204131	NHSL2	111	120	143	91	135	104
ENSG00000204138	PHACTR4	850	893	1047	693	957	770
ENSG00000204140	CLPSL1	3	3	4	2	0	2
ENSG00000204147	ASAH2B	203	144	222	140	180	154
ENSG00000204148	LINC00474	0	0	1	0	1	2
ENSG00000204149	AGAP6	183	199	191	163	199	142
ENSG00000204152	TIMM23B	180	163	170	133	130	104
ENSG00000204160	ZDHHC18	372	414	456	263	352	303
ENSG00000204161	C10orf128	5	2	9	2	17	4
ENSG00000204165	CXorf65	2	3	6	2	6	2
ENSG00000204174	NPY4R	0	0	1	2	0	3
ENSG00000204175	GPRIN2	34	37	39	33	41	28
ENSG00000204176	SYT15	55	57	92	49	74	61
ENSG00000204178	TMEM57	610	588	643	453	569	466
ENSG00000204183	GDF5OS	2	1	1	0	4	2
ENSG00000204186	ZDBF2	614	627	806	422	590	532
ENSG00000204193	TXNDC8	2	0	4	3	11	7
ENSG00000204195	AWAT1	1	3	6	2	6	4
ENSG00000204209	DAXX	566	551	620	354	565	413
ENSG00000204217	BMPR2	1332	1248	1583	1050	1285	1084
ENSG00000204219	TCEA3	241	392	350	304	473	303
ENSG00000204220	PFDN6	359	405	427	278	418	325
ENSG00000204227	RING1	551	549	573	397	560	403
ENSG00000204231	RXRB	522	558	610	448	591	436
ENSG00000204237	OXLD1	114	167	109	98	124	84
ENSG00000204246	OR13C3	1	0	0	0	2	2
ENSG00000204248	COL11A2	176	157	172	226	342	185
ENSG00000204250	LINC00587	0	1	3	0	1	1
ENSG00000204252	HLA-DOA	58	46	54	23	40	32
ENSG00000204256	BRD2	3427	3469	3536	2373	2979	2377
ENSG00000204257	HLA-DMA	119	95	94	48	54	51
ENSG00000204261	PSMB8-AS1	0	0	1	1	1	1
ENSG00000204262	COL5A2	817	644	816	513	809	475
ENSG00000204264	PSMB8	28	30	36	30	37	29
ENSG00000204267	TAP2	69	76	81	59	77	73
ENSG00000204271	SPIN3	80	100	107	71	91	80
ENSG00000204272	LINC01420	417	442	371	305	392	333
ENSG00000204278	TMEM235	3	0	1	1	3	2
ENSG00000204279	PAGE3	1	0	0	4	1	1
ENSG00000204282	TNRC6C-AS1	26	33	47	22	42	21
ENSG00000204287	HLA-DRA	6	4	7	1	9	3
ENSG00000204290	BTNL2	19	12	18	12	4	10
ENSG00000204291	COL15A1	18	9	21	27	32	16
ENSG00000204296	C6orf10	21	10	24	12	18	11
ENSG00000204300	TMEM225	1	0	5	2	7	0
ENSG00000204301	NOTCH4	48	31	52	44	67	32
ENSG00000204304	PBX2	1696	1993	1820	1195	1743	1206
ENSG00000204305	AGER	120	138	139	89	131	92
ENSG00000204310	AGPAT1	404	409	459	314	537	404
ENSG00000204311	DFNB59	72	71	56	52	57	51
ENSG00000204314	PRRT1	31	27	30	19	42	33
ENSG00000204315	FKBPL	66	106	91	49	89	50
ENSG00000204316	MRPL38	71	62	71	50	71	41
ENSG00000204323	SMIM5	36	57	51	49	51	37
ENSG00000204334	ERICH2	8	17	22	12	19	24
ENSG00000204335	SP5	5	3	5	3	13	1
ENSG00000204344	STK19	143	162	147	105	140	115
ENSG00000204345	CD300LD	1	1	8	0	1	2
ENSG00000204347	BTBD17	3	7	14	4	3	5
ENSG00000204348	DXO	275	263	310	228	291	204
ENSG00000204351	SKIV2L	838	861	899	640	840	636
