Geneid	Txid	sym	Tx.len	GC
ENSG00000254445	ENST00000527616	HSPB2-C11orf52	892	0.601
ENSG00000254447	ENST00000642027	OR7E11P	2041	0.463
ENSG00000254449	ENST00000528675	SF3A3P2	1507	0.462
ENSG00000254450	ENST00000531305	ALG9-IT1	684	0.377
ENSG00000254451	ENST00000548779	na	1751	0.349
ENSG00000254452	ENST00000528650	na	480	0.593
ENSG00000254453	ENST00000533767	NAV2-AS2	782	0.531
ENSG00000254454	ENST00000526625	RCC2P6	1557	0.573
ENSG00000254455	ENST00000527837	HIGD1AP10	282	0.432
ENSG00000254456	ENST00000533942	na	575	0.367
ENSG00000254457	ENST00000524390	OR5D2P	929	0.453
ENSG00000254458	ENST00000534065	na	544	0.581
ENSG00000254459	ENST00000525594	na	585	0.434
ENSG00000254460	ENST00000533740	na	386	0.508
ENSG00000254461	ENST00000533576	na	539	0.546
ENSG00000254462	ENST00000528395	TMX2-CTNND1	585	0.556
ENSG00000254463	ENST00000529659	na	480	0.452
ENSG00000254464	ENST00000532193	OR4A3P	871	0.386
ENSG00000254465	ENST00000528321	PRKRIRP4	2266	0.391
ENSG00000254466	ENST00000530162	OR4D10	2482	0.392
ENSG00000254467	ENST00000532961	na	666	0.464
ENSG00000254468	ENST00000622626	na	723	0.495
ENSG00000254469	ENST00000529844	na	1781	0.46
ENSG00000254470	ENST00000532090	AP5B1	4811	0.627
ENSG00000254471	ENST00000528393	na	2118	0.394
ENSG00000254472	ENST00000527050	OR4A49P	632	0.391
ENSG00000254473	ENST00000531661	na	1017	0.468
ENSG00000254475	ENST00000525935	OR2AT1P	743	0.545
ENSG00000254477	ENST00000648249	na	1705	0.465
ENSG00000254478	ENST00000532177	na	190	0.463
ENSG00000254479	ENST00000528351	SLC25A1P1	927	0.611
ENSG00000254480	ENST00000525365	na	462	0.461
ENSG00000254481	ENST00000534330	PTP4A2P2	502	0.444
ENSG00000254482	ENST00000525638	na	661	0.364
ENSG00000254483	ENST00000532209	na	134	0.396
ENSG00000254484	ENST00000531426	na	422	0.505
ENSG00000254485	ENST00000491930	na	829	0.465
ENSG00000254486	ENST00000531559	na	3308	0.464
ENSG00000254487	ENST00000532682	na	795	0.534
ENSG00000254488	ENST00000527562	na	983	0.463
ENSG00000254489	ENST00000531002	na	541	0.399
ENSG00000254490	ENST00000526140	OR5M7P	972	0.44
ENSG00000254491	ENST00000530718	na	645	0.49
ENSG00000254492	ENST00000528550	na	176	0.398
ENSG00000254495	ENST00000324630	na	394	0.401
ENSG00000254496	ENST00000532412	CBX3P8	525	0.385
ENSG00000254497	ENST00000534342	na	449	0.498
ENSG00000254498	ENST00000524806	na	883	0.486
ENSG00000254499	ENST00000532913	na	284	0.567
ENSG00000254500	ENST00000530970	RANP3	276	0.416
ENSG00000254501	ENST00000528887	na	544	0.608
ENSG00000254502	ENST00000530657	na	1135	0.447
ENSG00000254503	ENST00000526892	na	1258	0.45
ENSG00000254505	ENST00000347519	CHMP4A	1393	0.513
ENSG00000254506	ENST00000527374	na	2371	0.458
ENSG00000254507	ENST00000602581	na	683	0.325
ENSG00000254508	ENST00000533046	FBXO3-AS1	386	0.492
ENSG00000254509	ENST00000534607	na	433	0.538
ENSG00000254510	ENST00000533759	na	948	0.571
ENSG00000254511	ENST00000526154	na	342	0.397
ENSG00000254512	ENST00000532859	PHBP2	806	0.531
ENSG00000254514	ENST00000525926	na	564	0.49
ENSG00000254515	ENST00000529628	na	385	0.418
ENSG00000254516	ENST00000532562	na	376	0.41
ENSG00000254517	ENST00000528030	na	440	0.489
ENSG00000254518	ENST00000525654	na	524	0.542
ENSG00000254519	ENST00000634270	na	1384	0.505
ENSG00000254521	ENST00000291707	SIGLEC12	2121	0.566
ENSG00000254522	ENST00000530976	na	286	0.517
ENSG00000254524	ENST00000526965	OR8I4P	141	0.404
ENSG00000254526	ENST00000530960	na	492	0.447
ENSG00000254527	ENST00000526818	ENPP7P12	631	0.515
ENSG00000254528	ENST00000534150	na	959	0.566
ENSG00000254529	ENST00000524957	na	952	0.52
ENSG00000254530	ENST00000525097	na	448	0.406
ENSG00000254531	ENST00000527564	na	790	0.624
ENSG00000254532	ENST00000527819	na	429	0.438
ENSG00000254533	ENST00000525376	na	572	0.554
ENSG00000254534	ENST00000530032	na	1663	0.381
ENSG00000254535	ENST00000421491	PABPC4L	4985	0.336
ENSG00000254536	ENST00000468317	na	1605	0.577
ENSG00000254537	ENST00000532231	na	390	0.515
ENSG00000254538	ENST00000533978	na	396	0.432
ENSG00000254539	ENST00000466343	na	869	0.402
ENSG00000254540	ENST00000534543	na	172	0.343
ENSG00000254541	ENST00000527164	na	988	0.506
ENSG00000254542	ENST00000534036	NAV2-AS3	598	0.45
ENSG00000254543	ENST00000530524	HSPD1P2	1553	0.401
ENSG00000254544	ENST00000532690	PCNAP4	730	0.431
ENSG00000254545	ENST00000527035	na	537	0.653
ENSG00000254546	ENST00000529793	na	681	0.507
ENSG00000254547	ENST00000533973	na	1582	0.627
ENSG00000254548	ENST00000527908	na	299	0.646
ENSG00000254550	ENST00000529803	OMP	492	0.63
ENSG00000254551	ENST00000531869	na	766	0.451
ENSG00000254552	ENST00000525330	XIRP2-AS1	776	0.352
ENSG00000254553	ENST00000480336	na	3447	0.485
ENSG00000254554	ENST00000526906	na	803	0.603
ENSG00000254555	ENST00000524605	na	285	0.446
ENSG00000254556	ENST00000531549	na	1710	0.393
ENSG00000254557	ENST00000533344	na	552	0.406
ENSG00000254558	ENST00000529293	na	1178	0.691
ENSG00000254559	ENST00000526963	na	574	0.579
ENSG00000254560	ENST00000530430	BBOX1-AS1	879	0.517
ENSG00000254561	ENST00000532153	na	4476	0.531
ENSG00000254562	ENST00000649890	LINC01493	1256	0.391
ENSG00000254563	ENST00000526741	na	320	0.456
ENSG00000254564	ENST00000528178	na	123	0.349
ENSG00000254565	ENST00000528255	MTND2P26	1029	0.349
ENSG00000254566	ENST00000529910	na	535	0.463
ENSG00000254567	ENST00000534504	UBTFL9	1148	0.396
ENSG00000254568	ENST00000524453	na	744	0.485
ENSG00000254569	ENST00000531656	na	154	0.5
ENSG00000254571	ENST00000524512	na	336	0.319
ENSG00000254572	ENST00000526011	GLULP3	1043	0.505
ENSG00000254573	ENST00000532652	na	514	0.555
ENSG00000254574	ENST00000527579	na	374	0.53
ENSG00000254575	ENST00000527110	na	488	0.357
ENSG00000254576	ENST00000641065	OR4C1P	1569	0.419
ENSG00000254577	ENST00000394183	na	183	0.41
ENSG00000254578	ENST00000525461	na	429	0.536
ENSG00000254579	ENST00000650272	na	3818	0.398
ENSG00000254580	ENST00000524966	na	409	0.443
ENSG00000254581	ENST00000526613	na	355	0.605
ENSG00000254582	ENST00000526365	PSMA2P1	646	0.407
ENSG00000254583	ENST00000526860	na	705	0.445
ENSG00000254584	ENST00000531962	na	820	0.395
ENSG00000254585	ENST00000532292	MAGEL2	4319	0.612
ENSG00000254586	ENST00000524479	na	643	0.538
ENSG00000254587	ENST00000527528	na	1647	0.4
ENSG00000254588	ENST00000525706	na	1387	0.44
ENSG00000254589	ENST00000525903	EIF4A2P3	1055	0.378
ENSG00000254590	ENST00000533726	na	1297	0.469
ENSG00000254591	ENST00000529936	na	310	0.529
ENSG00000254592	ENST00000526922	na	783	0.517
ENSG00000254593	ENST00000526217	OR7E126P	888	0.494
ENSG00000254594	ENST00000527283	na	554	0.42
ENSG00000254595	ENST00000524809	na	686	0.452
ENSG00000254596	ENST00000528671	na	348	0.448
ENSG00000254598	ENST00000528848	CSNK2A3	1416	0.463
ENSG00000254599	ENST00000532109	na	435	0.359
ENSG00000254601	ENST00000534107	CYCSP26	320	0.416
ENSG00000254602	ENST00000530595	na	2790	0.477
ENSG00000254603	ENST00000530227	OR5M6P	937	0.459
ENSG00000254604	ENST00000528607	na	539	0.401
ENSG00000254605	ENST00000528507	na	655	0.531
ENSG00000254606	ENST00000524707	na	747	0.432
ENSG00000254607	ENST00000534620	na	408	0.382
ENSG00000254609	ENST00000526173	na	355	0.617
ENSG00000254610	ENST00000527543	na	776	0.55
ENSG00000254612	ENST00000526843	na	742	0.431
ENSG00000254613	ENST00000641780	OR6M2P	2063	0.416
ENSG00000254614	ENST00000526623	na	1662	0.588
ENSG00000254615	ENST00000521369	na	1318	0.526
ENSG00000254616	ENST00000532608	na	586	0.609
ENSG00000254617	ENST00000525489	na	590	0.473
ENSG00000254618	ENST00000534816	TMED10P1	655	0.472
ENSG00000254619	ENST00000527270	na	321	0.43
ENSG00000254620	ENST00000525424	na	507	0.473
ENSG00000254621	ENST00000531054	SETP16	711	0.387
ENSG00000254622	ENST00000532874	NAV2-AS4	1181	0.485
ENSG00000254623	ENST00000524692	DEFB108P4	240	0.45
ENSG00000254624	ENST00000525084	OR4R3P	838	0.393
ENSG00000254625	ENST00000526235	na	401	0.494
ENSG00000254626	ENST00000524772	na	832	0.486
ENSG00000254627	ENST00000533832	na	326	0.469
ENSG00000254629	ENST00000528055	na	1602	0.463
ENSG00000254630	ENST00000530435	na	390	0.436
ENSG00000254631	ENST00000531906	na	491	0.488
ENSG00000254632	ENST00000533437	na	538	0.516
ENSG00000254633	ENST00000531758	na	1341	0.509
ENSG00000254634	ENST00000532337	SMG1P6	2930	0.413
ENSG00000254635	ENST00000528337	WAC-AS1	2608	0.45
ENSG00000254636	ENST00000528446	ARMS2	818	0.519
ENSG00000254637	ENST00000529103	OR4A18P	1088	0.363
ENSG00000254638	ENST00000527589	na	594	0.379
ENSG00000254639	ENST00000530049	na	653	0.614
ENSG00000254641	ENST00000527398	na	429	0.527
ENSG00000254642	ENST00000527162	COX6CP5	228	0.365
ENSG00000254644	ENST00000529260	na	376	0.399
ENSG00000254645	ENST00000524613	na	993	0.448
ENSG00000254646	ENST00000529692	OR8B10P	932	0.476
ENSG00000254647	ENST00000397262	INS	639	0.65
ENSG00000254648	ENST00000526377	na	1130	0.558
ENSG00000254649	ENST00000527030	na	365	0.436
ENSG00000254650	ENST00000528913	na	1123	0.393
ENSG00000254651	ENST00000534604	na	561	0.467
ENSG00000254653	ENST00000528480	na	605	0.372
ENSG00000254654	ENST00000525114	na	1239	0.533
ENSG00000254655	ENST00000524456	na	203	0.458
ENSG00000254656	ENST00000534062	RTL1	4193	0.581
ENSG00000254658	ENST00000641465	OR8J2	2883	0.375
ENSG00000254659	ENST00000534252	na	620	0.407
ENSG00000254660	ENST00000532561	na	623	0.436
ENSG00000254661	ENST00000530418	na	528	0.491
ENSG00000254662	ENST00000534162	na	311	0.492
ENSG00000254663	ENST00000529557	OR4A11P	906	0.418
ENSG00000254664	ENST00000527450	na	567	0.499
ENSG00000254665	ENST00000529883	na	744	0.518
ENSG00000254668	ENST00000531247	na	422	0.376
ENSG00000254669	ENST00000527684	na	537	0.425
ENSG00000254670	ENST00000533002	na	670	0.545
ENSG00000254672	ENST00000529830	na	1667	0.463
ENSG00000254673	ENST00000534420	na	623	0.444
ENSG00000254674	ENST00000531397	OR4A42P	938	0.42
ENSG00000254675	ENST00000526730	na	277	0.531
ENSG00000254676	ENST00000528133	na	905	0.391
ENSG00000254677	ENST00000526582	OSBPL9P2	1228	0.405
ENSG00000254678	ENST00000525475	na	301	0.588
ENSG00000254680	ENST00000527288	na	500	0.47
ENSG00000254681	ENST00000532415	PKD1P5	10291	0.671
ENSG00000254682	ENST00000529369	na	680	0.522
ENSG00000254683	ENST00000528310	SNRPCP6	210	0.586
ENSG00000254684	ENST00000528836	na	498	0.54
ENSG00000254685	ENST00000370898	FPGT	3254	0.354
ENSG00000254686	ENST00000525573	na	471	0.412
ENSG00000254687	ENST00000524425	na	826	0.474
ENSG00000254688	ENST00000526953	na	489	0.515
ENSG00000254689	ENST00000647805	na	1279	0.437
ENSG00000254690	ENST00000525023	na	444	0.588
ENSG00000254691	ENST00000527012	na	551	0.335
ENSG00000254692	ENST00000530611	na	2740	0.512
ENSG00000254693	ENST00000533814	na	543	0.584
ENSG00000254694	ENST00000532866	na	362	0.342
ENSG00000254695	ENST00000532242	na	471	0.51
ENSG00000254697	ENST00000526024	COPS8P3	482	0.361
ENSG00000254698	ENST00000527550	na	433	0.356
ENSG00000254699	ENST00000530126	na	178	0.366
ENSG00000254700	ENST00000528817	na	165	0.394
ENSG00000254701	ENST00000508650	na	584	0.522
ENSG00000254702	ENST00000528257	na	1599	0.37
ENSG00000254703	ENST00000526269	SENCR	1298	0.593
ENSG00000254704	ENST00000532980	na	2148	0.505
ENSG00000254705	ENST00000531176	na	775	0.387
ENSG00000254706	ENST00000367932	na	830	0.598
ENSG00000254707	ENST00000527443	na	539	0.396
ENSG00000254708	ENST00000531489	na	886	0.398
ENSG00000254709	ENST00000526893	IGLL5	1050	0.625
ENSG00000254710	ENST00000531681	na	701	0.419
ENSG00000254712	ENST00000530632	na	1003	0.425
ENSG00000254713	ENST00000529511	HNRNPA1P72	967	0.44
ENSG00000254714	ENST00000534129	na	1502	0.581
ENSG00000254715	ENST00000525174	OR7E154P	932	0.495
ENSG00000254717	ENST00000588046	GLYATL1P2	902	0.447
ENSG00000254718	ENST00000532515	na	2859	0.411
ENSG00000254719	ENST00000532615	na	208	0.577
ENSG00000254720	ENST00000527463	na	958	0.54
ENSG00000254721	ENST00000526174	na	976	0.521
ENSG00000254722	ENST00000528813	FAM8A2P	1142	0.557
ENSG00000254723	ENST00000530847	OR4A12P	918	0.41
ENSG00000254724	ENST00000526420	OR7E10P	991	0.481
ENSG00000254725	ENST00000532030	na	391	0.463
ENSG00000254726	ENST00000532414	MEX3A	6591	0.546
ENSG00000254727	ENST00000531034	PTP4A1P6	478	0.421
ENSG00000254728	ENST00000530465	na	3707	0.584
ENSG00000254730	ENST00000533503	na	320	0.366
ENSG00000254731	ENST00000526206	na	432	0.446
ENSG00000254732	ENST00000531074	na	580	0.548
ENSG00000254733	ENST00000524610	na	411	0.477
ENSG00000254734	ENST00000530249	na	576	0.469
ENSG00000254735	ENST00000532126	HMGB1P42	553	0.465
ENSG00000254736	ENST00000529855	BRD9P1	560	0.409
ENSG00000254737	ENST00000641521	OR10G4	3623	0.396
ENSG00000254738	ENST00000531736	na	961	0.528
ENSG00000254739	ENST00000526431	na	547	0.633
ENSG00000254740	ENST00000530918	na	778	0.645
ENSG00000254741	ENST00000529247	na	431	0.603
ENSG00000254743	ENST00000525712	OR10V3P	725	0.443
ENSG00000254744	ENST00000528696	na	572	0.526
ENSG00000254746	ENST00000529127	na	880	0.556
ENSG00000254747	ENST00000526864	na	291	0.326
ENSG00000254748	ENST00000528764	HNRNPCP8	888	0.424
ENSG00000254749	ENST00000532527	OR5BD1P	817	0.518
ENSG00000254750	ENST00000526830	CASP1P2	1258	0.442
ENSG00000254751	ENST00000529289	TRIM64DP	1365	0.463
ENSG00000254752	ENST00000641241	OR5M2P	4242	0.406
ENSG00000254753	ENST00000525673	na	589	0.367
ENSG00000254754	ENST00000531157	na	348	0.368
ENSG00000254755	ENST00000527320	na	189	0.375
ENSG00000254756	ENST00000526655	na	516	0.665
ENSG00000254757	ENST00000534291	na	450	0.451
ENSG00000254758	ENST00000530968	na	660	0.392
ENSG00000254759	ENST00000524793	NAP1L1P1	1063	0.376
ENSG00000254760	ENST00000532473	na	492	0.603
ENSG00000254762	ENST00000533287	na	272	0.673
ENSG00000254764	ENST00000531490	TRIM53CP	1358	0.448
ENSG00000254765	ENST00000533128	na	1047	0.495
ENSG00000254767	ENST00000529862	OR2AL1P	507	0.4
ENSG00000254768	ENST00000528009	na	635	0.426
ENSG00000254769	ENST00000532898	OR4A4P	930	0.432
ENSG00000254770	ENST00000534196	OR4D7P	942	0.504
ENSG00000254771	ENST00000526949	na	202	0.371
ENSG00000254772	ENST00000329251	EEF1G	1446	0.545
ENSG00000254775	ENST00000531077	na	433	0.459
ENSG00000254776	ENST00000533882	na	835	0.53
ENSG00000254777	ENST00000527672	na	926	0.496
ENSG00000254778	ENST00000468814	na	4181	0.575
ENSG00000254779	ENST00000531623	EGLN1P1	762	0.577
ENSG00000254780	ENST00000524963	na	285	0.558
ENSG00000254781	ENST00000533934	GVINP2	2194	0.364
ENSG00000254783	ENST00000524828	na	742	0.481
ENSG00000254784	ENST00000532188	LRRC6P1	885	0.33
ENSG00000254785	ENST00000531260	na	3198	0.437
ENSG00000254786	ENST00000531997	na	1122	0.384
ENSG00000254787	ENST00000534275	na	351	0.374
ENSG00000254788	ENST00000527729	CKLF-CMTM1	585	0.556
ENSG00000254789	ENST00000636967	na	851	0.453
ENSG00000254790	ENST00000524467	na	698	0.447
ENSG00000254791	ENST00000525233	FAR1-IT1	368	0.516
ENSG00000254792	ENST00000528260	na	108	0.528
ENSG00000254793	ENST00000534629	FDPSP4	1049	0.509
ENSG00000254794	ENST00000533307	na	52	0.423
ENSG00000254795	ENST00000529730	OR5AP1P	940	0.418
ENSG00000254796	ENST00000533883	na	264	0.572
ENSG00000254798	ENST00000531132	TFAMP2	738	0.365
ENSG00000254799	ENST00000531577	SLC25A47P1	414	0.621
ENSG00000254800	ENST00000530696	na	493	0.472
ENSG00000254801	ENST00000529105	na	249	0.394
ENSG00000254802	ENST00000525556	na	859	0.514
ENSG00000254803	ENST00000533949	na	322	0.541
ENSG00000254804	ENST00000528000	na	345	0.533
ENSG00000254805	ENST00000524498	SNRPCP14	205	0.595
ENSG00000254806	ENST00000458187	SYS1-DBNDD2	673	0.587
ENSG00000254807	ENST00000527244	OR10AK1P	415	0.362
ENSG00000254810	ENST00000531511	na	651	0.571
ENSG00000254811	ENST00000526101	na	1759	0.381
ENSG00000254812	ENST00000524808	na	701	0.58
ENSG00000254813	ENST00000534827	na	1247	0.531
ENSG00000254814	ENST00000534354	na	758	0.554
ENSG00000254815	ENST00000527620	na	2210	0.64
ENSG00000254816	ENST00000527400	na	390	0.579
ENSG00000254817	ENST00000528715	OR7E160P	967	0.499
ENSG00000254818	ENST00000530354	na	3915	0.438
ENSG00000254819	ENST00000524858	na	716	0.414
ENSG00000254820	ENST00000530837	na	477	0.434
ENSG00000254821	ENST00000527831	na	640	0.492
ENSG00000254822	ENST00000526455	na	270	0.4
ENSG00000254823	ENST00000527774	na	445	0.492
ENSG00000254824	ENST00000528866	na	78	0.385
ENSG00000254825	ENST00000533326	OR9G2P	880	0.455
ENSG00000254826	ENST00000524768	na	842	0.545
ENSG00000254827	ENST00000625099	SLC22A18AS	1659	0.57
ENSG00000254828	ENST00000534192	na	802	0.433
ENSG00000254829	ENST00000533697	na	686	0.441
ENSG00000254830	ENST00000527345	na	380	0.355
ENSG00000254831	ENST00000527480	KRT18P58	1120	0.541
ENSG00000254832	ENST00000533878	OR4A40P	948	0.414
ENSG00000254833	ENST00000532357	na	569	0.562
ENSG00000254834	ENST00000526812	OR5M10	1052	0.442
ENSG00000254835	ENST00000526089	RNF185-AS1	353	0.501
ENSG00000254836	ENST00000525382	na	241	0.489
ENSG00000254837	ENST00000526036	na	2493	0.448
ENSG00000254838	ENST00000526769	GVINP1	8438	0.419
ENSG00000254839	ENST00000532453	na	639	0.513
ENSG00000254840	ENST00000528459	na	810	0.442
ENSG00000254841	ENST00000525394	OR4V1P	1140	0.357
ENSG00000254842	ENST00000533812	na	2203	0.494
ENSG00000254843	ENST00000527404	na	1852	0.414
ENSG00000254844	ENST00000531850	na	557	0.548
ENSG00000254846	ENST00000528210	na	468	0.426
ENSG00000254847	ENST00000526112	na	519	0.464
ENSG00000254848	ENST00000532955	OR5BN1P	829	0.398
ENSG00000254850	ENST00000529649	na	369	0.425
ENSG00000254851	ENST00000528464	na	822	0.574
ENSG00000254852	ENST00000529166	NPIPA2	1110	0.495
ENSG00000254853	ENST00000531556	na	1289	0.367
ENSG00000254854	ENST00000533253	na	523	0.564
ENSG00000254855	ENST00000530805	na	479	0.601
ENSG00000254856	ENST00000531434	NDUFA3P2	232	0.535
ENSG00000254857	ENST00000524640	na	979	0.502
ENSG00000254858	ENST00000599612	MPV17L2	1408	0.604
ENSG00000254859	ENST00000530600	na	498	0.518
ENSG00000254860	ENST00000525484	TMEM9B-AS1	1053	0.553
ENSG00000254861	ENST00000525512	na	506	0.411
ENSG00000254862	ENST00000525833	na	1350	0.456
ENSG00000254863	ENST00000534055	na	518	0.494
ENSG00000254864	ENST00000530963	na	550	0.471
ENSG00000254865	ENST00000532735	na	522	0.377
ENSG00000254866	ENST00000529497	DEFB109P3	240	0.408
ENSG00000254867	ENST00000533995	na	653	0.56
ENSG00000254870	ENST00000376185	ATP6V1G2-DDX39B	2039	0.52
ENSG00000254871	ENST00000312173	na	879	0.618
ENSG00000254872	ENST00000617529	na	3139	0.633
ENSG00000254873	ENST00000531742	na	2074	0.376
ENSG00000254874	ENST00000532770	na	266	0.391
ENSG00000254875	ENST00000459812	na	4181	0.575
ENSG00000254876	ENST00000375204	na	3161	0.467
ENSG00000254877	ENST00000525517	na	696	0.38
ENSG00000254878	ENST00000531763	na	197	0.401
ENSG00000254879	ENST00000533964	PTPRJ-AS1	301	0.419
ENSG00000254880	ENST00000532316	PKNOX2-AS1	586	0.623
ENSG00000254883	ENST00000524977	na	324	0.534
ENSG00000254884	ENST00000533804	PRR13P2	406	0.566
ENSG00000254885	ENST00000527440	na	374	0.625
ENSG00000254887	ENST00000527895	na	759	0.538
ENSG00000254888	ENST00000527814	na	258	0.384
ENSG00000254889	ENST00000528788	na	264	0.572
ENSG00000254890	ENST00000529418	na	457	0.326
ENSG00000254891	ENST00000526326	OR4A9P	944	0.409
ENSG00000254892	ENST00000527574	na	265	0.517
ENSG00000254893	ENST00000506621	na	555	0.382
ENSG00000254894	ENST00000526642	NAV2-AS1	660	0.366
ENSG00000254895	ENST00000526563	na	574	0.408
ENSG00000254896	ENST00000533859	OPCML-IT1	2936	0.536
ENSG00000254897	ENST00000533748	na	1417	0.425
ENSG00000254898	ENST00000527912	na	434	0.403
ENSG00000254899	ENST00000453381	na	2039	0.52
ENSG00000254900	ENST00000534169	na	537	0.453
ENSG00000254901	ENST00000462790	MEF2BNB	992	0.592
ENSG00000254902	ENST00000524987	ANO1-AS1	646	0.508
ENSG00000254903	ENST00000534005	OR8L1P	955	0.37
ENSG00000254905	ENST00000533378	na	492	0.52
ENSG00000254906	ENST00000528795	na	396	0.548
ENSG00000254907	ENST00000526220	na	787	0.474
ENSG00000254909	ENST00000527269	na	208	0.399
ENSG00000254910	ENST00000526612	na	392	0.673
ENSG00000254911	ENST00000530422	SCARNA9	353	0.402
ENSG00000254912	ENST00000528049	na	1226	0.388
ENSG00000254913	ENST00000531288	na	406	0.426
ENSG00000254914	ENST00000534066	na	224	0.429
ENSG00000254915	ENST00000530091	na	307	0.355
ENSG00000254916	ENST00000530158	na	1459	0.661
ENSG00000254917	ENST00000533484	OR7E15P	967	0.496
ENSG00000254919	ENST00000525363	na	607	0.456
ENSG00000254920	ENST00000534243	na	816	0.56
ENSG00000254921	ENST00000526646	na	815	0.585
ENSG00000254923	ENST00000526505	na	1192	0.506
ENSG00000254924	ENST00000532468	na	320	0.493
ENSG00000254925	ENST00000532368	OR4C9P	925	0.43
ENSG00000254926	ENST00000526644	na	783	0.445
ENSG00000254927	ENST00000530492	na	516	0.477
ENSG00000254928	ENST00000530510	na	609	0.428
ENSG00000254929	ENST00000605970	na	1594	0.478
ENSG00000254930	ENST00000525381	na	306	0.425
ENSG00000254931	ENST00000527233	na	835	0.351
ENSG00000254932	ENST00000526796	na	645	0.53
ENSG00000254933	ENST00000527314	na	613	0.623
ENSG00000254934	ENST00000534757	LINC00678	798	0.486
ENSG00000254935	ENST00000531724	na	424	0.655
ENSG00000254936	ENST00000526648	na	1741	0.408
ENSG00000254937	ENST00000533869	na	835	0.412
ENSG00000254938	ENST00000530572	na	566	0.413
ENSG00000254939	ENST00000527289	na	1754	0.402
ENSG00000254940	ENST00000533579	OR4A19P	1103	0.407
ENSG00000254941	ENST00000533974	na	448	0.531
ENSG00000254942	ENST00000526411	na	582	0.616
