id	sym	MYC_GFP_untreated_rep1	MYC_GFP_untreated_rep2	MYC_GFP_untreated_rep3	MYC_GFP_NCS_rep1	MYC_GFP_NCS_rep2	MYC_GFP_NCS_rep3
ENSG00000255556	na	0	0	0	0	0	0
ENSG00000255557	na	5	0	4	2	0	4
ENSG00000255558	na	0	0	0	0	0	0
ENSG00000255559	ZNF252P-AS1	12	6	5	18	16	9
ENSG00000255561	FDXACB1	27	23	35	19	20	15
ENSG00000255565	na	27	33	22	36	21	22
ENSG00000255566	na	8	8	5	6	12	2
ENSG00000255568	BRWD1-AS2	47	44	54	53	61	55
ENSG00000255571	LINC00925	47	59	94	84	70	50
ENSG00000255572	na	0	0	0	0	0	0
ENSG00000255575	na	0	0	0	2	1	0
ENSG00000255580	na	10	12	0	10	18	4
ENSG00000255581	na	0	0	0	0	0	0
ENSG00000255585	na	13	5	1	17	42	9
ENSG00000255587	RAB44	1	3	0	0	2	0
ENSG00000255606	na	2	0	4	2	0	0
ENSG00000255621	na	1	0	1	1	1	0
ENSG00000255622	PCDHB17P	0	1	0	0	0	0
ENSG00000255624	na	44	45	55	64	57	44
ENSG00000255628	na	0	2	0	0	0	0
ENSG00000255644	na	0	0	0	0	0	0
ENSG00000255647	na	40	24	17	66	77	51
ENSG00000255648	na	0	0	0	3	0	0
ENSG00000255649	na	0	0	0	0	1	0
ENSG00000255650	FAM222A-AS1	1	3	4	2	2	1
ENSG00000255652	na	0	2	0	2	0	1
ENSG00000255655	na	0	0	1	1	0	0
ENSG00000255660	RERG-AS1	0	0	0	4	6	0
ENSG00000255663	na	0	0	2	2	0	0
ENSG00000255669	na	0	1	0	1	2	0
ENSG00000255670	na	16	26	22	19	21	15
ENSG00000255672	na	1	2	1	3	3	0
ENSG00000255680	na	0	0	1	2	0	0
ENSG00000255681	na	0	0	0	0	1	0
ENSG00000255689	na	0	0	0	0	0	0
ENSG00000255690	TRIL	34	21	21	12	15	9
ENSG00000255692	na	3	4	1	0	5	0
ENSG00000255693	na	2	3	1	3	2	0
ENSG00000255703	na	1	0	0	0	0	0
ENSG00000255710	na	1	2	0	0	2	0
ENSG00000255717	SNHG1	1517	1909	1628	1363	1355	1379
ENSG00000255723	na	0	2	2	0	0	0
ENSG00000255725	TDGP1	0	0	0	1	0	4
ENSG00000255727	LINC01489	0	0	0	0	0	0
ENSG00000255737	AGAP2-AS1	6	10	21	2	5	6
ENSG00000255741	na	0	0	3	3	1	0
ENSG00000255750	na	0	0	0	0	0	0
ENSG00000255753	na	0	0	0	3	5	2
ENSG00000255772	LINC01479	3	12	4	7	0	9
ENSG00000255774	na	26	35	93	21	15	32
ENSG00000255780	na	15	14	10	11	8	5
ENSG00000255786	na	1	0	0	0	0	0
ENSG00000255790	na	5	3	0	3	7	3
ENSG00000255794	RMST	4	1	2	7	11	5
ENSG00000255817	na	4	2	2	6	4	2
ENSG00000255819	KLRC4-KLRK1	0	0	0	0	0	0
ENSG00000255823	MTRNR2L8	0	2	1	4	1	0
ENSG00000255836	na	145	111	219	126	105	121
ENSG00000255837	TAS2R20	5	6	5	9	15	1
ENSG00000255840	na	0	0	0	0	0	0
ENSG00000255843	na	2	2	0	2	1	0
ENSG00000255850	TMEM5-AS1	1	0	0	0	0	0
ENSG00000255851	na	0	1	0	1	0	0
ENSG00000255856	na	0	1	0	0	0	0
ENSG00000255857	PXN-AS1	44	34	42	42	38	49
ENSG00000255858	na	1	0	0	0	0	0
ENSG00000255866	na	0	0	0	0	0	0
ENSG00000255867	DENND5B-AS1	7	0	3	4	4	3
ENSG00000255871	na	0	1	5	0	0	0
ENSG00000255872	na	0	1	1	1	0	0
ENSG00000255874	LINC00346	46	39	28	42	48	23
ENSG00000255875	na	1	0	0	0	1	2
ENSG00000255883	na	0	0	6	1	6	0
ENSG00000255886	na	9	6	4	9	13	10
ENSG00000255893	na	3	0	3	5	6	6
ENSG00000255928	na	6	4	10	4	9	2
ENSG00000255933	na	10	12	8	10	8	7
ENSG00000255946	na	0	2	0	1	0	0
ENSG00000255951	na	0	2	0	0	1	0
ENSG00000255959	na	2	0	0	1	4	0
ENSG00000255960	na	0	0	0	0	0	0
ENSG00000255965	na	1	0	0	0	0	0
ENSG00000255966	na	0	2	1	3	0	1
ENSG00000255968	na	19	12	5	17	14	4
ENSG00000255970	na	2	4	0	0	3	4
ENSG00000255972	na	0	0	0	3	2	0
ENSG00000255974	CYP2A6	0	0	4	0	4	0
ENSG00000255980	na	0	0	0	2	0	0
ENSG00000255983	na	0	0	0	0	3	0
ENSG00000255991	na	0	0	1	2	0	0
ENSG00000255992	na	1	11	8	1	6	2
ENSG00000255993	PSMC1P9	0	0	0	0	1	0
ENSG00000256006	na	9	9	1	1	6	5
ENSG00000256008	na	1	0	2	0	1	0
ENSG00000256011	na	0	0	0	0	0	0
ENSG00000256019	TAS2R63P	5	2	0	2	6	3
ENSG00000256021	TCEB1P31	0	2	2	3	4	3
ENSG00000256022	na	0	0	0	1	0	0
ENSG00000256028	na	0	0	0	1	0	0
ENSG00000256030	CBX3P4	1	1	1	3	5	4
ENSG00000256035	na	0	0	0	0	0	0
ENSG00000256037	MRPL40P1	27	10	6	7	22	8
ENSG00000256043	CTSO	8	5	5	0	14	1
ENSG00000256050	na	1	3	0	0	0	2
ENSG00000256053	APOPT1	302	266	406	195	216	268
ENSG00000256056	na	31	18	23	15	20	14
ENSG00000256060	TRAPPC2B	133	209	219	163	157	170
ENSG00000256061	DYX1C1	5	7	4	7	4	1
ENSG00000256069	A2MP1	3	3	1	2	1	3
ENSG00000256070	na	20	11	7	8	11	24
ENSG00000256071	na	1	0	0	0	0	0
ENSG00000256073	URB1-AS1	111	99	175	84	120	128
ENSG00000256084	na	0	0	0	0	0	0
ENSG00000256087	ZNF432	34	40	45	49	50	31
ENSG00000256091	MTRF1LP1	1	0	0	1	0	0
ENSG00000256092	na	37	36	18	37	50	11
ENSG00000256093	na	0	0	0	0	0	0
ENSG00000256098	na	0	0	0	0	0	0
ENSG00000256101	na	2	0	0	0	0	0
ENSG00000256103	na	0	1	1	1	0	0
ENSG00000256108	na	2	0	0	1	0	0
ENSG00000256115	na	1	3	3	3	4	1
ENSG00000256116	na	0	0	0	1	0	0
ENSG00000256128	LINC00944	0	0	0	0	1	1
ENSG00000256134	EGLN3P1	0	0	0	3	7	3
ENSG00000256139	na	0	0	0	1	0	0
ENSG00000256143	na	9	4	2	4	13	8
ENSG00000256146	na	16	19	8	25	23	14
ENSG00000256148	na	2	0	0	0	0	0
ENSG00000256151	na	0	1	0	1	0	0
ENSG00000256155	na	0	0	0	0	0	0
ENSG00000256159	na	1	0	0	1	0	1
ENSG00000256162	SMLR1	0	0	0	1	5	2
ENSG00000256166	na	2	0	0	0	3	0
ENSG00000256171	GCSHP4	0	0	0	0	1	0
ENSG00000256176	na	17	12	7	15	13	7
ENSG00000256185	na	0	1	0	1	0	0
ENSG00000256188	TAS2R30	13	9	0	26	35	6
ENSG00000256196	na	3	2	0	2	4	6
ENSG00000256197	TSPAN9-IT1	0	0	0	0	0	3
ENSG00000256199	na	2	0	0	1	1	0
ENSG00000256210	na	0	0	0	1	0	0
ENSG00000256218	na	3	3	0	0	1	5
ENSG00000256222	MTRNR2L3	4	8	8	5	13	5
ENSG00000256223	ZNF10	5	15	6	13	24	2
ENSG00000256226	na	3	0	0	0	0	2
ENSG00000256229	ZNF486	0	0	0	0	0	0
ENSG00000256234	na	1	3	0	0	5	0
ENSG00000256238	na	2	9	1	4	6	4
ENSG00000256243	RPL7AP3	4	2	0	4	5	4
ENSG00000256248	na	1	0	0	1	1	2
ENSG00000256249	na	0	0	0	0	1	0
ENSG00000256250	na	2	0	2	2	0	0
ENSG00000256254	na	0	0	0	0	1	0
ENSG00000256262	USP30-AS1	5	3	7	4	2	1
ENSG00000256263	DDX11L8	3	0	0	0	2	0
ENSG00000256268	na	1	0	0	0	0	0
ENSG00000256269	HMBS	449	427	648	312	279	343
ENSG00000256271	CACNA1C-AS2	0	0	0	0	0	0
ENSG00000256274	TAS2R64P	9	10	10	9	21	18
ENSG00000256276	na	0	0	0	0	2	0
ENSG00000256278	na	2	3	3	1	3	1
ENSG00000256280	na	1	0	0	0	1	0
ENSG00000256282	na	11	12	1	12	13	7
ENSG00000256283	METTL8P1	0	0	0	0	0	0
ENSG00000256285	OSBPL9P5	0	0	0	0	0	0
ENSG00000256294	ZNF225	18	23	29	17	6	21
ENSG00000256295	na	4	2	4	5	1	0
ENSG00000256304	CCDC150P1	55	26	25	66	60	19
ENSG00000256312	na	1	0	1	0	1	0
ENSG00000256314	na	7	0	3	3	8	5
ENSG00000256315	na	21	21	28	31	26	23
ENSG00000256321	na	0	0	0	1	0	0
ENSG00000256323	na	1	1	0	0	3	1
ENSG00000256325	na	11	3	3	57	50	18
ENSG00000256338	RPL41P2	5	2	0	3	3	1
ENSG00000256339	na	0	0	0	1	1	0
ENSG00000256340	ABCC6P1	0	0	0	0	0	0
ENSG00000256341	na	0	0	0	0	0	0
ENSG00000256347	OR8R1P	0	0	0	4	0	0
ENSG00000256351	na	2	3	5	2	4	4
ENSG00000256356	HSPA8P5	1	0	0	1	0	0
ENSG00000256361	na	8	6	4	7	12	0
ENSG00000256377	na	1	0	8	0	0	0
ENSG00000256381	na	1	2	0	1	2	3
ENSG00000256399	na	8	4	1	1	4	1
ENSG00000256400	na	3	0	0	0	0	0
ENSG00000256403	na	0	0	0	0	2	0
ENSG00000256404	na	0	0	0	0	0	1
ENSG00000256417	na	33	30	39	31	48	48
ENSG00000256420	OSBPL9P4	1	0	0	0	2	0
ENSG00000256427	na	0	0	0	0	0	0
ENSG00000256433	na	75	49	49	52	69	46
ENSG00000256436	TAS2R31	12	9	3	17	30	8
ENSG00000256440	na	0	1	3	0	0	0
ENSG00000256442	na	2	1	2	1	4	3
ENSG00000256443	na	12	3	0	5	3	2
ENSG00000256448	na	0	0	0	0	2	0
ENSG00000256450	na	1	1	0	10	1	0
ENSG00000256452	na	0	2	0	0	0	0
ENSG00000256458	na	8	1	1	3	5	1
ENSG00000256464	YWHABP2	4	5	10	13	8	4
ENSG00000256469	na	0	0	0	0	0	0
ENSG00000256481	na	0	0	0	0	1	0
ENSG00000256500	na	0	0	0	0	0	0
ENSG00000256514	na	0	0	0	0	0	0
ENSG00000256525	POLG2	299	258	237	216	239	185
ENSG00000256530	na	1	0	0	2	0	0
ENSG00000256533	na	0	3	0	1	1	0
ENSG00000256537	SMIM10L1	305	297	370	339	333	294
ENSG00000256538	na	3	6	1	6	3	1
ENSG00000256546	na	0	2	4	2	1	3
ENSG00000256552	na	2	1	0	3	2	0
ENSG00000256557	na	0	0	0	0	0	0
ENSG00000256564	na	0	0	1	2	0	0
ENSG00000256566	na	0	0	0	0	0	0
ENSG00000256571	na	5	7	5	6	11	3
ENSG00000256576	na	1	1	1	3	0	4
ENSG00000256579	na	0	0	0	0	0	0
ENSG00000256588	na	6	4	1	7	10	8
ENSG00000256589	ENPP7P5	0	0	0	0	1	0
ENSG00000256591	na	45	38	8	46	30	26
ENSG00000256594	na	116	123	92	92	133	87
ENSG00000256603	na	0	4	3	0	8	4
ENSG00000256604	na	6	2	3	1	1	1
ENSG00000256609	na	2	1	0	3	5	2
ENSG00000256612	CYP2B7P	1	0	2	4	1	5
ENSG00000256615	na	0	0	0	0	0	0
ENSG00000256625	na	1	2	0	2	0	0
ENSG00000256628	ZBTB11-AS1	42	42	34	65	51	33
ENSG00000256629	na	12	14	5	5	13	4
ENSG00000256637	na	1	1	0	1	0	0
ENSG00000256640	na	0	0	0	0	0	0
ENSG00000256646	na	1	0	0	0	0	1
ENSG00000256650	RERG-IT1	5	0	0	1	0	2
ENSG00000256651	na	1	0	2	1	0	0
ENSG00000256657	na	6	0	0	2	15	3
ENSG00000256658	na	3	2	2	1	1	9
ENSG00000256663	na	27	10	58	16	6	11
ENSG00000256667	KLRAP1	16	17	19	34	39	18
ENSG00000256670	na	0	0	0	3	1	0
ENSG00000256671	LIMS3L	23	11	25	4	16	14
ENSG00000256673	na	2	0	3	3	1	0
ENSG00000256678	na	0	0	0	0	0	0
ENSG00000256681	CCDC58P5	6	5	2	5	7	3
ENSG00000256682	na	11	16	12	28	7	8
ENSG00000256683	ZNF350	84	42	67	60	86	68
ENSG00000256686	na	0	0	4	1	0	2
ENSG00000256690	na	0	6	0	0	2	4
ENSG00000256695	na	0	0	1	2	1	0
ENSG00000256705	na	8	2	5	7	1	1
ENSG00000256712	na	27	18	7	7	23	11
ENSG00000256723	na	0	0	0	0	0	0
ENSG00000256739	na	5	6	2	5	0	0
ENSG00000256742	na	1	0	0	1	0	2
ENSG00000256745	na	3	2	0	3	0	3
ENSG00000256746	na	3	3	0	8	8	0
ENSG00000256747	na	1	1	0	0	2	2
ENSG00000256751	PLBD1-AS1	6	2	9	2	5	2
ENSG00000256762	STH	1	2	5	1	0	1
ENSG00000256771	ZNF253	293	360	230	304	364	274
ENSG00000256783	na	0	0	2	0	0	0
ENSG00000256789	na	9	14	2	8	16	13
ENSG00000256790	na	0	0	0	0	0	1
ENSG00000256797	KLRF2	0	3	0	0	0	0
ENSG00000256799	na	0	0	0	1	0	0
ENSG00000256802	na	1	1	1	3	0	0
ENSG00000256806	C17orf100	21	44	60	44	31	27
ENSG00000256810	na	0	0	0	0	1	0
ENSG00000256811	na	0	0	0	1	0	0
ENSG00000256812	CAPNS2	1	0	0	0	0	0
ENSG00000256817	TPT1P12	0	0	0	1	0	0
ENSG00000256822	na	1	2	0	0	0	0
ENSG00000256824	na	2	0	0	0	2	0
ENSG00000256826	na	6	7	0	8	18	4
ENSG00000256827	na	5	2	6	3	4	2
ENSG00000256835	na	3	0	0	1	0	0
ENSG00000256837	CACNA1C-IT1	0	0	0	0	2	0
ENSG00000256843	na	0	0	0	0	0	0
ENSG00000256861	na	0	0	0	0	1	0
ENSG00000256862	na	5	3	0	2	1	3
ENSG00000256863	na	0	0	1	0	0	0
ENSG00000256870	SLC5A8	0	0	0	0	0	0
ENSG00000256875	na	0	0	0	1	0	0
ENSG00000256884	na	1	0	0	0	1	0
ENSG00000256885	na	10	27	26	15	19	22
ENSG00000256894	na	6	6	2	4	12	5
ENSG00000256897	na	8	0	0	12	16	8
ENSG00000256898	na	9	1	4	7	5	4
ENSG00000256902	IQSEC3P1	0	0	0	0	0	1
ENSG00000256905	na	2	4	0	4	8	2
ENSG00000256923	na	0	0	0	1	0	2
ENSG00000256940	na	55	44	61	19	41	67
ENSG00000256943	na	0	0	2	0	0	4
ENSG00000256950	na	4	7	0	4	5	4
ENSG00000256955	na	1	1	10	1	4	2
ENSG00000256966	na	0	2	1	6	0	2
ENSG00000256967	na	0	0	0	1	0	0
ENSG00000256972	na	8	3	7	0	7	4
ENSG00000256973	na	0	4	2	5	5	0
ENSG00000256977	LIMS3	3	2	1	0	5	1
ENSG00000256980	KHDC1L	4	1	0	1	0	0
ENSG00000256981	na	11	9	14	19	13	6
ENSG00000256982	na	3	0	1	1	3	6
ENSG00000256984	na	0	0	0	0	0	0
ENSG00000256987	na	0	0	0	0	1	0
ENSG00000256995	na	0	4	0	0	0	2
ENSG00000257002	na	2	1	3	2	1	0
ENSG00000257004	na	0	0	0	0	4	0
ENSG00000257009	na	0	0	0	0	0	0
ENSG00000257017	HP	7	1	0	5	11	1
ENSG00000257023	na	3	3	0	3	1	0
ENSG00000257027	na	30	65	50	29	21	13
ENSG00000257037	RARSP1	0	0	0	0	0	0
ENSG00000257038	na	2	3	1	2	6	2
ENSG00000257040	na	7	7	0	11	8	5
ENSG00000257042	na	0	0	0	0	0	0
ENSG00000257048	na	0	0	0	3	0	0
ENSG00000257052	na	0	1	0	2	0	0
ENSG00000257058	na	0	2	0	0	0	0
ENSG00000257060	na	1	1	1	1	4	1
ENSG00000257065	na	14	0	4	3	0	7
ENSG00000257070	na	2	2	0	2	3	3
ENSG00000257074	RPL29P33	0	0	0	0	0	0
ENSG00000257083	na	0	0	0	0	6	0
ENSG00000257084	na	21	14	34	24	15	12
ENSG00000257086	na	3	1	1	7	1	5
ENSG00000257093	KIAA1147	284	243	212	182	194	169
ENSG00000257094	na	0	0	0	0	0	0
ENSG00000257097	CLIP1-AS1	10	9	5	28	23	13
ENSG00000257103	LSM14A	836	742	995	627	715	589
ENSG00000257105	na	0	0	0	1	0	0
ENSG00000257108	NHLRC4	1	0	0	0	0	0
ENSG00000257119	EEF1B2P4	0	0	0	3	0	0
ENSG00000257120	na	0	2	2	0	2	1
ENSG00000257121	na	2	0	0	1	3	1
ENSG00000257122	RRN3P3	55	41	52	26	56	25
ENSG00000257135	na	3	6	2	0	0	2
ENSG00000257137	C12orf80	13	6	6	6	8	5
ENSG00000257138	TAS2R38	0	0	0	0	0	0
ENSG00000257139	na	0	0	0	0	0	0
ENSG00000257141	na	0	0	0	0	2	0
ENSG00000257146	na	1	3	0	4	1	1
ENSG00000257150	PGAM1P5	7	10	0	10	31	4
ENSG00000257155	na	0	1	0	0	1	3
ENSG00000257159	na	0	6	8	7	7	17
ENSG00000257167	TMPO-AS1	105	119	140	74	106	81
ENSG00000257169	na	0	1	2	2	6	2
ENSG00000257175	na	0	1	0	0	0	0
ENSG00000257176	na	44	43	31	40	45	35
ENSG00000257178	na	6	7	10	7	1	5
ENSG00000257183	na	0	0	0	0	0	0
ENSG00000257185	na	0	1	2	3	3	2
ENSG00000257191	na	24	17	19	31	30	20
ENSG00000257193	na	0	1	0	0	1	0
ENSG00000257194	na	3	1	1	0	2	0
ENSG00000257195	HNRNPA1P50	15	13	12	10	30	13
ENSG00000257199	na	0	0	0	0	0	0
ENSG00000257202	na	0	0	0	5	2	0
ENSG00000257207	na	0	0	0	1	0	0
ENSG00000257218	GATC	330	391	274	332	283	304
ENSG00000257221	na	1	1	0	0	1	0
ENSG00000257222	na	21	18	12	19	16	21
ENSG00000257225	na	0	0	0	0	0	0
ENSG00000257230	na	0	0	0	0	0	0
ENSG00000257231	DYNLL1P4	0	0	0	0	0	0
ENSG00000257242	C12orf79	28	15	1	17	44	13
ENSG00000257243	na	10	6	1	8	6	8
ENSG00000257252	na	4	4	0	7	7	11
ENSG00000257256	na	0	0	0	3	1	1
ENSG00000257258	na	4	2	1	13	8	7
ENSG00000257259	na	0	0	0	0	0	1
ENSG00000257261	na	45	24	26	56	54	28
ENSG00000257264	na	0	0	0	0	0	0
ENSG00000257267	ZNF271P	354	459	478	352	278	332
ENSG00000257268	na	6	6	6	0	8	4
ENSG00000257270	na	4	1	3	0	5	4
ENSG00000257272	na	1	0	0	1	0	1
ENSG00000257279	na	95	80	66	68	95	50
ENSG00000257283	na	0	0	1	0	0	1
ENSG00000257285	na	11	24	16	19	11	11
ENSG00000257289	na	0	0	0	0	0	0
ENSG00000257298	na	26	11	16	28	44	27
ENSG00000257303	na	5	13	11	5	16	8
ENSG00000257307	na	1	1	0	2	1	0
ENSG00000257310	na	0	0	0	0	0	0
ENSG00000257315	ZBED6	242	169	47	292	314	99
ENSG00000257316	na	0	0	2	2	1	3
ENSG00000257322	na	0	2	0	1	0	0
ENSG00000257327	na	0	0	0	0	0	0
ENSG00000257329	na	0	0	0	0	0	0
ENSG00000257335	MGAM	0	0	0	1	1	0
ENSG00000257336	PRELID2P1	0	0	0	0	0	0
ENSG00000257337	na	183	150	162	118	180	110
ENSG00000257341	na	1	0	0	0	2	0
ENSG00000257345	na	0	0	0	0	0	2
ENSG00000257354	na	119	112	64	184	190	112
ENSG00000257359	na	3	1	2	1	6	1
ENSG00000257365	FNTB	206	144	271	146	216	149
ENSG00000257368	na	1	2	0	0	0	2
ENSG00000257376	na	1	1	2	1	9	0
ENSG00000257379	na	6	1	4	0	2	1
ENSG00000257381	MIR3179-2	0	0	2	2	1	1
ENSG00000257384	na	0	0	0	1	0	0
ENSG00000257390	na	10	7	6	11	11	7
ENSG00000257391	MIR3180-4	6	7	9	6	5	10
ENSG00000257392	na	0	0	0	1	3	0
ENSG00000257398	na	2	2	0	0	2	2
ENSG00000257403	na	3	0	1	1	2	0
ENSG00000257407	na	0	0	0	0	0	1
ENSG00000257408	na	0	1	4	1	5	2
ENSG00000257426	na	4	6	1	8	4	10
ENSG00000257433	na	19	12	12	42	38	15
ENSG00000257434	na	0	0	0	0	0	0
ENSG00000257435	na	1	0	0	1	3	1
ENSG00000257438	na	13	5	6	3	8	3
ENSG00000257443	na	1	0	0	1	0	1
ENSG00000257449	na	0	1	1	4	0	0
ENSG00000257452	na	3	0	0	0	0	0
ENSG00000257453	na	1	0	0	0	1	0
ENSG00000257464	na	9	7	2	4	12	4
ENSG00000257467	na	0	0	0	1	0	0
ENSG00000257472	na	1	0	0	0	0	0
ENSG00000257474	na	3	2	1	19	16	5
ENSG00000257475	na	94	67	64	57	84	46
ENSG00000257480	MRPL2P1	0	2	0	1	0	0
ENSG00000257488	na	3	1	1	1	0	2
ENSG00000257489	na	58	32	43	46	59	40
ENSG00000257494	na	1	4	0	2	1	2
ENSG00000257496	na	16	14	12	27	49	9
ENSG00000257497	na	16	12	12	20	7	27
ENSG00000257501	na	2	2	0	0	0	0
ENSG00000257507	na	0	2	0	4	4	1
ENSG00000257509	na	6	10	1	4	7	6
ENSG00000257511	na	83	40	32	35	36	31
ENSG00000257512	na	83	98	70	80	90	112
ENSG00000257515	na	0	0	1	3	0	0
ENSG00000257517	na	0	1	0	0	0	0
ENSG00000257524	na	0	0	1	0	0	0
ENSG00000257526	na	5	0	1	6	2	5
ENSG00000257527	na	0	0	0	0	0	0
ENSG00000257529	RPL36A-HNRNPH2	0	0	0	1	0	0
ENSG00000257531	na	8	4	3	9	12	4
ENSG00000257534	na	0	0	0	0	2	0
ENSG00000257539	HSPA8P14	0	0	0	0	0	0
ENSG00000257541	na	0	0	0	0	0	0
ENSG00000257542	OR7E47P	4	3	12	1	2	5
ENSG00000257543	na	20	19	17	18	24	17
ENSG00000257545	na	6	9	4	4	14	5
ENSG00000257548	na	2	0	0	0	0	0
ENSG00000257550	na	1	2	1	2	0	0
ENSG00000257556	na	0	0	0	0	0	0
ENSG00000257557	na	74	78	48	55	77	58
ENSG00000257568	na	28	21	13	29	29	24
ENSG00000257569	GSTP1P1	0	1	0	1	1	0
ENSG00000257576	na	1	3	0	1	0	3
ENSG00000257579	na	0	0	0	1	0	0
ENSG00000257588	na	2	1	1	2	0	6
ENSG00000257594	GALNT4	46	13	5	46	48	18
ENSG00000257596	na	174	117	68	150	177	102
ENSG00000257599	OVCH1-AS1	0	0	0	0	0	0
ENSG00000257604	na	10	5	6	7	3	6
ENSG00000257605	na	12	8	10	9	10	13
ENSG00000257611	na	0	0	0	0	3	0
ENSG00000257612	na	0	0	3	0	0	0
ENSG00000257613	LINC01481	0	1	0	3	0	2
ENSG00000257621	PSMA3-AS1	767	632	678	636	696	557
ENSG00000257624	na	10	9	12	3	6	11
ENSG00000257629	na	0	1	2	0	0	0
ENSG00000257636	na	3	2	0	5	9	2
ENSG00000257643	na	6	4	5	3	1	4
ENSG00000257649	METTL7AP1	0	1	0	2	2	4
ENSG00000257654	na	0	0	0	0	0	0
ENSG00000257657	na	1	0	0	0	0	0
ENSG00000257658	na	2	2	2	0	2	2
ENSG00000257660	na	0	1	0	0	3	0
ENSG00000257662	EIF4A1P12	0	0	0	0	0	0
ENSG00000257666	CBX3P5	2	4	5	5	10	0
ENSG00000257671	na	13	17	34	24	21	18
ENSG00000257674	na	0	0	0	3	1	0
ENSG00000257681	na	1	0	0	0	0	0
ENSG00000257683	na	0	2	0	2	0	0
ENSG00000257691	na	0	0	0	0	1	1
ENSG00000257696	na	4	8	0	8	7	5
ENSG00000257698	na	15	17	17	5	6	11
ENSG00000257702	LBX2-AS1	25	14	19	12	11	21
ENSG00000257704	INAFM1	31	44	40	17	14	28
ENSG00000257711	na	0	0	0	0	2	0
ENSG00000257715	na	4	2	0	0	2	2
ENSG00000257725	na	3	0	1	2	7	2
ENSG00000257727	CNPY2	424	311	341	256	343	280
ENSG00000257732	na	1	1	0	0	2	0
ENSG00000257735	na	0	1	1	0	0	0
ENSG00000257738	na	0	4	0	2	1	0
ENSG00000257740	na	6	11	10	11	6	6
ENSG00000257743	MGAM2	0	0	0	2	0	0
ENSG00000257746	na	1	0	0	0	0	0
ENSG00000257749	na	12	11	6	9	2	6
ENSG00000257752	na	1	9	2	6	4	9
ENSG00000257754	na	8	1	0	5	6	4
ENSG00000257759	na	3	2	1	0	4	3
ENSG00000257762	na	0	0	0	1	0	0
ENSG00000257763	OR5BK1P	0	0	0	0	0	0
ENSG00000257769	na	0	0	0	4	2	0
ENSG00000257773	ST13P3	0	0	0	0	0	0
ENSG00000257800	FNBP1P1	90	37	12	85	91	55
ENSG00000257802	na	11	14	9	9	9	14
ENSG00000257803	na	11	11	0	6	4	1
ENSG00000257808	na	0	0	0	0	0	2
ENSG00000257809	na	0	1	2	4	1	1
ENSG00000257815	na	70	78	58	58	84	76
ENSG00000257817	na	1	0	0	1	5	0
ENSG00000257818	C1GALT1P1	25	17	12	27	38	15
ENSG00000257823	na	0	0	0	0	1	0
ENSG00000257826	na	0	1	0	0	0	0
ENSG00000257829	na	7	2	1	4	14	3
ENSG00000257830	na	5	12	12	6	12	9
ENSG00000257831	na	1	0	1	3	1	0
ENSG00000257838	na	0	0	1	0	3	0
ENSG00000257842	NOVA1-AS1	11	7	11	21	14	6
ENSG00000257845	na	1	0	0	0	5	0
ENSG00000257847	LSM3P2	0	0	0	1	0	0
ENSG00000257851	HNRNPA3P10	4	2	2	0	0	0
ENSG00000257855	na	2	7	1	0	0	5
ENSG00000257859	CASC18	0	0	0	0	0	0
ENSG00000257864	na	0	0	0	2	1	1
ENSG00000257869	na	1	3	0	2	1	2
ENSG00000257875	na	4	6	0	0	1	1
ENSG00000257878	na	0	0	0	2	0	0
ENSG00000257880	na	0	0	0	0	0	0
ENSG00000257883	na	0	0	0	0	0	0
ENSG00000257890	na	0	0	1	0	0	0
ENSG00000257894	na	7	12	7	22	20	16
ENSG00000257896	na	7	3	0	10	19	4
ENSG00000257897	na	0	0	0	0	0	0
ENSG00000257900	na	4	5	3	3	4	5
ENSG00000257905	na	0	0	0	0	0	1
ENSG00000257906	na	0	0	0	2	0	0
ENSG00000257910	na	0	0	0	0	0	0
ENSG00000257913	na	63	39	58	44	53	43
ENSG00000257918	na	0	0	0	0	0	4
ENSG00000257921	na	5	0	0	1	2	0
ENSG00000257923	CUX1	3208	3067	3671	2945	3077	2728
ENSG00000257940	na	1	0	0	0	0	0
ENSG00000257941	na	13	14	9	11	9	10
ENSG00000257943	na	5	4	1	12	5	0
ENSG00000257947	na	1	1	0	0	4	2
ENSG00000257949	TEN1	0	1	1	1	0	0
ENSG00000257950	P2RX5-TAX1BP3	21	9	19	23	19	20
ENSG00000257951	na	9	9	19	14	17	7
ENSG00000257953	na	10	8	2	17	12	4
ENSG00000257954	na	22	11	2	19	39	14
ENSG00000257956	NOP56P3	17	16	12	14	20	18
ENSG00000257957	QRSL1P3	10	6	3	20	15	7
ENSG00000257962	na	0	0	1	0	0	0
ENSG00000257964	na	11	2	4	3	13	6
ENSG00000257966	OLA1P3	28	24	11	16	20	31
ENSG00000257979	SNRPGP18	12	6	6	9	10	4
ENSG00000257985	na	5	2	0	1	1	0
ENSG00000257987	LINC00935	1	0	0	1	2	2
ENSG00000257989	na	0	1	1	0	0	1
ENSG00000257994	na	2	0	0	0	0	0
ENSG00000257999	na	1	1	0	2	2	1
ENSG00000258001	na	1	8	1	0	18	3
ENSG00000258010	na	2	0	0	7	3	0
ENSG00000258011	HMGA1P3	6	3	0	0	0	1
ENSG00000258012	na	12	7	5	12	22	1
ENSG00000258013	RPL3P13	1	0	1	0	0	0
ENSG00000258017	na	25	10	9	21	24	9
