id	sym	Ctrl_1	Ctrl_2	Ctrl_3	Insm1_1	Insm1_2	Insm1_3
ENSMUSG00000094596	Gm10921	0	0	0	0	0	0
ENSMUSG00000094600	Vmn1r217	0	0	0	0	0	0
ENSMUSG00000094601	Gm5926	0	0	0	0	0	0
ENSMUSG00000094602	Vmn1r169	0	0	0	0	0	0
ENSMUSG00000094606	Vmn2r50	0	0	0	0	0	0
ENSMUSG00000094612	Olfr491	0	0	0	0	0	0
ENSMUSG00000094613	A630076J17Rik	0	0	0	0	1	0
ENSMUSG00000094616	Gm20888	0	0	0	0	0	0
ENSMUSG00000094618	Gm13271	0	0	0	0	0	0
ENSMUSG00000094620	Cldn34c3	23	32	23	26	25	22
ENSMUSG00000094622	Gm3055	132	143	128	163	137	120
ENSMUSG00000094624	Gm4836	0	0	0	0	0	0
ENSMUSG00000094626	Cecr6	599	729	752	651	692	967
ENSMUSG00000094628	Gm3252	46	33	69	44	40	35
ENSMUSG00000094632	Gm10310	0	0	0	0	0	0
ENSMUSG00000094634	Gm3468	52	59	79	59	32	50
ENSMUSG00000094635	Gm7104	0	2	0	1	2	0
ENSMUSG00000094637	Vmn1r204	0	0	0	0	0	0
ENSMUSG00000094647	Gm21650	0	0	0	0	0	0
ENSMUSG00000094648	Gm13287	0	2	0	0	0	0
ENSMUSG00000094649	Gm7102	138	209	198	152	173	162
ENSMUSG00000094651	Gal3st2	0	0	7	0	0	0
ENSMUSG00000094658	Rbmy	0	0	0	0	0	0
ENSMUSG00000094660	Gm21394	0	0	0	0	0	0
ENSMUSG00000094662	Gm21498	0	0	0	0	0	0
ENSMUSG00000094669	Olfr441	0	0	0	0	0	0
ENSMUSG00000094672	Vmn2r25	0	0	0	0	0	0
ENSMUSG00000094673	Olfr1354	0	0	0	0	0	0
ENSMUSG00000094678	Olfr857	0	0	0	0	0	0
ENSMUSG00000094679	Gm21721	0	0	0	0	0	0
ENSMUSG00000094680	Vmn1r121	0	0	0	0	0	0
ENSMUSG00000094682	Gm6902	0	0	0	2	0	0
ENSMUSG00000094685	Gm5900	199	174	174	166	186	188
ENSMUSG00000094686	Ccl21a	8	7	2	0	3	3
ENSMUSG00000094687	Defa25	0	0	0	0	0	0
ENSMUSG00000094690	1600014C23Rik	6	0	4	1	0	0
ENSMUSG00000094692	Olfr738	0	0	0	0	0	0
ENSMUSG00000094695	Gm21953	4	4	5	10	11	12
ENSMUSG00000094700	Vmn1r158	0	0	0	0	0	0
ENSMUSG00000094701	Olfr916	0	0	0	0	0	0
ENSMUSG00000094706	Gm10338	0	0	1	0	0	0
ENSMUSG00000094714	Gm16430	0	0	0	1	0	0
ENSMUSG00000094715	Gm17078	0	0	0	0	0	0
ENSMUSG00000094719	Gm5108	0	2	0	0	0	0
ENSMUSG00000094721	Olfr1462	0	0	0	0	0	0
ENSMUSG00000094724	Rnaset2b	460	461	464	486	497	489
ENSMUSG00000094727	Gm2825	0	0	0	0	0	0
ENSMUSG00000094729	Gm20747	0	0	0	0	0	0
ENSMUSG00000094733	Gm5416	0	0	0	0	0	0
ENSMUSG00000094734	Olfr799	0	0	0	0	0	0
ENSMUSG00000094735	Vmn1r95	0	0	0	0	0	0
ENSMUSG00000094739	Gm20806	0	0	0	0	0	0
ENSMUSG00000094740	Gm17449	1	0	0	0	0	0
ENSMUSG00000094745	Olfr954	0	0	0	0	0	0
ENSMUSG00000094746	Gm20916	0	0	0	0	0	0
ENSMUSG00000094747	Olfr1307	0	0	0	0	0	0
ENSMUSG00000094748	Gm8677	0	0	0	0	0	0
ENSMUSG00000094755	Olfr1453	0	0	0	0	0	0
ENSMUSG00000094757	Gm4498	0	0	0	0	0	0
ENSMUSG00000094759	Gm10487	0	0	0	0	0	0
ENSMUSG00000094762	Gm10670	0	0	0	0	0	0
ENSMUSG00000094763	Gm1647	0	0	0	0	0	0
ENSMUSG00000094764	Olfr346	0	0	0	0	0	0
ENSMUSG00000094773	Gm21812	0	0	0	0	0	0
ENSMUSG00000094777	Hist1h2ap	2038	3709	1858	3489	1682	2451
ENSMUSG00000094778	Olfr143	0	0	0	0	0	0
ENSMUSG00000094782	Gm21256	0	0	0	0	0	0
ENSMUSG00000094784	Gm8122	0	0	0	0	0	0
ENSMUSG00000094786	Gm14403	35	76	34	49	32	26
ENSMUSG00000094789	Gm28490	0	0	0	0	0	0
ENSMUSG00000094790	Gm6625	26	39	24	22	22	26
ENSMUSG00000094793	Mup12	0	0	0	1	0	0
ENSMUSG00000094796	BC147527	0	0	0	0	0	0
ENSMUSG00000094798	Vmn1r2	0	0	0	0	0	0
ENSMUSG00000094802	Samt1	0	0	0	0	0	0
ENSMUSG00000094804	Gm21977	0	0	0	1	0	0
ENSMUSG00000094805	Olfr311	0	0	0	0	0	0
ENSMUSG00000094806	Cyp2d10	0	0	0	0	0	0
ENSMUSG00000094808	1810009J06Rik	0	0	0	0	0	0
ENSMUSG00000094810	Olfr907	0	0	0	0	0	0
ENSMUSG00000094811	Gm21103	5	9	11	1	2	4
ENSMUSG00000094813	Gm20777	0	0	0	0	0	0
ENSMUSG00000094817	Cphx3	0	2	0	0	2	1
ENSMUSG00000094818	Gm15308	0	0	0	0	0	0
ENSMUSG00000094819	Olfr53	0	0	0	0	0	0
ENSMUSG00000094821	Gm21518	0	0	0	0	0	0
ENSMUSG00000094822	Olfr243	0	0	0	0	0	0
ENSMUSG00000094825	Gm3194	48	35	62	36	50	48
ENSMUSG00000094829	Gm21809	0	0	0	0	0	0
ENSMUSG00000094838	Gm20828	0	0	0	0	0	0
ENSMUSG00000094840	Muc3a	0	0	0	0	0	0
ENSMUSG00000094841	Gm10610	7	2	0	0	3	8
ENSMUSG00000094845	Tmem95	0	4	0	1	0	0
ENSMUSG00000094846	Olfr1487	0	0	0	0	0	0
ENSMUSG00000094856	Gm21962	890	1486	1155	1271	1045	983
ENSMUSG00000094858	Olfr1297	0	0	0	0	0	0
ENSMUSG00000094860	Gm3763	0	0	0	0	0	0
ENSMUSG00000094861	Gm5072	0	0	0	0	0	0
ENSMUSG00000094864	Gm17521	0	0	0	0	0	0
ENSMUSG00000094867	Gm21900	0	0	0	0	0	0
ENSMUSG00000094869	Gm21679	0	0	0	0	0	0
ENSMUSG00000094870	Zfp131	2878	3653	3288	3006	3599	3089
ENSMUSG00000094876	Gm14345	0	0	0	0	0	0
ENSMUSG00000094878	Olfr130	0	0	0	0	0	0
ENSMUSG00000094879	Vmn1r129	0	0	0	0	0	0
ENSMUSG00000094881	Gm6026	0	0	0	0	0	0
ENSMUSG00000094885	Ott	0	0	0	0	0	0
ENSMUSG00000094886	Gm10784	1	0	0	0	0	0
ENSMUSG00000094891	Olfr55	0	0	0	0	0	0
ENSMUSG00000094892	Vmn2r101	0	0	0	0	0	0
ENSMUSG00000094893	Gm4791	0	2	1	1	1	0
ENSMUSG00000094898	Vmn1r201	0	0	0	0	0	0
ENSMUSG00000094904	Gm14476	0	0	0	0	0	0
ENSMUSG00000094905	Vmn1r155	0	0	0	0	0	0
ENSMUSG00000094910	D430019H16Rik	1681	2009	1650	2074	2141	2589
ENSMUSG00000094911	Gm21921	0	0	0	0	0	0
ENSMUSG00000094913	Gm9507	0	0	0	0	0	0
ENSMUSG00000094918	Gm8765	0	0	0	0	0	0
ENSMUSG00000094921	Vmn2r112	0	0	0	0	0	0
ENSMUSG00000094925	Gm5798	0	0	0	0	0	0
ENSMUSG00000094928	1700122O11Rik	0	0	0	0	0	0
ENSMUSG00000094929	Gm3526	39	33	48	27	40	26
ENSMUSG00000094931	Vmn1r160	0	0	0	0	0	0
ENSMUSG00000094932	Gm2007	49	65	53	42	42	30
ENSMUSG00000094934	Vmn1r163	0	0	0	0	0	0
ENSMUSG00000094935	Gm9726	420	364	456	489	580	552
ENSMUSG00000094936	Rbm4	1535	1547	1375	1725	1684	1581
ENSMUSG00000094939	Gm21773	0	0	0	0	0	0
ENSMUSG00000094941	Gm15093	1	0	0	0	0	0
ENSMUSG00000094942	Gm3604	45	40	75	50	42	43
ENSMUSG00000094945	Rhox4a2	0	0	0	0	0	0
ENSMUSG00000094947	Gm3944	7	5	0	4	9	3
ENSMUSG00000094948	Gm21286	0	0	0	0	0	0
ENSMUSG00000094949	Olfr50	0	0	0	0	0	0
ENSMUSG00000094950	Vmn2r66	0	0	0	0	0	0
ENSMUSG00000094954	Gm8011	0	0	0	0	0	0
ENSMUSG00000094958	3110021N24Rik	157	123	120	126	114	88
ENSMUSG00000094962	Gm21954	0	0	0	0	0	0
ENSMUSG00000094970	Olfr943	0	0	0	0	0	0
ENSMUSG00000094973	Gm8994	14	11	17	29	17	15
ENSMUSG00000094978	Scgb1b20	0	0	0	0	0	0
ENSMUSG00000094981	Gm8653	0	0	0	0	0	0
ENSMUSG00000094985	Topaz1	0	0	0	0	0	0
ENSMUSG00000094986	Olfr1454	0	0	0	0	0	0
ENSMUSG00000094992	Fbxw25	0	0	0	0	0	0
ENSMUSG00000094995	Pate3	1	0	0	2	1	0
ENSMUSG00000095002	Olfr798	0	0	0	0	0	0
ENSMUSG00000095011	Gm20838	0	0	0	0	0	0
ENSMUSG00000095015	Gm16434	9	5	3	6	5	3
ENSMUSG00000095022	Gm20765	0	0	0	0	0	1
ENSMUSG00000095024	Gm5458	6	2	2	3	6	3
ENSMUSG00000095026	Gm3336	1	0	0	0	0	0
ENSMUSG00000095028	Sirpb1b	0	0	0	2	0	0
ENSMUSG00000095029	Gm21370	0	0	0	0	0	0
ENSMUSG00000095030	Olfr1513	0	0	0	0	0	0
ENSMUSG00000095032	Gm21310	0	0	0	0	0	0
ENSMUSG00000095034	Gm17577	0	0	0	0	0	0
ENSMUSG00000095040	1700001J03Rik	0	0	0	0	0	0
ENSMUSG00000095044	Gm6401	0	0	0	0	0	0
ENSMUSG00000095048	Gm11239	0	0	0	0	0	0
ENSMUSG00000095056	Gm3159	2	4	2	0	2	2
ENSMUSG00000095061	E030018B13Rik	0	2	3	0	5	2
ENSMUSG00000095063	Slx	0	0	0	0	0	0
ENSMUSG00000095064	Vmn1r135	0	0	0	0	0	0
ENSMUSG00000095066	Defa20	0	0	0	0	0	0
ENSMUSG00000095071	AF067061	0	0	0	0	0	0
ENSMUSG00000095074	Gm3139	0	0	0	0	0	0
ENSMUSG00000095075	Olfr782	0	0	0	0	0	0
ENSMUSG00000095078	Gm5866	185	173	178	190	158	170
ENSMUSG00000095081	Gm8693	0	0	0	0	0	0
ENSMUSG00000095082	Gm15091	0	0	0	1	0	0
ENSMUSG00000095093	Vmn2r111	0	0	0	0	0	0
ENSMUSG00000095095	Olfr385	0	0	0	0	0	0
ENSMUSG00000095098	Ccdc85b	291	380	269	362	400	295
ENSMUSG00000095101	Gm13285	0	0	0	0	0	0
ENSMUSG00000095104	Esp15	0	0	0	0	0	0
ENSMUSG00000095105	Edaradd	49	25	61	31	24	20
ENSMUSG00000095108	Gm17467	0	0	0	0	0	0
ENSMUSG00000095110	1700003E24Rik	0	0	0	0	0	0
ENSMUSG00000095113	Gm3633	0	0	0	0	0	0
ENSMUSG00000095115	Itpripl2	30	14	12	35	33	25
ENSMUSG00000095125	Vmn1r198	0	0	0	0	0	0
ENSMUSG00000095128	Gm5709	0	0	0	0	0	0
ENSMUSG00000095135	Gm21858	0	0	0	0	0	0
ENSMUSG00000095138	Olfr781	0	0	0	0	0	0
ENSMUSG00000095139	Pou3f2	6166	9855	7244	7843	5955	8474
ENSMUSG00000095141	Gm28891	0	0	0	0	0	0
ENSMUSG00000095143	Hsd3b4	0	0	0	0	1	0
ENSMUSG00000095148	Gm20873	0	0	0	0	0	0
ENSMUSG00000095153	Gm21095	0	0	0	0	0	0
ENSMUSG00000095156	Olfr1281	0	0	0	0	0	0
ENSMUSG00000095159	Tubb4b-ps1	837	863	805	854	719	807
ENSMUSG00000095161	Gm4305	0	0	0	0	0	1
ENSMUSG00000095163	Vmn1r138	0	0	0	0	0	0
ENSMUSG00000095171	Taar7b	0	0	0	0	0	0
ENSMUSG00000095172	Gm20822	0	0	0	0	0	0
ENSMUSG00000095180	Rhox5	1	11	0	0	0	0
ENSMUSG00000095186	Gm10718	14	2	2	39	1	3
ENSMUSG00000095187	Olfr1381	0	0	0	0	0	0
ENSMUSG00000095189	Olfr1472	0	0	0	0	0	0
ENSMUSG00000095190	Gm10668	0	0	0	0	0	0
ENSMUSG00000095191	Gm5725	0	0	0	0	0	0
ENSMUSG00000095193	Gm20939	46	76	112	58	26	31
ENSMUSG00000095194	Olfr936	0	0	0	0	0	0
ENSMUSG00000095195	Gm3005	66	56	59	47	49	55
ENSMUSG00000095199	Gm14431	16	26	31	19	13	25
ENSMUSG00000095201	Vmn1r91	0	0	0	0	0	0
ENSMUSG00000095206	Gm17404	0	0	0	0	1	1
ENSMUSG00000095212	Olfr473	0	0	0	0	0	0
ENSMUSG00000095213	Gm9944	0	0	0	0	0	0
ENSMUSG00000095217	Hist1h2bn	14	19	21	15	6	15
ENSMUSG00000095218	Olfr1338	0	0	0	0	0	0
ENSMUSG00000095224	F930015N05Rik	0	0	1	0	0	0
ENSMUSG00000095226	Gm10377	0	0	0	0	0	0
ENSMUSG00000095229	Gm2784	0	0	0	0	0	0
ENSMUSG00000095232	Scgb1b19	0	0	0	0	0	0
ENSMUSG00000095234	Gm21586	5	9	7	9	7	5
ENSMUSG00000095236	Olfr38	0	0	0	0	0	0
ENSMUSG00000095238	Gm4845	0	0	0	0	0	0
ENSMUSG00000095239	Olfr497	0	0	0	0	0	0
ENSMUSG00000095240	Cypt14	0	0	0	0	0	0
ENSMUSG00000095241	Gm5478	0	0	0	0	0	0
ENSMUSG00000095242	Gm20834	0	0	0	0	0	0
ENSMUSG00000095248	Olfr681	0	0	0	0	0	0
ENSMUSG00000095251	Gm10697	0	0	0	0	0	0
ENSMUSG00000095253	Zfp799	1168	1484	1592	1185	1274	1285
ENSMUSG00000095254	Gm9257	0	2	1	0	0	2
ENSMUSG00000095257	Scgb1b3	0	0	0	0	0	0
ENSMUSG00000095262	Gm21893	0	0	0	0	0	0
ENSMUSG00000095263	Gm21094	0	0	0	0	0	0
ENSMUSG00000095264	Gm2854	0	0	0	0	0	0
ENSMUSG00000095266	Gm5225	4	5	5	2	4	7
ENSMUSG00000095267	Ssty1	0	0	0	0	0	0
ENSMUSG00000095270	Ifna9	0	0	0	0	0	0
ENSMUSG00000095273	Vmn1r142	0	0	0	0	0	0
ENSMUSG00000095275	Vmn1r107	0	0	0	0	0	0
ENSMUSG00000095276	Gfy	1	0	0	0	0	3
ENSMUSG00000095280	Gm21738	11	12	9	82	12	7
ENSMUSG00000095286	Olfr117	0	0	0	0	0	0
ENSMUSG00000095293	Gm10058	0	0	0	0	0	0
ENSMUSG00000095294	Gm21119	0	0	0	0	0	0
ENSMUSG00000095295	Gm3488	63	70	91	59	47	50
ENSMUSG00000095296	Gm8906	0	0	0	0	0	0
ENSMUSG00000095300	Gm906	0	0	0	0	0	0
ENSMUSG00000095301	Olfr476	0	0	0	0	0	0
ENSMUSG00000095302	Ssty2	0	0	0	0	0	0
ENSMUSG00000095304	Plac9a	11	0	4	0	0	0
ENSMUSG00000095309	Vmn1r125	0	0	0	0	0	0
ENSMUSG00000095312	Olfr382	1	0	0	0	0	0
ENSMUSG00000095315	Gm10130	2	9	2	4	1	1
ENSMUSG00000095316	Gm21876	0	0	0	0	0	0
ENSMUSG00000095318	Gm8024	0	0	0	0	0	0
ENSMUSG00000095322	Olfr957	0	0	0	0	0	0
ENSMUSG00000095324	Gm20825	0	0	0	0	0	0
ENSMUSG00000095325	Zfp870	438	426	626	466	456	464
ENSMUSG00000095329	Gm17330	13	2	2	9	1	5
ENSMUSG00000095330	Gm21834	0	0	0	0	0	0
ENSMUSG00000095332	Gm9821	8	14	2	5	10	13
ENSMUSG00000095339	Zscan4b	0	0	0	0	0	0
ENSMUSG00000095341	Gm428	0	0	0	0	0	0
ENSMUSG00000095346	Gm21905	0	0	0	0	0	0
ENSMUSG00000095353	Gm21783	0	0	0	0	0	0
ENSMUSG00000095358	Vmn1r165	0	0	0	0	0	0
ENSMUSG00000095360	Gm3594	2	0	0	1	0	1
ENSMUSG00000095362	Gm14325	133	153	126	105	134	91
ENSMUSG00000095363	Gm4567	0	0	0	0	0	0
ENSMUSG00000095365	Rbm31y	0	0	0	0	0	0
ENSMUSG00000095366	Gm21860	1	4	0	8	2	3
ENSMUSG00000095368	Gm3012	2	2	2	1	2	2
ENSMUSG00000095371	Gm9611	0	0	0	0	0	0
ENSMUSG00000095377	Olfr91	0	0	0	1	0	0
ENSMUSG00000095383	Vmn1r152	0	0	0	0	0	0
ENSMUSG00000095384	1700001F09Rik	0	0	0	0	0	0
ENSMUSG00000095385	D630033O11Rik	0	0	0	0	1	0
ENSMUSG00000095386	Gm17662	0	0	0	0	0	0
ENSMUSG00000095388	Gm10681	0	0	0	1	0	0
ENSMUSG00000095390	Olfr229	0	0	0	0	0	0
ENSMUSG00000095401	Olfr804	0	0	0	0	0	0
ENSMUSG00000095403	Gm21092	3178	3306	3807	2684	3001	3078
ENSMUSG00000095406	Gm18025	52	58	59	49	54	58
ENSMUSG00000095407	Tmem200c	8	5	12	6	18	3
ENSMUSG00000095409	Gm13043	0	0	0	0	0	0
ENSMUSG00000095412	Gm5885	0	0	0	0	0	0
ENSMUSG00000095413	Gm14484	0	0	0	0	0	0
ENSMUSG00000095427	Rps2-ps6	969	914	875	963	903	821
ENSMUSG00000095430	Vmn1r72	0	0	0	0	0	0
ENSMUSG00000095432	Zfp748	635	1007	883	1057	1046	845
ENSMUSG00000095440	Fignl2	1	5	1	1	3	5
ENSMUSG00000095445	Gm14475	0	0	0	0	0	0
ENSMUSG00000095448	Olfr859	0	0	0	0	0	0
ENSMUSG00000095452	Gm20795	0	0	0	0	0	0
ENSMUSG00000095462	Gm21725	0	0	0	0	0	0
ENSMUSG00000095463	Entpd4	141	141	134	119	143	120
ENSMUSG00000095464	Gm21987	0	0	0	0	0	0
ENSMUSG00000095465	Gm6214	0	0	1	0	0	0
ENSMUSG00000095466	Gm3015	0	0	0	0	0	0
ENSMUSG00000095470	Gm21863	2	5	5	2	2	4
ENSMUSG00000095474	Cldn34c2	59	79	51	47	54	57
ENSMUSG00000095483	Olfr776	0	0	0	0	0	0
ENSMUSG00000095484	Olfr1480	0	0	0	0	0	0
ENSMUSG00000095486	Vmn2r22	0	0	0	0	0	0
ENSMUSG00000095490	Gm7951	0	0	0	0	0	0
ENSMUSG00000095493	A630023A22Rik	0	0	0	0	0	0
ENSMUSG00000095498	Ifna1	0	0	0	0	0	0
ENSMUSG00000095503	Gm3147	0	0	0	0	0	0
ENSMUSG00000095508	Gm20812	0	0	0	0	0	0
ENSMUSG00000095510	Rhox3f	0	0	0	0	0	0
ENSMUSG00000095514	D13Ertd608e	0	0	0	0	0	0
ENSMUSG00000095518	Gm8068	0	0	0	0	0	0
ENSMUSG00000095520	Gm20877	0	0	0	0	0	0
ENSMUSG00000095522	Gm8298	0	0	0	0	0	0
ENSMUSG00000095525	Olfr834	0	0	0	0	0	0
ENSMUSG00000095527	Olfr888	0	0	0	0	0	0
ENSMUSG00000095528	Gm10375	0	0	0	0	0	0
ENSMUSG00000095533	Gm10413	1	4	2	0	1	2
ENSMUSG00000095540	Esp4	0	0	0	0	0	0
ENSMUSG00000095543	Vmn1r148	0	0	0	0	0	0
ENSMUSG00000095545	Gm4245	25	25	21	25	12	23
ENSMUSG00000095546	Gm10230	0	0	0	0	0	0
ENSMUSG00000095547	Gm10719	8	0	2	47	9	6
ENSMUSG00000095550	Gm21671	0	0	0	1	0	0
ENSMUSG00000095551	Gm7980	2	0	0	1	0	1
ENSMUSG00000095557	Gm3415	0	0	0	0	0	0
ENSMUSG00000095558	Gm21681	0	0	0	0	0	0
ENSMUSG00000095562	Gm21887	218	269	427	445	227	250
ENSMUSG00000095567	Noc2l	3136	3118	3173	2670	2690	3077
ENSMUSG00000095569	Taar7d	0	0	0	0	0	0
ENSMUSG00000095573	Gm16501	0	0	0	0	0	0
ENSMUSG00000095576	Fmo6	0	0	0	0	0	0
ENSMUSG00000095577	Gm6619	0	0	0	0	0	0
ENSMUSG00000095578	Gm21760	0	0	0	0	0	0
ENSMUSG00000095586	Olfr1287	0	0	0	0	0	0
ENSMUSG00000095593	Gm7138	0	0	0	0	0	0
ENSMUSG00000095595	Fam177a	1523	1695	1838	1921	2050	1745
ENSMUSG00000095601	Rhox3a2	0	0	0	0	0	0
ENSMUSG00000095602	Gm21788	0	0	0	0	0	0
ENSMUSG00000095606	Gm21258	0	0	0	0	0	0
ENSMUSG00000095608	Olfr247	0	0	0	0	0	0
ENSMUSG00000095609	Gm21188	0	0	0	0	0	0
ENSMUSG00000095619	Vmn1r157	0	0	0	0	0	0
ENSMUSG00000095620	2010005H15Rik	0	0	3	0	0	1
ENSMUSG00000095621	Gm15085	0	0	0	0	0	0
ENSMUSG00000095625	Esp24	0	0	0	0	0	0
ENSMUSG00000095629	Vmn1r89	0	0	0	0	0	0
ENSMUSG00000095632	Vmn1r175	0	0	0	0	0	0
ENSMUSG00000095634	Gm20816	0	0	0	0	0	0
ENSMUSG00000095637	Gm21608	0	0	0	0	0	0
ENSMUSG00000095638	Gm8888	2	0	1	2	0	0
ENSMUSG00000095640	Olfr1434	0	0	0	0	0	0
ENSMUSG00000095643	Trav13d-3	0	0	0	0	0	0
ENSMUSG00000095647	Taar7a	0	0	0	0	0	0
ENSMUSG00000095648	Gm2004	30	44	45	40	30	28
ENSMUSG00000095650	Gm20854	0	0	0	0	0	0
ENSMUSG00000095653	Gm21818	0	0	0	0	0	0
ENSMUSG00000095654	Plscr5	0	0	0	0	0	0
ENSMUSG00000095655	Gm14479	0	0	0	1	0	1
ENSMUSG00000095658	Vmn2r-ps130	0	0	0	0	0	0
ENSMUSG00000095659	Spin2g	0	0	0	0	0	0
ENSMUSG00000095662	Gm14482	0	0	0	0	0	0
ENSMUSG00000095663	Gm2310	0	0	0	0	0	0
ENSMUSG00000095664	Vmn2r67	0	0	0	0	0	0
ENSMUSG00000095667	Olfr854	0	0	0	0	0	0
ENSMUSG00000095670	Vmn1r30	0	0	0	0	0	0
ENSMUSG00000095673	Gm4308	0	0	0	0	1	0
ENSMUSG00000095675	Ccl21b	0	4	2	1	2	0
ENSMUSG00000095677	Dynlt1f	1325	1422	1363	1503	1256	1485
ENSMUSG00000095681	Gm8281	60	55	75	63	46	63
ENSMUSG00000095683	Gm10662	0	0	0	0	0	0
ENSMUSG00000095686	Gm3099	10	4	5	9	6	4
ENSMUSG00000095687	Rnaset2a	395	396	416	428	432	429
ENSMUSG00000095693	Gm21820	0	0	0	0	0	0
ENSMUSG00000095696	Olfr786	0	0	0	0	0	0
ENSMUSG00000095698	Rhox2d	0	0	0	0	0	0
ENSMUSG00000095706	Olfr209	0	0	0	0	0	0
ENSMUSG00000095710	Gm8871	0	0	0	0	0	0
ENSMUSG00000095716	Gm14351	1	0	0	0	0	0
ENSMUSG00000095717	Gm2056	0	0	0	0	0	0
ENSMUSG00000095718	Gm6502	0	0	0	0	0	0
ENSMUSG00000095720	Gm1604b	3	2	1	2	0	0
ENSMUSG00000095721	Gm7137	0	0	0	0	0	0
ENSMUSG00000095724	Gm21319	5	5	2	11	5	4
ENSMUSG00000095730	Vmn2r29	3	2	11	2	8	3
ENSMUSG00000095741	Rhox2f	0	0	0	0	0	0
ENSMUSG00000095743	Gm17654	0	0	0	0	0	0
ENSMUSG00000095745	Gm4133	0	0	0	0	0	0
ENSMUSG00000095754	Spin2f	0	0	0	0	0	0
ENSMUSG00000095758	Vmn1r128	0	0	0	0	0	0
ENSMUSG00000095759	Gm21828	0	0	0	0	0	0
ENSMUSG00000095765	Olfr741	0	0	0	0	0	0
ENSMUSG00000095768	Vmn1r111	0	0	0	0	0	0
ENSMUSG00000095769	Gm21891	0	0	0	0	0	0
ENSMUSG00000095770	Gm21637	0	0	0	0	0	0
ENSMUSG00000095773	Vmn2r38	0	0	0	0	0	0
ENSMUSG00000095774	Olfr970	0	0	0	0	0	0
ENSMUSG00000095779	Gm2163	85	79	83	59	68	43
ENSMUSG00000095785	Gm20924	0	0	0	0	0	0
ENSMUSG00000095788	Sirpb1a	0	0	0	0	0	0
ENSMUSG00000095789	Nupr1l	14	5	11	12	15	20
ENSMUSG00000095793	Gm20855	0	0	0	0	0	0
ENSMUSG00000095797	Gm8246	9	12	9	4	5	6
ENSMUSG00000095799	Gm8332	0	0	0	0	0	0
ENSMUSG00000095804	Olfr824	0	0	0	0	0	0
ENSMUSG00000095806	Gm5728	0	0	0	0	0	0
ENSMUSG00000095809	Olfr1290	0	0	0	0	0	0
ENSMUSG00000095814	Gm14374	0	0	0	0	0	0
ENSMUSG00000095817	Gm3238	0	0	0	0	0	0
ENSMUSG00000095821	Tcstv3	0	0	0	0	0	0
ENSMUSG00000095822	Gm9117	0	0	0	0	0	0
ENSMUSG00000095824	Gm13697	21	28	22	15	21	14
ENSMUSG00000095827	Gm5283	0	2	0	0	1	0
ENSMUSG00000095829	Speer1	0	0	0	0	0	0
ENSMUSG00000095831	Olfr453	0	0	0	0	0	0
ENSMUSG00000095837	Gm4141	0	0	0	0	0	0
ENSMUSG00000095839	Olfr965	0	0	0	0	0	0
ENSMUSG00000095845	Gm5741	0	2	1	5	6	1
ENSMUSG00000095850	Gm17361	0	0	0	0	0	0
ENSMUSG00000095852	Gm10256	0	0	0	0	0	0
ENSMUSG00000095860	Gm21775	0	0	0	0	0	0
ENSMUSG00000095864	Vmn1r77	0	0	0	0	0	0
ENSMUSG00000095867	Gm20917	0	0	0	0	0	0
ENSMUSG00000095870	Lce1k	0	0	0	0	0	0
ENSMUSG00000095872	Gm15128	0	0	0	0	0	0
ENSMUSG00000095879	Gm21764	0	0	0	0	0	0
ENSMUSG00000095886	Esp38	0	0	0	0	0	0
ENSMUSG00000095887	Gm10096	0	0	0	0	0	0
ENSMUSG00000095891	Gm10717	7	4	8	54	5	11
ENSMUSG00000095893	Olfr884	0	0	0	0	0	0
ENSMUSG00000095896	Ifna14	0	0	0	0	0	0
ENSMUSG00000095900	Gm20773	0	0	0	0	0	0
ENSMUSG00000095901	Olfr538	0	0	0	0	0	0
ENSMUSG00000095902	Vmn1r88	0	0	0	0	0	0
ENSMUSG00000095903	Olfr968	0	0	0	0	0	0
ENSMUSG00000095909	Gm10324	2	0	2	5	3	2
ENSMUSG00000095910	Olfr469	0	0	0	0	0	0
ENSMUSG00000095912	Gm3317	13	7	18	6	10	10
ENSMUSG00000095914	Vmn2r48	0	0	0	0	0	0
ENSMUSG00000095916	Vmn1r191	0	0	0	0	0	0
ENSMUSG00000095917	Olfr740	0	0	0	0	0	0
ENSMUSG00000095918	Gm5861	0	0	0	0	0	0
ENSMUSG00000095927	Gm21822	0	0	0	0	0	0
ENSMUSG00000095928	Olfr204	0	0	0	1	0	0
ENSMUSG00000095929	Olfr487	0	0	0	0	0	0
ENSMUSG00000095930	Nim1k	326	333	341	169	222	77
ENSMUSG00000095931	Vmn1r159	0	0	0	0	0	0
ENSMUSG00000095932	Vmn1r49	0	0	0	0	0	0
ENSMUSG00000095934	Gm2927	0	0	0	0	0	0
ENSMUSG00000095935	Gm11238	0	0	0	0	0	0
ENSMUSG00000095936	Zscan4e	0	0	0	0	0	0
ENSMUSG00000095941	Gm21964	0	0	0	0	0	0
ENSMUSG00000095948	Gm21708	0	0	0	0	0	0
ENSMUSG00000095950	Gm20737	0	0	0	0	0	0
ENSMUSG00000095953	6030469F06Rik	0	0	0	0	0	0
ENSMUSG00000095954	Gm3183	0	0	0	0	0	0
ENSMUSG00000095957	Olfr832	0	0	0	0	0	0
ENSMUSG00000095959	Gm10845	0	0	0	0	0	0
