id	sym	WT_aTreg_1	WT_aTreg_2	WT_aTreg_3	WT_rTreg_1	WT_rTreg_2
ENSMUSG00000086502	B130055M24Rik	105	90	117	68	120
ENSMUSG00000086503	Xist	3649	2800	3	1	0
ENSMUSG00000086504	Kif16bos	1	0	2	0	3
ENSMUSG00000086506	Gm15911	15	5	20	4	4
ENSMUSG00000086513	9130208D14Rik	0	4	7	2	1
ENSMUSG00000086519	Gm13393	0	1	0	0	0
ENSMUSG00000086522	Gm4473	0	0	0	2	0
ENSMUSG00000086526	Gm12762	1	1	0	0	0
ENSMUSG00000086527	Gm15856	2	2	0	2	1
ENSMUSG00000086528	Gm15731	1	0	0	0	0
ENSMUSG00000086529	Acss2os	2	4	2	0	0
ENSMUSG00000086533	Mypopos	195	148	197	223	301
ENSMUSG00000086536	Gm12264	1	3	8	0	1
ENSMUSG00000086537	Nespas	4	4	5	4	4
ENSMUSG00000086539	Gm16759	1	0	0	0	0
ENSMUSG00000086544	Chn1os3	0	0	4	0	0
ENSMUSG00000086546	Gm13709	0	0	0	4	0
ENSMUSG00000086547	Gm11755	0	0	0	1	0
ENSMUSG00000086554	9530034E10Rik	0	0	0	1	4
ENSMUSG00000086556	Gm15444	1	0	0	0	0
ENSMUSG00000086561	Gm15540	0	1	1	0	0
ENSMUSG00000086563	Platr15	9	12	20	4	26
ENSMUSG00000086564	Cd101	692	472	1339	443	437
ENSMUSG00000086567	Gm2830	0	0	1	0	0
ENSMUSG00000086569	Rab11fip4os2	1	0	1	0	0
ENSMUSG00000086573	Gm15384	1	0	0	0	0
ENSMUSG00000086575	Gm14104	1	0	1	0	1
ENSMUSG00000086580	Gm15280	95	16	13	53	22
ENSMUSG00000086582	Gm16272	0	2	2	0	1
ENSMUSG00000086583	Gm15500	2	0	2	3	2
ENSMUSG00000086584	Gm12002	0	0	0	0	1
ENSMUSG00000086586	Gm11192	0	1	0	2	0
ENSMUSG00000086587	Gm11837	1	0	0	0	0
ENSMUSG00000086589	Gm12915	0	1	1	0	0
ENSMUSG00000086593	Gm16548	1	1	1	1	0
ENSMUSG00000086598	Btbd18	2	7	0	2	10
ENSMUSG00000086600	C030005K06Rik	2	3	12	5	3
ENSMUSG00000086603	Gm13620	0	0	0	1	0
ENSMUSG00000086604	Gm15510	1	6	4	0	0
ENSMUSG00000086606	Gm13205	7	21	8	39	17
ENSMUSG00000086607	4930511M06Rik	8	2	9	3	3
ENSMUSG00000086610	Gm15408	1	1	12	0	0
ENSMUSG00000086618	Gm13256	1	0	5	2	0
ENSMUSG00000086620	Rspo4os	1	0	1	0	0
ENSMUSG00000086625	Gm11831	0	0	2	31	14
ENSMUSG00000086628	Gm16157	28	19	74	31	19
ENSMUSG00000086629	2810403D21Rik	62	47	80	102	62
ENSMUSG00000086632	1700112J05Rik	1	0	0	0	0
ENSMUSG00000086638	4930405A21Rik	2	2	3	3	4
ENSMUSG00000086645	Gm15743	11	9	5	14	13
ENSMUSG00000086648	Gm15511	0	0	2	1	0
ENSMUSG00000086652	Gm14029	49	66	112	43	10
ENSMUSG00000086655	C330018A13Rik	0	0	1	0	0
ENSMUSG00000086657	Stamos	7	17	6	23	11
ENSMUSG00000086658	Gm14260	1	0	0	0	0
ENSMUSG00000086670	Gm13194	0	1	1	0	0
ENSMUSG00000086671	Gm13618	1	1	2	0	0
ENSMUSG00000086679	Gm15551	1	0	0	0	0
ENSMUSG00000086680	Gm11592	0	0	0	1	2
ENSMUSG00000086681	Gm16178	0	0	1	1	0
ENSMUSG00000086682	Gm16023	41	38	54	59	74
ENSMUSG00000086683	Gm12867	4	3	4	0	0
ENSMUSG00000086684	Gm12590	0	1	0	0	0
ENSMUSG00000086686	F630206G17Rik	1	0	0	0	0
ENSMUSG00000086687	4930547E08Rik	0	0	1	0	0
ENSMUSG00000086688	Gm11560	0	2	3	0	0
ENSMUSG00000086690	4933406J10Rik	2	1	0	6	0
ENSMUSG00000086693	A730081D07Rik	5	6	2	3	1
ENSMUSG00000086695	Gm15247	0	2	1	0	0
ENSMUSG00000086697	4933427G23Rik	5	2	2	4	2
ENSMUSG00000086700	Gm15747	1	0	1	3	2
ENSMUSG00000086704	Gm14582	0	0	0	2	0
ENSMUSG00000086706	Gm15848	0	0	11	0	0
ENSMUSG00000086707	Gm12088	0	0	1	2	2
ENSMUSG00000086712	AI427809	0	0	0	4	0
ENSMUSG00000086714	0610009E02Rik	2	2	4	6	2
ENSMUSG00000086716	Gm11629	2	2	0	0	0
ENSMUSG00000086718	Gm16069	6	9	11	2	4
ENSMUSG00000086721	Gm13750	7	8	3	0	0
ENSMUSG00000086725	A630052C17Rik	61	86	49	81	59
ENSMUSG00000086728	Man2c1os	9	15	17	53	26
ENSMUSG00000086729	Gm15589	2	1	3	0	0
ENSMUSG00000086730	Platr12	0	0	0	3	0
ENSMUSG00000086735	Gm13977	0	0	2	0	1
ENSMUSG00000086740	Gm17029	5	8	11	27	14
ENSMUSG00000086742	Gm16201	2	4	32	21	5
ENSMUSG00000086743	Hnrnpa1l2-ps	3	0	1	1	2
ENSMUSG00000086745	Tspan2os	1	0	0	0	0
ENSMUSG00000086748	Gm13261	0	1	0	5	0
ENSMUSG00000086752	Gm11674	3	9	3	0	1
ENSMUSG00000086753	Gm15751	35	20	65	9	17
ENSMUSG00000086756	Gm14051	0	0	1	14	8
ENSMUSG00000086761	Cep112os1	0	0	1	1	0
ENSMUSG00000086763	Plxna4os1	0	0	0	1	0
ENSMUSG00000086767	Gm13070	1	1	1	0	0
ENSMUSG00000086773	Gm16192	0	0	1	0	0
ENSMUSG00000086779	Gm13562	18	15	21	25	39
ENSMUSG00000086782	E130102H24Rik	24	15	12	56	52
ENSMUSG00000086784	Isoc2a	455	601	400	6	22
ENSMUSG00000086788	1700029M20Rik	0	1	0	0	0
ENSMUSG00000086792	Gm12364	1	0	0	0	0
ENSMUSG00000086794	Gm11642	1	4	3	0	1
ENSMUSG00000086795	Gm11579	33	45	42	77	39
ENSMUSG00000086796	4932702P03Rik	1	0	2	0	0
ENSMUSG00000086798	Gm16222	0	0	1	0	0
ENSMUSG00000086799	4930502E09Rik	1	1	2	2	6
ENSMUSG00000086801	Gm15943	0	0	0	0	1
ENSMUSG00000086804	Gm43154	4	0	7	0	0
ENSMUSG00000086805	4932443L11Rik	0	0	0	5	5
ENSMUSG00000086806	Gm13054	0	1	1	0	2
ENSMUSG00000086816	Gm16726	0	0	1	0	0
ENSMUSG00000086820	Gm11465	10	4	5	0	0
ENSMUSG00000086825	Gm15675	137	124	49	59	32
ENSMUSG00000086826	Gm11739	22	13	31	10	8
ENSMUSG00000086837	Gm16618	6	9	12	24	21
ENSMUSG00000086839	Gm11973	22	24	13	11	9
ENSMUSG00000086841	2410006H16Rik	1460	962	950	608	305
ENSMUSG00000086846	Gm13642	1	1	2	1	3
ENSMUSG00000086849	Gm13840	1	2	4	3	1
ENSMUSG00000086851	A430108G06Rik	1	0	1	0	0
ENSMUSG00000086855	Gm13844	0	0	1	1	0
ENSMUSG00000086858	Trav20	11	9	4	1	5
ENSMUSG00000086859	Snhg20	48	47	78	507	326
ENSMUSG00000086860	Gm1720	9	11	3	5	0
ENSMUSG00000086862	Gm13546	705	612	50	481	351
ENSMUSG00000086863	Gm15543	1	0	1	1	1
ENSMUSG00000086866	4930512H18Rik	6	6	3	0	1
ENSMUSG00000086867	Gm4577	2	1	1	0	0
ENSMUSG00000086868	Gm15883	0	0	0	0	1
ENSMUSG00000086872	Gm14225	0	0	0	0	3
ENSMUSG00000086873	Gm15672	15	18	4	7	8
ENSMUSG00000086877	A230072C01Rik	28	19	28	55	21
ENSMUSG00000086881	Gm13594	0	0	3	0	0
ENSMUSG00000086884	Gm16225	0	0	1	1	1
ENSMUSG00000086889	Phf2os1	32	14	31	20	24
ENSMUSG00000086890	1700021J08Rik	2	3	3	1	7
ENSMUSG00000086891	Gm15963	0	1	0	41	8
ENSMUSG00000086893	Gm11365	1	2	2	0	0
ENSMUSG00000086894	Gm15708	890	1034	65	1176	1102
ENSMUSG00000086898	Itpr3os	1	0	2	0	0
ENSMUSG00000086900	Kcnab3os	0	0	1	0	0
ENSMUSG00000086907	Gm15298	12	19	15	3	9
ENSMUSG00000086909	Gm4926	0	0	2	0	0
ENSMUSG00000086913	Gm14019	0	1	0	4	2
ENSMUSG00000086914	Gm16124	96	103	47	146	100
ENSMUSG00000086915	Gm16365	18	8	34	7	2
ENSMUSG00000086916	Gm15903	4	8	4	15	17
ENSMUSG00000086917	Gm11630	1	0	0	1	3
ENSMUSG00000086918	4930429F24Rik	3	3	6	9	3
ENSMUSG00000086919	Gm11497	0	1	0	0	0
ENSMUSG00000086920	Gm12207	11	20	17	40	53
ENSMUSG00000086922	Gm13835	0	0	0	4	2
ENSMUSG00000086923	4930406D18Rik	0	0	1	0	0
ENSMUSG00000086924	Gm11766	5	3	5	6	3
ENSMUSG00000086925	Gm6286	3	7	4	0	0
ENSMUSG00000086926	Gm6226	0	0	0	1	0
ENSMUSG00000086928	Gm14210	0	0	1	0	0
ENSMUSG00000086929	Gm11788	0	0	1	0	0
ENSMUSG00000086930	Frs3os	2	1	1	0	1
ENSMUSG00000086933	4933426K07Rik	5	7	2	0	2
ENSMUSG00000086935	Gm15956	2	2	5	0	0
ENSMUSG00000086938	4930481A15Rik	302	307	221	317	181
ENSMUSG00000086942	Gm15489	13	6	12	12	26
ENSMUSG00000086943	4732414G09Rik	0	0	0	0	1
ENSMUSG00000086944	Gm15859	0	1	1	19	22
ENSMUSG00000086946	Gm15527	0	3	5	1	3
ENSMUSG00000086952	Gm12596	3	9	4	2	2
ENSMUSG00000086953	Aknaos	2	4	3	13	19
ENSMUSG00000086961	Gm12946	0	1	0	0	0
ENSMUSG00000086962	Gm12248	6	4	4	7	9
ENSMUSG00000086965	Gm16314	35	38	40	2	3
ENSMUSG00000086968	4933431E20Rik	1	1	6	0	2
ENSMUSG00000086969	4930443O20Rik	0	0	0	0	1
ENSMUSG00000086974	Gm15092	1	0	0	0	0
ENSMUSG00000086976	Gm12316	2	4	2	1	0
ENSMUSG00000086981	Gm12171	0	0	2	0	0
ENSMUSG00000086986	Gm12103	1	0	0	0	0
ENSMUSG00000086991	Gm15334	0	0	0	4	1
ENSMUSG00000086993	Rsf1os2	1	2	7	10	17
ENSMUSG00000086995	Gm13544	1	3	15	1	3
ENSMUSG00000086997	Gm12981	0	0	0	5	4
ENSMUSG00000087004	Gm14154	3	6	6	2	0
ENSMUSG00000087006	Gm13889	1	1	2	0	1
ENSMUSG00000087011	Gm12930	0	3	0	0	0
ENSMUSG00000087013	2610027K06Rik	1	1	1	0	0
ENSMUSG00000087014	Gm16364	26	28	58	0	2
ENSMUSG00000087016	Gm15979	9	0	2	2	6
ENSMUSG00000087017	4930417H01Rik	2	1	0	0	2
ENSMUSG00000087020	Gm16283	9	4	2	70	20
ENSMUSG00000087024	B230119M05Rik	1	0	0	0	0
ENSMUSG00000087026	A230103J11Rik	10	8	23	0	9
ENSMUSG00000087028	Gm13387	1	0	5	7	2
ENSMUSG00000087036	Gm11748	0	5	1	0	1
ENSMUSG00000087040	Gm14033	0	0	0	1	0
ENSMUSG00000087047	1700110K17Rik	2	0	4	2	0
ENSMUSG00000087049	Bach2it1	31	47	4	29	24
ENSMUSG00000087050	Dhrs13os	3	11	3	1	1
ENSMUSG00000087052	Gm8093	1	7	6	0	0
ENSMUSG00000087055	Gm11948	9	4	7	3	5
ENSMUSG00000087056	Gm14004	0	0	0	1	0
ENSMUSG00000087057	Gm11730	0	0	12	0	0
ENSMUSG00000087060	Eldr	9	2	14	12	4
ENSMUSG00000087063	Gm15857	0	0	2	0	0
ENSMUSG00000087064	Sap30bpos	8	4	9	1	5
ENSMUSG00000087066	Gm15518	2	2	4	1	2
ENSMUSG00000087067	Gm11532	1	9	12	1	2
ENSMUSG00000087072	Recql5os1	0	0	0	3	5
ENSMUSG00000087075	A230065H16Rik	0	0	2	0	0
ENSMUSG00000087076	Gm13229	0	0	0	0	1
ENSMUSG00000087077	Gm12480	1	0	0	1	0
ENSMUSG00000087082	Gm15423	0	0	1	2	0
ENSMUSG00000087085	Gm12068	0	1	0	0	0
ENSMUSG00000087088	Gm16638	34	43	40	48	32
ENSMUSG00000087090	Nctc1	0	0	1	0	0
ENSMUSG00000087107	AI662270	2422	2344	2541	1016	766
ENSMUSG00000087108	Gm16093	2	8	6	0	0
ENSMUSG00000087111	Gm11399	2	1	2	0	3
ENSMUSG00000087112	Gm7237	0	0	1	0	0
ENSMUSG00000087113	Gm11714	13	7	0	1	9
ENSMUSG00000087114	Gm16099	0	1	0	0	0
ENSMUSG00000087119	Atg4a-ps	0	1	0	2	0
ENSMUSG00000087120	Gm12279	1	5	0	2	5
ENSMUSG00000087122	4930403D09Rik	0	1	2	2	0
ENSMUSG00000087125	A230108P19Rik	0	1	0	2	0
ENSMUSG00000087128	Gm12655	20	18	25	61	29
ENSMUSG00000087131	Gm16152	3	1	6	17	9
ENSMUSG00000087132	A930001C03Rik	0	0	1	0	0
ENSMUSG00000087138	Gm15545	120	92	60	15	10
ENSMUSG00000087139	Gm11683	1	0	0	0	0
ENSMUSG00000087141	Plcxd2	1976	1633	1115	1170	880
ENSMUSG00000087142	Gm12454	7	11	19	23	20
ENSMUSG00000087143	A830082K12Rik	1	3	0	0	0
ENSMUSG00000087148	1700030C14Rik	0	0	0	1	0
ENSMUSG00000087150	BC064078	114	16	253	255	97
ENSMUSG00000087151	Gm14022	0	0	0	2	6
ENSMUSG00000087153	Gm6483	397	400	628	331	343
ENSMUSG00000087155	Gm15008	1	2	0	2	1
ENSMUSG00000087159	Gm15246	0	0	1	0	1
ENSMUSG00000087163	Gm16230	0	1	0	0	0
ENSMUSG00000087165	2010001A14Rik	51	42	34	37	37
ENSMUSG00000087166	L1td1	0	1	0	3	0
ENSMUSG00000087168	Gm15983	22	27	17	7	2
ENSMUSG00000087174	5530601H04Rik	252	194	305	314	224
ENSMUSG00000087175	Gm15133	29	21	36	28	25
ENSMUSG00000087176	D230022J07Rik	2	0	11	6	1
ENSMUSG00000087177	E130307A14Rik	289	258	276	386	385
ENSMUSG00000087178	A230056P14Rik	4	6	17	10	0
ENSMUSG00000087179	Gm14230	103	99	95	43	73
ENSMUSG00000087190	D430001F17Rik	0	0	1	0	0
ENSMUSG00000087192	4930412L05Rik	0	1	1	0	0
ENSMUSG00000087193	Gm14820	0	0	0	2	1
ENSMUSG00000087194	Skint6	0	0	0	1	0
ENSMUSG00000087198	Gm13097	0	0	2	0	0
ENSMUSG00000087200	Lrp8os3	7	4	1	2	3
ENSMUSG00000087206	Gm16175	0	1	0	0	0
ENSMUSG00000087207	Gm13147	8	6	11	3	1
ENSMUSG00000087213	2810408I11Rik	23	17	7	33	14
ENSMUSG00000087217	Gm13209	0	0	0	0	1
ENSMUSG00000087221	BC037032	10	11	7	29	13
ENSMUSG00000087222	E030042O20Rik	51	65	14	17	26
ENSMUSG00000087230	Mroh3	0	0	0	0	1
ENSMUSG00000087231	E230016M11Rik	4	7	22	30	12
ENSMUSG00000087233	Gm43213	0	0	0	0	2
ENSMUSG00000087239	Gm7613	0	1	0	0	0
ENSMUSG00000087240	Gm15976	0	0	0	2	2
ENSMUSG00000087241	Gm11844	0	0	0	2	0
ENSMUSG00000087242	C78197	55	31	145	28	16
ENSMUSG00000087248	Gm16120	10	10	23	36	12
ENSMUSG00000087249	Gm16062	16	20	18	25	14
ENSMUSG00000087252	Gm14379	2	1	2	3	6
ENSMUSG00000087253	Gm12043	1	0	2	0	0
ENSMUSG00000087259	2610035D17Rik	695	879	808	1137	638
ENSMUSG00000087260	Lamtor5	1058	937	980	2148	1181
ENSMUSG00000087261	Gm15477	0	0	2	3	6
ENSMUSG00000087263	Gm15726	1	4	3	0	1
ENSMUSG00000087267	4933427J07Rik	16	7	26	21	15
ENSMUSG00000087268	Gm14486	0	0	0	5	0
ENSMUSG00000087269	D330023K18Rik	18	16	28	37	29
ENSMUSG00000087273	Gm13203	1	0	0	0	1
ENSMUSG00000087279	4930544D05Rik	3	2	2	4	1
ENSMUSG00000087281	Gm16015	0	0	10	0	0
ENSMUSG00000087282	Gm15317	0	0	1	0	0
ENSMUSG00000087286	Gm9013	3	3	3	0	0
ENSMUSG00000087289	4933424M12Rik	1	1	9	1	3
ENSMUSG00000087293	Gm14341	0	0	0	3	0
ENSMUSG00000087294	Gm13556	1	1	1	18	6
ENSMUSG00000087298	Gm9392	6	4	7	1	4
ENSMUSG00000087300	Gm16725	1	1	1	2	1
ENSMUSG00000087303	Lipo2	0	2	3	8	10
ENSMUSG00000087305	A430035B10Rik	37	33	54	42	39
ENSMUSG00000087306	A230004M16Rik	21	24	45	18	45
ENSMUSG00000087308	Gm16195	0	0	1	2	3
ENSMUSG00000087312	Gm13833	4	0	4	1	0
ENSMUSG00000087314	Prkag2os2	9	9	16	0	2
ENSMUSG00000087318	Gm12114	0	0	2	0	0
ENSMUSG00000087321	Gm5353	0	0	0	2	0
ENSMUSG00000087322	Gm16075	1	0	0	0	0
ENSMUSG00000087326	Gm12503	0	2	0	0	6
ENSMUSG00000087327	Gm15884	2	0	2	0	0
ENSMUSG00000087331	1810021B22Rik	7	14	7	12	5
ENSMUSG00000087333	Gm13652	2	2	0	2	0
ENSMUSG00000087336	Gm15860	1	3	4	2	4
ENSMUSG00000087338	Scpep1os	1	0	2	0	0
ENSMUSG00000087340	Gm15228	0	0	0	0	2
ENSMUSG00000087341	0610040F04Rik	0	0	1	0	0
ENSMUSG00000087347	1700047K16Rik	2	4	0	2	2
ENSMUSG00000087350	Gm16254	0	0	2	0	0
ENSMUSG00000087351	Gm11464	12	3	5	11	5
ENSMUSG00000087354	4930404I05Rik	31	21	40	12	12
ENSMUSG00000087356	Gm13856	3	2	0	0	0
ENSMUSG00000087361	0610043K17Rik	7	5	6	16	13
ENSMUSG00000087362	Gm13710	0	1	1	0	2
ENSMUSG00000087365	C430049B03Rik	0	0	1	0	0
ENSMUSG00000087366	Junos	6	6	3	4	7
ENSMUSG00000087367	Gm15491	0	1	0	0	0
ENSMUSG00000087368	BC065397	30	36	29	92	83
ENSMUSG00000087370	Tmem170b	633	482	571	209	318
ENSMUSG00000087371	Gm15541	3	8	9	77	39
ENSMUSG00000087373	Gm15892	1	0	0	4	0
ENSMUSG00000087377	AV099323	14	15	13	3	6
ENSMUSG00000087380	2210408F21Rik	4	3	21	8	6
ENSMUSG00000087381	Gm16008	7	1	27	54	42
ENSMUSG00000087384	Gm15558	1	1	0	1	1
ENSMUSG00000087385	AA415398	81	86	51	59	43
ENSMUSG00000087387	Gm15420	0	1	1	0	0
ENSMUSG00000087390	Gm7598	0	0	4	0	0
ENSMUSG00000087396	4933407K13Rik	113	78	164	104	123
ENSMUSG00000087397	Rapgef3os2	0	0	0	0	1
ENSMUSG00000087400	Gm15270	0	0	4	0	0
ENSMUSG00000087403	Kantr	74	71	74	63	30
ENSMUSG00000087406	E130215H24Rik	33	29	11	68	48
ENSMUSG00000087408	Cers1	2	0	0	0	0
ENSMUSG00000087411	Gm16048	0	1	0	0	1
ENSMUSG00000087412	Gm15501	5	4	0	10	10
ENSMUSG00000087413	Gm11266	1	0	0	0	0
ENSMUSG00000087424	5730405O15Rik	12	12	20	15	33
ENSMUSG00000087429	Gm16235	0	2	6	0	0
ENSMUSG00000087430	Gm13405	0	0	2	0	0
ENSMUSG00000087433	Gm14167	5	6	11	17	16
ENSMUSG00000087434	Rab11fip4os1	10	3	1	6	7
ENSMUSG00000087436	Gm16156	3	0	3	0	7
ENSMUSG00000087439	Gm15788	1	1	2	2	4
ENSMUSG00000087440	4930577N17Rik	14	15	23	10	3
ENSMUSG00000087442	Gm14453	65	57	49	0	3
ENSMUSG00000087443	Ppp1r18os	3	2	2	5	0
ENSMUSG00000087444	Gm5475	0	1	1	0	0
ENSMUSG00000087445	Gm14286	4	7	12	0	1
ENSMUSG00000087449	Gm12971	2	2	4	0	3
ENSMUSG00000087450	Gm13994	0	0	1	0	0
ENSMUSG00000087452	Gm11998	84	173	8	42	30
ENSMUSG00000087457	Gm7799	2	0	5	1	0
ENSMUSG00000087469	Gm16142	2	0	0	0	10
ENSMUSG00000087470	A630031M04Rik	0	0	0	1	0
ENSMUSG00000087475	4933406I18Rik	4	12	0	0	4
ENSMUSG00000087477	Gm13822	15	9	2	26	4
ENSMUSG00000087478	4930506C21Rik	8	6	21	7	2
ENSMUSG00000087480	Gm15910	6	11	11	7	4
ENSMUSG00000087481	Gm15608	0	0	1	0	0
ENSMUSG00000087484	2900089D17Rik	2	1	3	0	3
ENSMUSG00000087486	Gm11723	3	2	11	0	14
ENSMUSG00000087492	Gm15700	1	0	0	4	7
ENSMUSG00000087496	Gm13523	0	0	3	0	0
ENSMUSG00000087497	2810001G20Rik	418	518	65	134	118
ENSMUSG00000087502	Gm16091	80	49	73	32	35
ENSMUSG00000087507	Gm16141	0	0	0	2	0
ENSMUSG00000087518	Gm13561	6	3	6	3	2
ENSMUSG00000087519	AV039307	2	5	11	3	0
ENSMUSG00000087520	Gm14389	0	1	0	2	1
ENSMUSG00000087522	Gm371	12	3	9	17	35
ENSMUSG00000087523	Gm12319	46	15	23	16	27
ENSMUSG00000087526	Gm15738	1	2	1	2	3
ENSMUSG00000087528	9830144P21Rik	108	89	115	65	98
ENSMUSG00000087530	Gm15533	1	0	0	0	0
ENSMUSG00000087532	Gm15938	1	1	0	5	0
ENSMUSG00000087535	Zmiz1os1	6	5	3	1	4
ENSMUSG00000087538	Gm16341	2	1	0	1	1
ENSMUSG00000087541	Hopxos	29	20	98	29	16
ENSMUSG00000087543	Gm16576	177	124	144	66	84
ENSMUSG00000087547	Platr27	2	20	10	1	0
ENSMUSG00000087549	Gm13427	2	1	1	1	3
ENSMUSG00000087552	Gm15819	0	0	1	0	0
ENSMUSG00000087556	Gm15764	30	26	77	23	8
ENSMUSG00000087557	Gm15869	1	4	5	47	28
ENSMUSG00000087574	C030037D09Rik	15	14	21	27	31
ENSMUSG00000087575	Gm12976	6	3	3	15	14
ENSMUSG00000087578	Ccdc142os	5	8	6	15	22
ENSMUSG00000087579	1500017E21Rik	0	1	0	2	1
ENSMUSG00000087589	D430040D24Rik	0	0	1	1	0
ENSMUSG00000087590	Epb41l4aos	314	226	137	83	35
ENSMUSG00000087593	Gm16174	9	9	13	11	8
ENSMUSG00000087594	BC039771	0	0	0	1	0
ENSMUSG00000087595	1810012K08Rik	10	7	9	3	2
ENSMUSG00000087596	Gm11715	0	2	1	0	0
ENSMUSG00000087597	Gm15345	0	0	3	0	3
ENSMUSG00000087598	Zfp111	15	3	96	5	0
ENSMUSG00000087601	Uchl1os	0	0	0	1	0
ENSMUSG00000087602	Gm12753	0	0	0	0	1
ENSMUSG00000087605	Gm15742	5	2	3	2	6
ENSMUSG00000087606	Gm16121	1	0	1	1	4
ENSMUSG00000087610	Gm16253	5	4	2	2	1
ENSMUSG00000087611	4930458D05Rik	0	1	1	1	0
ENSMUSG00000087612	A230005M16Rik	2	0	8	5	0
ENSMUSG00000087621	1700003G18Rik	0	0	0	2	0
ENSMUSG00000087622	Gm12290	0	1	0	0	0
ENSMUSG00000087623	Gm12404	3	0	5	3	1
ENSMUSG00000087624	9230111E07Rik	18	14	34	0	6
ENSMUSG00000087626	Gm15050	0	4	0	1	0
ENSMUSG00000087627	A230059L01Rik	35	29	20	37	22
ENSMUSG00000087629	Gm12246	0	5	6	6	9
ENSMUSG00000087630	Gm11513	0	0	0	0	1
ENSMUSG00000087633	Gm14455	7	9	17	7	6
ENSMUSG00000087635	Gm13414	0	2	0	0	0
ENSMUSG00000087636	Gm4660	0	0	0	4	0
ENSMUSG00000087639	Gm15512	0	0	0	0	3
ENSMUSG00000087640	Gm14798	0	0	3	0	0
ENSMUSG00000087644	Gm14703	2	4	3	1	4
ENSMUSG00000087651	1500009L16Rik	13	2	118	0	0
ENSMUSG00000087652	Gm15918	0	0	3	0	0
ENSMUSG00000087658	Hotairm1	1	13	0	0	1
ENSMUSG00000087660	B230398E01Rik	0	1	1	0	0
ENSMUSG00000087666	B230359F08Rik	20	23	1	22	15
ENSMUSG00000087667	Gm13381	1	0	0	1	1
ENSMUSG00000087669	Gm11724	2	3	9	0	2
ENSMUSG00000087670	9530036M11Rik	0	1	0	0	0
ENSMUSG00000087672	Gm15122	45	36	72	0	6
ENSMUSG00000087679	C330006A16Rik	625	687	375	221	196
ENSMUSG00000087681	Gm13565	5	2	6	5	2
ENSMUSG00000087683	Gm11712	2	0	0	22	10
ENSMUSG00000087685	1700122E12Rik	2	2	1	14	10
ENSMUSG00000087687	Pet100	269	232	215	326	207
ENSMUSG00000087690	Gm16031	0	0	0	0	3
ENSMUSG00000087691	Gm15674	39	30	22	7	2
ENSMUSG00000087698	Gm13031	3	9	4	7	4
ENSMUSG00000087700	Gm15283	3	4	18	13	15
ENSMUSG00000087701	Gm13493	3	3	0	1	3
ENSMUSG00000087703	Gm15650	0	0	3	0	0
ENSMUSG00000087704	Gm14978	1	0	0	0	0
ENSMUSG00000087714	Gm25827	0	0	0	2	2
ENSMUSG00000087719	Gm26464	3	1	0	0	0
ENSMUSG00000087721	Gm26280	4	1	9	2	3
ENSMUSG00000087730	Gm24650	0	0	2	1	0
ENSMUSG00000087734	Gm24646	0	0	0	1	0
ENSMUSG00000087739	Gm24644	9	5	11	0	3
ENSMUSG00000087748	Gm25154	0	1	0	0	0
ENSMUSG00000087750	Gm23468	7	4	8	0	0
ENSMUSG00000087780	Gm23167	0	0	0	0	2
ENSMUSG00000087782	Gm23169	2	1	0	0	0
ENSMUSG00000087784	Gm23171	0	1	0	0	0
ENSMUSG00000087790	Gm25970	0	1	1	0	0
ENSMUSG00000087792	Gm25968	0	0	0	1	0
ENSMUSG00000087793	Gm25967	1	2	0	0	0
ENSMUSG00000087794	Gm25966	2	1	1	0	0
ENSMUSG00000087795	Gm25965	6	2	6	0	0
ENSMUSG00000087807	Gm25559	0	1	0	0	0
ENSMUSG00000087819	Gm25117	0	2	5	0	0
ENSMUSG00000087845	Gm25505	0	0	0	2	0
ENSMUSG00000087854	Gm22790	1	1	0	0	2
ENSMUSG00000087857	Gm22791	0	1	0	0	0
ENSMUSG00000087876	Gm26102	0	0	1	7	1
ENSMUSG00000087881	Gm22442	18	15	23	7	4
ENSMUSG00000087887	Gm23598	0	0	1	0	1
ENSMUSG00000087912	Gm24916	2	1	1	0	2
ENSMUSG00000087938	Gm26049	6	4	5	40	33
ENSMUSG00000087943	Gm24245	0	0	0	1	0
ENSMUSG00000087950	Mir1948	0	0	1	0	0
ENSMUSG00000087963	Gm25394	2	0	0	0	0
ENSMUSG00000087968	Gm25395	5	4	4	11	6
ENSMUSG00000088002	Gm24775	0	0	0	1	0
ENSMUSG00000088004	Gm24786	0	0	0	3	18
ENSMUSG00000088005	Gm24787	1	0	0	0	0
ENSMUSG00000088008	Gm25492	4	1	6	3	0
ENSMUSG00000088015	Mir1932	1	3	0	1	0
ENSMUSG00000088016	Gm23830	0	0	0	0	1
ENSMUSG00000088018	Gm23390	2	0	0	0	0
ENSMUSG00000088022	Gm22146	2	1	0	0	0
ENSMUSG00000088030	Gm24991	0	0	0	3	9
ENSMUSG00000088037	Gm24992	2	0	0	3	4
ENSMUSG00000088056	Gm24262	0	1	1	0	0
ENSMUSG00000088067	Gm24480	0	0	1	0	0
ENSMUSG00000088069	Gm23250	2	0	0	0	0
ENSMUSG00000088077	Gm22814	3	1	1	5	2
ENSMUSG00000088088	Rmrp	1	4	2	0	0
ENSMUSG00000088106	Gm22378	2	0	3	2	0
ENSMUSG00000088108	Snora47	0	2	0	0	0
ENSMUSG00000088113	Mir1960	1	0	0	0	0
ENSMUSG00000088118	Gm24059	0	0	0	1	0
