id	sym	gfp_plus_1	gfp_plus_2	gfp_plus_3	gfp_minus_1	gfp_minus_2	gfp_minus_3
ENSMUSG00000086193	Gm11508	0	0	0	0	0	2
ENSMUSG00000086194	Gm16329	5	0	4	0	0	0
ENSMUSG00000086196	Gm13571	7	1	6	1	1	1
ENSMUSG00000086199	Bcas3os1	599	553	509	483	234	385
ENSMUSG00000086206	Gm13783	5	6	6	1	8	3
ENSMUSG00000086209	4933405E24Rik	0	0	0	0	2	0
ENSMUSG00000086211	Gm12462	1	0	0	0	1	0
ENSMUSG00000086212	Mkln1os	28	39	24	23	15	37
ENSMUSG00000086213	A330040F15Rik	70	80	112	74	17	35
ENSMUSG00000086216	Gm13610	0	1	0	0	2	0
ENSMUSG00000086219	Srrm4os	11	1	7	1	7	3
ENSMUSG00000086220	Gm16599	131	91	95	132	52	66
ENSMUSG00000086221	4930412B13Rik	3	2	2	0	0	0
ENSMUSG00000086222	Gm11665	6	1	3	0	1	1
ENSMUSG00000086224	2700069I18Rik	0	0	1	0	3	0
ENSMUSG00000086228	Ubap1l	5	11	20	17	13	10
ENSMUSG00000086229	Gm4887	5	0	1	0	2	0
ENSMUSG00000086231	Rapgef4os3	2	0	2	29	20	3
ENSMUSG00000086232	Gm7546	2	0	0	0	0	0
ENSMUSG00000086233	Gm11816	3	0	8	8	0	0
ENSMUSG00000086234	Usp46os2	5	8	8	4	12	0
ENSMUSG00000086236	5830418P13Rik	0	0	0	4	3	0
ENSMUSG00000086237	Gm15591	4	1	0	4	15	0
ENSMUSG00000086239	Gm14329	3	0	0	0	0	2
ENSMUSG00000086241	4930483K19Rik	0	7	5	0	1	0
ENSMUSG00000086243	Gm12121	0	4	0	2	1	1
ENSMUSG00000086245	Gm16170	88	64	60	45	9	24
ENSMUSG00000086247	Gm15787	334	269	344	223	84	167
ENSMUSG00000086248	Gm16127	0	1	8	0	0	0
ENSMUSG00000086249	Gm12724	1	0	0	0	1	0
ENSMUSG00000086251	Gm12694	0	1	2	1	0	1
ENSMUSG00000086255	Gm11534	1	2	1	0	0	0
ENSMUSG00000086258	Gm15239	4	2	1	4	0	1
ENSMUSG00000086259	Tmem150cos	5	0	0	8	7	16
ENSMUSG00000086263	4930519D14Rik	0	0	0	1	1	0
ENSMUSG00000086264	Gm15850	310	295	236	344	256	276
ENSMUSG00000086268	Gm11670	4	0	0	0	0	0
ENSMUSG00000086269	Tmcc3os	442	339	320	175	106	120
ENSMUSG00000086275	1700121C08Rik	5	1	1	0	0	0
ENSMUSG00000086277	4930558K02Rik	0	1	2	3	0	0
ENSMUSG00000086279	Gm15634	0	0	0	3	1	2
ENSMUSG00000086282	Sox5os4	0	0	0	0	0	2
ENSMUSG00000086283	2810433D01Rik	0	2	0	0	5	0
ENSMUSG00000086284	Frmpd1os	0	0	1	1	0	0
ENSMUSG00000086287	Gm15972	14	5	1	0	0	3
ENSMUSG00000086288	Gm15265	97	110	154	99	74	65
ENSMUSG00000086290	Snhg12	246	185	300	132	124	93
ENSMUSG00000086291	Gm15513	256	188	282	368	149	216
ENSMUSG00000086293	Gm11269	0	0	0	0	2	0
ENSMUSG00000086296	D030055H07Rik	11	15	43	33	5	7
ENSMUSG00000086297	Gm15632	79	86	99	110	29	94
ENSMUSG00000086298	Gm11716	24	8	6	19	3	27
ENSMUSG00000086308	G630016G05Rik	1	0	0	2	4	0
ENSMUSG00000086310	Gm12278	0	7	7	2	0	0
ENSMUSG00000086312	Gm15336	39	28	43	10	7	2
ENSMUSG00000086313	Gm15940	1	3	0	0	1	0
ENSMUSG00000086315	Arl4aos	0	0	0	0	0	6
ENSMUSG00000086316	2210013O21Rik	114	74	132	65	52	46
ENSMUSG00000086320	Gm12840	0	1	3	0	10	1
ENSMUSG00000086324	Gm15564	86	65	51	103	101	32
ENSMUSG00000086330	1700007J10Rik	183	180	224	157	68	116
ENSMUSG00000086331	Gm16310	332	153	255	276	50	148
ENSMUSG00000086336	Gm12979	0	0	1	2	3	0
ENSMUSG00000086340	1810059C17Rik	0	4	0	0	0	0
ENSMUSG00000086341	Gm15932	1	4	3	4	0	0
ENSMUSG00000086342	Gm12932	78	51	94	65	7	47
ENSMUSG00000086347	Gm11626	6	10	6	5	0	6
ENSMUSG00000086348	1700017J07Rik	2	9	3	2	1	3
ENSMUSG00000086350	B230369F24Rik	30	6	35	17	24	15
ENSMUSG00000086358	Gm13270	88	44	93	32	33	32
ENSMUSG00000086359	9630013K17Rik	18	17	21	32	12	12
ENSMUSG00000086360	Gm16214	185	118	258	46	36	22
ENSMUSG00000086361	Gm6569	2	0	0	0	0	0
ENSMUSG00000086363	A330102I10Rik	5	0	2	0	0	1
ENSMUSG00000086368	Gm13830	92	81	98	51	20	42
ENSMUSG00000086369	E330017L17Rik	1	1	0	0	0	0
ENSMUSG00000086370	Ftx	947	850	781	503	263	388
ENSMUSG00000086372	Gm16246	27	29	36	11	23	17
ENSMUSG00000086373	Gm11978	9	0	10	0	2	0
ENSMUSG00000086376	1700071G01Rik	52	37	75	57	59	43
ENSMUSG00000086379	1700026D11Rik	4	1	0	0	0	0
ENSMUSG00000086380	Gm11195	0	2	0	0	0	0
ENSMUSG00000086382	Chrna1os	0	4	0	0	0	3
ENSMUSG00000086386	Gm12108	6	0	0	0	0	0
ENSMUSG00000086387	Gm15563	103	69	73	85	25	36
ENSMUSG00000086389	Gm15998	2	0	0	0	0	0
ENSMUSG00000086390	1810019D21Rik	9	2	1	6	3	3
ENSMUSG00000086391	1700042O10Rik	1	4	0	0	0	0
ENSMUSG00000086392	Mccc1os	155	118	144	88	54	81
ENSMUSG00000086396	4930555B11Rik	0	0	0	0	32	0
ENSMUSG00000086399	Gm16144	43	2	41	1	45	0
ENSMUSG00000086401	Gm15559	19	13	12	29	12	9
ENSMUSG00000086402	Gm15322	3	4	0	0	0	0
ENSMUSG00000086404	Gm6787	0	1	1	7	0	1
ENSMUSG00000086407	Gm14123	66	75	69	72	37	75
ENSMUSG00000086408	Gm11588	0	0	0	0	5	1
ENSMUSG00000086409	Gm13898	8	25	49	5	9	2
ENSMUSG00000086410	Gm16158	1	1	0	0	0	0
ENSMUSG00000086414	Gm15645	0	0	2	1	0	0
ENSMUSG00000086418	Gm13362	0	1	0	0	0	1
ENSMUSG00000086421	Gm14091	5	3	16	0	1	4
ENSMUSG00000086424	Gm15569	13	18	12	4	1	12
ENSMUSG00000086425	F730016J06Rik	159	41	102	2	28	1
ENSMUSG00000086428	Gm15199	0	0	0	2	0	0
ENSMUSG00000086429	Gt(ROSA)26Sor	65	55	96	84	17	51
ENSMUSG00000086430	4930551O13Rik	62	36	119	126	90	89
ENSMUSG00000086431	Gm14929	0	0	0	3	0	0
ENSMUSG00000086433	Rsf1os1	46	38	27	54	3	18
ENSMUSG00000086436	Gm13690	2	0	4	1	4	1
ENSMUSG00000086438	Asb17os	0	0	0	9	0	0
ENSMUSG00000086442	Gm11722	13	20	20	8	5	12
ENSMUSG00000086443	4933421A08Rik	0	2	0	0	1	0
ENSMUSG00000086446	Prkag2os1	212	107	128	61	28	46
ENSMUSG00000086447	Gm13522	4	0	0	1	20	0
ENSMUSG00000086448	9330162012Rik	6	9	7	0	1	2
ENSMUSG00000086449	9030204H09Rik	0	0	0	0	0	2
ENSMUSG00000086450	Macrod2os1	3	3	2	1	1	0
ENSMUSG00000086451	4933431K23Rik	13	3	0	0	0	2
ENSMUSG00000086453	Gm11457	184	129	141	139	136	140
ENSMUSG00000086458	Gm2639	7	2	4	0	0	3
ENSMUSG00000086459	1700030C12Rik	1	0	3	0	1	0
ENSMUSG00000086462	Gm13990	0	0	8	0	0	0
ENSMUSG00000086464	Gm15835	127	87	79	94	28	67
ENSMUSG00000086468	Etaa1os	4	3	14	1	22	1
ENSMUSG00000086472	Gm16172	6	3	4	4	2	0
ENSMUSG00000086473	Gm16265	6	5	12	2	0	3
ENSMUSG00000086477	Gm15506	60	61	52	24	32	55
ENSMUSG00000086478	Gm14102	3	0	2	0	0	1
ENSMUSG00000086479	Gm16014	166	63	75	18	24	1
ENSMUSG00000086481	Gm11707	37	19	26	20	3	6
ENSMUSG00000086484	Nron	1091	917	908	1122	540	777
ENSMUSG00000086485	Gm15458	0	0	3	1	1	1
ENSMUSG00000086486	Ift88os	25	43	13	30	2	14
ENSMUSG00000086487	Gm11638	4	4	6	54	7	34
ENSMUSG00000086491	Gm13291	55	66	75	188	270	117
ENSMUSG00000086493	Gm12204	0	1	12	11	1	2
ENSMUSG00000086494	2210417A02Rik	6	21	18	12	6	9
ENSMUSG00000086495	Gm13778	34	7	20	10	13	8
ENSMUSG00000086496	Gm14204	0	0	7	1	52	0
ENSMUSG00000086499	Gm16217	24	15	20	24	21	34
ENSMUSG00000086500	Gm15875	7	2	4	0	0	1
ENSMUSG00000086501	4930597A21Rik	0	3	0	0	6	0
ENSMUSG00000086502	B130055M24Rik	124	156	77	152	62	106
ENSMUSG00000086503	Xist	1	3	2	17	1	3
ENSMUSG00000086505	Gm16058	2	0	1	1	0	0
ENSMUSG00000086506	Gm15911	8	8	2	9	3	11
ENSMUSG00000086507	Adap2os	2740	2175	1794	2800	625	1267
ENSMUSG00000086509	Nkx2-2os	16	0	2	0	18	0
ENSMUSG00000086513	9130208D14Rik	37	32	64	73	16	70
ENSMUSG00000086514	Gm11747	10	3	15	0	2	0
ENSMUSG00000086522	Gm4473	0	1	2	6	1	1
ENSMUSG00000086526	Gm12762	0	1	0	0	1	5
ENSMUSG00000086527	Gm15856	0	0	1	1	0	0
ENSMUSG00000086528	Gm15731	3	0	0	0	0	0
ENSMUSG00000086529	Acss2os	2	2	8	2	1	0
ENSMUSG00000086533	Mypopos	1271	891	884	919	485	777
ENSMUSG00000086534	Gm16758	0	0	1	0	1	0
ENSMUSG00000086536	Gm12264	34	8	19	15	27	5
ENSMUSG00000086537	Nespas	1	0	0	2	0	1
ENSMUSG00000086539	Gm16759	85	99	79	45	65	60
ENSMUSG00000086541	Has2os	1	0	0	0	45	0
ENSMUSG00000086542	Gm13782	3	0	2	0	0	0
ENSMUSG00000086544	Chn1os3	0	4	13	0	3	0
ENSMUSG00000086546	Gm13709	42	55	27	43	6	45
ENSMUSG00000086547	Gm11755	35	25	11	42	41	25
ENSMUSG00000086548	Gm12972	0	0	1	1	0	1
ENSMUSG00000086549	Gm13648	10	3	6	7	51	8
ENSMUSG00000086552	Dlx4os	1	1	1	0	9	1
ENSMUSG00000086554	9530034E10Rik	24	30	24	34	7	21
ENSMUSG00000086555	Gm13446	1	0	3	0	45	0
ENSMUSG00000086556	Gm15444	0	0	10	1	24	0
ENSMUSG00000086557	Gm15999	0	1	0	0	1	0
ENSMUSG00000086559	Gm14426	0	0	6	0	1	0
ENSMUSG00000086561	Gm15540	5	9	0	3	0	3
ENSMUSG00000086564	Cd101	165	62	220	326	57	203
ENSMUSG00000086565	Gm13133	2	0	2	0	0	0
ENSMUSG00000086567	Gm2830	1	1	6	3	25	4
ENSMUSG00000086569	Rab11fip4os2	5	5	7	5	2	0
ENSMUSG00000086573	Gm15384	16	0	9	2	2	0
ENSMUSG00000086575	Gm14104	4	0	5	1	0	1
ENSMUSG00000086582	Gm16272	13	3	10	29	30	6
ENSMUSG00000086583	Gm15500	59	34	89	13	71	27
ENSMUSG00000086584	Gm12002	2	3	0	0	0	1
ENSMUSG00000086586	Gm11192	55	40	30	14	6	4
ENSMUSG00000086589	Gm12915	18	12	12	10	68	10
ENSMUSG00000086593	Gm16548	56	1	3	2	1	0
ENSMUSG00000086596	Susd5	0	0	1	2	2	0
ENSMUSG00000086598	Btbd18	15	18	21	5	32	9
ENSMUSG00000086600	C030005K06Rik	465	361	489	83	70	54
ENSMUSG00000086601	Rapgef3os1	1	0	1	0	0	0
ENSMUSG00000086602	Gm15609	1	2	4	0	3	1
ENSMUSG00000086603	Gm13620	1	3	0	0	0	0
ENSMUSG00000086604	Gm15510	19	21	26	13	14	12
ENSMUSG00000086606	Gm13205	14	14	5	10	6	3
ENSMUSG00000086607	4930511M06Rik	9	11	13	24	9	9
ENSMUSG00000086608	4930562D21Rik	2	0	1	0	0	0
ENSMUSG00000086610	Gm15408	12	4	8	7	0	1
ENSMUSG00000086612	Gm12064	7	7	17	0	8	2
ENSMUSG00000086613	1700007M16Rik	0	0	0	4	0	0
ENSMUSG00000086614	Gm14330	0	2	0	0	55	0
ENSMUSG00000086621	Gm13348	3	0	1	0	0	0
ENSMUSG00000086625	Gm11831	58	19	12	10	9	5
ENSMUSG00000086629	2810403D21Rik	184	168	174	203	30	164
ENSMUSG00000086630	Gm14397	50	4	2	1	2	0
ENSMUSG00000086632	1700112J05Rik	14	6	1	0	0	6
ENSMUSG00000086636	Gm12949	0	0	5	0	4	1
ENSMUSG00000086637	Gm14040	10	11	5	16	4	16
ENSMUSG00000086638	4930405A21Rik	49	43	88	27	19	48
ENSMUSG00000086641	Gm13663	2	5	0	9	0	5
ENSMUSG00000086644	Gm13470	11	9	15	0	3	0
ENSMUSG00000086648	Gm15511	69	42	41	18	6	4
ENSMUSG00000086652	Gm14029	9	1	0	0	0	0
ENSMUSG00000086655	C330018A13Rik	6	13	13	23	7	12
ENSMUSG00000086656	Gm15701	30	18	16	28	20	13
ENSMUSG00000086657	Stamos	18	23	14	13	7	4
ENSMUSG00000086658	Gm14260	40	12	25	97	19	36
ENSMUSG00000086665	Gm13067	6	18	8	9	2	8
ENSMUSG00000086669	AA645442	47	103	65	94	50	68
ENSMUSG00000086670	Gm13194	5	1	5	3	0	1
ENSMUSG00000086671	Gm13618	9	7	6	14	26	5
ENSMUSG00000086675	Plxna4os2	375	442	442	1247	239	750
ENSMUSG00000086676	Gm14705	11	0	0	0	0	0
ENSMUSG00000086677	Tvp23bos	0	1	24	3	1	1
ENSMUSG00000086679	Gm15551	190	137	200	78	33	57
ENSMUSG00000086680	Gm11592	1	1	1	0	13	1
ENSMUSG00000086681	Gm16178	50	98	116	65	91	79
ENSMUSG00000086682	Gm16023	217	214	249	222	160	187
ENSMUSG00000086683	Gm12867	93	51	61	58	20	58
ENSMUSG00000086684	Gm12590	0	0	1	0	1	0
ENSMUSG00000086686	F630206G17Rik	6	5	10	11	6	3
ENSMUSG00000086688	Gm11560	1	1	2	0	0	1
ENSMUSG00000086689	Gm16876	101	69	116	46	19	44
ENSMUSG00000086690	4933406J10Rik	53	94	93	81	69	107
ENSMUSG00000086693	A730081D07Rik	140	150	93	197	40	108
ENSMUSG00000086694	Gm16237	254	282	241	283	66	154
ENSMUSG00000086695	Gm15247	63	47	57	53	15	35
ENSMUSG00000086697	4933427G23Rik	4	0	2	5	0	0
ENSMUSG00000086700	Gm15747	2	5	0	0	0	2
ENSMUSG00000086707	Gm12088	0	0	0	0	2	0
ENSMUSG00000086708	Gm15577	147	143	195	30	18	7
ENSMUSG00000086712	AI427809	344	392	302	13	78	14
ENSMUSG00000086714	0610009E02Rik	18	11	16	17	9	36
ENSMUSG00000086715	B230112J18Rik	0	0	7	0	0	0
ENSMUSG00000086716	Gm11629	2	1	1	3	2	0
ENSMUSG00000086718	Gm16069	1	0	0	0	0	1
ENSMUSG00000086720	Plxna4os3	29	33	51	70	19	55
ENSMUSG00000086721	Gm13750	5	0	0	3	0	0
ENSMUSG00000086725	A630052C17Rik	77	50	42	88	47	35
ENSMUSG00000086726	Gm9458	2	0	0	0	0	0
ENSMUSG00000086728	Man2c1os	125	116	126	112	89	77
ENSMUSG00000086731	Sox5os5	0	0	5	0	0	0
ENSMUSG00000086735	Gm13977	0	1	0	0	0	3
ENSMUSG00000086736	Gm14902	24	12	39	26	71	23
ENSMUSG00000086740	Gm17029	168	138	102	103	46	73
ENSMUSG00000086741	Gm15816	0	2	1	0	63	0
ENSMUSG00000086742	Gm16201	74	42	58	52	13	19
ENSMUSG00000086743	Hnrnpa1l2-ps	2	0	0	0	0	1
ENSMUSG00000086745	Tspan2os	3	0	0	0	0	0
ENSMUSG00000086748	Gm13261	0	0	0	0	0	3
ENSMUSG00000086749	Gm12037	0	0	0	0	2	1
ENSMUSG00000086750	Gm11770	0	0	0	4	0	0
ENSMUSG00000086753	Gm15751	277	155	138	166	35	101
ENSMUSG00000086754	Gm16098	6	4	6	1	3	2
ENSMUSG00000086756	Gm14051	7	1	6	4	0	1
ENSMUSG00000086761	Cep112os1	26	19	7	25	11	3
ENSMUSG00000086763	Plxna4os1	414	345	456	457	218	404
ENSMUSG00000086765	Gm11827	18	5	20	49	9	40
ENSMUSG00000086766	Gm15969	7	0	1	0	0	0
ENSMUSG00000086767	Gm13070	63	47	54	49	17	23
ENSMUSG00000086769	Gm15587	20	5	9	3	15	1
ENSMUSG00000086770	Gm15351	0	0	0	2	0	0
ENSMUSG00000086773	Gm16192	352	291	309	348	115	205
ENSMUSG00000086775	Snhg7os	7	5	5	0	7	0
ENSMUSG00000086779	Gm13562	107	58	62	55	27	40
ENSMUSG00000086782	E130102H24Rik	39	18	18	10	77	14
ENSMUSG00000086784	Isoc2a	76	47	95	116	38	39
ENSMUSG00000086785	Gm6081	0	5	0	9	1	4
ENSMUSG00000086786	Gm15908	1	0	3	0	2	0
ENSMUSG00000086789	Lyrm7os	0	2	0	2	0	0
ENSMUSG00000086792	Gm12364	27	17	30	0	0	3
ENSMUSG00000086794	Gm11642	9	1	10	7	0	0
ENSMUSG00000086796	4932702P03Rik	19	25	57	6	10	14
ENSMUSG00000086799	4930502E09Rik	6	3	1	10	0	5
ENSMUSG00000086801	Gm15943	2	12	9	90	56	119
ENSMUSG00000086805	4932443L11Rik	70	89	63	67	69	60
ENSMUSG00000086806	Gm13054	50	24	25	21	6	20
ENSMUSG00000086810	Gm13110	0	1	0	7	0	3
ENSMUSG00000086813	Gm13657	129	86	55	17	35	9
ENSMUSG00000086816	Gm16726	49	16	22	21	5	19
ENSMUSG00000086818	Ctrcos	1	0	1	0	1	8
ENSMUSG00000086820	Gm11465	396	302	379	193	179	209
ENSMUSG00000086822	5330413P13Rik	25	1	2	0	2	2
ENSMUSG00000086825	Gm15675	26	9	26	16	5	2
ENSMUSG00000086826	Gm11739	12	6	11	8	15	8
ENSMUSG00000086827	4930461C15Rik	0	2	0	0	0	0
ENSMUSG00000086828	Gm15579	0	0	0	2	0	0
ENSMUSG00000086834	Gm14547	3	1	0	0	0	0
ENSMUSG00000086835	Gm11775	0	1	0	0	1	0
ENSMUSG00000086836	Gm13748	117	119	95	172	44	72
ENSMUSG00000086837	Gm16618	39	38	45	44	11	38
ENSMUSG00000086839	Gm11973	20	24	26	3	11	6
ENSMUSG00000086841	2410006H16Rik	178	127	262	107	148	72
ENSMUSG00000086842	Gm15681	0	2	0	0	1	0
ENSMUSG00000086843	E030013I19Rik	1	8	1	0	1	0
ENSMUSG00000086844	B230206H07Rik	0	0	3	1	1	0
ENSMUSG00000086846	Gm13642	0	1	1	1	1	0
ENSMUSG00000086849	Gm13840	561	199	383	155	172	84
ENSMUSG00000086851	A430108G06Rik	3	2	6	0	3	1
ENSMUSG00000086855	Gm13844	4	16	6	10	18	17
ENSMUSG00000086859	Snhg20	131	131	201	125	128	45
ENSMUSG00000086860	Gm1720	1129	1171	1126	6	107	1
ENSMUSG00000086862	Gm13546	2	9	3	0	0	0
ENSMUSG00000086863	Gm15543	0	0	5	0	0	0
ENSMUSG00000086866	4930512H18Rik	21	18	27	9	14	11
ENSMUSG00000086868	Gm15883	0	0	1	0	1	0
ENSMUSG00000086872	Gm14225	13	6	19	2	4	1
ENSMUSG00000086873	Gm15672	3	12	16	21	15	12
ENSMUSG00000086874	Gm13175	94	92	79	242	311	162
ENSMUSG00000086876	Gm12828	2	0	1	0	0	0
ENSMUSG00000086877	A230072C01Rik	126	97	114	80	29	48
ENSMUSG00000086881	Gm13594	0	0	5	0	0	0
ENSMUSG00000086884	Gm16225	13	3	3	1	0	1
ENSMUSG00000086889	Phf2os1	76	52	84	48	10	39
ENSMUSG00000086890	1700021J08Rik	1	1	0	0	0	1
ENSMUSG00000086891	Gm15963	0	0	2	0	2	1
ENSMUSG00000086893	Gm11365	177	68	61	245	90	69
ENSMUSG00000086894	Gm15708	821	671	788	1315	598	1016
ENSMUSG00000086898	Itpr3os	0	1	0	2	0	5
ENSMUSG00000086900	Kcnab3os	3	2	6	1	1	1
ENSMUSG00000086904	Gm13404	9	16	29	14	17	8
ENSMUSG00000086905	Gm13716	4	3	0	0	0	0
ENSMUSG00000086907	Gm15298	1	0	1	0	0	2
ENSMUSG00000086914	Gm16124	53	98	56	66	79	79
ENSMUSG00000086915	Gm16365	2	1	15	0	1	3
ENSMUSG00000086916	Gm15903	251	235	293	206	198	146
ENSMUSG00000086918	4930429F24Rik	9	4	1	3	2	3
ENSMUSG00000086920	Gm12207	126	86	85	74	170	54
ENSMUSG00000086921	Gm13189	8	4	1	0	0	0
ENSMUSG00000086922	Gm13835	22	19	28	7	8	10
ENSMUSG00000086923	4930406D18Rik	1	8	3	4	1	3
ENSMUSG00000086924	Gm11766	36	23	17	35	12	13
ENSMUSG00000086926	Gm6226	2	1	0	0	0	0
ENSMUSG00000086928	Gm14210	1	5	7	4	3	16
ENSMUSG00000086929	Gm11788	29	29	14	2	4	8
ENSMUSG00000086930	Frs3os	22	13	16	4	4	10
ENSMUSG00000086931	Gm14532	19	13	6	14	5	10
ENSMUSG00000086932	Gm22000	1	2	1	11	6	6
ENSMUSG00000086933	4933426K07Rik	1950	1739	1987	1384	429	881
ENSMUSG00000086935	Gm15956	48	38	69	45	9	34
ENSMUSG00000086938	4930481A15Rik	252	242	261	277	427	304
ENSMUSG00000086942	Gm15489	62	49	45	78	14	20
ENSMUSG00000086943	4732414G09Rik	14	21	6	50	13	17
ENSMUSG00000086944	Gm15859	105	100	87	77	47	31
ENSMUSG00000086946	Gm15527	412	399	377	1046	253	761
ENSMUSG00000086947	4930522O17Rik	0	0	1	0	1	0
ENSMUSG00000086952	Gm12596	6	5	5	1	0	1
ENSMUSG00000086953	Aknaos	843	756	1081	1151	230	972
ENSMUSG00000086954	4930583P06Rik	0	4	4	0	0	0
ENSMUSG00000086955	1700021L23Rik	0	0	0	0	14	0
ENSMUSG00000086961	Gm12946	4	2	8	4	2	5
ENSMUSG00000086962	Gm12248	35	22	43	24	16	20
ENSMUSG00000086964	Gm15948	6	1	5	2	2	2
ENSMUSG00000086965	Gm16314	55	34	64	43	20	35
ENSMUSG00000086968	4933431E20Rik	16	40	70	19	14	18
ENSMUSG00000086969	4930443O20Rik	0	0	0	5	0	4
ENSMUSG00000086970	Bcas1os1	11	0	6	0	1	0
ENSMUSG00000086971	4930527B05Rik	0	2	2	0	0	0
ENSMUSG00000086976	Gm12316	6	6	2	0	0	1
ENSMUSG00000086986	Gm12103	72	53	67	60	46	35
ENSMUSG00000086991	Gm15334	219	84	190	47	24	8
ENSMUSG00000086992	Gm15941	0	5	3	1	2	2
ENSMUSG00000086993	Rsf1os2	35	21	44	36	31	65
ENSMUSG00000086994	Gm13402	9	13	12	20	6	6
ENSMUSG00000086995	Gm13544	10	0	0	4	7	0
ENSMUSG00000086997	Gm12981	15	10	33	7	20	11
ENSMUSG00000086999	Bcas1os2	4	7	2	1	1	2
ENSMUSG00000087001	Gm15475	0	0	2	14	0	3
ENSMUSG00000087004	Gm14154	12	28	15	8	14	7
ENSMUSG00000087006	Gm13889	5	7	18	25	48	37
ENSMUSG00000087010	1700041M05Rik	2	0	0	0	0	0
ENSMUSG00000087011	Gm12930	18	33	12	3	1	22
ENSMUSG00000087013	2610027K06Rik	201	174	153	157	33	91
ENSMUSG00000087014	Gm16364	43	11	13	21	6	10
ENSMUSG00000087016	Gm15979	36	11	16	10	3	18
ENSMUSG00000087017	4930417H01Rik	7	3	1	2	0	1
ENSMUSG00000087020	Gm16283	5	3	2	1	2	3
ENSMUSG00000087022	9130024F11Rik	1	1	0	1	0	2
ENSMUSG00000087026	A230103J11Rik	16	10	12	12	2	13
ENSMUSG00000087027	Gm13206	0	2	0	0	0	0
ENSMUSG00000087028	Gm13387	0	1	0	6	0	1
ENSMUSG00000087030	Gm16143	1	0	0	1	4	1
ENSMUSG00000087034	Cbfa2t2-ps1	2	3	10	6	1	6
ENSMUSG00000087036	Gm11748	33	30	37	123	43	71
ENSMUSG00000087038	2900079G21Rik	0	0	6	0	0	0
ENSMUSG00000087042	Gm11611	26	17	4	24	1	1
ENSMUSG00000087045	4930515B02Rik	0	3	0	0	0	0
ENSMUSG00000087047	1700110K17Rik	109	89	158	53	34	33
ENSMUSG00000087049	Bach2it1	233	153	147	131	24	93
ENSMUSG00000087050	Dhrs13os	40	7	10	26	2	6
ENSMUSG00000087051	Gm12730	0	0	0	3	0	0
ENSMUSG00000087052	Gm8093	60	48	34	36	22	10
ENSMUSG00000087053	Gm15082	2	0	7	0	3	4
ENSMUSG00000087054	Gm12405	0	0	1	1	0	0
ENSMUSG00000087055	Gm11948	2	7	8	3	2	4
ENSMUSG00000087056	Gm14004	1	1	0	2	0	2
ENSMUSG00000087057	Gm11730	29	32	15	0	4	14
ENSMUSG00000087058	Gm12301	47	41	69	3	12	0
ENSMUSG00000087060	Eldr	19	20	38	12	13	20
ENSMUSG00000087061	A130030D18Rik	0	0	0	0	11	0
ENSMUSG00000087063	Gm15857	0	0	0	0	13	0
ENSMUSG00000087064	Sap30bpos	111	107	122	127	51	106
ENSMUSG00000087066	Gm15518	25	19	32	8	6	11
ENSMUSG00000087067	Gm11532	0	5	0	1	0	2
ENSMUSG00000087072	Recql5os1	25	15	11	23	2	11
ENSMUSG00000087077	Gm12480	0	1	3	0	1	0
ENSMUSG00000087082	Gm15423	341	222	187	479	135	355
ENSMUSG00000087083	Gm15083	0	0	1	1	0	0
ENSMUSG00000087086	Gm13269	176	202	262	234	50	145
ENSMUSG00000087088	Gm16638	96	157	107	70	36	74
ENSMUSG00000087090	Nctc1	17	8	8	9	3	1
ENSMUSG00000087093	Gm15486	4	0	1	0	0	0
ENSMUSG00000087094	Gm13093	0	3	2	22	24	14
ENSMUSG00000087095	Emx2os	1	0	8	0	2	0
ENSMUSG00000087106	Gm13964	18	18	18	10	12	12
ENSMUSG00000087107	AI662270	271	202	257	21	31	14
ENSMUSG00000087108	Gm16093	12	11	7	1	4	2
ENSMUSG00000087111	Gm11399	22	24	26	30	11	26
ENSMUSG00000087112	Gm7237	2	0	2	2	1	4
ENSMUSG00000087113	Gm11714	95	74	118	141	34	77
ENSMUSG00000087114	Gm16099	0	0	7	0	1	0
ENSMUSG00000087115	Pcsk2os2	11	0	19	4	1	0
ENSMUSG00000087116	Gm12324	0	17	0	0	57	0
ENSMUSG00000087117	Gm11523	1	2	33	187	34	118
ENSMUSG00000087119	Atg4a-ps	11	2	2	2	9	0
ENSMUSG00000087120	Gm12279	6	1	6	5	0	1
ENSMUSG00000087122	4930403D09Rik	27	25	27	56	11	16
ENSMUSG00000087125	A230108P19Rik	3	3	2	2	11	0
ENSMUSG00000087128	Gm12655	49	38	73	42	5	32
ENSMUSG00000087129	Gm16316	964	851	769	1508	377	953
ENSMUSG00000087131	Gm16152	2	1	6	0	3	0
ENSMUSG00000087132	A930001C03Rik	1	1	0	0	0	0
ENSMUSG00000087135	Gm16096	7	7	14	8	1	5
ENSMUSG00000087136	Gm15864	0	0	0	2	0	2
ENSMUSG00000087138	Gm15545	137	112	78	91	32	80
ENSMUSG00000087139	Gm11683	0	0	0	0	8	0
ENSMUSG00000087141	Plcxd2	82	61	123	48	27	40
ENSMUSG00000087142	Gm12454	64	69	75	7	13	3
ENSMUSG00000087143	A830082K12Rik	19	2	37	1	184	0
ENSMUSG00000087149	Itih5l-ps	0	0	0	0	2	0
ENSMUSG00000087150	BC064078	132	114	122	2	23	5
ENSMUSG00000087151	Gm14022	13	4	1	0	4	2
ENSMUSG00000087153	Gm6483	299	337	270	250	93	184
