Geneid	SYM	BMP5.1	BMP5.2	BMP5.3	Control1	Control2	Control3
ENSG00000178971	CTC1	138	170	176	187	189	178
ENSG00000102974	CTCF	759	700	878	835	805	905
ENSG00000124092	CTCFL	0	0	0	0	0	0
ENSG00000175826	CTDNEP1	567	663	810	736	768	772
ENSG00000060069	CTDP1	221	223	234	231	198	240
ENSG00000144579	CTDSP1	1323	1607	1672	1653	1676	1782
ENSG00000175215	CTDSP2	1364	1472	1809	1779	1715	1759
ENSG00000144677	CTDSPL	943	931	1139	1024	971	1031
ENSG00000137770	CTDSPL2	408	388	449	411	377	425
ENSG00000150281	CTF1	2	0	0	0	2	0
ENSG00000230447	CTF2P	0	0	0	0	0	0
ENSG00000118523	CTGF	103	96	139	193	168	192
ENSG00000279058	CTGLF11P	5	11	12	11	8	7
ENSG00000265018	CTGLF12P	18	19	18	9	16	18
ENSG00000116761	CTH	51	41	68	43	56	51
ENSG00000164932	CTHRC1	1	0	2	1	5	3
ENSG00000134030	CTIF	123	102	141	141	125	136
ENSG00000163599	CTLA4	0	0	0	0	0	0
ENSG00000044115	CTNNA1	5757	6323	6795	6621	5846	6800
ENSG00000066032	CTNNA2	3	2	3	1	1	1
ENSG00000183230	CTNNA3	0	0	0	0	0	0
ENSG00000119326	CTNNAL1	562	550	641	485	460	502
ENSG00000168036	CTNNB1	2196	2163	2522	2367	2223	2332
ENSG00000178585	CTNNBIP1	147	149	149	139	163	158
ENSG00000132792	CTNNBL1	829	935	988	914	912	965
ENSG00000198561	CTNND1	2784	3014	3337	3366	3277	3210
ENSG00000169862	CTNND2	0	0	0	0	0	0
ENSG00000040531	CTNS	107	142	168	154	158	139
ENSG00000171793	CTPS1	1450	1524	1839	1819	1625	1833
ENSG00000047230	CTPS2	226	223	247	258	269	223
ENSG00000198730	CTR9	952	936	1087	932	904	951
ENSG00000168925	CTRB1	0	0	0	0	0	0
ENSG00000168928	CTRB2	0	1	0	1	0	0
ENSG00000162438	CTRC	0	0	0	1	1	0
ENSG00000141086	CTRL	9	18	27	30	14	20
ENSG00000064601	CTSA	2335	2686	2920	3236	3048	3203
ENSG00000164733	CTSB	1114	1174	1425	1165	1155	1266
ENSG00000109861	CTSC	2251	2214	2608	2681	2691	2844
ENSG00000117984	CTSD	5826	6990	7637	7359	6543	7263
ENSG00000196188	CTSE	165	178	237	215	220	219
ENSG00000174080	CTSF	0	0	0	0	0	0
ENSG00000100448	CTSG	0	0	0	0	0	0
ENSG00000103811	CTSH	1943	1976	2309	2452	2241	2441
ENSG00000143387	CTSK	9	8	5	9	9	11
ENSG00000135047	CTSL	100	86	127	157	129	112
ENSG00000188029	CTSL3P	0	0	0	0	0	0
ENSG00000236417	CTSLP1	0	0	0	0	0	0
ENSG00000266217	CTSLP2	0	0	0	0	0	0
ENSG00000230011	CTSLP4	0	0	0	0	0	0
ENSG00000204437	CTSLP6	0	0	0	0	0	0
ENSG00000234575	CTSLP8	0	0	0	0	0	0
ENSG00000256043	CTSO	42	39	50	79	93	88
ENSG00000163131	CTSS	200	149	206	331	357	357
ENSG00000136943	CTSV	126	92	138	103	131	125
ENSG00000172543	CTSW	0	0	0	0	0	0
ENSG00000101160	CTSZ	3573	3720	4408	4589	4233	4532
ENSG00000085733	CTTN	3737	4276	4519	4182	4096	4277
ENSG00000077063	CTTNBP2	52	53	50	57	49	60
ENSG00000143079	CTTNBP2NL	639	630	685	689	648	696
ENSG00000142544	CTU1	79	94	89	80	99	91
ENSG00000174177	CTU2	209	236	225	248	247	259
ENSG00000178531	CTXN1	58	72	64	56	77	78
ENSG00000233932	CTXN2	0	0	0	1	0	0
ENSG00000205279	CTXN3	0	0	1	1	0	0
ENSG00000107611	CUBN	9	11	12	13	15	12
ENSG00000231009	CUBNP1	0	0	0	0	0	0
ENSG00000234993	CUBNP2	0	0	0	0	0	0
ENSG00000235690	CUBNP3	0	0	0	1	0	0
ENSG00000180891	CUEDC1	840	946	1002	998	966	974
ENSG00000107874	CUEDC2	390	467	476	570	500	610
ENSG00000055130	CUL1	1690	1586	1889	1896	1812	1923
ENSG00000251032	CUL1P1	17	24	30	18	18	18
ENSG00000108094	CUL2	416	380	443	408	379	449
ENSG00000036257	CUL3	748	780	943	686	731	870
ENSG00000139842	CUL4A	2153	2308	2547	2529	2336	2432
ENSG00000248139	CUL4AP1	0	0	0	0	0	0
ENSG00000158290	CUL4B	474	446	484	401	440	447
ENSG00000166266	CUL5	328	290	351	309	287	318
ENSG00000044090	CUL7	496	580	642	611	537	625
ENSG00000112659	CUL9	209	264	269	267	275	287
ENSG00000112514	CUTA	682	643	771	809	745	908
ENSG00000119929	CUTC	96	104	119	137	116	111
ENSG00000257923	CUX1	1416	1546	1765	1527	1359	1531
ENSG00000111249	CUX2	0	0	0	0	0	0
ENSG00000272436	CUX2P1	0	0	0	0	0	0
ENSG00000138161	CUZD1	0	0	0	0	0	0
ENSG00000150316	CWC15	476	477	430	516	534	509
ENSG00000163510	CWC22	254	251	216	224	194	216
ENSG00000273559	CWC25	351	375	398	383	374	406
ENSG00000153015	CWC27	255	230	189	186	194	217
ENSG00000095485	CWF19L1	175	215	239	196	214	251
ENSG00000152404	CWF19L2	134	126	133	129	113	144
ENSG00000109182	CWH43	0	0	0	0	0	0
ENSG00000006210	CX3CL1	134	131	150	268	248	254
ENSG00000168329	CX3CR1	0	0	0	0	1	0
ENSG00000154639	CXADR	272	245	262	300	264	295
ENSG00000214319	CXADRP1	0	3	0	1	0	1
ENSG00000258712	CXADRP2	1	1	6	7	5	2
ENSG00000265766	CXADRP3	2	1	4	3	2	5
ENSG00000163739	CXCL1	42	58	59	104	83	86
ENSG00000169245	CXCL10	100	82	87	315	341	327
ENSG00000169248	CXCL11	148	143	122	288	272	306
ENSG00000107562	CXCL12	0	0	0	0	0	0
ENSG00000156234	CXCL13	0	0	0	0	0	0
ENSG00000145824	CXCL14	0	0	0	0	0	0
ENSG00000161921	CXCL16	253	294	305	410	369	439
ENSG00000189377	CXCL17	19	16	15	36	19	29
ENSG00000250339	CXCL1P	0	0	0	0	0	0
ENSG00000081041	CXCL2	9	11	26	26	23	20
ENSG00000163734	CXCL3	23	30	26	44	44	53
ENSG00000163735	CXCL5	1	3	1	3	1	2
ENSG00000124875	CXCL6	4	2	3	3	2	2
ENSG00000169429	CXCL8	147	191	211	252	217	197
ENSG00000138755	CXCL9	0	2	1	2	3	2
ENSG00000163464	CXCR1	0	0	0	0	0	0
ENSG00000180871	CXCR2	0	0	0	0	0	1
ENSG00000229754	CXCR2P1	0	0	0	0	0	0
ENSG00000186810	CXCR3	9	9	17	7	6	13
ENSG00000121966	CXCR4	277	380	385	413	384	421
ENSG00000160683	CXCR5	0	2	0	0	0	1
ENSG00000172215	CXCR6	0	0	0	0	0	0
ENSG00000120280	CXorf21	0	0	0	0	0	0
ENSG00000173681	CXorf23	127	99	116	89	95	111
ENSG00000147113	CXorf36	0	1	0	0	0	0
ENSG00000185753	CXorf38	187	174	213	165	163	175
ENSG00000197620	CXorf40A	201	233	293	297	269	269
ENSG00000197021	CXorf40B	437	462	579	535	550	601
ENSG00000215115	CXorf49	0	0	0	1	0	0
ENSG00000215113	CXorf49B	0	0	0	1	0	0
ENSG00000224440	CXorf51A	0	0	0	0	0	0
ENSG00000235699	CXorf51B	0	0	0	0	0	0
ENSG00000018610	CXorf56	207	181	245	236	235	229
ENSG00000147231	CXorf57	0	0	0	0	0	0
ENSG00000165182	CXorf58	0	0	0	0	0	0
ENSG00000204165	CXorf65	0	0	0	0	0	0
ENSG00000203933	CXorf66	0	0	0	0	0	0
ENSG00000187690	CXorf67	0	0	0	0	0	0
ENSG00000154832	CXXC1	237	260	333	271	305	269
ENSG00000187893	CXXC1P1	0	0	0	0	0	0
ENSG00000168772	CXXC4	18	35	26	20	23	22
ENSG00000171604	CXXC5	1195	1202	1378	1238	1194	1234
ENSG00000008283	CYB561	896	1076	1101	1032	1058	1086
ENSG00000162144	CYB561A3	716	932	937	852	875	916
ENSG00000174151	CYB561D1	177	225	256	234	276	269
ENSG00000114395	CYB561D2	157	159	190	182	187	205
ENSG00000166347	CYB5A	831	884	929	882	824	998
ENSG00000257503	CYB5AP5	0	0	0	0	0	0
ENSG00000103018	CYB5B	893	903	1033	904	910	937
ENSG00000182224	CYB5D1	129	103	115	113	105	112
ENSG00000167740	CYB5D2	62	44	78	82	51	83
ENSG00000159348	CYB5R1	325	417	450	431	404	477
ENSG00000166394	CYB5R2	4	12	7	15	9	9
ENSG00000100243	CYB5R3	1046	1183	1263	1168	1047	1176
ENSG00000065615	CYB5R4	188	180	163	148	134	181
ENSG00000215883	CYB5RL	87	90	88	96	95	80
ENSG00000051523	CYBA	1556	2425	2117	2189	2046	2355
ENSG00000165168	CYBB	7	8	13	6	7	10
ENSG00000071967	CYBRD1	1	2	5	6	6	5
ENSG00000179091	CYC1	3031	2918	2376	3521	3503	3808
ENSG00000172115	CYCS	1959	1825	2080	1862	1886	2023
ENSG00000271423	CYCSP1	0	1	0	1	1	0
ENSG00000232901	CYCSP10	0	4	2	0	1	0
ENSG00000229217	CYCSP11	7	6	5	3	5	6
ENSG00000224263	CYCSP12	1	0	2	0	1	0
ENSG00000219627	CYCSP17	0	1	0	2	1	0
ENSG00000213310	CYCSP19	2	1	0	0	2	2
ENSG00000259547	CYCSP2	0	0	0	0	0	0
ENSG00000240416	CYCSP20	0	0	0	0	1	1
ENSG00000254358	CYCSP22	0	1	0	0	0	0
ENSG00000253495	CYCSP23	0	0	0	0	0	0
ENSG00000227666	CYCSP24	8	11	7	7	5	2
ENSG00000255370	CYCSP25	3	0	2	3	2	1
ENSG00000254601	CYCSP26	0	0	0	0	0	0
ENSG00000255444	CYCSP27	2	3	1	1	4	4
ENSG00000255003	CYCSP28	0	0	0	0	0	0
ENSG00000255379	CYCSP29	0	0	0	1	0	0
ENSG00000257648	CYCSP30	0	0	0	0	0	0
ENSG00000223625	CYCSP32	0	0	0	0	0	0
ENSG00000233545	CYCSP33	0	2	0	0	0	0
ENSG00000176268	CYCSP34	1	1	2	7	2	1
ENSG00000233549	CYCSP35	0	0	1	0	0	0
ENSG00000259513	CYCSP38	0	0	0	0	0	0
ENSG00000260690	CYCSP39	4	15	9	14	8	5
ENSG00000229120	CYCSP4	0	1	1	0	0	1
ENSG00000262870	CYCSP40	0	0	0	0	0	0
ENSG00000278678	CYCSP41	0	0	0	0	0	0
ENSG00000224524	CYCSP42	0	0	0	0	0	0
ENSG00000231706	CYCSP43	0	0	1	0	0	0
ENSG00000233548	CYCSP44	0	0	2	0	0	1
ENSG00000184844	CYCSP45	11	10	15	9	2	11
ENSG00000227949	CYCSP46	14	24	27	17	17	24
ENSG00000233843	CYCSP48	0	0	0	0	0	0
ENSG00000224240	CYCSP49	0	1	0	0	2	1
ENSG00000227735	CYCSP5	0	0	0	0	0	0
ENSG00000229357	CYCSP51	0	5	0	1	3	3
ENSG00000235700	CYCSP52	1	0	1	1	0	0
ENSG00000234333	CYCSP53	0	0	0	0	0	0
ENSG00000214810	CYCSP55	83	116	83	115	117	105
ENSG00000214429	CYCSP6	0	1	1	0	0	0
ENSG00000232503	CYCSP8	0	0	0	0	0	0
ENSG00000249909	CYCTP	0	0	0	0	0	0
ENSG00000273749	CYFIP1	3165	3102	3582	3307	3240	3371
ENSG00000055163	CYFIP2	249	251	306	274	251	309
ENSG00000161544	CYGB	1	0	0	0	0	1
ENSG00000187954	CYHR1	378	383	441	477	475	481
ENSG00000183035	CYLC1	0	0	0	0	0	0
ENSG00000155833	CYLC2	0	0	0	0	0	0
ENSG00000083799	CYLD	138	146	169	164	163	162
ENSG00000240194	CYMP	0	0	3	2	0	0
ENSG00000140459	CYP11A1	0	0	0	0	0	0
ENSG00000160882	CYP11B1	0	0	0	0	0	0
ENSG00000179142	CYP11B2	0	0	0	0	0	0
ENSG00000148795	CYP17A1	0	0	0	0	0	0
ENSG00000137869	CYP19A1	0	1	1	2	0	0
ENSG00000140465	CYP1A1	3	12	13	11	15	8
ENSG00000140505	CYP1A2	0	0	0	0	1	0
ENSG00000138061	CYP1B1	297	311	388	429	402	392
ENSG00000232973	CYP1B1-AS1	13	10	9	20	13	10
ENSG00000228024	CYP1D1P	0	0	0	0	1	0
ENSG00000119004	CYP20A1	67	42	68	71	63	64
ENSG00000204338	CYP21A1P	0	0	0	1	0	0
ENSG00000198457	CYP21A2	0	0	0	0	0	0
ENSG00000019186	CYP24A1	28	30	25	24	23	22
ENSG00000095596	CYP26A1	1	1	0	0	2	0
ENSG00000003137	CYP26B1	0	0	2	1	0	1
ENSG00000187553	CYP26C1	0	0	1	0	0	0
ENSG00000135929	CYP27A1	16	14	10	8	11	23
ENSG00000111012	CYP27B1	41	77	47	58	78	74
ENSG00000186684	CYP27C1	0	0	0	0	0	1
ENSG00000197838	CYP2A13	0	0	0	0	0	0
ENSG00000255974	CYP2A6	0	0	0	0	0	1
ENSG00000198077	CYP2A7	0	1	1	0	2	1
ENSG00000213908	CYP2A7P1	0	0	0	0	0	0
ENSG00000233441	CYP2AB1P	0	0	0	0	0	0
ENSG00000197408	CYP2B6	16	16	22	34	23	32
ENSG00000256612	CYP2B7P	4	2	3	5	3	8
ENSG00000108242	CYP2C18	13	12	13	20	21	22
ENSG00000165841	CYP2C19	2	1	2	5	0	0
ENSG00000228460	CYP2C59P	0	0	0	0	0	0
ENSG00000138115	CYP2C8	1	0	0	2	0	5
ENSG00000138109	CYP2C9	1	0	0	0	0	0
ENSG00000100197	CYP2D6	14	18	29	26	34	22
ENSG00000205702	CYP2D7	11	16	19	19	15	19
ENSG00000226450	CYP2D8P	8	1	8	1	4	7
ENSG00000130649	CYP2E1	2	3	3	3	4	1
ENSG00000197446	CYP2F1	0	0	0	0	0	0
ENSG00000237118	CYP2F2P	0	0	0	0	0	0
ENSG00000130612	CYP2G1P	1	1	1	0	1	1
ENSG00000268101	CYP2G2P	0	0	0	0	0	0
ENSG00000134716	CYP2J2	11	17	11	19	48	26
ENSG00000186104	CYP2R1	124	149	149	116	141	153
ENSG00000167600	CYP2S1	747	908	923	1052	1000	1182
ENSG00000233622	CYP2T1P	10	18	26	21	38	20
ENSG00000268529	CYP2T3P	0	0	0	0	0	0
ENSG00000155016	CYP2U1	19	9	16	11	11	27
ENSG00000073067	CYP2W1	20	10	10	14	15	18
ENSG00000146233	CYP39A1	18	23	25	22	37	26
ENSG00000160868	CYP3A4	8	7	6	14	6	9
ENSG00000021461	CYP3A43	0	0	0	0	0	0
ENSG00000106258	CYP3A5	1757	1679	1875	1696	1822	1901
ENSG00000160870	CYP3A7	10	11	9	19	8	19
ENSG00000282301	CYP3A7-CYP3A51P	7	7	7	10	3	10
ENSG00000036530	CYP46A1	0	0	0	0	0	0
ENSG00000237180	CYP46A4P	0	0	0	0	0	0
ENSG00000187048	CYP4A11	0	0	3	0	0	0
ENSG00000162365	CYP4A22	0	0	0	0	0	0
ENSG00000142973	CYP4B1	0	1	3	1	1	1
ENSG00000267241	CYP4F10P	0	0	0	0	0	0
ENSG00000171903	CYP4F11	23	23	46	45	25	34
ENSG00000186204	CYP4F12	60	42	53	78	84	69
ENSG00000186115	CYP4F2	0	0	4	7	1	1
ENSG00000171954	CYP4F22	0	0	0	0	0	0
ENSG00000269516	CYP4F23P	1	0	0	0	1	0
ENSG00000267594	CYP4F24P	0	0	1	0	1	0
ENSG00000224106	CYP4F25P	0	0	0	0	0	0
ENSG00000228314	CYP4F29P	0	0	1	0	2	0
ENSG00000186529	CYP4F3	10	10	11	12	15	5
ENSG00000214081	CYP4F30P	0	1	0	1	0	0
ENSG00000244155	CYP4F34P	0	0	0	0	0	1
ENSG00000265787	CYP4F35P	37	27	43	33	32	24
ENSG00000273330	CYP4F36P	0	0	0	0	0	0
ENSG00000239402	CYP4F62P	0	0	1	0	0	0
ENSG00000186526	CYP4F8	0	0	1	0	1	0
ENSG00000145476	CYP4V2	15	18	34	20	25	22
ENSG00000186377	CYP4X1	1	0	2	0	0	0
ENSG00000186160	CYP4Z1	0	0	0	0	0	0
ENSG00000154198	CYP4Z2P	0	0	0	0	0	0
ENSG00000001630	CYP51A1	865	778	924	886	877	904
ENSG00000188693	CYP51A1-AS1	2	3	2	0	3	0
ENSG00000241095	CYP51A1P1	151	118	122	110	134	128
ENSG00000233588	CYP51A1P2	173	146	147	147	148	155
ENSG00000215223	CYP51A1P3	1	0	0	0	0	0
ENSG00000167910	CYP7A1	0	0	0	0	0	0
ENSG00000172817	CYP7B1	0	0	0	0	0	0
ENSG00000180432	CYP8B1	0	0	0	0	0	0
ENSG00000142871	CYR61	66	92	87	93	115	122
ENSG00000205795	CYS1	0	0	0	0	0	3
ENSG00000173198	CYSLTR1	0	0	0	0	0	0
ENSG00000152207	CYSLTR2	0	0	0	0	0	0
ENSG00000197191	CYSRT1	9	11	7	12	8	10
ENSG00000120306	CYSTM1	1546	1758	2019	2261	2083	2648
ENSG00000108669	CYTH1	332	402	400	450	446	458
ENSG00000105443	CYTH2	1336	1598	1730	1694	1707	1718
ENSG00000008256	CYTH3	51	53	47	67	47	50
ENSG00000100055	CYTH4	0	0	0	0	0	1
ENSG00000115165	CYTIP	1	1	3	1	0	2
ENSG00000170891	CYTL1	0	0	0	0	0	0
ENSG00000166265	CYYR1	0	0	0	0	0	0
ENSG00000197934	CYYR1-AS1	0	0	0	0	0	0
ENSG00000180902	D2HGDH	205	262	270	229	220	247
ENSG00000100592	DAAM1	99	91	102	88	86	89
ENSG00000146122	DAAM2	0	0	0	0	0	0
ENSG00000173406	DAB1	0	0	0	0	0	0
ENSG00000226759	DAB1-AS1	0	0	0	0	0	0
ENSG00000153071	DAB2	200	279	235	245	257	252
ENSG00000136848	DAB2IP	1277	1484	1644	1774	1666	1639
ENSG00000276644	DACH1	11	12	15	13	9	25
ENSG00000126733	DACH2	0	0	0	0	0	0
ENSG00000165617	DACT1	1	0	0	0	1	0
ENSG00000164488	DACT2	0	0	0	0	0	0
ENSG00000197380	DACT3	0	0	0	0	0	0
ENSG00000245598	DACT3-AS1	0	0	0	0	0	0
ENSG00000129562	DAD1	578	636	749	638	624	682
ENSG00000173402	DAG1	685	763	828	912	832	860
ENSG00000134780	DAGLA	150	176	202	191	209	180
ENSG00000164535	DAGLB	291	396	394	422	370	431
ENSG00000178149	DALRD3	123	128	159	175	160	163
ENSG00000226950	DANCR	275	325	274	288	308	377
ENSG00000179284	DAND5	0	0	0	0	0	0
ENSG00000110887	DAO	0	1	2	2	0	1
ENSG00000182346	DAOA	0	0	0	0	0	0
ENSG00000232307	DAOA-AS1	0	0	0	0	0	0
ENSG00000112977	DAP	3367	3547	4019	3491	3355	3630
ENSG00000132676	DAP3	1828	1685	2016	1979	1893	2222
ENSG00000225082	DAP3P1	0	1	1	5	1	2
ENSG00000228507	DAP3P2	96	87	129	122	99	54
ENSG00000196730	DAPK1	1192	1291	1435	1468	1409	1447
ENSG00000035664	DAPK2	33	37	36	53	47	41
ENSG00000167657	DAPK3	248	252	275	309	282	279
ENSG00000163331	DAPL1	0	0	0	0	0	0
ENSG00000070190	DAPP1	127	146	109	152	167	175
ENSG00000115866	DARS	1007	969	1033	964	1025	1044
ENSG00000231890	DARS-AS1	11	12	12	11	11	13
ENSG00000117593	DARS2	416	403	450	446	442	473
ENSG00000123977	DAW1	1	0	1	2	0	0
ENSG00000204209	DAXX	749	848	1022	1009	1066	1033
ENSG00000188120	DAZ1	0	0	0	0	0	0
ENSG00000205944	DAZ2	0	0	0	0	0	0
ENSG00000187191	DAZ3	0	0	0	0	0	0
ENSG00000205916	DAZ4	0	0	0	0	0	0
ENSG00000071626	DAZAP1	1705	1900	2039	1928	1905	2096
ENSG00000183283	DAZAP2	1676	1777	2002	2108	1990	2238
ENSG00000223825	DAZAP2P1	33	39	36	56	32	56
ENSG00000092345	DAZL	0	0	0	0	0	0
ENSG00000277162	DBET	0	0	0	0	0	0
ENSG00000006634	DBF4	325	337	298	325	308	318
ENSG00000161692	DBF4B	188	225	254	318	267	304
ENSG00000235489	DBF4P1	10	4	8	8	5	4
ENSG00000123454	DBH	0	0	0	0	0	0
ENSG00000225756	DBH-AS1	0	1	0	0	1	0
ENSG00000155368	DBI	2168	2027	2479	2394	2415	2580
ENSG00000231784	DBIL5P	1	3	5	6	5	1
ENSG00000242412	DBIL5P2	0	0	1	1	0	0
ENSG00000218748	DBIP1	24	36	24	17	31	37
ENSG00000251366	DBIP2	0	0	0	0	0	0
ENSG00000113758	DBN1	341	324	362	337	372	381
ENSG00000003249	DBNDD1	124	150	169	144	122	135
ENSG00000244274	DBNDD2	689	822	947	959	809	1036
ENSG00000136279	DBNL	985	1205	1303	1232	1175	1190
ENSG00000105516	DBP	68	125	111	121	86	123
ENSG00000138231	DBR1	129	132	144	176	139	151
ENSG00000137992	DBT	153	164	177	140	146	155
ENSG00000109851	DBX1	0	0	0	0	0	0
ENSG00000185610	DBX2	0	0	0	0	0	0
ENSG00000122741	DCAF10	259	266	249	250	232	246
ENSG00000100897	DCAF11	678	876	876	810	773	881
ENSG00000198876	DCAF12	1138	1153	1299	1337	1300	1310
ENSG00000198889	DCAF12L1	0	0	0	0	0	0
ENSG00000198354	DCAF12L2	0	0	0	0	0	0
ENSG00000164934	DCAF13	588	614	608	552	515	649
ENSG00000242562	DCAF13P1	4	11	14	19	10	17
ENSG00000250816	DCAF13P2	0	0	0	0	0	0
ENSG00000259378	DCAF13P3	31	21	21	42	25	21
ENSG00000132017	DCAF15	259	311	335	322	335	392
ENSG00000163257	DCAF16	368	390	410	403	377	388
ENSG00000115827	DCAF17	127	135	170	120	137	153
ENSG00000119599	DCAF4	90	89	107	103	100	145
ENSG00000182308	DCAF4L1	7	4	2	3	1	4
ENSG00000176566	DCAF4L2	0	0	0	0	0	0
ENSG00000139990	DCAF5	270	291	338	359	344	319
ENSG00000143164	DCAF6	404	385	420	378	394	401
ENSG00000136485	DCAF7	1439	1545	1882	1645	1586	1641
ENSG00000132716	DCAF8	864	874	1020	1039	1031	1045
ENSG00000226372	DCAF8L1	0	2	1	4	2	2
ENSG00000189186	DCAF8L2	0	3	1	2	2	0
ENSG00000172992	DCAKD	164	165	186	183	217	212
ENSG00000251380	DCANP1	0	0	0	0	0	0
ENSG00000164465	DCBLD1	143	133	170	195	192	175
ENSG00000057019	DCBLD2	2684	2605	3039	2343	2323	2292
ENSG00000187323	DCC	0	0	0	0	0	0
ENSG00000161634	DCD	0	0	0	0	0	0
ENSG00000170959	DCDC1	0	0	1	0	0	1
ENSG00000146038	DCDC2	0	0	0	0	0	1
ENSG00000222046	DCDC2B	1	0	0	0	0	0
ENSG00000214866	DCDC2C	0	0	0	0	0	0
ENSG00000166341	DCHS1	6	6	14	15	11	21
ENSG00000197410	DCHS2	0	0	0	0	0	0
ENSG00000156136	DCK	298	368	377	317	332	378
ENSG00000133083	DCLK1	0	0	0	0	0	0
ENSG00000170390	DCLK2	0	0	0	0	0	0
ENSG00000163673	DCLK3	0	0	0	0	0	0
ENSG00000198924	DCLRE1A	264	287	316	281	264	291
ENSG00000118655	DCLRE1B	163	200	225	206	234	219
ENSG00000152457	DCLRE1C	222	200	240	274	288	279
ENSG00000011465	DCN	0	0	0	0	1	0
ENSG00000272886	DCP1A	438	484	490	486	566	547
ENSG00000151065	DCP1B	59	51	69	73	80	74
ENSG00000172795	DCP2	215	205	264	205	214	243
ENSG00000110063	DCPS	641	716	773	753	789	827
ENSG00000163357	DCST1	2	2	2	3	0	6
ENSG00000163354	DCST2	6	3	4	6	11	6
ENSG00000164935	DCSTAMP	0	0	0	0	0	0
ENSG00000080166	DCT	2	0	0	0	0	1
ENSG00000129187	DCTD	651	804	871	867	816	879
ENSG00000204843	DCTN1	1396	1837	1836	1849	1895	1937
ENSG00000237737	DCTN1-AS1	0	0	0	0	0	0
ENSG00000175203	DCTN2	689	759	771	900	858	1002
ENSG00000137100	DCTN3	205	198	246	261	215	263
ENSG00000132912	DCTN4	631	666	724	700	692	703
ENSG00000166847	DCTN5	912	907	1062	973	992	1046
ENSG00000104671	DCTN6	141	114	159	135	169	153
ENSG00000179958	DCTPP1	1326	1507	1671	1526	1440	1666
ENSG00000043093	DCUN1D1	271	274	277	237	250	263
ENSG00000150401	DCUN1D2	214	232	271	267	275	273
ENSG00000188215	DCUN1D3	69	69	70	53	79	59
ENSG00000109184	DCUN1D4	329	349	316	317	257	287
ENSG00000137692	DCUN1D5	563	647	686	569	590	637
ENSG00000077279	DCX	0	0	0	0	0	0
ENSG00000169738	DCXR	651	692	787	872	803	886
ENSG00000130311	DDA1	218	244	262	272	269	263
ENSG00000153904	DDAH1	1624	1633	1868	1610	1568	1600
ENSG00000206395	DDAH2	428	506	573	499	518	555
ENSG00000167986	DDB1	5021	5321	5963	5371	5541	5577
ENSG00000134574	DDB2	177	212	206	235	217	215
ENSG00000132437	DDC	346	378	484	438	371	415
ENSG00000226122	DDC-AS1	0	0	0	0	0	0
ENSG00000100523	DDHD1	117	120	118	129	113	124
ENSG00000085788	DDHD2	157	130	143	145	114	130
ENSG00000170967	DDI1	0	0	0	0	0	0
ENSG00000197312	DDI2	183	199	264	193	183	168
ENSG00000165490	DDIAS	239	221	235	231	216	256
ENSG00000175197	DDIT3	198	259	237	291	310	315
ENSG00000168209	DDIT4	274	300	318	328	359	389
ENSG00000145358	DDIT4L	0	0	0	0	0	0
ENSG00000181418	DDN	21	15	19	24	27	25
ENSG00000203797	DDO	0	0	0	0	1	3
ENSG00000244038	DDOST	3703	4261	4600	4518	4634	4813
ENSG00000137332	DDR1	2129	2573	2830	2904	2780	2902
ENSG00000162733	DDR2	2	6	3	7	3	6
ENSG00000198171	DDRGK1	401	532	562	527	597	570
ENSG00000099977	DDT	161	196	278	233	193	304
ENSG00000099974	DDTL	27	16	12	42	20	11
ENSG00000079785	DDX1	1260	1243	1372	1243	1273	1307
ENSG00000178105	DDX10	531	513	641	560	567	605
ENSG00000237135	DDX10P1	1	0	0	0	0	0
ENSG00000230360	DDX10P2	33	39	39	35	30	27
ENSG00000013573	DDX11	901	998	1054	1152	1116	1043
ENSG00000245614	DDX11-AS1	34	19	15	21	24	28
ENSG00000223972	DDX11L1	1	0	3	2	1	3
ENSG00000233614	DDX11L10	0	0	3	0	1	3
ENSG00000227159	DDX11L16	0	1	0	0	0	0
ENSG00000236397	DDX11L2	48	45	62	80	44	72
ENSG00000236875	DDX11L5	1	0	1	0	0	0
ENSG00000256263	DDX11L8	0	0	2	0	1	0
ENSG00000248472	DDX11L9	0	1	1	1	2	0
ENSG00000214826	DDX12P	199	260	241	266	265	264
ENSG00000100201	DDX17	1308	1303	1419	1381	1293	1411
ENSG00000088205	DDX18	1158	1103	1298	1148	1045	1147
ENSG00000259165	DDX18P1	20	19	21	19	37	21
ENSG00000255220	DDX18P5	51	52	47	41	34	45
ENSG00000220585	DDX18P6	13	6	9	10	9	8
ENSG00000168872	DDX19A	661	790	906	924	836	920
ENSG00000157349	DDX19B	558	517	671	660	689	697
ENSG00000064703	DDX20	239	203	285	249	275	277
ENSG00000165732	DDX21	3303	3290	3528	3179	2865	3054
ENSG00000174243	DDX23	1483	1671	1861	1834	1817	1890
ENSG00000089737	DDX24	1552	1629	1822	1958	1780	1860
ENSG00000109832	DDX25	0	0	0	0	0	0
ENSG00000165359	DDX26B	3	7	5	5	2	5
ENSG00000225235	DDX26B-AS1	0	0	0	0	0	0
ENSG00000124228	DDX27	1375	1532	1578	1713	1749	1665
ENSG00000182810	DDX28	271	329	368	346	336	407
ENSG00000125485	DDX31	453	457	593	609	559	573
ENSG00000123136	DDX39A	1165	1431	1516	1513	1499	1577
ENSG00000225777	DDX39AP1	0	0	0	0	0	0
ENSG00000198563	DDX39B	1445	1689	1904	1695	1663	1878
