id	sym	siCTR_1	siCTR_2	siCTR_3	siER_1	siER_2	siER_3
ENSG00000254065	RP11-697N18.2	0	0	0	1	0	1
ENSG00000254066	CTB-181F24.1	1	0	1	0	0	0
ENSG00000254067	RP11-122L4.2	0	1	1	0	0	1
ENSG00000254081	LINC01299	0	0	0	0	0	1
ENSG00000254084	KB-1930G5.4	0	1	4	6	4	2
ENSG00000254086	RP11-94H18.2	1	0	0	1	0	0
ENSG00000254087	LYN	1165	1253	2427	1715	1626	2361
ENSG00000254088	SLC2A3P4	20	17	28	27	9	15
ENSG00000254089	RP11-388K12.2	1	1	0	2	1	3
ENSG00000254092	RP11-369E15.3	0	0	0	0	0	1
ENSG00000254093	PINX1	236	199	417	187	140	248
ENSG00000254094	AC078852.1	4	3	4	0	0	5
ENSG00000254099	AC005740.5	3	0	5	4	1	4
ENSG00000254100	RP11-675F6.4	15	18	25	8	8	11
ENSG00000254101	RP11-30J20.1	1	2	0	1	0	1
ENSG00000254105	VENTXP6	1	0	0	3	0	3
ENSG00000254109	RBPMS-AS1	112	112	200	79	71	111
ENSG00000254111	RP11-150O12.5	0	0	1	0	0	1
ENSG00000254112	KB-1205A7.1	1	0	0	0	0	1
ENSG00000254114	HMGN1P28	0	0	0	0	0	1
ENSG00000254115	RP11-386D6.1	0	0	0	1	0	0
ENSG00000254119	RP11-705O24.1	1	1	0	0	0	0
ENSG00000254122	PCDHGB7	87	94	182	196	200	270
ENSG00000254129	CTD-2647L4.1	0	0	2	0	0	0
ENSG00000254131	RP11-1007J8.1	0	0	0	1	0	0
ENSG00000254136	RP11-546K22.2	0	0	1	0	0	0
ENSG00000254139	CTD-2339F6.1	0	0	1	0	0	0
ENSG00000254140	RP11-731F5.1	33	17	35	27	11	18
ENSG00000254143	RP11-470M17.2	0	1	0	1	1	0
ENSG00000254150	RP11-379I19.2	0	0	0	0	0	1
ENSG00000254153	CTA-398F10.2	45	63	116	31	43	53
ENSG00000254154	RP4-798P15.3	0	0	2	0	0	0
ENSG00000254158	RP11-281O15.5	0	0	0	2	0	0
ENSG00000254162	RP11-48B3.3	14	14	16	21	19	25
ENSG00000254164	CTB-33O18.2	20	10	20	3	2	7
ENSG00000254165	RP11-503E24.2	3	5	14	7	3	7
ENSG00000254166	CASC19	1	0	2	0	0	0
ENSG00000254173	RP11-96G10.1	0	0	1	0	2	0
ENSG00000254177	RP11-1149M10.1	0	1	0	0	1	1
ENSG00000254180	AB015752.3	70	59	139	62	44	70
ENSG00000254182	RP11-68L18.2	2	2	2	2	1	0
ENSG00000254185	RP11-419L20.2	2	1	2	1	1	5
ENSG00000254187	CTB-78F1.1	0	0	1	1	0	0
ENSG00000254192	CTC-558O2.2	0	3	2	1	1	0
ENSG00000254195	TPM3P3	0	0	0	1	0	0
ENSG00000254197	RP11-10J21.5	0	0	0	0	0	1
ENSG00000254198	RP11-598P20.3	68	72	103	88	65	82
ENSG00000254204	RP11-400K9.3	0	0	1	0	0	0
ENSG00000254205	RP11-92K15.1	2	0	2	1	0	1
ENSG00000254206	NPIPB11	37	39	83	52	28	56
ENSG00000254207	RP11-43A14.1	1	2	10	1	5	3
ENSG00000254208	RP11-219B4.3	2	4	3	3	2	5
ENSG00000254211	LINC01485	3	2	3	6	0	5
ENSG00000254213	RP11-434I12.5	0	1	0	3	0	0
ENSG00000254215	IGHVIII-11-1	0	0	0	1	0	1
ENSG00000254219	GS1-251I9.2	0	1	0	0	0	0
ENSG00000254221	PCDHGB1	393	427	798	574	435	626
ENSG00000254223	RP11-419K12.1	0	0	0	1	0	0
ENSG00000254224	KB-1043D8.6	0	2	6	0	3	1
ENSG00000254226	CTB-12O2.1	4	1	3	5	2	2
ENSG00000254231	CTD-2284J15.1	310	161	329	223	91	123
ENSG00000254233	RP11-242J7.1	1	0	2	2	2	5
ENSG00000254236	KB-1639H6.2	0	0	1	3	0	1
ENSG00000254238	RP11-300E4.2	0	0	0	0	1	1
ENSG00000254244	PAICSP4	10	13	22	2	2	6
ENSG00000254245	PCDHGA3	56	54	110	56	54	63
ENSG00000254246	CTB-120L21.1	0	0	0	1	0	0
ENSG00000254247	RP11-278I4.1	0	0	1	1	0	0
ENSG00000254248	RP11-320N21.2	6	5	14	14	12	16
ENSG00000254251	RP11-662G23.1	1564	1617	3110	920	1079	1612
ENSG00000254254	RP11-17A4.2	2	4	3	2	1	5
ENSG00000254256	RPSAP71	0	0	0	3	0	0
ENSG00000254258	RP11-398H6.1	19	18	40	28	40	26
ENSG00000254262	RP11-58O3.2	0	0	2	0	0	0
ENSG00000254263	RP11-473O4.4	9	4	7	26	5	10
ENSG00000254266	PKIA-AS1	5	1	7	6	5	1
ENSG00000254267	KB-1458E12.1	7	8	14	13	11	5
ENSG00000254271	RP11-131N11.4	6	3	8	3	5	11
ENSG00000254273	RP11-181D18.4	1	0	2	0	0	0
ENSG00000254274	TDGF1P5	0	0	1	0	0	3
ENSG00000254275	LINC00824	6	1	12	8	2	9
ENSG00000254278	RP11-278I4.2	0	0	1	2	0	1
ENSG00000254281	KB-1507C5.4	6	5	5	6	2	5
ENSG00000254283	RP11-267M23.7	0	0	1	0	0	1
ENSG00000254285	KRT8P3	3193	3554	3826	2795	2098	3424
ENSG00000254286	RP11-89K10.1	78	72	154	77	58	74
ENSG00000254290	RP11-150O12.3	16	12	29	4	1	3
ENSG00000254293	CTB-158E9.1	0	0	1	0	0	0
ENSG00000254294	IMPDH1P6	6	6	11	3	0	4
ENSG00000254295	CTC-308K20.2	0	1	0	0	0	0
ENSG00000254298	CTB-17P3.4	1	0	3	0	0	0
ENSG00000254299	CTB-54I1.1	0	1	0	1	0	0
ENSG00000254313	CTD-2309H9.4	1	0	0	0	1	0
ENSG00000254315	RP11-267M23.3	1	1	1	1	0	1
ENSG00000254317	RP11-473O4.5	12	21	27	41	23	27
ENSG00000254328	CTC-308K20.4	0	0	1	4	1	0
ENSG00000254331	CKS1BP7	0	0	0	0	1	0
ENSG00000254332	GS1-44D20.1	14	7	24	18	13	18
ENSG00000254333	CTC-367J11.1	0	0	0	1	0	0
ENSG00000254337	RP11-865I6.2	75	99	255	11	5	22
ENSG00000254338	MAFA-AS1	2	6	7	7	8	11
ENSG00000254340	RP11-10A14.3	2	2	2	2	2	2
ENSG00000254343	RP11-760H22.2	42	39	62	33	27	32
ENSG00000254348	RP11-1134I14.4	8	6	16	13	10	15
ENSG00000254349	MIR2052HG	1	1	0	0	0	0
ENSG00000254352	RP11-578O24.2	3	8	12	8	2	3
ENSG00000254355	IGLVI-68	0	0	0	1	0	0
ENSG00000254362	RP11-14I17.3	0	0	2	2	1	0
ENSG00000254363	CTB-131B5.5	32	25	62	108	44	61
ENSG00000254364	KB-1615E4.3	0	0	0	0	0	1
ENSG00000254367	RP11-211C9.1	0	0	1	0	0	0
ENSG00000254369	HOXA-AS3	11	5	13	7	5	5
ENSG00000254370	RP11-181B11.1	0	0	2	0	4	1
ENSG00000254373	RP11-34P1.2	0	0	0	3	3	0
ENSG00000254376	SOX5P1	0	0	0	1	0	0
ENSG00000254380	RP11-317J10.4	0	0	0	1	0	0
ENSG00000254388	DUTP2	4	3	10	7	1	1
ENSG00000254389	RHPN1-AS1	414	450	916	325	292	457
ENSG00000254396	RP11-56F10.3	0	0	1	0	0	0
ENSG00000254397	CTD-2371O3.2	3	2	1	4	0	0
ENSG00000254398	RP11-578F21.2	1	1	3	3	4	1
ENSG00000254399	GLYATL1P4	0	1	0	0	1	0
ENSG00000254402	LRRC24	0	0	0	1	1	0
ENSG00000254404	RP11-703H8.9	0	1	0	0	0	0
ENSG00000254406	RP11-215D10.1	0	0	0	0	1	0
ENSG00000254409	RP11-613D13.4	2	2	3	3	2	5
ENSG00000254413	CHKB-CPT1B	20	24	33	35	19	34
ENSG00000254415	SIGLEC14	0	2	0	0	0	0
ENSG00000254416	RP11-347E10.1	591	532	1018	510	370	539
ENSG00000254418	RP11-21L19.1	0	0	0	0	1	1
ENSG00000254419	RP11-261P9.4	30	19	50	79	35	44
ENSG00000254420	RP11-452H21.1	3	0	0	3	1	1
ENSG00000254427	RP11-430H10.1	13	6	12	7	4	5
ENSG00000254428	RP11-110I1.11	34	24	45	63	23	28
ENSG00000254431	RP11-550A5.2	1	1	3	4	2	1
ENSG00000254432	RP11-33I11.2	1	0	1	2	0	0
ENSG00000254433	RP11-677I18.3	5	6	12	13	8	10
ENSG00000254440	PBOV1	0	0	2	7	4	1
ENSG00000254441	RP11-718B12.5	0	0	0	1	0	0
ENSG00000254444	RP11-290F24.3	1	0	0	1	0	0
ENSG00000254447	OR7E11P	0	0	0	0	1	0
ENSG00000254451	RP11-560G2.1	0	0	2	1	0	0
ENSG00000254453	NAV2-AS2	0	0	0	0	0	1
ENSG00000254454	RCC2P6	6	7	6	8	5	3
ENSG00000254456	RP11-405K6.1	0	0	0	2	0	1
ENSG00000254458	RP11-867G23.13	1	0	0	1	0	0
ENSG00000254459	RP11-91P24.7	1	2	2	0	1	0
ENSG00000254460	RP11-939C17.4	1	0	1	0	1	0
ENSG00000254461	RP11-755F10.3	54	56	91	116	53	70
ENSG00000254462	TMX2-CTNND1	0	0	2	0	0	0
ENSG00000254463	RP11-484D2.3	5	4	4	11	2	2
ENSG00000254465	THAP12P4	0	0	1	0	0	0
ENSG00000254469	RP11-849H4.2	98	103	158	112	74	87
ENSG00000254470	AP5B1	667	784	1604	994	822	1220
ENSG00000254471	RP11-885L14.1	136	96	180	103	68	88
ENSG00000254473	RP11-522I20.3	118	124	209	94	85	113
ENSG00000254477	AP000640.10	3	2	8	13	4	12
ENSG00000254479	SLC25A1P1	7	4	3	14	5	4
ENSG00000254480	RP11-23F23.2	3	4	7	3	7	2
ENSG00000254484	CTA-797E19.1	2	0	1	1	0	2
ENSG00000254485	RP11-380O24.1	1	3	11	6	7	7
ENSG00000254486	RP13-631K18.2	0	0	0	1	0	0
ENSG00000254489	RP5-1024C24.1	1	0	0	2	0	0
ENSG00000254495	AP000487.4	1	1	2	0	2	0
ENSG00000254500	RANP3	0	1	1	2	0	0
ENSG00000254501	AP003068.9	3	5	10	4	2	5
ENSG00000254502	FNTAL1	0	3	1	2	0	3
ENSG00000254503	CTD-2521M24.4	2	3	9	14	7	19
ENSG00000254505	CHMP4A	79	91	138	130	67	81
ENSG00000254506	RP11-748H22.1	1	1	9	2	0	4
ENSG00000254507	RP11-481A20.10	1	0	1	5	3	2
ENSG00000254508	FBXO3-AS1	0	0	0	1	0	0
ENSG00000254509	RP11-677M14.6	4	4	7	13	0	3
ENSG00000254510	RP11-867G23.10	0	1	0	0	0	0
ENSG00000254516	RP11-159D8.1	1	0	2	2	0	2
ENSG00000254522	RP11-113K21.1	0	0	2	0	0	0
ENSG00000254527	ENPP7P12	4	4	5	3	1	6
ENSG00000254528	RP11-728F11.4	7	10	18	4	5	5
ENSG00000254529	RP11-583F24.7	0	0	0	1	1	0
ENSG00000254531	FLJ20021	262	249	577	338	259	404
ENSG00000254532	RP11-624D11.2	0	0	0	1	0	0
ENSG00000254535	PABPC4L	83	150	191	110	182	189
ENSG00000254538	RP11-463D19.1	0	0	1	2	1	0
ENSG00000254539	RP4-791M13.3	4	1	7	4	2	4
ENSG00000254542	NAV2-AS3	0	1	1	0	0	0
ENSG00000254543	HSPD1P2	0	0	1	0	0	0
ENSG00000254544	PCNAP4	0	0	0	0	0	2
ENSG00000254545	RP11-84A19.3	1	0	2	0	0	0
ENSG00000254548	RP11-429J17.5	17	15	20	12	8	8
ENSG00000254550	OMP	2	4	3	5	1	3
ENSG00000254551	RP11-727A23.7	0	0	2	0	4	0
ENSG00000254553	RP1-27O5.3	0	1	0	0	0	0
ENSG00000254554	RP11-351I24.1	9	13	16	9	8	9
ENSG00000254556	AF131215.4	0	0	0	3	0	1
ENSG00000254560	BBOX1-AS1	9	8	11	5	6	8
ENSG00000254561	RP11-196E1.3	0	1	0	3	1	0
ENSG00000254562	LINC01493	0	0	1	0	0	0
ENSG00000254563	RP11-673F18.1	0	1	0	2	0	0
ENSG00000254566	RP11-514F3.4	0	0	1	0	0	0
ENSG00000254571	RP11-60I3.4	0	0	1	1	0	1
ENSG00000254574	RP11-429J17.4	1	1	1	2	0	3
ENSG00000254577	RP11-484D2.4	1	3	5	3	0	1
ENSG00000254582	PSMA2P1	1	0	0	3	0	1
ENSG00000254590	RP11-334E6.2	1	0	0	0	0	0
ENSG00000254592	RP5-1173A5.1	0	2	0	0	0	2
ENSG00000254593	OR7E126P	9	10	24	13	9	17
ENSG00000254595	CTD-2010I16.1	21	11	25	20	8	22
ENSG00000254598	CSNK2A3	151	194	360	188	161	219
ENSG00000254604	AP000487.6	8	17	15	11	10	14
ENSG00000254606	RP11-22P4.2	2	0	1	4	3	4
ENSG00000254607	RP11-115C10.1	0	0	0	1	0	0
ENSG00000254609	RP11-719K4.3	1	0	0	0	1	0
ENSG00000254610	RP5-903G2.2	9	7	16	15	18	23
ENSG00000254612	RP11-676M6.1	307	267	504	333	299	434
ENSG00000254614	AP003068.23	205	168	313	226	198	269
ENSG00000254615	RP11-395G23.3	6	7	8	4	6	4
ENSG00000254620	RP5-907D15.3	4	5	10	3	1	0
ENSG00000254621	SETP16	1	2	0	2	0	0
ENSG00000254629	RP11-160H12.3	0	0	0	1	0	0
ENSG00000254631	RP11-702H23.4	1	0	2	1	2	0
ENSG00000254632	RP11-21L23.4	7	6	7	5	2	8
ENSG00000254634	SMG1P6	18	10	33	13	9	9
ENSG00000254635	WAC-AS1	2284	2281	4121	2512	2029	2735
ENSG00000254636	ARMS2	0	0	2	2	4	0
ENSG00000254639	CTD-2589M5.5	1	0	1	1	0	1
ENSG00000254645	RP11-396O20.2	0	0	0	0	0	1
ENSG00000254646	OR8B10P	0	0	0	1	0	0
ENSG00000254647	INS	0	0	1	1	0	0
ENSG00000254648	RP11-713P17.4	4	4	3	1	1	3
ENSG00000254649	RP11-452H21.2	0	0	0	0	0	1
ENSG00000254653	RP11-702F3.1	0	0	1	2	0	1
ENSG00000254656	RTL1	0	1	1	0	0	2
ENSG00000254662	RP11-872D17.4	1	2	5	1	0	1
ENSG00000254664	CTD-2560E9.3	2	2	1	0	4	3
ENSG00000254670	CTC-497E21.3	6	6	15	6	7	11
ENSG00000254671	STT3A-AS1	3	1	8	4	3	3
ENSG00000254672	RP5-916O11.3	0	0	0	0	0	1
ENSG00000254676	RP11-727A23.4	9	10	20	14	17	13
ENSG00000254678	RP11-109L13.5	0	0	2	0	0	0
ENSG00000254681	PKD1P5	73	71	112	103	49	78
ENSG00000254682	RP11-660L16.2	234	267	469	187	150	246
ENSG00000254685	FPGT	662	559	1066	495	521	669
ENSG00000254689	RP11-354A14.1	0	0	3	1	0	0
ENSG00000254690	GS1-393G12.12	36	25	56	31	27	54
ENSG00000254691	RP11-91P24.5	0	0	2	5	0	1
ENSG00000254692	RP11-468E2.1	0	0	0	0	0	2
ENSG00000254694	RP11-50B3.4	7	5	12	12	4	4
ENSG00000254698	RP11-659G9.3	0	0	0	1	0	0
ENSG00000254699	RP11-12D16.2	1	0	0	0	0	0
ENSG00000254701	RP11-1415C14.4	28	26	50	36	26	21
ENSG00000254706	RP11-565P22.6	2	4	2	2	0	0
ENSG00000254707	RP11-35J10.4	0	1	0	1	0	0
ENSG00000254708	RP1-145M24.1	0	0	0	1	0	0
ENSG00000254715	OR7E154P	0	0	0	1	0	0
ENSG00000254718	CTD-2184C24.2	15	26	32	23	16	21
ENSG00000254719	RP11-351I24.3	0	1	1	1	0	1
ENSG00000254722	FAM8A2P	2	1	0	0	0	0
ENSG00000254724	OR7E10P	0	1	1	1	0	0
ENSG00000254726	MEX3A	894	1005	1910	1459	1300	1858
ENSG00000254727	PTP4A1P6	0	0	1	0	0	0
ENSG00000254732	RP11-691N7.6	2	1	3	12	4	6
ENSG00000254733	RP11-317J19.1	0	0	0	0	2	0
ENSG00000254734	CTD-3138F19.1	0	0	0	0	0	1
ENSG00000254739	RP13-46H24.1	21	36	42	24	17	20
ENSG00000254743	OR10V3P	0	0	0	0	0	1
ENSG00000254746	RP11-958J22.1	0	1	0	0	0	0
ENSG00000254748	HNRNPCP8	0	0	0	0	0	1
ENSG00000254756	RP11-867G23.12	3	2	7	6	9	3
ENSG00000254757	RP13-726E6.1	1	1	2	1	0	0
ENSG00000254759	NAP1L1P1	1	0	0	1	1	1
ENSG00000254760	CTD-2616J11.3	1	0	0	1	0	0
ENSG00000254762	RP11-867G23.2	0	1	0	3	0	0
ENSG00000254768	CTD-2140G10.2	0	0	1	1	0	0
ENSG00000254777	AC022182.1	0	0	1	0	0	0
ENSG00000254780	RP11-793I11.1	0	1	3	0	0	1
ENSG00000254781	GVINP2	0	0	0	1	1	1
ENSG00000254783	RP11-320L11.2	68	51	140	74	37	62
ENSG00000254787	CTD-2537O9.1	1	4	5	1	1	1
ENSG00000254788	CKLF-CMTM1	16	22	33	4	4	11
ENSG00000254790	RP11-680F20.4	0	1	1	0	0	0
ENSG00000254791	FAR1-IT1	0	1	0	1	1	0
ENSG00000254793	FDPSP4	0	0	1	0	0	0
ENSG00000254800	RP11-163O19.3	0	0	0	0	1	0
ENSG00000254806	SYS1-DBNDD2	4	2	3	4	3	2
ENSG00000254812	RP11-661A12.12	7	7	21	16	4	13
ENSG00000254814	RP11-535A19.1	1	0	0	1	2	1
ENSG00000254815	RP11-496I9.1	57	69	114	98	45	100
ENSG00000254817	OR7E160P	1	0	0	0	0	0
ENSG00000254821	RP3-400B16.4	1	0	0	0	0	0
ENSG00000254826	CTD-2530H12.2	1	0	1	0	0	0
ENSG00000254827	SLC22A18AS	15	20	29	14	18	18
ENSG00000254837	AP001372.2	361	426	771	321	281	385
ENSG00000254838	GVINP1	1	0	0	0	0	2
ENSG00000254839	AF131215.6	0	0	0	1	0	1
ENSG00000254842	RP11-890B15.2	0	0	0	0	1	2
ENSG00000254843	RP11-648O15.1	0	0	0	1	0	0
ENSG00000254846	RP11-203M5.2	0	0	1	0	0	0
ENSG00000254847	RP11-51B23.3	2	2	2	1	1	0
ENSG00000254851	RP11-109L13.1	6	9	11	11	4	6
ENSG00000254852	NPIPA2	7	1	6	3	2	19
ENSG00000254854	CTD-2523D13.2	16	13	45	6	10	8
ENSG00000254855	RP11-867G23.1	4	1	9	6	7	9
ENSG00000254858	MPV17L2	1313	1267	2665	959	888	1351
ENSG00000254859	RP11-661A12.5	10	6	24	10	5	13
ENSG00000254860	TMEM9B-AS1	25	26	33	37	20	31
ENSG00000254862	RP11-159H22.2	1	2	1	1	1	0
ENSG00000254864	CTD-2516F10.4	4	9	7	3	3	7
ENSG00000254865	RP11-748C4.1	0	0	2	3	0	0
ENSG00000254866	DEFB109P3	1	2	2	5	2	1
ENSG00000254867	RP11-1167A19.6	0	0	1	0	2	1
ENSG00000254869	RP11-91I20.2	0	1	0	4	0	1
ENSG00000254872	RP13-870H17.3	4	2	8	10	3	2
ENSG00000254873	RP11-770J1.5	5	3	9	10	5	4
ENSG00000254876	RP11-23J9.5	40	50	84	74	46	59
ENSG00000254879	PTPRJ-AS1	0	0	0	1	0	0
ENSG00000254885	RP11-802F5.1	1	1	3	1	0	1
ENSG00000254887	CTC-378H22.1	0	0	0	1	0	0
ENSG00000254900	RP11-152H18.4	3	4	4	12	1	2
ENSG00000254901	BORCS8	696	684	1336	749	611	927
ENSG00000254905	RP11-712L6.7	1	1	3	1	0	2
ENSG00000254906	RP11-701I24.3	0	1	0	0	0	0
ENSG00000254907	RP11-484D2.2	4	5	9	12	2	4
ENSG00000254909	RP11-110I1.5	22	14	28	42	14	23
ENSG00000254910	RP11-326C3.7	10	20	33	17	17	29
ENSG00000254911	SCARNA9	5	3	11	10	4	5
ENSG00000254912	RP11-632K20.2	0	2	1	3	1	0
ENSG00000254913	RP4-791M13.5	1	0	0	0	0	0
ENSG00000254915	RP11-263C24.3	1	0	0	2	0	1
ENSG00000254917	OR7E15P	0	0	0	0	0	1
ENSG00000254923	RP11-1236K1.8	1	1	2	1	1	2
ENSG00000254924	RP11-684B2.3	2	0	1	4	0	0
ENSG00000254929	RP11-144G6.12	4	5	10	4	5	5
ENSG00000254931	MTATP6P15	0	0	0	0	0	1
ENSG00000254932	RP11-687M24.8	0	0	0	2	0	0
ENSG00000254933	RP11-619A14.2	1	0	2	5	0	0
ENSG00000254936	AF131215.3	3	0	1	7	0	0
ENSG00000254937	RP11-728D14.6	0	0	0	1	1	1
ENSG00000254940	OR4A19P	0	1	0	0	0	0
ENSG00000254941	RP11-677M14.5	20	9	16	14	7	9
ENSG00000254944	ATP5F1P5	11	3	9	17	10	15
ENSG00000254948	OR7E158P	0	1	0	0	1	0
ENSG00000254951	RP11-494M8.4	0	0	0	1	0	0
ENSG00000254962	OR4A14P	0	0	1	3	1	0
ENSG00000254964	RP11-831H9.3	5	3	7	3	4	3
ENSG00000254966	RP11-1081L13.4	3	8	6	7	8	4
ENSG00000254968	RP11-65M17.3	0	1	1	0	0	0
ENSG00000254973	RP11-429J17.7	130	134	295	181	113	181
ENSG00000254974	RP11-702H23.2	0	5	5	8	8	7
ENSG00000254975	RP11-672A2.3	0	0	1	0	0	0
ENSG00000254976	OR8B7P	0	0	0	0	0	1
ENSG00000254977	AC004878.8	0	0	0	2	0	0
ENSG00000254978	ALG1L9P	18	2	24	13	7	18
ENSG00000254980	RP11-794P6.6	0	0	2	0	0	0
ENSG00000254981	RP11-350N15.3	0	1	0	1	0	0
ENSG00000254984	FTLP6	0	1	1	0	1	1
ENSG00000254985	RSF1-IT2	2	3	4	5	1	1
ENSG00000254986	DPP3	9698	9954	19787	9644	8681	13053
ENSG00000254987	RP11-563P16.1	0	1	0	0	0	0
ENSG00000254988	CTD-2547H18.1	0	0	0	1	0	0
ENSG00000254990	RP11-108O10.2	0	0	0	0	0	1
ENSG00000254991	RP13-631K18.3	2	0	1	0	2	2
ENSG00000254992	RP11-215H18.5	0	0	1	0	0	0
ENSG00000254995	STX16-NPEPL1	79	56	109	113	59	108
ENSG00000254996	ANKHD1-EIF4EBP3	35	42	57	72	35	43
ENSG00000254997	KRTAP5-9	17	4	25	16	5	9
ENSG00000254999	BRK1	21145	21041	40862	21884	20385	30277
ENSG00000255002	CTD-2509G16.2	4	3	7	4	2	3
ENSG00000255004	RP1-68D18.3	0	0	1	1	0	0
ENSG00000255005	RP11-90K17.2	10	12	11	30	8	15
ENSG00000255006	TCEB1P22	0	0	0	1	0	0
ENSG00000255007	CTD-2589M5.4	5	3	5	1	3	10
ENSG00000255008	AP000442.4	0	0	0	0	1	0
ENSG00000255009	UBTFL1	0	0	0	0	0	1
ENSG00000255010	RP11-113K21.3	2	0	0	0	0	0
ENSG00000255011	RP11-529A4.10	0	1	0	0	0	0
ENSG00000255014	ARL6IP1P3	1	2	2	1	0	1
ENSG00000255020	AF131216.5	219	247	442	193	150	257
ENSG00000255021	RP11-536I6.2	1	0	0	0	0	0
ENSG00000255026	RP11-326C3.2	2	5	13	4	6	3
ENSG00000255030	OR8B5P	0	0	0	1	0	0
ENSG00000255031	RP11-802E16.3	6	9	15	10	6	5
ENSG00000255035	SDHCP4	0	1	0	0	0	1
ENSG00000255036	RP11-23J9.4	2	3	6	5	2	3
ENSG00000255038	RP11-1167A19.2	15	12	27	21	17	22
ENSG00000255040	RP11-677N16.1	0	1	0	0	0	1
ENSG00000255045	RP11-677M14.2	3	1	3	1	0	3
ENSG00000255046	RP11-297N6.4	13	24	27	15	16	20
ENSG00000255050	RP11-661A12.9	46	46	73	55	25	32
ENSG00000255051	BCAS2P1	1	0	0	0	0	0
ENSG00000255052	FAM66D	3	6	11	1	5	3
ENSG00000255057	RP11-567M21.3	0	0	0	1	0	0
ENSG00000255058	PDCL2P2	1	0	0	1	0	4
ENSG00000255059	AP000620.1	0	1	0	0	0	0
ENSG00000255062	RP11-712L6.5	28	18	58	31	18	33
ENSG00000255074	RP11-140L24.3	0	0	1	0	0	0
ENSG00000255084	RP11-843A23.1	0	0	1	2	1	1
ENSG00000255085	AF186192.5	1	0	0	4	0	0
ENSG00000255089	RP11-326C3.10	1	0	0	0	0	1
ENSG00000255091	RP11-495O11.1	1	0	6	3	3	2
ENSG00000255092	RP11-58K22.4	0	0	0	1	0	0
ENSG00000255094	RP11-406D1.2	1	2	4	0	0	1
ENSG00000255098	RP11-481A20.11	4	5	3	7	4	8
ENSG00000255099	RP11-25D10.2	0	1	0	0	0	0
ENSG00000255100	RP11-21L23.3	13	8	18	11	3	7
ENSG00000255104	TBC1D26	1	2	1	1	0	2
ENSG00000255108	AP006621.8	2	2	3	2	2	3
ENSG00000255112	CHMP1B	3985	3703	6861	4920	4278	6117
ENSG00000255115	RP11-91P24.3	3	1	3	0	0	0
ENSG00000255118	RP11-703H8.7	0	1	0	0	0	1
ENSG00000255119	RP11-655M14.12	0	1	1	0	0	0
ENSG00000255120	OVOL1-AS1	11	11	18	14	9	21
ENSG00000255121	RP11-110I1.12	108	141	272	123	108	160
ENSG00000255122	RP11-303G3.6	0	1	3	2	2	0
ENSG00000255129	RP11-839D17.3	11	11	17	5	6	4
ENSG00000255130	RP11-396J6.1	1	2	2	3	4	8
ENSG00000255133	RP11-646J21.2	0	0	0	0	0	1
ENSG00000255135	RP11-111M22.3	342	365	679	238	229	282
ENSG00000255136	CTD-2562J17.4	0	0	0	0	0	1
ENSG00000255139	AP000442.1	11	10	30	17	12	10
ENSG00000255141	HNRNPA1P76	0	0	0	1	0	0
ENSG00000255142	AP006621.6	7	4	15	16	6	10
ENSG00000255145	STX17-AS1	27	30	47	24	18	14
ENSG00000255146	RP11-659P15.1	0	0	1	0	0	0
ENSG00000255147	RP11-655M14.4	0	0	0	1	0	0
ENSG00000255148	RP4-791M13.4	2	2	3	3	0	1
ENSG00000255150	EID3	6	4	6	22	9	11
ENSG00000255151	GLYATL1P3	2	6	12	7	2	1
ENSG00000255152	MSH5-SAPCD1	0	2	2	0	0	0
ENSG00000255153	TOLLIP-AS1	86	91	186	80	88	151
ENSG00000255154	RP11-80H18.3	4	1	8	2	2	8
ENSG00000255156	KLHL22-IT1	0	2	0	3	1	0
ENSG00000255158	RP11-754B17.1	3	7	3	10	2	4
ENSG00000255159	RP11-318C2.1	0	0	1	0	0	0
ENSG00000255160	RP11-428C19.5	3	2	3	2	0	6
ENSG00000255162	RP11-358N4.3	0	1	0	0	0	0
ENSG00000255164	RP5-1047A19.4	1	0	1	4	2	3
ENSG00000255165	CTD-2609K8.3	4	2	3	8	2	5
ENSG00000255176	AP002954.3	3	7	5	13	1	6
ENSG00000255178	RP11-686G23.2	129	144	269	126	82	128
ENSG00000255181	CCDC166	0	0	5	5	2	4
ENSG00000255182	CTD-2517M22.14	84	111	188	122	61	124
ENSG00000255185	PDXDC2P	116	121	225	121	84	143
ENSG00000255188	RP11-507F16.1	0	0	0	1	0	1
ENSG00000255197	RP11-750H9.5	3	0	2	1	3	2
ENSG00000255198	SNHG9	164	167	372	145	105	207
ENSG00000255200	AP003068.18	51	41	95	76	50	61
ENSG00000255201	RP11-350N15.4	15	10	28	21	10	14
ENSG00000255202	RP4-541C22.5	0	0	0	0	0	1
ENSG00000255203	OR7E2P	0	2	0	2	1	1
ENSG00000255213	NPM1P35	0	0	0	0	1	0
ENSG00000255216	RP11-831A10.1	0	1	0	0	0	0
ENSG00000255220	DDX18P5	0	0	0	1	0	0
ENSG00000255222	SETP17	1	1	5	2	1	2
ENSG00000255223	OR5M11	2	0	0	1	0	1
ENSG00000255224	CTD-3065J16.9	82	78	164	89	83	110
ENSG00000255225	OR8B6P	0	1	0	1	0	0
ENSG00000255226	CTD-2210P24.3	0	0	2	2	0	1
ENSG00000255227	RP11-460B17.2	0	0	1	0	0	0
ENSG00000255229	RP11-304M2.3	0	1	0	0	2	2
