id	sym	DMSO_1	DMSO_2	JQ1_1	JQ1_2
ENSG00000263366	ABHD17AP5	1	0	0	1
ENSG00000263368	RP11-720N19.1	1	2	5	1
ENSG00000263370	RP11-68I3.5	1	0	0	1
ENSG00000263386	RN7SL358P	1	3	0	1
ENSG00000263388	CTC-297N7.10	1	0	0	0
ENSG00000263406	RN7SL821P	0	0	0	1
ENSG00000263412	RP5-890E16.2	51	58	51	66
ENSG00000263414	MIR3187	1	0	0	0
ENSG00000263422	AC005702.1	5	0	1	3
ENSG00000263432	RN7SL689P	3	1	6	1
ENSG00000263456	MIR5189	0	0	2	0
ENSG00000263466	RP1-56K13.2	0	1	1	0
ENSG00000263472	RN7SL576P	0	1	0	0
ENSG00000263477	RP11-338L22.2	0	0	1	0
ENSG00000263493	RN7SL94P	1	1	0	0
ENSG00000263494	AC004702.2	3	5	1	4
ENSG00000263505	RP11-78F17.3	1	0	0	0
ENSG00000263531	RP13-753N3.1	2	2	3	2
ENSG00000263547	RP11-1O2.1	0	0	0	2
ENSG00000263551	RP11-78F17.1	51	72	24	30
ENSG00000263555	RN7SL533P	3	1	3	2
ENSG00000263563	UBBP4	271	265	191	243
ENSG00000263567	RP11-805L22.3	7	17	18	18
ENSG00000263569	RN7SL212P	5	4	2	9
ENSG00000263585	RP11-498C9.13	6	9	1	4
ENSG00000263590	RP11-403I13.7	12	20	19	20
ENSG00000263597	MIR3936	3	2	3	4
ENSG00000263599	RN7SL171P	1	0	0	1
ENSG00000263603	CTD-2349P21.5	2	0	2	0
ENSG00000263606	RP11-737O24.3	3	2	4	2
ENSG00000263607	RN7SL80P	0	0	2	1
ENSG00000263608	RN7SL353P	1	0	0	0
ENSG00000263609	RP11-1109M24.16	0	0	2	0
ENSG00000263621	RN7SL650P	0	1	0	0
ENSG00000263626	AL392111.1	0	1	0	0
ENSG00000263627	PPP4R1-AS1	2	0	4	4
ENSG00000263630	AP005271.1	0	1	1	0
ENSG00000263633	RN7SL374P	3	0	0	2
ENSG00000263637	RP11-106E15.1	0	0	0	1
ENSG00000263654	RN7SL711P	3	2	1	1
ENSG00000263657	RP11-82O19.1	0	1	0	1
ENSG00000263661	AC009132.1	0	0	0	1
ENSG00000263669	RN7SL470P	0	0	0	1
ENSG00000263672	RN7SL750P	1	0	0	0
ENSG00000263675	MIR5581	4	0	0	5
ENSG00000263685	AC010884.2	0	1	0	2
ENSG00000263692	AC091320.2	4	2	1	3
ENSG00000263706	RN7SL450P	2	9	3	3
ENSG00000263711	RP11-169F17.1	1158	1212	1469	1725
ENSG00000263712	MIR4639	1	2	1	0
ENSG00000263716	SLC25A51P2	1	0	0	0
ENSG00000263717	RP11-466A19.6	0	2	0	0
ENSG00000263727	RP11-806L2.5	1	3	0	2
ENSG00000263731	RP11-498C9.15	35	39	23	34
ENSG00000263737	RN7SL476P	0	0	0	1
ENSG00000263740	RN7SL4P	0	3	0	0
ENSG00000263745	RP11-161I6.2	6	5	2	7
ENSG00000263748	EXOGP1	0	0	0	1
ENSG00000263753	LINC00667	641	682	943	1076
ENSG00000263755	RN7SL498P	1	0	0	0
ENSG00000263756	XXbac-BPG181M17.6	3	5	8	12
ENSG00000263761	GDF2	0	1	0	0
ENSG00000263766	RP11-580I16.2	11	10	21	31
ENSG00000263769	RN7SL367P	2	0	0	0
ENSG00000263770	AL031666.1	0	1	0	0
ENSG00000263779	RN7SL467P	2	0	0	0
ENSG00000263781	RP11-321A17.3	14	12	3	3
ENSG00000263786	RP11-649A18.4	6	13	11	13
ENSG00000263787	RP11-456D7.1	0	2	0	1
ENSG00000263796	RN7SL609P	1	1	2	0
ENSG00000263804	RN7SL409P	1	0	0	1
ENSG00000263812	LINC00908	0	4	2	2
ENSG00000263818	CTD-2206N4.4	6	6	10	21
ENSG00000263820	AC005702.2	3	3	1	1
ENSG00000263823	RP11-326K13.4	76	80	143	172
ENSG00000263826	RP11-573D15.9	5	5	5	9
ENSG00000263829	FAM60BP	8	2	3	5
ENSG00000263830	RN7SL871P	2	0	1	1
ENSG00000263832	AC023237.1	0	2	0	0
ENSG00000263839	CR381653.1	0	0	1	0
ENSG00000263843	RP11-649A18.12	57	63	43	37
ENSG00000263846	CIAPIN1P	0	1	0	1
ENSG00000263847	RP11-143J12.3	1	0	2	1
ENSG00000263856	AL121756.1	0	2	0	1
ENSG00000263874	LINC00672	7	7	31	40
ENSG00000263875	AL353629.1	2	0	0	2
ENSG00000263877	RN7SL276P	2	2	1	0
ENSG00000263883	EEF1DP7	3	1	0	0
ENSG00000263884	RP11-705O1.8	20	11	17	18
ENSG00000263887	RP11-51L5.5	0	1	0	0
ENSG00000263888	RN7SL777P	0	0	0	1
ENSG00000263892	MIR4667	0	0	0	1
ENSG00000263904	RP11-344B2.3	0	0	1	0
ENSG00000263911	RN7SL31P	0	0	2	1
ENSG00000263913	AC004812.1	0	0	0	2
ENSG00000263916	RP11-110H1.4	1	2	2	8
ENSG00000263919	RN7SL686P	1	1	0	0
ENSG00000263923	RP11-571L19.7	0	1	0	0
ENSG00000263924	RP11-210K20.2	0	1	4	4
ENSG00000263934	SNORD3A	10	11	4	15
ENSG00000263938	RP11-579O24.3	0	1	0	0
ENSG00000263941	RN7SL32P	0	0	0	1
ENSG00000263947	RN7SL694P	0	0	2	0
ENSG00000263955	RN7SL850P	2	0	1	0
ENSG00000263963	MIR4461	1	1	0	7
ENSG00000263966	AP000765.1	0	1	0	1
ENSG00000263968	RN7SL381P	10	7	13	9
ENSG00000263974	RN7SL121P	0	1	2	0
ENSG00000263976	YWHAEP3	0	1	0	0
ENSG00000263986	RP11-746M1.1	0	1	1	5
ENSG00000263990	CTC-542B22.2	0	1	1	1
ENSG00000264006	AKR1C8P	0	2	3	5
ENSG00000264007	RP11-68I3.10	1	2	0	3
ENSG00000264015	RP11-176N18.2	4	3	1	3
ENSG00000264018	RN7SL207P	0	0	1	1
ENSG00000264019	RP11-6N17.6	4	5	1	2
ENSG00000264028	RN7SL744P	1	2	0	1
ENSG00000264041	RN7SL670P	2	5	2	2
ENSG00000264043	SNORA40	0	0	1	0
ENSG00000264044	RP11-192H23.7	1	2	2	3
ENSG00000264046	RN7SL312P	1	1	0	0
ENSG00000264047	RN7SL455P	2	0	1	1
ENSG00000264049	MIR4737	3	4	2	0
ENSG00000264050	RP11-22N12.2	1	0	0	0
ENSG00000264057	RP11-583F2.1	5	3	7	5
ENSG00000264058	RP5-1028K7.3	0	2	0	0
ENSG00000264062	AC131012.1	1	0	0	0
ENSG00000264063	MIR3687	23	7	14	16
ENSG00000264066	MIR4732	19	35	28	30
ENSG00000264067	RP11-401O9.3	5	3	5	10
ENSG00000264071	RN7SL531P	0	1	1	0
ENSG00000264072	RP11-856M7.4	0	0	0	1
ENSG00000264076	AL158040.1	0	1	0	1
ENSG00000264080	CTD-2015H3.1	2	1	0	0
ENSG00000264083	RP11-227G15.9	40	31	28	48
ENSG00000264102	MIR4688	0	0	1	0
ENSG00000264107	RP11-848P1.5	18	12	23	43
ENSG00000264112	RP11-159D12.2	69	109	127	186
ENSG00000264113	RN7SL784P	0	1	1	0
ENSG00000264115	hsa-mir-3180-4	1	0	0	1
ENSG00000264123	RN7SL599P	0	1	0	0
ENSG00000264125	RP11-354P11.4	0	1	0	0
ENSG00000264126	RN7SL158P	0	1	0	0
ENSG00000264127	SCML2P1	1	0	0	0
ENSG00000264139	MIR3667	0	1	0	0
ENSG00000264144	AC105049.1	0	1	0	0
ENSG00000264148	RP11-848P1.7	1	0	1	2
ENSG00000264157	MIR3127	0	0	1	0
ENSG00000264164	RP11-640N20.6	0	0	0	1
ENSG00000264175	MIR3189	2	5	9	23
ENSG00000264176	MAGOH2P	0	1	0	0
ENSG00000264179	RP11-672L10.5	1	0	0	0
ENSG00000264181	AL713997.1	1	0	0	0
ENSG00000264186	SNRPCP4	1	0	0	0
ENSG00000264187	RP11-45M22.4	0	2	0	0
ENSG00000264188	RP11-13N13.5	0	1	0	3
ENSG00000264194	AC000003.2	0	0	0	1
ENSG00000264204	AGAP7P	1	1	0	0
ENSG00000264205	RN7SL71P	1	0	1	0
ENSG00000264207	RP11-196G18.23	115	111	223	257
ENSG00000264213	RN7SL324P	0	1	0	0
ENSG00000264215	RP11-283C24.1	3	10	2	1
ENSG00000264225	RN7SL730P	0	0	1	0
ENSG00000264226	MIR3168	0	0	1	0
ENSG00000264235	RP13-270P17.1	10	2	7	12
ENSG00000264237	AL137846.1	0	0	0	1
ENSG00000264242	RP11-271K11.1	0	1	0	0
ENSG00000264243	RP11-6N17.1	0	0	2	0
ENSG00000264247	LINC00909	254	282	270	323
ENSG00000264249	MIR3912	1	0	0	0
ENSG00000264251	RN7SL819P	1	2	0	0
ENSG00000264266	MIR4322	0	1	0	0
ENSG00000264271	RN7SL488P	1	0	0	1
ENSG00000264273	CTD-2145A24.4	0	1	0	0
ENSG00000264276	RN7SL287P	1	0	1	1
ENSG00000264278	RP11-162A12.2	13	6	35	36
ENSG00000264279	MIR4786	1	2	1	2
ENSG00000264280	RN7SL322P	0	2	0	1
ENSG00000264290	RP11-68I3.4	3	1	8	9
ENSG00000264305	RN7SL99P	1	0	0	0
ENSG00000264311	CCDC58P1	0	1	1	0
ENSG00000264312	RN7SL642P	0	0	1	1
ENSG00000264314	MIR548AT	0	0	0	1
ENSG00000264315	HNRNPA1P11	1	1	1	2
ENSG00000264324	RP11-287D1.3	7	5	1	3
ENSG00000264334	RP11-671C19.2	221	184	41	53
ENSG00000264343	NOTCH2NL	95	93	122	129
ENSG00000264344	AP000936.2	0	0	0	1
ENSG00000264347	RN7SL24P	1	0	0	0
ENSG00000264349	MIR4258	3	4	6	4
ENSG00000264352	RN7SL602P	0	0	0	1
ENSG00000264358	MIR3122	0	0	0	1
ENSG00000264364	DYNLL2	4529	4586	6819	8093
ENSG00000264370	MIR3125	1	0	0	0
ENSG00000264376	RN7SL613P	0	0	0	1
ENSG00000264384	RN7SL431P	0	1	2	0
ENSG00000264385	RN7SL421P	4	1	1	0
ENSG00000264396	RN7SL264P	0	0	0	1
ENSG00000264400	RN7SL491P	0	1	0	0
ENSG00000264423	RN7SL718P	2	0	0	0
ENSG00000264425	MIR4653	1	0	1	0
ENSG00000264434	CTD-2006O16.2	0	0	1	0
ENSG00000264438	RN7SL560P	2	0	1	2
ENSG00000264442	RN7SL119P	0	0	2	2
ENSG00000264451	RP11-433M22.2	21	16	26	27
ENSG00000264456	RP11-848P1.2	1	0	2	0
ENSG00000264461	RN7SL179P	0	0	0	1
ENSG00000264462	MIR3648	11	11	3	6
ENSG00000264464	RP11-110H1.8	3	5	5	2
ENSG00000264467	RN7SL29P	0	0	0	1
ENSG00000264500	MIR3124	0	0	1	0
ENSG00000264508	RN7SL473P	0	0	1	0
ENSG00000264514	RP11-720L2.4	0	1	0	0
ENSG00000264515	CTC-525D6.1	0	0	1	0
ENSG00000264519	RN7SL596P	2	2	0	2
ENSG00000264522	OTUD7B	1059	1050	1238	1453
ENSG00000264535	AC093788.1	0	1	0	2
ENSG00000264538	SUZ12P1	368	417	408	509
ENSG00000264539	MIR548AR	0	1	0	0
ENSG00000264540	RN7SL405P	0	1	0	2
ENSG00000264546	RP11-464D20.6	0	0	0	2
ENSG00000264548	RP13-516M14.2	22	30	13	17
ENSG00000264553	MIR4257	9	17	3	5
ENSG00000264558	RP11-138C9.1	7	5	4	5
ENSG00000264569	RP13-650J16.1	10	8	0	1
ENSG00000264570	SNX19P3	0	2	0	0
ENSG00000264575	LINC00526	156	163	172	193
ENSG00000264577	AC010761.8	21	11	6	20
ENSG00000264578	RP11-360L9.8	6	4	2	6
ENSG00000264582	RN7SL326P	1	0	0	0
ENSG00000264584	RN7SL600P	0	0	0	1
ENSG00000264585	MIR4449	4	3	0	1
ENSG00000264587	RP11-784B15.1	0	0	1	1
ENSG00000264589	MAPT-AS1	3	1	2	4
ENSG00000264592	RN7SL131P	0	0	2	1
ENSG00000264600	RN7SL595P	0	0	0	1
ENSG00000264608	RP11-192H23.8	8	11	9	3
ENSG00000264609	AL603910.1	0	0	2	0
ENSG00000264615	RN7SL592P	1	0	2	0
ENSG00000264618	RN7SL732P	0	0	0	1
ENSG00000264620	AL139022.1	0	0	1	0
ENSG00000264625	RN7SL859P	1	2	0	0
ENSG00000264635	RP11-769O8.3	9	8	14	16
ENSG00000264641	AL354928.1	0	1	1	0
ENSG00000264644	KRT18P8	0	1	0	1
ENSG00000264647	RP11-68I3.7	1	2	0	0
ENSG00000264655	CTD-2267D19.4	2	0	1	4
ENSG00000264660	RP11-381P6.1	0	2	1	1
ENSG00000264663	KRT8P34	0	1	0	0
ENSG00000264666	RP11-524F11.2	4	1	3	1
ENSG00000264676	RN7SL204P	1	0	0	1
ENSG00000264685	PRPF19P1	3	1	8	4
ENSG00000264687	AL050335.1	0	0	1	0
ENSG00000264700	RN7SL588P	0	0	0	2
ENSG00000264701	RP11-6N17.10	1	1	2	1
ENSG00000264705	RP11-674P19.2	0	0	1	0
ENSG00000264707	L3MBTL4-AS1	1	0	0	0
ENSG00000264714	RP11-21G15.1	0	0	0	1
ENSG00000264727	RP11-680C21.1	0	3	1	0
ENSG00000264731	RN7SL175P	0	0	0	1
ENSG00000264734	RP11-260A9.6	17	14	43	71
ENSG00000264739	RP11-138I1.2	1	1	2	0
ENSG00000264752	RN7SL90P	1	0	1	1
ENSG00000264758	RN7SL161P	0	0	0	1
ENSG00000264769	RP11-498C9.12	1	1	1	1
ENSG00000264771	AC022819.1	1	0	0	1
ENSG00000264772	RP11-186B7.4	0	0	1	1
ENSG00000264790	RP11-26N15.2	0	0	0	1
ENSG00000264798	AC105381.1	0	0	0	1
ENSG00000264808	RP11-802D6.1	23	21	10	14
ENSG00000264809	AL513344.1	0	2	0	1
ENSG00000264812	RP13-20L14.4	2	5	8	7
ENSG00000264835	RN7SL345P	0	1	2	0
ENSG00000264845	RP11-465I4.3	0	0	0	1
ENSG00000264853	RP11-16C1.2	0	0	0	1
ENSG00000264859	DSG2-AS1	1	1	0	0
ENSG00000264862	RN7SL45P	0	0	0	1
ENSG00000264864	MIR3613	0	1	0	1
ENSG00000264879	RN7SL690P	1	0	0	0
ENSG00000264880	RP11-805F19.1	1	3	1	3
ENSG00000264885	RP11-815I9.4	43	53	16	22
ENSG00000264907	PRELID3BP3	3	3	2	0
ENSG00000264910	RN7SL525P	1	2	0	0
ENSG00000264913	AL590233.1	0	1	0	0
ENSG00000264920	RP11-6N17.4	95	91	174	199
ENSG00000264923	RN7SL511P	0	0	1	0
ENSG00000264929	RN7SL348P	0	0	0	1
ENSG00000264931	MIR3138	0	2	0	1
ENSG00000264933	RN7SL190P	1	0	0	0
ENSG00000264937	AC100830.5	0	0	2	0
ENSG00000264939	RP11-1109M24.9	0	0	2	0
ENSG00000264949	RN7SL412P	1	2	1	1
ENSG00000264954	PRR29-AS1	0	2	0	2
ENSG00000264956	RP11-1109M24.5	15	18	4	3
ENSG00000264958	ALOX12P1	0	0	0	1
ENSG00000264963	RN7SL440P	0	1	0	1
ENSG00000264964	RP11-888D10.3	0	0	1	2
ENSG00000264968	RP11-387H17.4	3	2	6	3
ENSG00000264981	RP11-434D2.10	0	0	0	1
ENSG00000264991	AP001205.1	1	0	0	0
ENSG00000264995	RN7SL540P	1	0	0	1
ENSG00000265000	RP11-453A12.1	0	0	0	1
ENSG00000265008	RP11-53I6.3	3	3	10	11
ENSG00000265010	RP11-661C3.2	4	0	1	3
ENSG00000265011	RN7SL315P	0	0	0	2
ENSG00000265018	AGAP12P	2	2	2	1
ENSG00000265019	NCOR1P2	4	3	3	2
ENSG00000265043	RP11-728E14.3	1	1	3	1
ENSG00000265052	RN7SL622P	0	2	0	0
ENSG00000265055	AC145343.2	0	0	1	0
ENSG00000265058	RN7SL245P	0	1	0	0
ENSG00000265062	AL133228.1	1	0	2	0
ENSG00000265067	RN7SL707P	0	1	1	0
ENSG00000265073	AC010761.6	5	4	3	1
ENSG00000265077	RN7SL54P	0	0	1	2
ENSG00000265081	RN7SL102P	1	3	0	4
ENSG00000265094	RP11-178F10.1	1	0	1	1
ENSG00000265095	FTLP12	13	14	7	4
ENSG00000265096	C1QTNF1-AS1	1	0	0	0
ENSG00000265100	RP11-147L13.2	0	5	7	9
ENSG00000265102	MIR3942	1	1	2	3
ENSG00000265106	Z93241.1	0	0	1	0
ENSG00000265107	GJA5	26	27	26	35
ENSG00000265112	MIR3153	1	3	10	1
ENSG00000265119	RN7SL676P	2	0	0	0
ENSG00000265125	RP11-31I22.3	0	0	0	1
ENSG00000265139	RP11-227G15.2	1	1	1	0
ENSG00000265145	SNORD53	0	0	0	1
ENSG00000265148	TSPOAP1-AS1	84	89	66	52
ENSG00000265149	RN7SL669P	0	0	1	0
ENSG00000265150	RN7SL2	64	48	22	40
ENSG00000265158	LRRC37A7P	2	3	1	2
ENSG00000265168	RP11-192H23.5	0	1	1	0
ENSG00000265170	RN7SL667P	0	1	1	2
ENSG00000265176	MIR3202-1	0	1	0	0
ENSG00000265178	MIR4728	0	0	1	0
ENSG00000265182	SRP72P1	1	3	0	1
ENSG00000265185	SNORD3B-1	1	0	0	1
ENSG00000265194	RP11-70L8.4	1	4	1	2
ENSG00000265201	MIR4677	0	0	1	0
ENSG00000265206	MIR142	281	386	347	413
ENSG00000265217	RP11-775G23.1	13	29	12	11
ENSG00000265218	RP11-927P21.1	3	2	4	6
ENSG00000265222	RP11-466A19.8	4	3	2	1
ENSG00000265225	AL118525.1	1	1	2	1
ENSG00000265230	RN7SL407P	0	1	1	0
ENSG00000265233	AC144838.2	0	0	0	1
ENSG00000265241	RBM8A	4633	4767	5147	5859
ENSG00000265246	RP11-663N22.1	1	0	0	0
ENSG00000265249	AC025280.1	0	0	1	1
ENSG00000265252	MIR3132	0	0	0	2
ENSG00000265254	CTD-2350C19.2	14	11	7	17
ENSG00000265259	RN7SL247P	1	0	0	0
ENSG00000265263	RP11-135L13.4	1	1	7	7
ENSG00000265273	PGDP1	1	1	2	0
ENSG00000265282	RP11-269G24.4	9	5	4	4
ENSG00000265287	RP11-192H23.6	1	0	0	2
ENSG00000265298	RP13-104F24.3	0	1	1	1
ENSG00000265306	hsa-mir-3195	0	1	1	1
ENSG00000265317	AC103740.1	0	1	1	2
ENSG00000265319	RN7SL847P	0	0	1	1
ENSG00000265320	AL391650.1	0	0	1	0
ENSG00000265321	MIR4263	3	3	4	2
ENSG00000265334	CTD-2349P21.11	0	0	1	0
ENSG00000265342	RP11-16C1.1	5	0	1	1
ENSG00000265344	AP001992.1	0	0	0	1
ENSG00000265345	MIR5188	0	0	4	0
ENSG00000265350	RN7SL355P	0	0	0	1
ENSG00000265354	TIMM23	1663	1710	1168	1225
ENSG00000265355	MIR3136	0	1	0	0
ENSG00000265369	PCAT18	3	0	0	1
ENSG00000265382	RN7SL365P	0	1	1	0
ENSG00000265386	RN7SL219P	0	0	2	0
ENSG00000265388	RN7SL391P	1	0	0	0
ENSG00000265393	CTD-2517M22.17	5	0	1	5
ENSG00000265395	MIR3944	0	2	1	0
ENSG00000265399	RP13-270P17.2	1	4	2	1
ENSG00000265401	RP11-138I1.4	43	36	32	39
ENSG00000265402	RSL24D1P9	1	0	0	0
ENSG00000265407	MIR4324	1	1	1	0
ENSG00000265414	RN7SL729P	1	3	3	2
ENSG00000265415	CTD-2510F5.4	2	0	0	1
ENSG00000265417	RP11-288C17.1	25	18	18	20
ENSG00000265421	MIR4459	0	0	0	1
ENSG00000265437	RP11-757O6.4	0	0	2	1
ENSG00000265439	RN7SL811P	0	0	2	0
ENSG00000265443	CTD-2349P21.6	1	0	0	4
ENSG00000265444	MIR4733	0	0	1	0
ENSG00000265451	RP11-204L24.2	4	6	36	30
ENSG00000265452	MIR3682	2	5	6	5
ENSG00000265458	RP13-20L14.6	12	17	43	54
ENSG00000265466	AL583842.2	1	1	1	0
ENSG00000265474	AC010761.9	0	0	0	2
ENSG00000265479	DTX2P1-UPK3BP1-PMS2P11	198	229	223	251
ENSG00000265480	KRT18P55	1	1	1	4
ENSG00000265489	RP11-1090M7.1	3	1	2	2
ENSG00000265491	RNF115	1148	1175	1487	1577
ENSG00000265494	RP11-131K5.2	23	21	32	20
ENSG00000265496	MIR1539	1	1	2	2
ENSG00000265502	RN7SL746P	2	0	0	0
ENSG00000265514	RP11-92G19.2	0	0	3	1
ENSG00000265518	AL109615.1	0	1	0	0
ENSG00000265521	MIR5697	1	0	0	0
ENSG00000265528	AC092316.2	0	0	0	1
ENSG00000265529	AL031721.1	1	2	0	0
ENSG00000265532	RN7SL243P	0	0	0	1
ENSG00000265542	RP11-60A24.3	1	1	1	1
ENSG00000265545	RP11-183C12.1	1	1	0	0
ENSG00000265546	RN7SL289P	0	1	0	0
ENSG00000265550	AC097382.1	0	3	0	0
ENSG00000265555	RP11-638L3.3	0	4	1	1
ENSG00000265565	MIR3143	1	1	5	7
ENSG00000265566	RN7SL605P	0	0	0	1
ENSG00000265567	RP11-1109M24.13	0	1	0	1
ENSG00000265574	WDR45BP1	5	5	2	6
ENSG00000265577	RN7SL9P	1	1	0	0
ENSG00000265592	RN7SL92P	1	0	1	0
ENSG00000265593	NPM1P45	0	1	1	0
ENSG00000265600	AC006480.1	8	4	3	9
ENSG00000265603	RN7SL133P	1	0	1	0
ENSG00000265618	CTB-96E2.7	3	2	1	0
ENSG00000265619	AC093824.1	0	0	1	0
ENSG00000265625	RP11-68I3.11	2	4	2	0
ENSG00000265628	RN7SL723P	1	0	0	0
ENSG00000265636	AC100787.1	0	1	0	0
ENSG00000265638	AC005702.3	6	7	3	4
ENSG00000265643	RP11-465I4.2	0	0	0	1
ENSG00000265646	TUFMP1	93	80	397	498
ENSG00000265648	RN7SL279P	0	0	1	1
ENSG00000265656	RP11-13N13.6	0	0	1	0
ENSG00000265660	MIR4664	9	8	13	9
ENSG00000265661	MIR3118-2	0	0	1	0
ENSG00000265665	AC008391.1	0	0	1	0
ENSG00000265666	RARA-AS1	12	18	41	42
ENSG00000265667	AP003550.1	0	0	1	0
ENSG00000265681	RPL17	659	679	282	373
ENSG00000265683	RP11-173M1.5	36	55	30	67
ENSG00000265688	MAFG-AS1	129	98	93	93
ENSG00000265690	RP11-5A19.5	0	1	1	1
ENSG00000265692	RP13-516M14.4	17	12	10	15
ENSG00000265706	SNORD53_SNORD92	1	0	0	1
ENSG00000265717	RP11-94B19.7	3	5	2	7
ENSG00000265728	RP11-883A18.3	0	0	2	2
ENSG00000265731	RN7SL522P	0	0	1	0
ENSG00000265735	RN7SL5P	0	0	1	0
ENSG00000265737	RP11-1157N2__B.2	0	0	0	1
ENSG00000265739	RP11-354P11.3	1	1	2	0
ENSG00000265740	RN7SL339P	3	0	2	2
ENSG00000265749	RP11-849F2.5	2	3	2	3
ENSG00000265753	RN7SL444P	0	0	1	1
ENSG00000265763	ZNF488	1	0	4	2
ENSG00000265764	AL662890.3	0	1	0	0
ENSG00000265777	RN7SL624P	0	0	0	1
ENSG00000265778	RP11-17M16.2	5	11	2	5
ENSG00000265784	RP1-56K13.3	0	3	2	3
ENSG00000265786	RP11-527H14.6	2	0	0	0
ENSG00000265787	CYP4F35P	34	21	152	169
ENSG00000265788	RP11-19P22.5	1	1	0	0
ENSG00000265790	RNASEH1P1	0	1	1	2
ENSG00000265791	CTD-2349P21.10	0	1	0	0
ENSG00000265798	RP11-271K11.5	0	0	0	1
ENSG00000265799	RP11-387H17.6	0	0	0	4
ENSG00000265800	RP11-649A18.5	1	4	10	4
ENSG00000265801	RP11-720N19.2	0	1	0	0
ENSG00000265802	RN7SL49P	5	1	3	3
ENSG00000265806	MIR4292	24	24	7	18
ENSG00000265814	RN7SL376P	0	0	1	0
ENSG00000265817	FSBP	49	57	23	32
ENSG00000265820	MIR3177	0	0	0	1
ENSG00000265828	MIR3939	2	0	1	0
ENSG00000265839	RN7SL360P	1	2	1	0
ENSG00000265840	AC010761.10	0	0	1	1
ENSG00000265843	LINC01029	1978	2200	499	575
ENSG00000265845	RP11-20B24.5	0	0	1	0
ENSG00000265850	MIR4797	1	0	0	0
ENSG00000265860	RN7SL548P	0	1	0	0
ENSG00000265868	RN7SL436P	1	2	0	1
ENSG00000265874	MIR4489	2	0	2	3
ENSG00000265888	DSCAS	2	4	2	2
ENSG00000265890	RN7SL537P	1	0	1	1
ENSG00000265891	AC017028.8	0	1	0	0
ENSG00000265900	RN7SL226P	0	0	0	1
ENSG00000265905	RN7SL96P	0	1	0	0
ENSG00000265907	RP11-737O24.2	0	0	1	0
ENSG00000265912	RP11-583F2.2	0	2	0	1
ENSG00000265917	MIR3685	2	1	1	1
ENSG00000265933	LINC00668	18	24	1	2
ENSG00000265936	RP11-563H6.1	14	15	4	10
ENSG00000265939	UBE2CP2	1	6	12	15
ENSG00000265943	RP11-739L10.1	9	5	21	31
ENSG00000265945	RN7SL721P	0	1	1	1
ENSG00000265948	RP11-296E23.2	0	1	0	1
ENSG00000265959	AL354720.1	1	0	0	1
ENSG00000265960	AL365181.1	0	0	1	0
ENSG00000265967	AC100830.4	9	9	9	7
ENSG00000265968	RN7SL103P	0	0	1	0
ENSG00000265971	RP11-269G24.6	1	0	1	1
ENSG00000265972	TXNIP	5201	4838	21077	23796
ENSG00000265980	CTD-2515C13.2	1	0	0	0
ENSG00000265982	RP11-927P21.4	9	12	10	17
ENSG00000265992	ESRG	21	35	16	19
ENSG00000265996	MIR3671	3	2	6	3
ENSG00000265997	RN7SL852P	0	2	1	0
ENSG00000266001	AC018506.1	0	1	0	0
ENSG00000266005	RN7SL611P	1	0	1	0
ENSG00000266010	GATA6-AS1	40	68	43	47
ENSG00000266013	CTD-2206N4.2	1	1	3	1
ENSG00000266017	MIR4477B	8	11	10	21
ENSG00000266023	RN7SL770P	0	0	0	1
ENSG00000266036	RP11-452I5.2	1	0	0	2
ENSG00000266037	RN7SL3	0	0	1	1
ENSG00000266041	MIR4690	0	1	1	0
ENSG00000266043	MIR3649	1	0	0	0
ENSG00000266049	RP11-703M24.5	2	5	2	6
ENSG00000266053	NDUFV2-AS1	26	12	35	43
ENSG00000266066	POLRMTP1	79	70	52	45
ENSG00000266069	AL139821.1	0	0	1	0
ENSG00000266074	BAHCC1	848	808	207	246
ENSG00000266075	RN7SL574P	0	1	4	1
ENSG00000266079	SNORA59B	7	15	7	5
ENSG00000266088	RP5-1028K7.2	6	3	2	1
ENSG00000266089	RN7SL562P	0	1	0	0
ENSG00000266094	RASSF5	2859	3053	2010	2155
ENSG00000266111	RP11-296K13.4	0	1	0	1
ENSG00000266112	AC007567.1	0	0	0	1
ENSG00000266122	RN7SL373P	3	2	3	1
ENSG00000266124	MIR5587	8	4	0	1
ENSG00000266126	RP11-209D14.4	1	0	2	1
ENSG00000266135	RN7SL625P	1	2	0	1
ENSG00000266138	RN7SL501P	0	0	0	1
ENSG00000266145	RHOT1P1	1	4	22	24
ENSG00000266152	RN7SL550P	1	1	2	2
ENSG00000266155	RP11-927P21.6	0	1	0	0
ENSG00000266156	AC010329.1	0	0	1	0
ENSG00000266158	RN7SL785P	1	2	1	2
ENSG00000266164	RN7SL758P	0	0	0	2
ENSG00000266171	RP11-769O8.1	2	2	2	1
ENSG00000266173	STRADA	95	102	168	165
ENSG00000266184	RP11-552O4.2	2	0	1	1
ENSG00000266192	MIR1260B	0	0	1	0
ENSG00000266195	RN7SL163P	0	0	0	1
ENSG00000266196	RP11-675P14.1	8	3	1	1
ENSG00000266208	CTD-2267D19.3	445	415	361	362
ENSG00000266223	RN7SL84P	0	0	0	1
ENSG00000266227	NPM1P2	2	3	0	1
ENSG00000266235	MIR3176	7	6	4	4
ENSG00000266236	NARF-IT1	3	9	12	10
ENSG00000266237	RP11-25D3.1	0	1	1	0
ENSG00000266242	GRAMD4P7	1	0	0	1
