id	sym	Control_1	Control_2	BMI1_Knockdown_1	BMI1_Knockdown_2
ENSG00000266306	CTD-2008P7.6	3	9	2	3
ENSG00000266308	RN7SL510P	1	0	0	1
ENSG00000266313	RP11-173M1.4	2	2	1	1
ENSG00000266315	MIR4668	2	0	0	0
ENSG00000266320	MIR3909	1	1	0	0
ENSG00000266337	AC118282.4	0	1	1	0
ENSG00000266338	NBPF15	295	255	314	242
ENSG00000266340	RP11-848P1.4	46	26	21	16
ENSG00000266341	RP5-890E16.4	1	3	4	0
ENSG00000266345	RN7SL349P	2	1	2	1
ENSG00000266347	AC068641.1	1	1	0	0
ENSG00000266352	RN7SL192P	2	3	2	0
ENSG00000266366	RN7SL389P	0	1	1	0
ENSG00000266368	RP11-1096G20.5	7	1	4	1
ENSG00000266370	MIR3657	1	0	1	2
ENSG00000266371	RP11-142O6.1	6	8	6	3
ENSG00000266378	RP11-214O1.3	0	1	0	0
ENSG00000266383	MIR5002	2	2	3	0
ENSG00000266389	CTB-41I6.1	0	0	1	0
ENSG00000266396	MIR4273	0	0	1	0
ENSG00000266402	SNHG25	581	496	709	666
ENSG00000266405	CBX3P2	29	32	42	17
ENSG00000266412	NCOA4	5898	5271	7425	5506
ENSG00000266420	RN7SL118P	1	0	0	0
ENSG00000266428	RN7SL663P	2	1	1	1
ENSG00000266437	MIR4746	5	5	2	1
ENSG00000266441	RP11-91I8.3	33	23	33	29
ENSG00000266446	RP11-149I2.4	7	7	3	4
ENSG00000266450	CTD-2015H3.2	1	2	1	1
ENSG00000266456	RP11-806L2.2	1	0	0	1
ENSG00000266467	RN7SL220P	6	1	0	0
ENSG00000266469	CTB-131K11.1	68	50	61	37
ENSG00000266472	MRPS21	1623	1423	2239	1600
ENSG00000266473	RP11-401F2.3	17	7	9	1
ENSG00000266486	FAM106CP	3	5	2	3
ENSG00000266490	CTD-2349P21.9	19	18	8	4
ENSG00000266495	RP11-17J14.2	34	15	24	21
ENSG00000266498	RP11-45M22.5	14	13	10	9
ENSG00000266499	AC008536.1	1	0	0	0
ENSG00000266501	RP11-766H1.1	1	2	2	0
ENSG00000266502	MIR5681A	0	1	0	0
ENSG00000266504	RP11-798G7.4	0	0	1	0
ENSG00000266507	MIR4479	3	4	1	1
ENSG00000266509	MIR3934	1	1	1	0
ENSG00000266521	RP11-650P15.1	4	8	7	5
ENSG00000266522	RP11-805F19.4	0	1	0	0
ENSG00000266527	RP11-138P22.1	0	0	2	0
ENSG00000266531	MIR4706	0	1	0	0
ENSG00000266533	MIR3619	15	5	12	6
ENSG00000266536	RN7SL126P	0	0	0	1
ENSG00000266537	SPDYE22P	10	3	2	2
ENSG00000266538	RP11-385D13.3	5	4	4	2
ENSG00000266543	AC027811.1	0	0	1	0
ENSG00000266554	LINC01443	2	6	3	3
ENSG00000266555	MIR3145	1	0	0	0
ENSG00000266559	MIR4530	1	0	0	0
ENSG00000266560	RP11-1007I13.4	1	1	2	3
ENSG00000266568	AL049610.1	0	2	1	0
ENSG00000266569	RN7SL377P	1	0	2	0
ENSG00000266570	MIR5579	0	0	0	1
ENSG00000266579	RP1-71H19.2	0	2	5	3
ENSG00000266589	MIR4512	2	9	5	6
ENSG00000266594	MIR4766	0	3	1	0
ENSG00000266601	RP11-6N17.3	6	12	5	4
ENSG00000266602	RP11-476K15.1	6	4	11	1
ENSG00000266604	RP11-856M7.6	1	1	0	1
ENSG00000266605	LONRF2P1	0	1	0	0
ENSG00000266614	RP11-94B19.4	1	1	6	1
ENSG00000266618	MIR4742	0	0	1	0
ENSG00000266619	MIR4642	1	2	0	1
ENSG00000266621	AC104841.1	1	1	1	1
ENSG00000266631	AC006116.1	1	0	0	0
ENSG00000266633	AC006432.1	0	1	0	0
ENSG00000266638	MIR3676	94	69	118	113
ENSG00000266640	MIR4754	5	5	2	4
ENSG00000266642	RP11-20B24.4	4	3	3	4
ENSG00000266643	MIR3677	4	3	5	3
ENSG00000266644	RP11-927P21.2	2	3	0	0
ENSG00000266648	SETP3	1	0	1	1
ENSG00000266649	MIR3126	1	0	0	0
ENSG00000266654	RP11-1376P16.1	1	3	0	0
ENSG00000266656	AC104066.1	0	1	0	0
ENSG00000266657	AL583842.3	3	1	1	0
ENSG00000266667	RP11-849N15.4	1	0	0	0
ENSG00000266668	MIR5692C2	0	3	4	1
ENSG00000266676	MIR4297	1	0	0	0
ENSG00000266677	RP11-258F1.1	8	3	3	1
ENSG00000266680	RP5-1148A21.3	31	38	48	24
ENSG00000266693	OR4K8P	0	0	0	1
ENSG00000266701	AC005702.4	0	5	1	2
ENSG00000266704	MIR4498	0	0	0	1
ENSG00000266708	RP11-661O13.1	0	0	1	1
ENSG00000266709	RP11-214O1.2	7	7	4	6
ENSG00000266710	RN7SL48P	1	0	0	0
ENSG00000266711	RP11-398J5.1	3	4	2	2
ENSG00000266712	hsa-mir-3149	2	0	1	0
ENSG00000266714	MYO15B	317	278	274	211
ENSG00000266717	RP11-855A2.3	0	0	0	1
ENSG00000266718	RP11-466A19.1	2	2	4	2
ENSG00000266729	DSG1-AS1	27	24	50	15
ENSG00000266733	TBC1D29	10	6	5	4
ENSG00000266738	MIR4757	0	0	1	1
ENSG00000266743	RP11-94B19.6	7	7	6	3
ENSG00000266744	RP11-131K5.1	0	2	3	2
ENSG00000266745	MIR3135A	1	0	0	0
ENSG00000266751	MIR3661	1	2	0	0
ENSG00000266754	RN7SL524P	2	0	0	0
ENSG00000266758	MIR3680-2	0	0	0	1
ENSG00000266767	RP11-678G15.2	0	0	0	1
ENSG00000266776	MIR4646	1	0	0	0
ENSG00000266777	SH3GL1P1	12	17	8	10
ENSG00000266783	RP11-715F3.2	6	15	12	6
ENSG00000266795	RP11-744K17.9	49	35	48	18
ENSG00000266801	RP11-521L9.2	4	0	4	1
ENSG00000266803	RP1-77H15.1	2	4	3	4
ENSG00000266805	RP11-61L19.1	10	3	3	5
ENSG00000266811	MIR3118-3	0	3	3	4
ENSG00000266821	RP11-6N17.2	4	5	2	1
ENSG00000266822	AL928874.1	1	0	1	0
ENSG00000266824	RP11-599B13.7	16	7	10	8
ENSG00000266826	CTD-2200P10.1	3	1	3	0
ENSG00000266830	CTD-2008P7.8	1	3	5	1
ENSG00000266832	AL445464.1	0	0	1	0
ENSG00000266835	GAPLINC	0	1	4	1
ENSG00000266836	RP11-1109M24.8	2	0	1	1
ENSG00000266839	RP11-121A13.3	1	0	1	0
ENSG00000266843	AL360007.1	0	1	0	0
ENSG00000266844	RP11-862L9.3	12	9	7	5
ENSG00000266850	RP11-370A5.1	1	6	2	1
ENSG00000266852	MIR4482-1	17	15	14	13
ENSG00000266865	RP11-848P1.9	1	4	2	3
ENSG00000266867	AL031005.1	0	1	1	0
ENSG00000266869	RP6-114E22.1	0	1	1	1
ENSG00000266877	RP1-41C23.1	0	1	1	0
ENSG00000266885	RP11-744K17.8	44	29	26	17
ENSG00000266889	RN7SL88P	0	0	1	0
ENSG00000266896	RP1-266L20.9	4	9	5	1
ENSG00000266897	AC005546.2	6	3	7	4
ENSG00000266900	RP11-173A16.2	15	10	18	8
ENSG00000266903	CTB-171A8.1	5	6	7	4
ENSG00000266904	CTC-559E9.1	47	34	58	38
ENSG00000266905	RP11-1058N17.1	1	0	0	0
ENSG00000266907	AC006116.22	1	0	1	1
ENSG00000266909	SLC25A6P4	0	1	1	0
ENSG00000266910	CTC-448F2.6	10	10	5	10
ENSG00000266913	CTC-548K16.2	1	0	1	1
ENSG00000266916	ZNF793-AS1	22	28	18	14
ENSG00000266918	RP11-798G7.8	34	35	36	8
ENSG00000266919	MIR3184	1	0	0	0
ENSG00000266921	RP11-15A1.7	6	9	9	9
ENSG00000266922	CTC-499B15.6	4	3	3	0
ENSG00000266925	RP11-434D2.7	0	0	1	0
ENSG00000266931	RP11-1252D15.1	0	0	0	1
ENSG00000266932	AC006116.13	1	1	1	1
ENSG00000266933	AC005775.2	6	3	2	7
ENSG00000266934	RP11-332H18.3	3	1	4	3
ENSG00000266938	AC119403.1	1	0	0	1
ENSG00000266946	MRPL37P1	13	15	9	12
ENSG00000266947	RP11-799D4.4	113	114	122	117
ENSG00000266949	LYPD8	0	1	1	0
ENSG00000266957	RP11-49K24.4	3	2	1	0
ENSG00000266958	AC006126.3	2	1	1	1
ENSG00000266959	AC005786.3	0	0	1	0
ENSG00000266962	RP11-400F19.6	585	551	716	544
ENSG00000266963	AC005625.1	2	3	2	2
ENSG00000266965	RP11-712P20.2	9	7	9	3
ENSG00000266967	AARSD1	23	34	31	26
ENSG00000266968	RP11-116O18.1	0	0	1	0
ENSG00000266969	RP11-773H22.4	0	2	3	0
ENSG00000266970	RP11-806H10.4	0	1	0	2
ENSG00000266973	CTD-3162L10.3	1	0	0	0
ENSG00000266975	FARSA-AS1	1	0	1	0
ENSG00000266976	AC079466.1	3	0	0	0
ENSG00000266978	CTD-2369P2.5	6	5	6	1
ENSG00000266983	CTC-232P5.1	9	5	6	7
ENSG00000266987	RP11-354P11.8	0	0	1	0
ENSG00000266988	RP11-749H17.1	1	0	0	0
ENSG00000266992	DHX40P1	0	2	1	0
ENSG00000266993	RP4-657D16.3	2	6	3	3
ENSG00000266994	RP11-127I20.7	4	4	1	2
ENSG00000266995	RP11-703I16.3	1	4	1	0
ENSG00000266998	RP11-936I5.1	1	0	2	2
ENSG00000267002	RP11-242D8.1	172	192	154	128
ENSG00000267007	CTB-31O20.3	0	1	2	0
ENSG00000267009	RP11-120M18.2	23	29	12	15
ENSG00000267011	CTB-50L17.16	4	2	6	9
ENSG00000267023	LRRC37A16P	2	2	2	1
ENSG00000267024	CTD-2588C8.8	10	8	7	8
ENSG00000267026	RP11-92C4.3	0	1	0	0
ENSG00000267030	CTB-50L17.7	28	21	25	12
ENSG00000267040	RP11-35G9.3	14	10	7	9
ENSG00000267041	ZNF850	352	323	477	304
ENSG00000267042	CTD-3193K9.4	4	1	2	3
ENSG00000267043	CTB-91J4.3	2	2	0	0
ENSG00000267046	E2F3P1	0	0	1	0
ENSG00000267052	CTB-30L5.1	0	0	1	1
ENSG00000267053	CTD-3162L10.1	11	6	7	7
ENSG00000267054	CTD-2540B15.10	0	0	1	0
ENSG00000267055	RP11-486P11.1	0	0	2	0
ENSG00000267056	AC005336.4	1	3	1	2
ENSG00000267057	RP11-456O19.2	0	2	0	1
ENSG00000267058	RP11-15A1.3	12	12	23	9
ENSG00000267059	AC005943.2	0	0	0	1
ENSG00000267060	PTGES3L	16	10	14	5
ENSG00000267062	CTD-2659N19.10	4	4	3	0
ENSG00000267064	UXT-AS1	13	15	16	7
ENSG00000267065	CTD-2246P4.1	3	2	3	1
ENSG00000267070	RP11-10K17.6	0	0	1	0
ENSG00000267072	RP11-165E7.1	3	3	3	3
ENSG00000267075	RP11-434D2.3	0	0	1	0
ENSG00000267076	CCDC58P3	7	2	4	0
ENSG00000267077	RP11-127I20.5	1	4	2	3
ENSG00000267078	RP11-666A8.9	0	1	2	1
ENSG00000267080	ASB16-AS1	90	63	89	67
ENSG00000267082	CTC-510F12.2	3	2	6	8
ENSG00000267083	KRT18P61	5	0	2	1
ENSG00000267088	RP11-115N12.1	0	3	0	0
ENSG00000267090	AC005789.9	4	4	2	1
ENSG00000267092	CTB-25B13.9	4	2	5	4
ENSG00000267096	CTD-2537I9.13	5	3	4	5
ENSG00000267100	ILF3-AS1	1126	976	1107	829
ENSG00000267105	CTD-2369P2.4	0	1	0	0
ENSG00000267106	ZNF561-AS1	156	124	182	124
ENSG00000267107	PCAT19	53	59	62	42
ENSG00000267108	RP11-861E21.1	0	0	0	2
ENSG00000267114	CTB-129P6.11	1	0	2	2
ENSG00000267115	CTD-3064H18.2	2	4	4	2
ENSG00000267119	RPL10P15	2	0	2	2
ENSG00000267120	AD000671.6	0	1	0	0
ENSG00000267122	AC004490.1	0	0	1	0
ENSG00000267127	RP11-795F19.5	9	10	5	4
ENSG00000267128	RP11-449J21.5	22	12	26	15
ENSG00000267130	CTD-2540B15.9	16	15	15	14
ENSG00000267131	RP11-332H18.5	0	1	0	0
ENSG00000267136	RP11-53B2.3	0	1	0	0
ENSG00000267138	AC005954.3	2	0	1	1
ENSG00000267139	AC005262.3	0	0	1	0
ENSG00000267140	RP11-322E11.6	0	1	0	0
ENSG00000267142	CTD-3162L10.5	0	2	1	0
ENSG00000267144	AC067968.3	0	0	4	0
ENSG00000267145	AC006116.14	1	0	2	1
ENSG00000267149	CTC-550B14.6	5	2	5	4
ENSG00000267152	CTD-2528L19.6	26	36	37	33
ENSG00000267157	CTB-54O9.9	1	0	1	1
ENSG00000267160	RP11-1072C15.4	2	0	6	3
ENSG00000267162	SDHDP1	6	6	6	6
ENSG00000267165	RP11-78A19.3	0	0	0	1
ENSG00000267169	CTB-55O6.12	18	12	11	7
ENSG00000267172	RP11-397A16.3	6	4	5	2
ENSG00000267174	CTC-510F12.4	2	7	13	6
ENSG00000267178	PHF5CP	2	2	0	0
ENSG00000267179	CTD-2006C1.13	1	2	1	0
ENSG00000267185	PTP4A2P1	0	1	0	0
ENSG00000267190	AC002314.4	0	0	1	0
ENSG00000267191	RP11-15A1.2	2	2	2	0
ENSG00000267192	AC006116.12	0	0	1	0
ENSG00000267193	RP11-116O18.3	2	2	1	1
ENSG00000267194	RP1-193H18.2	42	33	29	25
ENSG00000267196	RP11-813F20.4	0	1	0	0
ENSG00000267197	CTC-429L19.3	9	3	7	13
ENSG00000267198	RP11-798G7.6	8	5	5	3
ENSG00000267199	RP11-861E21.2	12	10	15	7
ENSG00000267212	CTD-2659N19.9	4	3	4	1
ENSG00000267213	AC007773.2	64	52	38	44
ENSG00000267215	RP11-685A21.1	2	2	1	0
ENSG00000267216	AC010642.1	8	6	9	9
ENSG00000267219	AC010504.2	29	9	25	15
ENSG00000267221	ZNF385C	90	87	99	87
ENSG00000267222	RP11-194N12.2	0	1	1	2
ENSG00000267226	RP11-126O1.5	41	42	32	27
ENSG00000267231	AC005786.5	4	10	8	6
ENSG00000267232	CTB-31O20.9	1	2	0	0
ENSG00000267233	HNRNPA3P16	1	0	0	0
ENSG00000267244	CTB-31O20.4	3	0	0	0
ENSG00000267246	RP11-798G7.7	5	4	2	2
ENSG00000267247	RP11-64C12.6	1	1	2	0
ENSG00000267248	CTD-2319I12.4	33	34	33	28
ENSG00000267249	RP11-973H7.3	7	3	19	10
ENSG00000267251	AC139100.3	5	3	4	7
ENSG00000267254	ZNF790-AS1	52	73	55	48
ENSG00000267255	CTB-50L17.5	1	0	1	0
ENSG00000267259	CTD-2008P7.9	24	23	32	19
ENSG00000267260	CTD-2162K18.4	4	3	2	2
ENSG00000267262	CTC-232P5.3	0	1	0	0
ENSG00000267263	RP11-75C10.7	4	1	0	0
ENSG00000267264	CTC-459F4.6	15	14	9	6
ENSG00000267265	CTC-550B14.7	30	28	31	24
ENSG00000267268	AC007204.2	1	0	6	0
ENSG00000267270	PARD6G-AS1	90	85	82	63
ENSG00000267272	LINC01140	4	6	4	4
ENSG00000267274	CTD-2006C1.12	15	15	8	5
ENSG00000267275	CTD-2562J15.6	0	1	1	0
ENSG00000267277	CTD-2342J14.6	17	18	15	16
ENSG00000267278	MAP3K14-AS1	55	42	61	47
ENSG00000267280	TBX2-AS1	5	8	2	1
ENSG00000267281	RP11-793H13.10	6	13	4	1
ENSG00000267283	AC005306.3	21	13	23	22
ENSG00000267284	RP11-397A16.1	55	53	31	28
ENSG00000267285	RP5-951N9.2	2	1	0	0
ENSG00000267287	RP11-567M16.1	8	6	2	2
ENSG00000267288	RP13-890H12.2	1	0	1	0
ENSG00000267289	CTD-2623N2.11	2	2	0	0
ENSG00000267292	RP11-703I16.2	5	4	0	0
ENSG00000267295	CTD-2319I12.3	0	0	1	1
ENSG00000267296	CEBPA-AS1	72	57	89	61
ENSG00000267298	AC006116.19	7	7	4	2
ENSG00000267302	RP11-178C3.2	6	4	4	5
ENSG00000267303	CTD-2369P2.12	0	0	0	1
ENSG00000267308	AC004510.3	7	1	9	8
ENSG00000267309	CTD-2630F21.1	27	48	35	30
ENSG00000267311	RP11-99A1.2	2	1	0	0
ENSG00000267312	RP11-1094M14.7	0	0	2	1
ENSG00000267314	AC104532.2	0	0	1	0
ENSG00000267317	CTB-25B13.12	170	125	170	123
ENSG00000267319	CTD-2528L19.3	0	0	0	1
ENSG00000267321	RP11-1094M14.11	305	275	372	303
ENSG00000267322	SNHG22	101	104	148	123
ENSG00000267325	LINC01415	0	0	0	1
ENSG00000267327	CTD-2008L17.1	7	0	6	1
ENSG00000267328	AC002398.12	0	1	1	0
ENSG00000267334	CTD-2534I21.8	6	6	11	6
ENSG00000267338	KB-7G2.9	3	6	1	3
ENSG00000267340	RP11-242D8.3	2	6	3	8
ENSG00000267342	RP11-552F3.10	19	7	27	13
ENSG00000267345	CTD-2293H3.2	4	5	7	4
ENSG00000267348	CTB-179K24.3	13	6	9	7
ENSG00000267355	RPL9P29	0	0	1	0
ENSG00000267356	RP11-411B10.3	1	0	0	0
ENSG00000267360	CTC-454I21.3	0	1	0	0
ENSG00000267365	KCNJ2-AS1	0	1	1	2
ENSG00000267370	CTD-2623N2.3	7	9	4	2
ENSG00000267374	RP11-244M2.1	91	83	118	80
ENSG00000267376	ATP5LP6	0	3	1	1
ENSG00000267379	CTC-548K16.5	1	0	0	1
ENSG00000267383	CTC-260E6.6	26	7	16	13
ENSG00000267387	CTD-2240E14.4	3	0	3	0
ENSG00000267389	CTC-459F4.7	0	1	0	0
ENSG00000267390	RP11-635N19.1	1	3	2	4
ENSG00000267394	CTB-175E5.7	0	0	1	0
ENSG00000267395	AC074212.6	10	13	14	12
ENSG00000267397	RP11-873E20.1	5	4	1	3
ENSG00000267404	RP11-49I11.2	5	2	1	2
ENSG00000267405	CTC-296K1.4	0	1	0	0
ENSG00000267412	CTC-265F19.2	1	0	0	1
ENSG00000267413	RP11-636O21.1	0	3	0	1
ENSG00000267414	RP11-456K23.1	19	18	14	18
ENSG00000267416	CTD-2319I12.2	2	3	11	8
ENSG00000267417	CTC-239J10.1	9	13	13	7
ENSG00000267419	CTC-559E9.6	49	40	44	33
ENSG00000267421	AC005498.3	2	3	3	6
ENSG00000267422	CTD-2554C21.1	4	6	6	3
ENSG00000267424	CTD-2265O21.3	0	0	1	0
ENSG00000267426	RP11-552F3.12	3	2	3	0
ENSG00000267429	AC006116.15	0	1	1	1
ENSG00000267430	RP11-635N19.2	8	10	9	10
ENSG00000267436	AC005786.7	4	4	6	4
ENSG00000267437	CTC-454I21.4	0	1	0	0
ENSG00000267439	AC002398.11	1	2	1	0
ENSG00000267449	RP11-264B14.2	0	0	1	0
ENSG00000267452	RP11-1018N14.5	0	1	0	0
ENSG00000267454	ZNF582-AS1	7	7	10	6
ENSG00000267455	RP11-78A19.2	0	0	0	1
ENSG00000267457	RP5-837J1.4	1	2	2	0
ENSG00000267458	CTC-425F1.4	2	0	3	0
ENSG00000267459	AC006116.27	1	1	0	0
ENSG00000267465	AC011525.4	1	1	0	0
ENSG00000267469	AC005944.2	1	0	2	0
ENSG00000267470	ZNF571-AS1	0	3	0	0
ENSG00000267472	LOC440461	1	0	2	1
ENSG00000267474	CTC-548K16.6	3	1	1	1
ENSG00000267475	CTD-2538C1.2	90	75	117	69
ENSG00000267481	CTC-559E9.5	1	2	3	0
ENSG00000267484	CTC-518P12.6	0	0	1	0
ENSG00000267493	CIRBP-AS1	79	55	46	35
ENSG00000267496	FAM215A	1	4	5	4
ENSG00000267497	NFE2L3P1	1	2	0	0
ENSG00000267498	CTB-32O4.2	9	16	23	8
ENSG00000267500	ZNF887P	54	45	50	39
ENSG00000267504	RP11-845C23.2	43	42	45	26
ENSG00000267508	ZNF285	147	162	218	153
ENSG00000267512	CTC-250I14.3	1	3	1	0
ENSG00000267515	RP11-861E21.3	1	1	2	0
ENSG00000267519	MIR24-2	7	7	10	6
ENSG00000267522	CTD-2621I17.6	0	0	0	1
ENSG00000267523	CTD-2537I9.12	6	5	6	8
ENSG00000267526	RP11-178C3.6	2	9	8	2
ENSG00000267530	AC006273.5	1	0	0	0
ENSG00000267532	MIR497HG	165	133	169	105
ENSG00000267533	RP11-815J4.7	3	0	1	2
ENSG00000267534	S1PR2	95	67	79	49
ENSG00000267541	MTCO2P2	1	1	0	0
ENSG00000267543	RP11-666A8.7	0	1	0	0
ENSG00000267544	AC007229.3	2	4	6	1
ENSG00000267545	AC005779.2	0	2	0	0
ENSG00000267546	RP11-666A8.8	12	8	12	8
ENSG00000267547	RP11-686D22.4	0	1	0	0
ENSG00000267549	AC006116.17	16	23	38	27
ENSG00000267561	RP5-1052I5.2	2	1	1	0
ENSG00000267563	CTC-503J8.4	0	0	2	0
ENSG00000267571	AC104532.4	3	0	1	1
ENSG00000267573	KRT8P5	0	0	1	0
ENSG00000267575	CTC-459F4.3	383	312	400	298
ENSG00000267576	CTC-510F12.6	0	0	2	0
ENSG00000267581	CTC-559E9.4	2	0	1	0
ENSG00000267583	RP11-322E11.5	0	1	1	0
ENSG00000267586	LINC00907	3	6	4	1
ENSG00000267587	RP11-687F6.4	10	12	3	3
ENSG00000267595	RP11-242D8.2	2	1	6	1
ENSG00000267598	CTC-250I14.6	3	1	6	0
ENSG00000267601	RP11-323N12.5	1	0	0	1
ENSG00000267605	CTD-3220F14.1	13	23	16	7
ENSG00000267606	AC006116.21	4	1	10	5
ENSG00000267607	CTD-2369P2.8	37	29	35	17
ENSG00000267618	RAD51L3-RFFL	0	0	0	1
ENSG00000267623	AC022153.1	0	2	0	0
ENSG00000267626	AC002115.9	0	1	0	1
ENSG00000267627	RP11-905K4.1	0	1	0	0
ENSG00000267629	AC138430.4	0	0	1	0
ENSG00000267630	AC005758.1	0	2	0	0
ENSG00000267632	RP11-400F19.18	12	14	4	5
ENSG00000267633	CTB-5E10.3	1	0	2	2
ENSG00000267637	RP11-619I22.1	0	0	0	1
ENSG00000267638	RP11-546M21.6	0	1	0	0
ENSG00000267640	CTD-2554C21.2	3	1	1	0
ENSG00000267642	RP11-258B16.1	0	1	0	1
ENSG00000267643	RP11-64C12.4	2	0	0	0
ENSG00000267649	CTD-2587H24.10	17	5	6	6
ENSG00000267651	RP11-95O2.1	0	3	1	1
ENSG00000267655	CTD-2286N8.2	3	5	2	4
ENSG00000267658	RP11-358B23.1	0	1	2	2
ENSG00000267662	AC007796.1	1	2	1	0
ENSG00000267666	AC004156.3	51	41	35	20
ENSG00000267672	CTD-2293H3.1	4	3	3	1
ENSG00000267673	FDX2	8	6	10	7
ENSG00000267675	RP11-1151B14.2	3	1	1	0
ENSG00000267676	THA1P	5	4	1	4
ENSG00000267677	RP11-27G24.1	4	7	4	2
ENSG00000267680	ZNF224	206	168	246	172
ENSG00000267681	CTD-3199J23.6	7	3	1	2
ENSG00000267682	CTD-3220F14.2	16	18	7	9
ENSG00000267688	AC005262.2	0	1	0	0
ENSG00000267692	TAF9P3	1	2	3	1
ENSG00000267696	ERVK-28	8	3	4	1
ENSG00000267698	AC002116.7	34	19	41	25
ENSG00000267699	RP11-729L2.2	1	0	0	0
ENSG00000267702	RP11-53B2.2	3	1	2	0
ENSG00000267704	FRG2LP	0	1	0	0
ENSG00000267707	RP11-95O2.5	0	1	2	0
ENSG00000267710	AC006116.20	0	0	1	0
ENSG00000267722	RP11-815J4.1	5	7	5	4
ENSG00000267724	RP11-49K24.8	2	1	1	0
ENSG00000267727	CTD-2540B15.7	2	2	7	3
ENSG00000267729	AC010761.14	7	7	2	1
ENSG00000267731	RP11-147L13.8	0	0	1	2
ENSG00000267733	RP11-64C12.3	12	13	14	9
ENSG00000267735	CTD-2265O21.7	7	5	4	1
ENSG00000267736	HMGB2P1	1	0	0	0
ENSG00000267742	FAM60CP	3	7	10	2
ENSG00000267747	RP11-392O1.4	0	3	2	0
ENSG00000267748	CTB-102L5.4	3	1	3	0
ENSG00000267750	RUNDC3A-AS1	143	135	140	96
ENSG00000267751	AC009005.2	278	226	328	282
ENSG00000267755	AC004623.2	0	0	1	0
ENSG00000267757	EML2-AS1	4	3	0	1
ENSG00000267765	CTD-3193K9.3	0	1	2	0
ENSG00000267767	CTC-523E23.4	14	15	8	8
ENSG00000267769	CTB-50L17.9	11	7	5	3
ENSG00000267776	AC006116.24	1	0	0	0
ENSG00000267778	AC004221.2	4	2	2	3
ENSG00000267781	SLC25A36P1	0	0	0	1
ENSG00000267783	CTB-55O6.10	8	3	11	4
ENSG00000267784	RP11-171I2.1	0	2	0	0
ENSG00000267786	AF038458.3	2	0	0	0
ENSG00000267787	RP11-35G9.5	10	5	7	9
ENSG00000267791	CTD-2659N19.2	0	1	0	0
ENSG00000267795	SMIM22	17	19	26	21
ENSG00000267796	LIN37	66	45	70	56
ENSG00000267799	MAN1A2P1	0	0	0	1
ENSG00000267801	RP11-552F3.9	7	2	8	5
ENSG00000267808	AC018755.17	0	5	1	0
ENSG00000267809	NDUFV2P1	33	37	49	40
ENSG00000267811	RP11-727F15.11	24	17	24	20
ENSG00000267812	FKSG68	3	1	5	4
ENSG00000267815	CTB-191K22.5	0	0	0	1
ENSG00000267834	RP11-167N5.5	5	1	3	4
ENSG00000267838	AC008746.12	14	17	6	13
ENSG00000267852	CTB-133G6.2	1	4	1	4
ENSG00000267855	NDUFA7	19	24	23	19
ENSG00000267858	MZF1-AS1	87	78	77	43
ENSG00000267868	RP11-120K24.3	79	63	64	48
ENSG00000267871	CTC-444N24.6	15	8	12	13
ENSG00000267874	CTD-2527I21.9	1	0	0	0
ENSG00000267882	RP4-569M23.5	4	2	10	4
ENSG00000267886	CTD-2291D10.4	36	35	39	31
ENSG00000267889	AC079354.2	2	0	1	0
ENSG00000267890	CTD-2126E3.4	1	1	0	0
ENSG00000267892	CTD-2540F13.2	1	1	1	0
ENSG00000267898	CTD-2639E6.9	0	0	0	1
ENSG00000267904	CTC-429P9.5	35	18	34	17
ENSG00000267905	CTD-2616J11.16	6	7	3	5
ENSG00000267906	AC073333.1	27	25	20	17
ENSG00000267908	ZSCAN5D	0	0	0	1
ENSG00000267909	CCDC177	27	30	23	20
ENSG00000267913	AP001055.1	0	1	0	0
ENSG00000267927	CTD-2525I3.2	0	0	1	0
ENSG00000267934	CTB-176F20.3	1	0	2	0
ENSG00000267939	CTD-2325M2.1	21	12	16	9
ENSG00000267940	RP11-290F24.6	11	12	17	5
ENSG00000267943	CTD-2620I22.3	1	0	0	0
ENSG00000267954	AP000349.1	1	1	1	0
ENSG00000267968	AC011523.2	15	14	19	10
ENSG00000267980	AC007292.6	6	2	8	6
ENSG00000267981	AP003041.2	2	4	4	2
ENSG00000267984	CTD-2616J11.9	3	4	3	2
ENSG00000268000	hsa-mir-150	1	1	1	0
ENSG00000268001	CARD8-AS1	9	14	10	8
ENSG00000268006	PTOV1-AS1	264	202	194	161
ENSG00000268012	AC016559.1	4	1	1	1
ENSG00000268030	AC005253.2	2	0	1	0
ENSG00000268034	AC005795.1	1	0	0	0
ENSG00000268036	AC007228.8	0	0	1	0
ENSG00000268047	AC018766.6	1	2	2	0
ENSG00000268049	CTD-2619J13.9	18	28	28	22
ENSG00000268050	RP11-247A12.8	0	5	3	3
ENSG00000268051	CTC-244M17.1	2	2	1	1
ENSG00000268055	AC067969.2	1	0	0	1
ENSG00000268059	AL441883.1	11	6	13	5
ENSG00000268061	NAPA-AS1	31	27	40	44
ENSG00000268066	FMR1-AS1	7	5	4	4
ENSG00000268069	RP5-1057I20.4	20	8	9	2
ENSG00000268080	RP11-388K12.3	8	10	2	8
ENSG00000268081	RP11-678G14.2	4	2	3	1
ENSG00000268083	AC104534.3	0	1	0	0
ENSG00000268088	AC093063.2	0	1	0	0
ENSG00000268095	ZNF649-AS1	0	0	1	0
ENSG00000268100	ZNF725P	1	0	0	0
ENSG00000268101	CYP2G2P	0	1	0	0
