id	sym	Control_1	Control_2	preS_1	preS_2
ENSG00000264146	na	0	0	1	0
ENSG00000264148	na	2	1	0	0
ENSG00000264149	na	1	0	0	0
ENSG00000264150	na	0	0	0	1
ENSG00000264158	MIR4670	1	0	0	0
ENSG00000264159	na	0	0	0	1
ENSG00000264160	MIR4762	1	0	0	0
ENSG00000264164	na	1	0	0	0
ENSG00000264173	MIR3175	1	2	0	0
ENSG00000264175	MIR3189	0	1	0	0
ENSG00000264176	MAGOH2P	3	3	4	0
ENSG00000264181	na	0	1	0	0
ENSG00000264186	SNRPCP4	4	0	1	0
ENSG00000264187	na	1	0	0	2
ENSG00000264188	na	2	1	2	2
ENSG00000264194	na	2	0	0	1
ENSG00000264196	na	4	6	3	1
ENSG00000264201	MIR4701	1	2	2	2
ENSG00000264203	na	1	0	1	0
ENSG00000264204	AGAP7P	3	1	0	1
ENSG00000264207	na	5	3	9	7
ENSG00000264213	na	0	0	0	1
ENSG00000264225	na	0	5	0	1
ENSG00000264235	na	2	7	2	0
ENSG00000264236	na	1	0	0	0
ENSG00000264237	na	4	3	2	0
ENSG00000264243	na	0	0	0	2
ENSG00000264247	LINC00909	147	154	124	100
ENSG00000264255	na	1	1	0	0
ENSG00000264266	MIR4322	0	0	1	1
ENSG00000264268	MIR4767	0	0	2	1
ENSG00000264269	na	0	0	1	0
ENSG00000264270	na	2	5	3	3
ENSG00000264271	RN7SL488P	0	0	0	1
ENSG00000264273	na	2	1	0	0
ENSG00000264275	RN7SL753P	1	1	0	1
ENSG00000264276	na	0	2	1	1
ENSG00000264278	na	15	13	6	4
ENSG00000264279	MIR4786	5	5	3	4
ENSG00000264281	na	0	0	0	1
ENSG00000264284	na	1	0	1	0
ENSG00000264288	na	1	0	0	0
ENSG00000264290	na	3	1	0	3
ENSG00000264292	MIR2467	1	1	0	0
ENSG00000264296	na	1	0	0	1
ENSG00000264298	na	2	0	1	1
ENSG00000264301	LINC01444	1	1	2	9
ENSG00000264304	na	9	2	3	4
ENSG00000264308	na	0	0	0	1
ENSG00000264309	MIR4694	3	1	2	0
ENSG00000264312	na	1	0	0	0
ENSG00000264313	RN7SL644P	0	1	0	0
ENSG00000264314	MIR548AT	0	0	1	0
ENSG00000264317	RN7SL154P	1	0	0	0
ENSG00000264318	na	0	0	0	1
ENSG00000264324	na	1	0	1	0
ENSG00000264343	na	541	685	655	439
ENSG00000264345	na	0	0	2	3
ENSG00000264347	na	0	1	2	3
ENSG00000264349	MIR4258	7	3	2	5
ENSG00000264352	RN7SL602P	2	1	0	0
ENSG00000264354	MIR3134	0	1	3	0
ENSG00000264357	MIR4648	0	0	0	1
ENSG00000264358	MIR3122	0	0	1	1
ENSG00000264364	DYNLL2	2393	2615	2301	1965
ENSG00000264365	na	1	7	2	2
ENSG00000264370	MIR3125	1	1	1	1
ENSG00000264374	na	2	0	0	0
ENSG00000264379	na	2	1	8	1
ENSG00000264380	na	1	0	0	0
ENSG00000264384	RN7SL431P	7	5	8	1
ENSG00000264386	MIR4513	0	4	1	1
ENSG00000264395	MIR3193	0	1	0	0
ENSG00000264408	MIR4470	1	1	0	0
ENSG00000264419	MIR548AC	1	0	1	0
ENSG00000264421	na	1	0	1	0
ENSG00000264423	RN7SL718P	0	1	0	0
ENSG00000264425	MIR4653	6	7	2	3
ENSG00000264434	na	0	1	2	0
ENSG00000264442	na	0	2	1	3
ENSG00000264444	SDHCP1	1	0	0	0
ENSG00000264448	na	2	0	1	2
ENSG00000264451	na	1	0	1	0
ENSG00000264453	na	0	1	2	1
ENSG00000264454	na	1	0	0	0
ENSG00000264456	na	16	12	7	11
ENSG00000264458	na	0	0	1	0
ENSG00000264461	na	1	1	2	1
ENSG00000264462	MIR3648-2	11	18	14	4
ENSG00000264472	na	0	3	3	1
ENSG00000264475	na	0	0	1	0
ENSG00000264483	MIR5008	0	0	1	0
ENSG00000264490	na	0	0	1	2
ENSG00000264496	na	0	3	0	1
ENSG00000264508	na	3	4	3	2
ENSG00000264513	na	6	3	4	4
ENSG00000264520	na	3	4	4	0
ENSG00000264522	OTUD7B	918	920	1084	799
ENSG00000264529	na	2	0	0	0
ENSG00000264535	na	0	0	0	1
ENSG00000264536	MIR5706	0	1	0	0
ENSG00000264538	SUZ12P1	138	132	99	81
ENSG00000264539	MIR548AR	1	0	0	0
ENSG00000264540	RN7SL405P	0	2	2	3
ENSG00000264544	na	0	1	0	0
ENSG00000264546	na	7	1	4	4
ENSG00000264548	na	5	7	4	5
ENSG00000264553	MIR4257	1	0	1	0
ENSG00000264563	MIR4633	1	0	0	0
ENSG00000264569	na	1	2	2	0
ENSG00000264572	MIR4296	1	1	1	0
ENSG00000264573	RN7SL15P	1	1	0	1
ENSG00000264575	LINC00526	17	14	14	6
ENSG00000264577	na	96	74	90	76
ENSG00000264583	MIR4487	1	0	0	0
ENSG00000264584	na	5	7	1	2
ENSG00000264590	na	0	0	0	1
ENSG00000264596	na	5	1	1	0
ENSG00000264607	MIR3173	0	1	1	0
ENSG00000264608	na	7	8	2	6
ENSG00000264610	MIR4685	1	0	0	1
ENSG00000264614	MIR5588	1	0	0	0
ENSG00000264616	MIR4755	0	1	0	0
ENSG00000264620	na	1	0	1	0
ENSG00000264625	na	0	0	1	0
ENSG00000264627	na	1	0	0	0
ENSG00000264630	PRKCA-AS1	17	13	5	7
ENSG00000264635	na	4	7	1	8
ENSG00000264641	na	2	0	0	0
ENSG00000264653	MIR5194	0	0	1	0
ENSG00000264655	na	0	1	0	0
ENSG00000264663	KRT8P34	0	0	1	0
ENSG00000264666	na	0	2	1	0
ENSG00000264668	na	0	1	0	1
ENSG00000264673	na	0	0	1	0
ENSG00000264676	RN7SL204P	0	2	0	0
ENSG00000264677	na	1	0	1	0
ENSG00000264678	MIR3140	3	0	2	0
ENSG00000264691	na	1	0	1	0
ENSG00000264699	na	2	2	4	4
ENSG00000264700	na	0	0	0	1
ENSG00000264705	na	1	1	0	0
ENSG00000264714	na	2	0	0	0
ENSG00000264716	na	2	1	0	0
ENSG00000264720	na	6	5	4	4
ENSG00000264724	na	0	0	0	1
ENSG00000264730	na	0	0	1	2
ENSG00000264733	MIR4718	1	0	0	1
ENSG00000264741	MIR4505	1	0	0	2
ENSG00000264743	DPRXP4	4	5	3	2
ENSG00000264745	TTC39C-AS1	6	2	2	2
ENSG00000264754	na	0	0	1	1
ENSG00000264756	na	2	1	2	0
ENSG00000264758	na	0	1	0	1
ENSG00000264763	MIR4295	1	0	1	0
ENSG00000264769	na	17	17	14	15
ENSG00000264772	na	9	1	2	3
ENSG00000264796	MIR5009	1	1	0	0
ENSG00000264798	na	2	0	1	1
ENSG00000264801	ERVFRD-3	1	0	3	1
ENSG00000264802	MIR5191	1	6	3	1
ENSG00000264808	na	2	2	4	0
ENSG00000264812	na	2	1	2	1
ENSG00000264813	na	0	0	1	0
ENSG00000264814	MIR1273C	3	0	1	0
ENSG00000264829	na	4	5	2	4
ENSG00000264835	na	1	1	1	1
ENSG00000264843	na	0	2	0	1
ENSG00000264853	na	4	12	7	8
ENSG00000264856	na	1	1	1	0
ENSG00000264860	na	0	1	2	1
ENSG00000264864	MIR3613	0	0	1	0
ENSG00000264876	na	3	1	5	2
ENSG00000264877	na	0	1	0	0
ENSG00000264878	na	1	1	0	0
ENSG00000264881	MIR1273D	0	0	1	0
ENSG00000264882	na	1	0	1	1
ENSG00000264885	na	22	41	29	22
ENSG00000264895	na	6	4	8	2
ENSG00000264898	na	0	0	0	1
ENSG00000264908	na	0	1	0	0
ENSG00000264910	RN7SL525P	0	3	0	0
ENSG00000264911	na	0	1	0	0
ENSG00000264914	na	4	4	0	3
ENSG00000264918	na	8	2	10	7
ENSG00000264920	na	23	22	33	18
ENSG00000264924	na	1	2	2	4
ENSG00000264929	na	0	1	1	0
ENSG00000264931	MIR3138	3	0	2	1
ENSG00000264932	na	2	2	0	0
ENSG00000264933	RN7SL190P	0	0	1	0
ENSG00000264934	MIR4265	1	1	0	0
ENSG00000264937	na	6	6	7	2
ENSG00000264943	SH3GL1P2	7	9	4	8
ENSG00000264947	MIR3181	0	0	1	1
ENSG00000264958	ALOX12P1	1	0	0	1
ENSG00000264961	MIR4730	3	2	0	2
ENSG00000264963	RN7SL440P	0	0	1	0
ENSG00000264964	na	5	17	7	3
ENSG00000264966	MIR5094	1	1	2	0
ENSG00000264978	RN7SL630P	2	0	1	0
ENSG00000264989	na	0	1	0	0
ENSG00000264991	na	1	4	2	2
ENSG00000264994	SNORD92	0	0	0	2
ENSG00000264999	MIR5089	1	0	0	0
ENSG00000265010	na	0	3	2	4
ENSG00000265015	na	0	1	0	0
ENSG00000265018	CTGLF12P	11	14	6	3
ENSG00000265032	na	5	2	0	2
ENSG00000265033	RN7SL262P	2	0	0	2
ENSG00000265042	na	0	0	1	0
ENSG00000265043	na	1	0	0	1
ENSG00000265049	na	0	1	0	1
ENSG00000265052	RN7SL622P	0	0	1	0
ENSG00000265055	na	4	4	1	1
ENSG00000265056	MIR548S	0	1	1	0
ENSG00000265058	na	0	0	1	1
ENSG00000265062	na	1	2	0	2
ENSG00000265069	na	0	1	0	0
ENSG00000265081	na	2	0	1	0
ENSG00000265082	na	1	0	1	0
ENSG00000265083	MIR3691	1	1	0	0
ENSG00000265089	MIR4655	0	1	1	0
ENSG00000265092	MIR4484	0	1	1	1
ENSG00000265093	RN7SL246P	6	0	0	0
ENSG00000265096	C1QTNF1-AS1	0	1	0	3
ENSG00000265100	na	3	5	3	2
ENSG00000265102	MIR3942	1	0	1	2
ENSG00000265106	na	0	1	0	0
ENSG00000265107	GJA5	49	79	54	47
ENSG00000265110	MIR4731	0	1	0	0
ENSG00000265112	MIR3153	2	5	6	4
ENSG00000265113	na	0	2	0	0
ENSG00000265118	na	1	1	1	0
ENSG00000265121	na	0	1	0	0
ENSG00000265123	RN7SL200P	1	1	0	0
ENSG00000265128	na	0	0	0	1
ENSG00000265129	na	1	0	0	0
ENSG00000265135	MIR5687	1	0	0	0
ENSG00000265136	na	4	8	9	8
ENSG00000265137	na	2	4	4	1
ENSG00000265142	MIR133A1HG	6	9	1	6
ENSG00000265143	na	2	2	1	1
ENSG00000265144	MIR548AM	0	0	0	1
ENSG00000265145	SNORD53	0	1	0	0
ENSG00000265148	BZRAP1-AS1	7	6	3	6
ENSG00000265149	na	1	0	0	0
ENSG00000265150	na	3368	4443	4932	3075
ENSG00000265154	MIR151B	0	0	0	1
ENSG00000265158	LRRC37A7P	1	2	1	0
ENSG00000265160	MIR5003	1	0	0	0
ENSG00000265185	SNORD3B-1	3	1	3	0
ENSG00000265190	ANXA8	0	1	0	0
ENSG00000265191	na	0	1	0	0
ENSG00000265194	na	29	34	29	23
ENSG00000265195	MIR4312	1	1	1	0
ENSG00000265201	MIR4677	0	1	2	2
ENSG00000265204	na	5	2	1	1
ENSG00000265205	na	18	22	12	16
ENSG00000265215	MIR4269	1	0	0	0
ENSG00000265216	na	1	0	1	0
ENSG00000265218	na	24	16	7	7
ENSG00000265222	na	1	0	0	0
ENSG00000265230	na	0	0	0	1
ENSG00000265237	MIR3142	1	0	0	0
ENSG00000265240	na	0	1	1	0
ENSG00000265241	RBM8A	1821	1565	1523	1368
ENSG00000265246	na	0	0	1	0
ENSG00000265250	na	0	0	1	0
ENSG00000265252	MIR3132	0	2	0	0
ENSG00000265259	na	1	0	0	1
ENSG00000265261	na	2	4	4	1
ENSG00000265262	TRMT112P3	1	0	0	0
ENSG00000265272	RN7SL693P	0	0	0	1
ENSG00000265273	PGDP1	9	6	3	2
ENSG00000265282	na	1	0	1	1
ENSG00000265289	na	0	0	1	0
ENSG00000265293	ARGFXP2	8	6	3	2
ENSG00000265298	na	41	56	32	44
ENSG00000265315	RN7SL199P	0	1	0	1
ENSG00000265317	na	2	0	0	0
ENSG00000265321	MIR4263	3	2	6	2
ENSG00000265324	na	0	0	0	2
ENSG00000265333	MIR3137	0	0	1	1
ENSG00000265334	na	2	1	0	0
ENSG00000265337	na	0	0	1	0
ENSG00000265339	na	0	1	0	0
ENSG00000265341	na	1	1	0	0
ENSG00000265342	na	2	0	1	0
ENSG00000265354	TIMM23	735	822	850	662
ENSG00000265355	MIR3136	0	2	0	0
ENSG00000265369	PCAT18	0	0	0	1
ENSG00000265370	MIR4682	0	0	1	1
ENSG00000265379	na	1	0	1	0
ENSG00000265380	na	0	0	1	1
ENSG00000265382	na	1	0	2	0
ENSG00000265386	RN7SL219P	1	2	1	0
ENSG00000265391	na	1	0	0	0
ENSG00000265393	na	2	9	2	2
ENSG00000265394	na	1	0	0	2
ENSG00000265395	MIR3944	3	0	0	1
ENSG00000265396	MIR3128	0	0	0	1
ENSG00000265399	na	12	9	8	14
ENSG00000265407	MIR4324	1	2	0	1
ENSG00000265408	na	0	1	0	0
ENSG00000265413	na	7	5	4	7
ENSG00000265414	na	1	0	0	2
ENSG00000265415	na	290	317	167	164
ENSG00000265416	na	0	1	0	0
ENSG00000265417	na	0	0	0	1
ENSG00000265418	MIR4261	0	1	0	1
ENSG00000265425	na	2	1	0	0
ENSG00000265429	na	2	1	0	1
ENSG00000265437	na	0	0	0	1
ENSG00000265443	na	2	1	0	1
ENSG00000265451	na	3	5	2	2
ENSG00000265452	MIR3682	3	8	7	7
ENSG00000265458	na	11	8	7	7
ENSG00000265460	na	0	0	0	1
ENSG00000265461	na	0	2	0	1
ENSG00000265462	MIR3680-1	3	3	1	5
ENSG00000265470	MIR548AQ	3	1	1	1
ENSG00000265472	na	3	0	1	2
ENSG00000265474	na	3	5	5	1
ENSG00000265478	na	11	19	8	9
ENSG00000265479	DTX2P1-UPK3BP1-PMS2P11	204	175	136	153
ENSG00000265480	KRT18P55	0	0	0	2
ENSG00000265485	na	0	0	0	1
ENSG00000265489	na	0	1	1	0
ENSG00000265490	na	2	2	5	2
ENSG00000265491	RNF115	1350	1221	1377	964
ENSG00000265494	na	1	1	0	0
ENSG00000265496	na	2	11	6	1
ENSG00000265507	MIR4435-1	2	1	1	0
ENSG00000265511	na	9	14	8	9
ENSG00000265519	na	11	8	5	7
ENSG00000265520	MIR548V	0	0	0	1
ENSG00000265528	na	1	0	0	0
ENSG00000265529	na	0	1	0	0
ENSG00000265533	na	0	1	1	1
ENSG00000265538	MIR4421	0	1	0	0
ENSG00000265539	MIR3164	2	3	2	0
ENSG00000265542	na	3	2	0	1
ENSG00000265555	na	1	2	0	2
ENSG00000265559	RN7SL652P	1	1	1	0
ENSG00000265565	MIR3143	0	1	1	0
ENSG00000265566	RN7SL605P	0	1	0	0
ENSG00000265574	WDR45BP1	0	1	1	0
ENSG00000265577	na	0	0	0	2
ENSG00000265579	na	24	34	29	13
ENSG00000265590	na	0	1	1	1
ENSG00000265592	RN7SL92P	0	1	0	0
ENSG00000265597	na	0	0	1	0
ENSG00000265600	na	1	1	0	0
ENSG00000265601	na	0	0	1	0
ENSG00000265603	na	0	1	0	0
ENSG00000265613	na	0	0	1	0
ENSG00000265624	na	0	0	1	2
ENSG00000265625	na	2	3	0	1
ENSG00000265636	na	0	0	0	1
ENSG00000265638	na	2	1	0	0
ENSG00000265639	na	0	0	1	0
ENSG00000265641	MIR3929	0	1	0	0
ENSG00000265642	na	0	1	0	0
ENSG00000265643	na	0	0	0	1
ENSG00000265645	na	0	0	1	0
ENSG00000265648	RN7SL279P	0	0	1	3
ENSG00000265650	na	3	0	0	0
ENSG00000265654	na	1	3	0	0
ENSG00000265656	na	5	3	1	1
ENSG00000265660	MIR4664	1	1	0	0
ENSG00000265661	na	2	4	0	1
ENSG00000265666	RARA-AS1	9	7	5	6
ENSG00000265677	na	1	0	0	0
ENSG00000265678	na	13	13	7	7
ENSG00000265679	na	0	1	0	1
ENSG00000265681	RPL17	530	460	605	522
ENSG00000265683	na	3	1	0	1
ENSG00000265688	MAFG-AS1	71	103	72	70
ENSG00000265690	na	0	1	0	0
ENSG00000265692	na	0	2	0	1
ENSG00000265702	na	0	0	1	0
ENSG00000265706	na	0	0	3	1
ENSG00000265713	na	1	3	4	3
ENSG00000265724	MIR4284	4	4	3	5
ENSG00000265727	RN7SL648P	11	5	9	3
ENSG00000265728	na	0	2	2	2
ENSG00000265735	RN7SL5P	2	0	0	0
ENSG00000265736	na	0	1	0	1
ENSG00000265739	na	1	4	2	1
ENSG00000265745	RN7SL375P	1	2	0	1
ENSG00000265747	na	0	2	0	0
ENSG00000265749	na	26	19	20	12
ENSG00000265750	na	2	5	5	5
ENSG00000265753	RN7SL444P	1	1	1	3
ENSG00000265763	ZNF488	19	23	5	5
ENSG00000265766	CXADRP3	0	0	0	1
ENSG00000265778	na	17	34	21	15
ENSG00000265791	na	3	3	0	2
ENSG00000265798	na	0	0	1	1
ENSG00000265799	na	0	1	1	1
ENSG00000265800	na	10	8	6	9
ENSG00000265802	RN7SL49P	2	3	2	2
ENSG00000265806	MIR4292	16	13	4	15
ENSG00000265813	RN7SL300P	0	1	0	0
ENSG00000265814	RN7SL376P	1	0	0	0
ENSG00000265817	FSBP	9	1	1	2
ENSG00000265820	MIR3177	6	1	1	0
ENSG00000265821	na	1	1	0	0
ENSG00000265828	MIR3939	3	1	1	2
ENSG00000265842	na	1	0	0	0
ENSG00000265845	na	5	6	0	5
ENSG00000265860	na	0	0	1	2
ENSG00000265867	MIR4516	3	7	2	2
ENSG00000265871	MIR3174	1	0	1	1
ENSG00000265874	MIR4489	1	0	0	1
ENSG00000265879	MIR4748	1	0	0	0
ENSG00000265891	na	0	1	0	0
ENSG00000265902	MIR4696	0	0	1	0
ENSG00000265904	na	0	0	0	1
ENSG00000265907	na	3	6	4	2
ENSG00000265908	na	7	2	3	1
ENSG00000265912	na	6	3	2	5
ENSG00000265917	MIR3685	0	3	2	2
ENSG00000265919	MIR4280	0	0	1	0
ENSG00000265931	na	1	0	0	0
ENSG00000265932	MIR3146	0	0	0	1
ENSG00000265936	na	0	0	4	2
ENSG00000265939	UBE2CP2	1	5	0	2
ENSG00000265942	RN7SL577P	1	0	0	0
ENSG00000265943	na	5	2	1	2
ENSG00000265945	na	1	0	3	2
ENSG00000265954	MIR4749	0	0	0	1
ENSG00000265962	GACAT2	5	3	3	0
ENSG00000265965	MIR4266	0	1	0	0
ENSG00000265971	na	1	0	0	0
ENSG00000265972	TXNIP	2008	1795	2403	1802
ENSG00000265976	MIR4725	1	1	2	0
ENSG00000265978	na	0	0	1	0
ENSG00000265979	na	1	0	0	0
ENSG00000265981	MIR544B	2	1	1	0
ENSG00000265982	na	2	3	5	0
ENSG00000265986	MIR4735	0	0	0	1
ENSG00000265992	ESRG	16	9	18	11
ENSG00000265996	MIR3671	0	0	0	1
ENSG00000266001	na	0	1	0	0
ENSG00000266013	na	1	5	1	1
ENSG00000266017	MIR4477B	9	12	6	9
ENSG00000266032	na	6	5	2	3
ENSG00000266037	na	58	54	278	105
ENSG00000266038	MIR4659A	1	3	1	5
ENSG00000266041	MIR4690	0	0	1	0
ENSG00000266043	MIR3649	18	17	7	10
ENSG00000266047	na	0	1	0	0
ENSG00000266049	na	1	1	2	1
ENSG00000266050	na	0	0	1	0
ENSG00000266053	NDUFV2-AS1	15	17	23	18
ENSG00000266063	MIR4771-2	0	0	1	0
ENSG00000266066	POLRMTP1	25	27	34	38
ENSG00000266072	MIR5693	0	3	0	1
ENSG00000266074	BAHCC1	562	562	274	311
ENSG00000266075	RN7SL574P	3	2	2	0
ENSG00000266079	SNORA59B	0	3	3	0
ENSG00000266088	na	6	5	10	2
ENSG00000266094	RASSF5	49	67	23	32
ENSG00000266098	na	4	2	4	3
ENSG00000266100	na	0	1	0	0
ENSG00000266102	na	3	3	5	5
ENSG00000266104	MIR4326	1	3	1	3
ENSG00000266109	MIR4440	0	2	1	0
ENSG00000266111	na	2	0	1	0
ENSG00000266120	na	2	2	0	0
ENSG00000266122	na	0	1	0	0
ENSG00000266123	na	2	0	0	0
ENSG00000266124	MIR5587	7	8	3	13
ENSG00000266126	na	0	4	4	3
ENSG00000266127	ZNF415P1	0	4	2	1
ENSG00000266133	MIR4759	0	0	0	1
ENSG00000266138	na	0	4	1	1
ENSG00000266139	MIR4435-2	3	2	2	0
ENSG00000266141	na	2	0	0	0
ENSG00000266143	na	1	3	0	0
ENSG00000266145	RHOT1P1	0	0	0	1
ENSG00000266149	na	4	0	1	1
ENSG00000266155	na	3	0	2	0
ENSG00000266160	RN7SL612P	0	1	1	0
ENSG00000266164	na	2	1	0	0
ENSG00000266171	na	9	11	3	7
ENSG00000266173	STRADA	128	154	123	110
ENSG00000266174	MIR4666A	1	0	0	0
ENSG00000266189	MIR3186	0	3	0	1
ENSG00000266203	MIR5585	0	1	0	0
ENSG00000266206	MIR3926-1	0	1	0	0
ENSG00000266208	na	47	60	75	47
ENSG00000266215	MIR3167	2	2	1	0
ENSG00000266218	na	0	1	0	0
ENSG00000266228	MIR3611	1	0	0	0
ENSG00000266232	MIR3178	1	5	0	0
ENSG00000266235	MIR3176	16	19	9	17
ENSG00000266236	NARF-IT1	6	7	6	5
ENSG00000266237	na	1	1	0	0
ENSG00000266245	MIR4644	1	1	0	0
ENSG00000266252	na	0	0	0	1
ENSG00000266256	LINC00683	3	3	5	2
ENSG00000266258	na	8	14	9	6
ENSG00000266261	na	1	2	1	1
ENSG00000266265	KLF14	3	3	2	8
ENSG00000266274	RN7SL138P	0	0	0	1
ENSG00000266278	na	1	2	3	3
ENSG00000266282	UBL5P2	1	1	4	3
ENSG00000266289	na	3	1	5	0
ENSG00000266290	na	0	1	0	0
ENSG00000266294	na	0	0	1	0
ENSG00000266302	na	0	0	1	0
ENSG00000266304	na	1	3	2	1
ENSG00000266306	na	1	6	5	4
ENSG00000266307	MIR5093	2	1	1	1
ENSG00000266308	RN7SL510P	0	0	1	0
ENSG00000266313	na	2	0	1	0
ENSG00000266315	MIR4668	0	1	0	0
ENSG00000266323	na	5	1	0	2
ENSG00000266338	NBPF15	420	439	436	354
ENSG00000266340	na	30	33	32	20
ENSG00000266343	na	0	1	0	0
ENSG00000266345	na	2	4	1	0
ENSG00000266346	na	0	0	0	1
ENSG00000266347	na	1	3	10	4
ENSG00000266352	na	5	2	4	4
ENSG00000266355	na	1	0	0	0
ENSG00000266365	na	0	0	2	0
ENSG00000266370	MIR3657	2	1	3	0
ENSG00000266371	na	5	7	2	5
ENSG00000266378	na	2	0	0	0
ENSG00000266382	MIR5703	0	0	0	1
ENSG00000266385	na	0	1	0	1
ENSG00000266392	MIR4740	3	2	1	1
ENSG00000266397	na	7	0	3	3
ENSG00000266401	na	1	2	1	1
ENSG00000266402	SNHG25	14	15	19	13
ENSG00000266405	CBX3P2	2	1	2	3
ENSG00000266411	na	0	0	1	2
ENSG00000266412	NCOA4	4311	5386	5286	4379
ENSG00000266415	MIR4636	1	0	0	0
ENSG00000266420	RN7SL118P	8	2	4	2
ENSG00000266428	na	2	4	3	3
ENSG00000266441	na	1	0	0	0
ENSG00000266445	na	5	5	2	2
ENSG00000266446	na	2	1	1	0
ENSG00000266447	na	1	2	1	2
ENSG00000266456	na	7	10	1	0
ENSG00000266457	na	1	0	1	0
ENSG00000266466	na	1	0	0	1
ENSG00000266467	RN7SL220P	6	4	4	3
ENSG00000266469	na	224	308	238	221
ENSG00000266472	MRPS21	725	608	846	656
ENSG00000266473	na	2	1	1	1
ENSG00000266475	na	1	1	0	0
ENSG00000266490	na	8	8	9	7
ENSG00000266491	na	0	0	0	1
ENSG00000266495	na	1	0	0	0
ENSG00000266497	na	1	0	0	0
ENSG00000266498	na	1	3	4	2
ENSG00000266499	na	0	0	0	2
ENSG00000266501	na	0	1	0	0
ENSG00000266503	RN7SL162P	1	0	0	0
ENSG00000266507	MIR4479	0	1	1	0
ENSG00000266518	MIR4268	1	0	0	0
ENSG00000266522	na	1	1	1	0
ENSG00000266531	MIR4706	1	1	0	0
ENSG00000266533	MIR3619	8	3	0	1
ENSG00000266537	SPDYE22P	3	2	3	2
ENSG00000266538	na	7	14	5	6
ENSG00000266539	na	0	1	0	0
ENSG00000266541	na	1	2	1	0
ENSG00000266551	na	1	2	0	0
ENSG00000266554	LINC01443	1	1	0	1
ENSG00000266555	MIR3145	2	3	0	0
ENSG00000266556	na	0	0	1	0
ENSG00000266573	na	0	0	3	0
ENSG00000266579	na	6	1	6	1
ENSG00000266580	MIR4254	1	0	0	0
ENSG00000266589	MIR4512	2	0	1	0
ENSG00000266591	na	0	1	1	0
ENSG00000266594	MIR4766	3	1	0	0
ENSG00000266598	na	1	1	1	0
ENSG00000266599	na	0	0	0	1
ENSG00000266601	na	5	6	3	2
ENSG00000266613	RFWD2P1	0	1	1	0
ENSG00000266618	MIR4742	0	2	0	0
ENSG00000266619	MIR4642	1	0	2	0
ENSG00000266621	na	0	3	1	4
ENSG00000266627	RN7SL202P	1	2	0	0
ENSG00000266640	MIR4754	2	0	1	2
ENSG00000266642	na	1	2	2	0
ENSG00000266643	MIR3677	2	1	2	2
ENSG00000266644	na	10	5	3	11
ENSG00000266648	SETP3	2	0	1	0
ENSG00000266649	MIR3126	0	1	0	0
ENSG00000266651	na	34	21	25	18
ENSG00000266654	na	2	2	1	1
ENSG00000266668	MIR5692C2	0	1	0	0
ENSG00000266670	na	3	3	1	4
ENSG00000266671	na	0	0	1	0
ENSG00000266673	na	2	0	0	0
ENSG00000266677	na	3	2	3	7
ENSG00000266680	na	7	12	12	7
ENSG00000266684	na	0	1	0	0
ENSG00000266687	na	2	0	0	0
ENSG00000266696	na	0	0	1	4
ENSG00000266701	na	1	0	5	1
ENSG00000266708	na	3	1	2	5
ENSG00000266709	na	19	38	24	24
ENSG00000266712	na	0	1	0	0
ENSG00000266714	MYO15B	16	35	9	20
ENSG00000266717	na	2	4	5	4
ENSG00000266718	na	0	1	0	0
ENSG00000266721	MIR5695	0	3	1	0
ENSG00000266730	na	1	2	0	0
ENSG00000266732	na	0	0	0	1
ENSG00000266733	TBC1D29	2	2	1	1
ENSG00000266744	na	2	5	4	3
ENSG00000266754	RN7SL524P	1	0	1	0
ENSG00000266758	MIR3680-2	0	2	1	0
ENSG00000266767	na	3	1	0	2
ENSG00000266770	RN7SL619P	0	0	0	1
ENSG00000266777	SH3GL1P1	27	31	25	14
ENSG00000266778	na	1	0	1	0
ENSG00000266783	na	8	16	3	6
ENSG00000266792	na	1	1	1	1
ENSG00000266801	na	6	2	2	3
ENSG00000266802	MIR4419A	1	2	2	0
ENSG00000266803	na	1	0	0	0
ENSG00000266805	na	2	3	3	1
ENSG00000266818	na	0	0	0	1
ENSG00000266821	na	2	0	0	0
ENSG00000266824	na	0	0	1	0
ENSG00000266825	na	0	0	1	0
ENSG00000266827	MIR3689E	0	1	0	0
ENSG00000266835	GAPLINC	7	11	59	24
ENSG00000266844	na	4	0	1	3
ENSG00000266850	na	0	1	0	1
ENSG00000266852	MIR4482	122	178	363	262
ENSG00000266859	na	2	0	0	0
ENSG00000266865	na	12	11	7	1
ENSG00000266866	na	0	0	1	0
ENSG00000266876	na	1	2	0	1
ENSG00000266877	na	3	8	4	7
ENSG00000266891	na	0	2	1	1
ENSG00000266896	na	13	21	6	6
ENSG00000266897	na	14	19	8	17
ENSG00000266900	na	6	1	2	1
ENSG00000266901	na	3	1	0	1
ENSG00000266903	na	1	2	0	3
ENSG00000266904	na	8	8	0	5
ENSG00000266907	na	0	0	0	2
ENSG00000266908	na	1	0	0	0
ENSG00000266909	SLC25A6P4	1	1	1	0
ENSG00000266910	na	7	3	4	5
ENSG00000266913	na	0	1	0	1
ENSG00000266916	ZNF793-AS1	3	1	8	7
ENSG00000266918	na	96	86	56	50
ENSG00000266921	na	2	0	2	3
ENSG00000266922	na	0	5	2	1
ENSG00000266933	na	6	6	6	4
ENSG00000266934	na	1	3	4	2
ENSG00000266936	na	5	6	2	2
ENSG00000266941	na	1	3	1	0
