id	sym	Ishi_Dex_1	Ishi_Dex_2	Ishi_DMSO_1	Ishi_DMSO_2
ENSG00000253187	HOXA10-AS	301	298	210	232
ENSG00000253189	na	0	1	0	0
ENSG00000253190	na	0	0	1	0
ENSG00000253194	na	3	0	1	1
ENSG00000253199	na	0	0	1	0
ENSG00000253200	na	24	19	36	28
ENSG00000253203	GUSBP3	4	1	8	11
ENSG00000253204	na	0	0	0	2
ENSG00000253210	na	8	14	5	8
ENSG00000253213	na	4	1	0	1
ENSG00000253214	na	0	0	1	1
ENSG00000253217	na	2	1	1	2
ENSG00000253218	KLF3P1	0	0	2	4
ENSG00000253219	KRT18P41	0	0	2	0
ENSG00000253223	na	1	0	0	1
ENSG00000253250	C8orf88	216	172	154	159
ENSG00000253251	na	65	66	67	54
ENSG00000253266	na	12	4	8	16
ENSG00000253276	CCDC71L	559	473	552	588
ENSG00000253282	na	0	0	1	1
ENSG00000253284	na	7	3	4	6
ENSG00000253293	HOXA10	1128	1016	841	981
ENSG00000253300	na	0	1	0	1
ENSG00000253302	STAU2-AS1	1	0	1	1
ENSG00000253304	TMEM200B	4	3	5	6
ENSG00000253305	PCDHGB6	10	9	8	13
ENSG00000253307	na	8	15	20	16
ENSG00000253308	na	0	1	1	0
ENSG00000253313	C1orf210	425	425	312	440
ENSG00000253320	AZIN1-AS1	33	28	14	23
ENSG00000253326	na	1	0	0	0
ENSG00000253327	RAD21-AS1	10	17	3	14
ENSG00000253330	na	0	0	1	0
ENSG00000253336	na	1	1	0	1
ENSG00000253341	na	10	13	17	6
ENSG00000253347	na	3	0	0	2
ENSG00000253348	na	0	1	0	0
ENSG00000253352	TUG1	4907	4374	4852	4879
ENSG00000253355	na	0	1	0	0
ENSG00000253356	na	0	1	1	0
ENSG00000253361	na	2	2	0	4
ENSG00000253364	na	0	1	0	0
ENSG00000253368	TRNP1	203	169	126	166
ENSG00000253372	na	2	2	0	0
ENSG00000253374	na	2	0	1	2
ENSG00000253376	na	0	0	0	1
ENSG00000253379	na	2	0	3	1
ENSG00000253384	na	2	1	1	0
ENSG00000253389	na	0	0	0	1
ENSG00000253390	na	7	5	2	0
ENSG00000253392	na	10	6	5	8
ENSG00000253395	na	0	6	1	2
ENSG00000253399	na	0	0	1	2
ENSG00000253404	na	4	5	2	7
ENSG00000253408	na	1	1	0	1
ENSG00000253414	na	5	7	3	6
ENSG00000253417	na	1	2	1	0
ENSG00000253426	na	15	17	12	15
ENSG00000253431	SRPK2P	0	0	1	0
ENSG00000253433	na	0	0	2	0
ENSG00000253438	PCAT1	1	0	2	7
ENSG00000253439	CDC42P5	1	0	1	2
ENSG00000253445	na	1	0	0	0
ENSG00000253463	HMGB1P19	1	0	0	2
ENSG00000253475	na	0	0	0	1
ENSG00000253476	na	1	0	0	1
ENSG00000253477	na	10	8	4	15
ENSG00000253485	PCDHGA5	17	16	17	30
ENSG00000253490	na	0	0	1	0
ENSG00000253500	na	3	0	1	0
ENSG00000253505	na	1	0	1	0
ENSG00000253506	NACA2	0	0	0	1
ENSG00000253507	na	2	2	2	1
ENSG00000253508	na	3	5	3	9
ENSG00000253517	XRCC6P4	1	0	1	2
ENSG00000253519	na	0	0	6	1
ENSG00000253524	na	1	0	1	0
ENSG00000253525	na	2	0	0	1
ENSG00000253532	na	1	0	0	0
ENSG00000253537	PCDHGA7	12	11	14	7
ENSG00000253540	FAM86HP	5	6	17	12
ENSG00000253541	SEPT10P1	2	2	0	4
ENSG00000253549	CA3-AS1	14	7	6	9
ENSG00000253550	na	0	1	0	0
ENSG00000253552	HOXA-AS2	3	4	9	6
ENSG00000253553	na	1	0	0	3
ENSG00000253558	na	0	1	1	5
ENSG00000253559	OSGEPL1-AS1	10	1	7	3
ENSG00000253564	na	1	0	0	1
ENSG00000253567	na	0	1	0	0
ENSG00000253582	na	0	3	4	7
ENSG00000253583	na	0	0	1	0
ENSG00000253596	na	0	0	0	1
ENSG00000253598	SLC10A5	59	29	44	54
ENSG00000253600	na	0	2	0	0
ENSG00000253603	na	1	0	1	2
ENSG00000253605	HNRNPA1P38	2	8	3	7
ENSG00000253606	AFG3L2P1	1	2	0	0
ENSG00000253614	na	1	0	0	1
ENSG00000253616	na	1	0	0	0
ENSG00000253618	GRPEL2-AS1	0	0	0	1
ENSG00000253620	na	1	0	0	0
ENSG00000253621	na	0	1	0	2
ENSG00000253623	na	0	0	2	0
ENSG00000253626	EIF5AL1	559	606	431	523
ENSG00000253632	na	0	1	0	0
ENSG00000253636	na	29	19	44	40
ENSG00000253641	na	0	0	1	0
ENSG00000253642	na	1	1	0	3
ENSG00000253645	na	1	0	0	2
ENSG00000253647	na	0	1	0	0
ENSG00000253650	SMARCE1P4	0	1	0	0
ENSG00000253651	SOD1P3	1	0	0	0
ENSG00000253652	na	0	0	1	0
ENSG00000253653	na	1	0	1	0
ENSG00000253661	ZFHX4-AS1	0	0	0	1
ENSG00000253669	na	134	88	103	87
ENSG00000253671	na	2	1	1	1
ENSG00000253676	TAGLN2P1	1	6	3	7
ENSG00000253679	na	0	1	0	0
ENSG00000253683	na	0	0	0	1
ENSG00000253686	LINC01484	0	0	1	0
ENSG00000253692	IGHEP1	1	1	0	0
ENSG00000253696	KBTBD11-OT1	9	7	6	9
ENSG00000253704	na	14	14	15	9
ENSG00000253708	na	2	0	2	2
ENSG00000253710	ALG11	321	196	316	281
ENSG00000253712	na	2	1	1	2
ENSG00000253715	na	0	0	1	0
ENSG00000253716	LINC01604	33	23	25	25
ENSG00000253719	ATXN7L3B	3711	3246	3519	4080
ENSG00000253721	SUMO2P20	1	0	0	0
ENSG00000253729	PRKDC	9371	8019	9430	11457
ENSG00000253730	na	0	1	1	1
ENSG00000253731	PCDHGA6	41	31	42	50
ENSG00000253737	na	0	0	0	1
ENSG00000253738	OTUD6B-AS1	738	638	795	678
ENSG00000253741	na	17	14	8	18
ENSG00000253744	na	0	1	0	1
ENSG00000253755	IGHGP	1	0	0	0
ENSG00000253764	na	0	0	1	1
ENSG00000253766	na	1	0	0	0
ENSG00000253767	PCDHGA8	12	15	20	13
ENSG00000253771	TPTE2P1	2	1	2	0
ENSG00000253773	C8orf37-AS1	4	3	0	2
ENSG00000253785	na	4	4	1	0
ENSG00000253796	na	0	0	0	2
ENSG00000253797	UTP14C	1318	973	1393	1166
ENSG00000253799	LINC01030	0	0	1	0
ENSG00000253806	na	6	0	0	1
ENSG00000253824	na	0	1	0	0
ENSG00000253825	na	1	1	0	0
ENSG00000253829	na	4	0	7	3
ENSG00000253833	na	6	0	1	1
ENSG00000253836	na	0	0	0	1
ENSG00000253837	na	1	0	0	0
ENSG00000253846	PCDHGA10	537	495	470	540
ENSG00000253848	na	4	3	3	3
ENSG00000253858	na	2	2	1	4
ENSG00000253859	na	0	0	1	1
ENSG00000253865	na	0	0	0	4
ENSG00000253868	FER1L6-AS2	0	0	1	0
ENSG00000253873	PCDHGA11	15	20	14	20
ENSG00000253877	LINC01608	2	0	0	0
ENSG00000253878	na	2	4	3	3
ENSG00000253879	na	1	0	0	0
ENSG00000253880	na	1	7	2	2
ENSG00000253882	na	0	1	3	6
ENSG00000253893	FAM85B	14	6	6	12
ENSG00000253898	LINC01419	2	1	0	0
ENSG00000253899	na	4	0	1	2
ENSG00000253901	na	0	0	1	0
ENSG00000253910	PCDHGB2	58	60	65	63
ENSG00000253923	na	0	0	1	2
ENSG00000253925	na	0	0	1	1
ENSG00000253929	CASC21	2	0	0	0
ENSG00000253931	na	1	4	1	1
ENSG00000253932	na	0	0	2	2
ENSG00000253943	KRT18P37	1	4	3	0
ENSG00000253945	na	2	3	4	3
ENSG00000253948	na	8	15	10	8
ENSG00000253953	PCDHGB4	250	250	247	251
ENSG00000253954	HMGN1P38	2	2	1	2
ENSG00000253958	CLDN23	11	7	6	3
ENSG00000253966	na	5	2	0	7
ENSG00000253967	na	0	1	1	0
ENSG00000253968	na	18	5	11	7
ENSG00000253971	CDC42P3	0	1	0	1
ENSG00000253972	na	2	1	0	0
ENSG00000253973	na	1	0	0	0
ENSG00000253978	na	12	13	9	13
ENSG00000253981	ALG1L13P	5	3	0	0
ENSG00000253982	na	123	135	112	142
ENSG00000253983	na	1	1	1	0
ENSG00000253988	na	1	0	1	1
ENSG00000253991	na	5	0	5	0
ENSG00000253995	na	0	0	1	0
ENSG00000253996	na	0	0	0	1
ENSG00000254003	na	0	1	0	3
ENSG00000254004	ZNF260	1270	984	1461	1374
ENSG00000254006	na	0	0	1	2
ENSG00000254010	na	6	8	6	13
ENSG00000254012	na	0	0	1	2
ENSG00000254013	MAP2K1P1	0	0	0	2
ENSG00000254016	ALG1L10P	0	0	1	0
ENSG00000254017	IGHEP2	0	2	0	0
ENSG00000254023	PKMP4	1	0	0	3
ENSG00000254024	na	11	7	2	6
ENSG00000254025	BRIX1P1	0	0	0	1
ENSG00000254027	na	10	4	4	8
ENSG00000254028	na	1	0	0	1
ENSG00000254034	na	0	1	0	1
ENSG00000254042	na	0	0	1	0
ENSG00000254044	na	0	0	1	2
ENSG00000254057	na	2	2	1	3
ENSG00000254061	na	0	0	1	1
ENSG00000254081	LINC01299	0	0	2	3
ENSG00000254087	LYN	669	629	622	673
ENSG00000254093	PINX1	354	308	361	360
ENSG00000254094	na	0	1	1	0
ENSG00000254100	na	0	2	0	0
ENSG00000254101	na	56	46	46	50
ENSG00000254109	RBPMS-AS1	1	0	1	4
ENSG00000254114	HMGN1P28	1	0	0	0
ENSG00000254122	PCDHGB7	33	53	57	52
ENSG00000254138	na	1	0	0	2
ENSG00000254144	na	2	3	0	2
ENSG00000254151	NIPA2P4	0	0	1	0
ENSG00000254152	na	1	0	0	0
ENSG00000254153	na	3	5	5	3
ENSG00000254154	na	2	0	1	2
ENSG00000254162	na	4	4	2	5
ENSG00000254165	na	6	5	7	9
ENSG00000254170	na	4	7	9	12
ENSG00000254180	na	2	2	2	1
ENSG00000254181	SLC25A51P3	0	0	0	1
ENSG00000254186	na	0	0	0	1
ENSG00000254187	na	2	1	1	0
ENSG00000254192	na	0	0	0	2
ENSG00000254194	na	0	0	1	0
ENSG00000254200	RPL7AP33	1	0	1	1
ENSG00000254202	na	1	1	1	0
ENSG00000254206	NPIPB11	8	3	8	3
ENSG00000254207	na	2	0	0	1
ENSG00000254213	na	0	0	0	1
ENSG00000254221	PCDHGB1	87	87	57	66
ENSG00000254224	na	2	1	0	1
ENSG00000254225	na	1	1	0	0
ENSG00000254226	na	0	0	0	1
ENSG00000254230	na	0	0	1	0
ENSG00000254231	na	8	5	5	3
ENSG00000254235	na	0	0	1	0
ENSG00000254244	PAICSP4	0	0	1	2
ENSG00000254245	PCDHGA3	5	17	9	5
ENSG00000254251	na	0	2	1	0
ENSG00000254252	RPL7P20	3	0	1	6
ENSG00000254254	na	10	4	13	6
ENSG00000254258	na	1	4	1	3
ENSG00000254270	ERHP1	2	1	0	1
ENSG00000254271	na	2	3	2	3
ENSG00000254273	na	0	0	1	1
ENSG00000254275	LINC00824	4	2	5	3
ENSG00000254277	na	1	0	1	1
ENSG00000254281	na	2	2	0	0
ENSG00000254285	KRT8P3	26	19	12	23
ENSG00000254286	na	3	3	10	9
ENSG00000254287	na	1	0	1	0
ENSG00000254288	na	0	1	0	0
ENSG00000254290	na	3	3	3	4
ENSG00000254294	IMPDH1P6	1	0	0	1
ENSG00000254297	na	0	0	0	1
ENSG00000254298	na	0	0	1	0
ENSG00000254300	LINC01111	1	1	0	1
ENSG00000254307	na	1	0	0	0
ENSG00000254331	CKS1BP7	1	3	1	1
ENSG00000254332	na	5	1	6	3
ENSG00000254333	na	3	4	1	3
ENSG00000254336	na	1	0	1	0
ENSG00000254340	na	0	3	0	1
ENSG00000254343	na	185	109	125	108
ENSG00000254346	MTND1P6	0	0	0	1
ENSG00000254348	na	1	0	0	0
ENSG00000254349	MIR2052HG	13	18	25	26
ENSG00000254362	na	0	2	0	1
ENSG00000254363	na	2	3	6	4
ENSG00000254366	na	1	0	2	2
ENSG00000254367	na	2	0	0	0
ENSG00000254369	HOXA-AS3	21	12	7	13
ENSG00000254370	na	1	0	0	0
ENSG00000254372	na	0	0	0	1
ENSG00000254373	na	0	0	1	0
ENSG00000254381	TUBB8P5	1	2	0	0
ENSG00000254387	MYL12AP1	1	0	0	0
ENSG00000254389	RHPN1-AS1	78	90	70	68
ENSG00000254397	na	1	0	1	0
ENSG00000254400	na	3	1	0	2
ENSG00000254401	na	2	4	7	1
ENSG00000254402	LRRC24	149	130	148	177
ENSG00000254404	na	0	1	0	0
ENSG00000254409	na	1	5	2	2
ENSG00000254412	na	0	0	2	1
ENSG00000254413	CHKB-CPT1B	4	1	2	1
ENSG00000254415	SIGLEC14	0	1	0	1
ENSG00000254417	ANO1-AS2	0	2	0	0
ENSG00000254418	na	2	2	1	3
ENSG00000254419	na	0	1	0	0
ENSG00000254422	na	4	0	1	0
ENSG00000254428	na	0	0	0	1
ENSG00000254433	na	3	0	0	0
ENSG00000254438	na	10	6	6	8
ENSG00000254440	PBOV1	0	1	1	1
ENSG00000254444	na	0	1	1	1
ENSG00000254449	SF3A3P2	0	0	0	1
ENSG00000254450	ALG9-IT1	1	0	0	0
ENSG00000254452	na	5	1	3	8
ENSG00000254453	NAV2-AS2	2	0	0	0
ENSG00000254454	RCC2P6	1	2	3	2
ENSG00000254455	HIGD1AP10	0	1	0	0
ENSG00000254458	na	0	0	1	0
ENSG00000254459	na	0	0	1	1
ENSG00000254460	na	0	0	0	1
ENSG00000254461	na	1	1	0	2
ENSG00000254463	na	2	2	2	0
ENSG00000254469	na	59	44	42	53
ENSG00000254470	AP5B1	148	111	123	147
ENSG00000254473	na	24	37	26	28
ENSG00000254477	na	0	0	0	1
ENSG00000254480	na	12	5	7	7
ENSG00000254481	PTP4A2P2	0	0	0	2
ENSG00000254484	na	1	0	1	1
ENSG00000254485	na	0	0	0	2
ENSG00000254488	na	4	2	3	1
ENSG00000254495	na	0	0	0	2
ENSG00000254501	na	4	0	3	3
ENSG00000254502	na	0	0	1	0
ENSG00000254503	na	3	4	2	4
ENSG00000254505	CHMP4A	8	7	14	12
ENSG00000254506	na	0	0	0	2
ENSG00000254510	na	3	6	2	6
ENSG00000254518	na	0	1	0	0
ENSG00000254519	na	0	1	0	0
ENSG00000254528	na	6	3	1	1
ENSG00000254531	na	80	122	38	77
ENSG00000254535	PABPC4L	744	736	634	606
ENSG00000254539	na	1	2	6	3
ENSG00000254548	na	1	0	3	1
ENSG00000254550	OMP	1	0	0	0
ENSG00000254551	na	1	1	0	0
ENSG00000254553	na	0	0	0	1
ENSG00000254554	na	2	0	0	0
ENSG00000254559	na	1	0	0	1
ENSG00000254560	BBOX1-AS1	45	45	29	56
ENSG00000254561	na	4	1	4	3
ENSG00000254571	na	0	2	1	0
ENSG00000254572	GLULP3	0	0	1	0
ENSG00000254577	na	0	0	0	1
ENSG00000254578	na	0	0	1	1
ENSG00000254587	na	2	0	0	2
ENSG00000254589	EIF4A2P3	7	0	3	3
ENSG00000254595	na	3	0	0	1
ENSG00000254598	CSNK2A3	3	1	1	0
ENSG00000254599	na	0	2	0	0
ENSG00000254602	na	14	13	12	18
ENSG00000254604	na	1	0	0	3
ENSG00000254605	na	0	1	0	0
ENSG00000254606	na	0	0	0	3
ENSG00000254610	na	6	5	5	5
ENSG00000254612	na	4	2	1	0
ENSG00000254614	na	8	14	5	10
ENSG00000254615	na	42	64	41	38
ENSG00000254618	TMED10P1	2	1	1	0
ENSG00000254621	SETP16	0	1	0	0
ENSG00000254634	SMG1P6	0	0	6	1
ENSG00000254635	WAC-AS1	359	295	325	274
ENSG00000254639	na	0	0	1	0
ENSG00000254645	na	0	1	0	0
ENSG00000254648	na	3	0	1	0
ENSG00000254653	na	1	0	1	1
ENSG00000254662	na	19	17	6	12
ENSG00000254665	na	5	8	5	3
ENSG00000254675	na	3	1	1	0
ENSG00000254676	na	3	0	0	1
ENSG00000254681	PKD1P5	0	1	1	0
ENSG00000254682	na	21	28	16	17
ENSG00000254683	SNRPCP6	0	0	1	0
ENSG00000254685	FPGT	435	386	514	482
ENSG00000254686	na	0	0	0	1
ENSG00000254690	na	23	14	16	28
ENSG00000254691	na	0	1	0	0
ENSG00000254694	na	3	2	3	2
ENSG00000254695	na	1	0	1	0
ENSG00000254702	na	0	0	0	1
ENSG00000254708	na	0	2	1	1
ENSG00000254713	HNRNPA1P72	2	0	0	1
ENSG00000254718	na	2	1	1	2
ENSG00000254719	na	0	0	1	0
ENSG00000254721	na	2	0	1	3
ENSG00000254722	FAM8A2P	1	0	0	0
ENSG00000254724	OR7E10P	0	0	0	1
ENSG00000254726	MEX3A	1235	983	1004	980
ENSG00000254731	na	1	0	0	0
ENSG00000254732	na	1	0	0	0
ENSG00000254733	na	0	2	0	0
ENSG00000254734	na	1	4	2	5
ENSG00000254739	na	1	2	1	0
ENSG00000254740	na	1	0	0	0
ENSG00000254746	na	1	0	1	0
ENSG00000254748	HNRNPCP8	0	0	0	2
ENSG00000254757	na	0	0	2	1
ENSG00000254759	NAP1L1P1	86	80	70	55
ENSG00000254762	na	1	0	0	0
ENSG00000254764	TRIM53CP	1	0	3	1
ENSG00000254768	na	0	1	0	0
ENSG00000254771	na	0	0	0	1
ENSG00000254780	na	0	0	1	0
ENSG00000254783	na	6	8	8	7
ENSG00000254788	CKLF-CMTM1	4	2	4	1
ENSG00000254790	na	0	0	0	1
ENSG00000254791	FAR1-IT1	3	2	0	2
ENSG00000254802	na	4	0	0	6
ENSG00000254811	na	0	0	1	0
ENSG00000254812	na	1	2	2	3
ENSG00000254815	na	22	11	23	11
ENSG00000254818	na	33	29	27	26
ENSG00000254821	na	1	0	0	1
ENSG00000254826	na	0	1	0	0
ENSG00000254827	SLC22A18AS	9	11	4	2
ENSG00000254829	na	1	0	0	0
ENSG00000254831	KRT18P58	1	0	0	0
ENSG00000254835	RNF185-AS1	0	0	0	1
ENSG00000254837	na	112	119	87	119
ENSG00000254838	GVINP1	3	1	5	2
ENSG00000254840	na	0	0	1	0
ENSG00000254842	na	3	6	11	3
ENSG00000254843	na	3	4	1	5
ENSG00000254846	na	1	0	0	0
ENSG00000254851	na	12	11	14	13
ENSG00000254854	na	2	2	0	1
ENSG00000254855	na	2	2	1	1
ENSG00000254858	MPV17L2	647	635	615	801
ENSG00000254859	na	1	0	0	0
ENSG00000254860	TMEM9B-AS1	51	40	39	36
ENSG00000254871	na	0	0	0	1
ENSG00000254872	na	0	0	0	1
ENSG00000254873	na	2	2	1	7
ENSG00000254876	na	9	7	7	3
ENSG00000254884	PRR13P2	1	0	0	0
ENSG00000254901	MEF2BNB	149	147	121	124
ENSG00000254902	ANO1-AS1	4	1	0	3
ENSG00000254905	na	1	0	1	0
ENSG00000254907	na	2	0	0	0
ENSG00000254910	na	7	3	4	1
ENSG00000254911	SCARNA9	56	18	47	68
ENSG00000254912	na	1	0	0	1
ENSG00000254927	na	0	1	0	1
ENSG00000254928	na	1	0	1	0
ENSG00000254929	na	3	0	1	1
ENSG00000254944	ATP5F1P5	1	2	2	1
ENSG00000254946	na	2	2	1	3
ENSG00000254951	na	2	5	3	0
ENSG00000254962	OR4A14P	1	0	0	3
ENSG00000254964	na	2	2	1	1
ENSG00000254966	na	0	0	1	0
ENSG00000254971	na	0	0	1	0
ENSG00000254973	na	7	8	0	9
ENSG00000254974	na	0	1	0	0
ENSG00000254980	na	0	1	0	0
ENSG00000254985	RSF1-IT2	0	1	4	1
ENSG00000254986	DPP3	1062	921	838	1050
ENSG00000254990	na	1	0	4	0
ENSG00000254991	na	1	5	3	2
ENSG00000254995	STX16-NPEPL1	0	1	2	1
ENSG00000254996	ANKHD1-EIF4EBP3	4	7	5	1
ENSG00000254997	KRTAP5-9	0	0	0	1
ENSG00000254999	BRK1	2558	2471	2306	2837
ENSG00000255002	na	3	0	1	2
ENSG00000255006	TCEB1P22	1	0	0	1
ENSG00000255020	na	2	0	0	1
ENSG00000255021	na	5	1	3	5
ENSG00000255031	na	5	1	4	6
ENSG00000255036	na	2	0	0	0
ENSG00000255038	na	1	0	0	0
ENSG00000255040	na	2	0	1	1
ENSG00000255042	na	2	0	1	0
ENSG00000255045	na	1	5	1	2
ENSG00000255046	na	4	6	16	7
ENSG00000255050	na	2	0	0	1
ENSG00000255052	FAM66D	1	0	0	0
ENSG00000255057	na	0	0	3	0
ENSG00000255059	na	1	5	1	1
ENSG00000255060	na	0	1	0	0
ENSG00000255062	na	3	3	1	2
ENSG00000255063	na	4	1	3	2
ENSG00000255074	na	2	5	1	1
ENSG00000255081	na	0	0	0	1
ENSG00000255094	na	3	0	0	1
ENSG00000255097	na	1	0	0	0
ENSG00000255098	na	3	4	0	0
ENSG00000255100	na	1	3	3	0
ENSG00000255104	na	1	0	1	0
ENSG00000255106	na	2	1	1	0
ENSG00000255108	na	4	0	1	7
ENSG00000255112	CHMP1B	1383	1337	1205	1440
ENSG00000255114	na	2	0	0	1
ENSG00000255115	na	1	0	0	1
ENSG00000255118	na	3	0	1	2
ENSG00000255121	na	27	19	27	23
ENSG00000255122	na	1	0	0	0
ENSG00000255126	na	1	0	0	0
ENSG00000255128	HSPD1P3	0	1	0	0
ENSG00000255129	na	0	0	4	2
ENSG00000255135	na	59	69	57	65
ENSG00000255138	GLTPP1	0	2	0	1
ENSG00000255139	na	5	7	7	10
ENSG00000255141	HNRNPA1P76	5	2	1	2
ENSG00000255142	na	1	2	3	1
ENSG00000255145	STX17-AS1	1	10	12	12
ENSG00000255146	na	0	1	0	0
ENSG00000255147	na	0	0	1	0
ENSG00000255150	EID3	3	5	6	3
ENSG00000255152	na	0	1	0	0
ENSG00000255153	TOLLIP-AS1	7	5	6	10
ENSG00000255154	na	0	0	1	1
ENSG00000255156	RNY1P9	0	1	0	0
ENSG00000255164	na	1	0	0	0
ENSG00000255165	na	3	0	2	2
ENSG00000255173	na	11	12	8	4
ENSG00000255176	na	3	1	1	2
ENSG00000255177	na	0	0	1	0
ENSG00000255181	CCDC166	1	0	0	0
ENSG00000255182	na	16	6	7	9
ENSG00000255185	na	29	25	36	37
ENSG00000255197	na	0	1	0	0
ENSG00000255198	SNHG9	71	55	64	85
ENSG00000255199	GTF2IP11	1	0	0	0
ENSG00000255200	na	22	11	10	12
ENSG00000255202	na	0	0	1	0
ENSG00000255210	na	0	1	0	0
ENSG00000255213	NPM1P35	2	3	0	2
ENSG00000255224	na	17	10	18	24
ENSG00000255234	na	2	4	5	4
ENSG00000255236	na	3	2	2	3
ENSG00000255237	na	1	0	5	2
ENSG00000255239	na	0	1	1	0
ENSG00000255248	na	13	20	26	8
ENSG00000255252	na	3	0	2	3
ENSG00000255257	na	0	0	0	1
ENSG00000255262	TCEB2P2	1	0	1	3
ENSG00000255269	na	0	0	1	1
ENSG00000255276	RRM1-AS1	3	1	3	4
ENSG00000255277	ABCC6P2	3	3	2	1
ENSG00000255282	WTAPP1	6	4	7	13
ENSG00000255284	na	28	30	19	22
ENSG00000255286	na	0	1	0	0
ENSG00000255291	na	6	8	9	9
ENSG00000255293	WIZP1	0	1	0	0
ENSG00000255302	EID1	2334	1773	2173	2132
ENSG00000255306	na	2	4	2	3
ENSG00000255314	na	0	1	0	2
ENSG00000255318	na	2	1	2	1
ENSG00000255320	na	1	3	2	2
ENSG00000255325	na	0	0	1	0
ENSG00000255326	na	1	0	4	2
ENSG00000255328	na	0	0	1	0
ENSG00000255330	na	1	0	1	0
ENSG00000255337	na	2	0	0	0
ENSG00000255346	NOX5	12	6	8	10
ENSG00000255348	na	1	2	1	1
ENSG00000255353	na	0	0	1	1
ENSG00000255355	na	0	0	1	1
ENSG00000255358	na	1	0	0	1
ENSG00000255361	na	0	1	1	0
ENSG00000255363	na	6	7	8	12
ENSG00000255366	na	3	5	1	8
ENSG00000255367	na	1	0	1	3
ENSG00000255369	na	0	0	1	0
ENSG00000255372	na	0	0	3	0
ENSG00000255374	TAS2R43	0	0	1	1
ENSG00000255375	na	0	0	0	1
ENSG00000255384	na	2	0	1	1
ENSG00000255387	na	0	5	0	0
ENSG00000255389	na	16	7	14	7
ENSG00000255390	na	2	0	0	1
ENSG00000255394	C8orf49	0	0	0	1
ENSG00000255397	na	1	2	1	0
ENSG00000255408	PCDHA3	0	1	2	1
ENSG00000255409	RSF1-IT1	1	2	0	2
ENSG00000255418	na	1	0	0	0
ENSG00000255422	na	2	0	0	1
ENSG00000255423	EBLN2	13	2	7	15
ENSG00000255435	na	5	8	9	8
ENSG00000255438	na	4	0	3	1
ENSG00000255443	na	1	0	0	0
ENSG00000255449	na	2	2	1	2
ENSG00000255450	na	0	0	0	2
ENSG00000255455	na	155	119	182	184
ENSG00000255458	na	9	6	7	8
ENSG00000255467	na	3	0	0	0
ENSG00000255468	na	24	17	14	18
ENSG00000255471	na	2	5	9	6
ENSG00000255478	na	2	0	0	0
ENSG00000255487	na	1	0	1	0
ENSG00000255495	na	89	63	95	72
ENSG00000255498	na	3	5	2	1
ENSG00000255503	na	1	0	0	0
ENSG00000255507	na	1	2	1	4
ENSG00000255508	na	0	0	1	1
ENSG00000255517	na	13	10	11	10
ENSG00000255521	na	0	3	1	1
ENSG00000255529	POLR2M	1087	992	1226	996
ENSG00000255537	na	0	0	1	2
ENSG00000255541	na	1	0	0	0
ENSG00000255552	na	1	0	0	0
ENSG00000255554	OR7E1P	1	1	0	0
ENSG00000255559	ZNF252P-AS1	4	3	5	9
ENSG00000255561	FDXACB1	102	82	111	125
ENSG00000255562	UNC93B6	0	0	1	1
ENSG00000255568	BRWD1-AS2	1	0	0	1
ENSG00000255571	LINC00925	7	2	2	3
ENSG00000255581	na	1	0	1	1
ENSG00000255583	na	156	84	158	127
ENSG00000255585	na	3	1	0	3
ENSG00000255587	RAB44	2	2	0	0
ENSG00000255599	na	0	0	1	0
ENSG00000255621	na	1	2	2	2
ENSG00000255622	PCDHB17P	2	0	0	3
ENSG00000255624	na	43	30	29	42
ENSG00000255627	na	0	0	0	1
ENSG00000255642	PABPC1P4	9	6	6	10
ENSG00000255644	na	0	0	0	1
ENSG00000255647	na	1	1	0	1
ENSG00000255650	FAM222A-AS1	2	1	0	0
ENSG00000255652	na	4	0	1	2
ENSG00000255655	na	3	5	2	3
ENSG00000255663	na	1	0	0	0
ENSG00000255670	na	6	1	0	3
ENSG00000255680	na	2	0	1	1
ENSG00000255689	na	0	1	0	0
ENSG00000255690	TRIL	712	710	581	738
ENSG00000255693	na	2	0	2	0
ENSG00000255703	na	0	1	1	1
ENSG00000255710	na	0	0	2	1
ENSG00000255717	SNHG1	1340	1004	1165	1064
ENSG00000255723	na	0	1	0	0
ENSG00000255725	TDGP1	1	1	0	0
ENSG00000255727	LINC01489	1	0	4	0
ENSG00000255734	HNRNPABP1	1	2	2	0
ENSG00000255737	AGAP2-AS1	76	76	54	67
ENSG00000255746	na	0	0	1	0
ENSG00000255750	na	0	2	0	0
ENSG00000255757	na	0	4	0	1
ENSG00000255760	na	0	0	0	1
ENSG00000255772	LINC01479	1	0	0	0
ENSG00000255794	RMST	53	27	27	37
ENSG00000255815	KRT8P11	7	5	5	9
ENSG00000255823	MTRNR2L8	9	2	6	7
ENSG00000255837	TAS2R20	1	0	3	2
ENSG00000255843	na	2	2	0	0
ENSG00000255847	na	7	4	5	4
ENSG00000255850	TMEM5-AS1	0	1	1	1
ENSG00000255856	na	12	8	6	7
ENSG00000255857	PXN-AS1	148	116	111	147
ENSG00000255866	na	1	0	0	0
ENSG00000255867	DENND5B-AS1	0	0	1	0
ENSG00000255872	na	0	0	0	1
ENSG00000255874	LINC00346	21	31	24	29
ENSG00000255875	na	1	0	0	1
ENSG00000255882	na	0	0	1	1
ENSG00000255883	na	0	1	1	0
ENSG00000255893	na	4	3	9	1
ENSG00000255910	na	4	4	0	1
