id	sym	C1	C2	C3	C4	BPA_1	BPA_2	BPA_3	BPA_4
ENSMUSG00000075267	Dfnb59	1	1	2	0	5	1	1	1
ENSMUSG00000075269	Bex6	0	0	0	0	0	0	0	0
ENSMUSG00000075270	Pde11a	407	294	271	224	365	533	301	447
ENSMUSG00000075271	Ttc30a1	201	195	153	145	245	286	184	257
ENSMUSG00000075272	Ttc30a2	112	115	76	88	120	156	97	124
ENSMUSG00000075273	Ttc30b	616	709	510	481	769	812	639	717
ENSMUSG00000075277	Haglr	1	0	2	1	2	1	1	4
ENSMUSG00000075284	Wipf1	664	585	450	366	704	755	646	627
ENSMUSG00000075286	Gm1968	0	0	0	0	0	0	0	0
ENSMUSG00000075289	Carns1	142	126	104	82	150	175	150	135
ENSMUSG00000075296	Aldh3b2	21	22	18	19	26	27	24	27
ENSMUSG00000075297	H60b	4	0	0	0	2	1	0	0
ENSMUSG00000075302	Erich2	18	35	18	15	23	24	20	29
ENSMUSG00000075304	Sp5	2	2	1	1	1	7	2	3
ENSMUSG00000075307	Klhl41	11	6	8	3	9	7	10	3
ENSMUSG00000075314	Gm1322	0	0	0	0	0	0	0	0
ENSMUSG00000075316	Scn9a	244	193	163	116	221	259	198	279
ENSMUSG00000075324	Fign	107	122	56	58	91	88	70	104
ENSMUSG00000075325	Gm13582	0	2	0	1	1	0	3	2
ENSMUSG00000075327	Zbtb2	595	507	560	464	616	656	703	582
ENSMUSG00000075330	A930003A15Rik	6	13	8	9	10	10	9	5
ENSMUSG00000075334	Rprm	600	562	484	360	681	854	702	760
ENSMUSG00000075370	Igll1	0	0	1	0	1	0	0	0
ENSMUSG00000075376	Rc3h2	6587	5647	4814	4505	6537	8236	6801	6811
ENSMUSG00000075377	Olfr362	0	0	0	0	0	0	0	0
ENSMUSG00000075378	Olfr361	0	0	0	0	0	0	0	0
ENSMUSG00000075379	Olfr358	0	0	0	0	0	0	0	0
ENSMUSG00000075380	Olfr355	0	0	0	0	0	0	0	0
ENSMUSG00000075382	Olfr353	0	1	0	0	0	0	0	0
ENSMUSG00000075383	Olfr351	0	0	0	0	0	0	0	0
ENSMUSG00000075384	Olfr3	0	0	0	0	0	0	0	0
ENSMUSG00000075387	Olfr341	0	0	0	0	0	0	0	0
ENSMUSG00000075389	2810410L24Rik	48	68	47	37	67	76	69	64
ENSMUSG00000075394	Hoxc4	0	0	0	0	0	1	0	0
ENSMUSG00000075395	A630010A05Rik	0	0	0	0	0	0	0	0
ENSMUSG00000075402	Krt76	0	0	0	1	0	0	1	0
ENSMUSG00000075408	6030408B16Rik	1	1	5	3	3	0	1	2
ENSMUSG00000075410	Gm11744	35	42	25	11	32	68	38	36
ENSMUSG00000075415	Fnbp1	4388	3794	2887	2463	4483	5656	4052	4422
ENSMUSG00000075419	Dolk	610	579	515	430	744	887	708	698
ENSMUSG00000075420	Smim6	0	4	0	1	3	4	2	7
ENSMUSG00000075425	Gm13547	6	10	4	2	6	8	6	6
ENSMUSG00000075427	Olfr288	71	74	70	37	94	87	93	99
ENSMUSG00000075437	Gm11681	146	173	150	101	227	310	147	316
ENSMUSG00000075467	Dnlz	659	572	510	433	748	847	701	781
ENSMUSG00000075470	Alg10b	1865	1762	1466	1296	1956	2354	1951	1984
ENSMUSG00000075478	Slitrk1	4434	4010	3550	3057	4994	5843	5115	4578
ENSMUSG00000075486	Commd6	480	391	327	302	530	564	398	488
ENSMUSG00000075502	Kbtbd6	201	142	129	117	189	234	176	181
ENSMUSG00000075510	Fam187a	2	4	1	1	6	7	0	2
ENSMUSG00000075511	1700001L05Rik	242	252	205	204	308	374	367	270
ENSMUSG00000075512	Gm1587	0	3	0	0	2	0	1	2
ENSMUSG00000075514	Gm13375	350	369	277	285	375	478	469	395
ENSMUSG00000075517	Cyp2d37-ps	1	0	0	1	0	1	1	1
ENSMUSG00000075520	Malrd1	3	1	1	0	0	0	1	0
ENSMUSG00000075524	4930407I10Rik	0	0	0	1	0	0	1	0
ENSMUSG00000075528	Aarsd1	1354	1312	1122	964	1666	2115	1672	1441
ENSMUSG00000075543	Urad	0	0	0	0	0	0	0	0
ENSMUSG00000075549	Gm6878	0	0	0	0	0	0	0	0
ENSMUSG00000075551	Cyp3a41a	0	0	0	0	0	1	0	0
ENSMUSG00000075552	Cyp3a41b	0	0	0	0	0	0	0	0
ENSMUSG00000075553	Gm5464	11	9	1	10	7	12	5	13
ENSMUSG00000075555	Gm10863	5	7	7	1	11	9	10	14
ENSMUSG00000075566	Krtap4-6	0	0	0	0	0	0	0	0
ENSMUSG00000075567	Krtap1-4	0	0	0	0	0	0	0	0
ENSMUSG00000075570	Krt26	10	5	6	10	7	13	6	6
ENSMUSG00000075571	Defb30	0	1	0	0	0	1	0	3
ENSMUSG00000075572	Defb43	1	0	0	0	1	0	0	0
ENSMUSG00000075573	Defb47	4	1	1	0	0	1	0	2
ENSMUSG00000075574	Defb48	0	0	0	0	0	0	0	0
ENSMUSG00000075576	Gm12359	27	25	13	10	30	16	23	22
ENSMUSG00000075586	Gm11529	5	2	0	3	4	1	3	0
ENSMUSG00000075588	Hoxb2	0	0	0	0	0	0	0	0
ENSMUSG00000075590	Nrbp2	1833	1824	1367	1059	2162	2377	1894	1867
ENSMUSG00000075592	Nynrin	360	353	235	200	391	459	377	379
ENSMUSG00000075593	Gal3st4	89	103	87	62	139	136	107	116
ENSMUSG00000075595	Zfp652	1258	1117	957	778	1306	1812	1322	1310
ENSMUSG00000075596	B130006D01Rik	10	11	9	6	4	4	5	7
ENSMUSG00000075598	Smok3c	0	0	1	0	0	1	1	0
ENSMUSG00000075599	Smok3a	0	0	1	0	1	1	1	0
ENSMUSG00000075600	Zc3h3	292	213	228	162	316	397	291	303
ENSMUSG00000075602	Ly6a	344	305	216	165	289	386	398	520
ENSMUSG00000075604	Cyp11b1	0	0	0	0	1	0	0	0
ENSMUSG00000075605	Slurp2	1	0	0	0	0	0	0	0
ENSMUSG00000075610	Tmem92	0	1	1	1	2	2	2	3
ENSMUSG00000075611	Gm11545	3	3	0	0	0	3	2	2
ENSMUSG00000075704	Txnrd2	183	187	154	144	248	255	242	190
ENSMUSG00000075705	Msrb1	325	273	241	214	376	406	343	358
ENSMUSG00000075706	Gpx4	1021	907	864	748	1135	1384	1294	1136
ENSMUSG00000075707	Dio3	140	163	127	109	193	260	136	294
ENSMUSG00000076005	Mir547	0	0	0	0	0	0	0	0
ENSMUSG00000076006	Mir376c	1	2	0	0	2	0	0	0
ENSMUSG00000076009	Mir688	1	1	3	2	1	0	2	0
ENSMUSG00000076010	Mir615	0	0	0	0	0	0	0	0
ENSMUSG00000076011	Mir652	1	0	0	0	1	1	0	0
ENSMUSG00000076012	Mir705	0	0	0	0	0	0	0	0
ENSMUSG00000076014	Mir669a-2	0	0	0	0	0	0	0	0
ENSMUSG00000076028	Mir669a-3	0	0	0	0	0	0	0	0
ENSMUSG00000076033	Mir692-3	0	0	0	0	0	0	0	0
ENSMUSG00000076041	Mir20b	0	0	0	0	0	0	0	0
ENSMUSG00000076042	Mir710	0	0	0	0	0	0	0	0
ENSMUSG00000076049	Mir598	0	0	0	0	0	0	0	0
ENSMUSG00000076050	Mir450b	0	0	0	0	0	0	0	0
ENSMUSG00000076051	Mir707	0	0	0	0	0	0	0	0
ENSMUSG00000076052	Mir541	1	1	0	0	0	3	0	3
ENSMUSG00000076060	Mir704	0	0	0	0	0	0	0	0
ENSMUSG00000076062	Mir92-1	0	0	0	0	0	0	0	0
ENSMUSG00000076063	Mir539	2	1	2	0	2	1	0	1
ENSMUSG00000076064	Mir690	0	0	0	0	0	0	0	0
ENSMUSG00000076065	Mir681	0	0	0	0	0	0	0	0
ENSMUSG00000076066	Mir223	0	0	0	0	0	0	0	0
ENSMUSG00000076067	Mir592	0	0	0	0	0	1	0	0
ENSMUSG00000076068	Mir678	0	0	0	0	0	0	0	0
ENSMUSG00000076117	Mir680-2	1	1	2	0	3	3	0	2
ENSMUSG00000076118	Mir669c	0	0	0	0	0	0	0	0
ENSMUSG00000076119	Mir698	0	0	0	0	0	0	0	0
ENSMUSG00000076120	Mir551b	0	0	0	0	0	0	0	1
ENSMUSG00000076121	Mir687	0	0	0	0	0	0	0	0
ENSMUSG00000076122	Mir503	0	0	0	0	0	0	0	0
ENSMUSG00000076123	Mir700	2	5	3	5	2	3	3	1
ENSMUSG00000076126	Mir669b	0	0	0	0	0	0	0	0
ENSMUSG00000076127	Mir718	0	0	0	0	0	0	0	0
ENSMUSG00000076128	Mir686	0	0	0	0	0	0	0	0
ENSMUSG00000076140	Mir542	0	0	0	0	0	0	0	0
ENSMUSG00000076141	Mir693	0	0	1	0	0	0	0	0
ENSMUSG00000076142	Mir711	0	0	0	0	0	0	0	0
ENSMUSG00000076143	Mir708	0	0	0	0	0	0	0	0
ENSMUSG00000076144	Mir709	2	0	2	0	2	3	4	2
ENSMUSG00000076145	Mir679	2	0	0	0	0	0	0	0
ENSMUSG00000076146	Mir449c	0	0	0	0	0	0	0	0
ENSMUSG00000076147	Mir694	0	0	0	0	1	0	0	0
ENSMUSG00000076163	Mir701	0	0	0	0	0	0	0	0
ENSMUSG00000076212	Mir680-1	0	0	0	0	0	0	0	0
ENSMUSG00000076214	Mir717	0	0	0	0	0	0	0	0
ENSMUSG00000076216	Mir695	0	2	0	0	0	0	0	0
ENSMUSG00000076217	Mir706	2	0	0	0	0	1	0	1
ENSMUSG00000076218	Mir692-1	5	4	2	4	5	8	0	3
ENSMUSG00000076219	Mir487b	0	0	0	0	0	0	0	0
ENSMUSG00000076222	Mir297b	0	0	0	0	0	0	0	0
ENSMUSG00000076236	Mir682	461	451	489	315	636	737	501	506
ENSMUSG00000076240	Mir702	0	0	0	0	0	0	1	1
ENSMUSG00000076241	Mir543	0	0	0	0	0	0	0	0
ENSMUSG00000076251	Mir501	0	0	0	0	0	0	0	0
ENSMUSG00000076252	Mir302b	0	0	0	0	0	0	0	0
ENSMUSG00000076253	Mir680-3	0	0	0	0	0	0	0	0
ENSMUSG00000076255	Mir92b	0	0	0	0	0	0	2	1
ENSMUSG00000076256	Mir19b-1	0	0	0	0	0	0	0	0
ENSMUSG00000076269	Mir374b	1	1	0	0	2	2	2	1
ENSMUSG00000076270	Mir719	0	0	0	0	0	0	0	0
ENSMUSG00000076271	Mir697	0	0	0	0	0	0	0	1
ENSMUSG00000076272	Mir666	0	0	0	0	0	0	0	0
ENSMUSG00000076275	Mir675	0	0	0	0	0	0	0	0
ENSMUSG00000076286	Mir672	0	1	1	0	0	0	0	0
ENSMUSG00000076288	Mir301b	0	0	0	0	0	0	0	0
ENSMUSG00000076309	Mir147	0	0	0	0	0	0	0	0
ENSMUSG00000076312	Mir499	0	0	0	0	0	0	0	0
ENSMUSG00000076313	Mir665	0	0	0	0	1	0	0	0
ENSMUSG00000076315	Mir343	2	1	1	0	3	4	3	2
ENSMUSG00000076316	Mir673	0	0	0	0	0	0	0	0
ENSMUSG00000076318	Mir216b	0	0	0	0	0	0	0	0
ENSMUSG00000076333	Mir599	0	0	0	0	0	0	0	0
ENSMUSG00000076335	Mir670	0	2	0	0	0	0	1	1
ENSMUSG00000076338	Mir181d	0	0	0	0	0	0	0	0
ENSMUSG00000076357	Mir653	0	0	0	0	0	0	0	0
ENSMUSG00000076361	Mir182	0	0	0	0	0	0	0	0
ENSMUSG00000076372	Mir568	234	246	258	204	311	400	354	341
ENSMUSG00000076376	Mir674	1	2	1	1	2	1	0	1
ENSMUSG00000076379	Mir190a	0	1	0	0	0	0	0	1
ENSMUSG00000076387	Mir671	0	0	0	0	0	0	0	0
ENSMUSG00000076396	Mir667	0	1	0	0	0	0	1	1
ENSMUSG00000076398	Mir676	0	1	0	0	0	0	0	0
ENSMUSG00000076399	Mir450-2	0	0	0	0	0	0	0	0
ENSMUSG00000076430	Hus1b	0	1	1	0	2	1	0	0
ENSMUSG00000076431	Sox4	403	336	303	236	374	447	402	413
ENSMUSG00000076432	Ywhaq	8210	7717	6122	5820	9386	10629	9011	8822
ENSMUSG00000076433	BC100451	10	7	5	6	11	18	9	6
ENSMUSG00000076434	Wfdc3	9	5	8	4	13	19	5	16
ENSMUSG00000076435	Acsf2	505	502	415	313	563	615	550	530
ENSMUSG00000076436	Oxct2a	2	3	1	1	2	4	8	2
ENSMUSG00000076438	Oxct2b	6	7	3	2	12	8	10	3
ENSMUSG00000076439	Mog	988	991	669	638	1108	1222	1090	1091
ENSMUSG00000076441	Ass1	1	0	0	0	0	0	0	0
ENSMUSG00000076444	Mir761	4	2	2	4	5	3	7	10
ENSMUSG00000076448	Mir763	0	0	0	0	0	0	0	0
ENSMUSG00000076450	Mir804	0	1	0	0	0	1	0	0
ENSMUSG00000076451	Mir770	0	0	0	0	0	0	0	0
ENSMUSG00000076453	Mir759	0	0	0	0	0	0	0	0
ENSMUSG00000076454	Mir762	0	0	0	0	0	0	0	0
ENSMUSG00000076455	Mir767	0	0	0	0	0	0	0	0
ENSMUSG00000076456	Mir760	2	1	0	1	2	1	0	0
ENSMUSG00000076457	Mir802	0	0	0	0	0	0	0	0
ENSMUSG00000076458	Mir764	0	0	0	0	0	0	0	0
ENSMUSG00000076459	Mir758	0	0	0	0	0	0	0	0
ENSMUSG00000076460	Mir744	4	1	0	1	1	0	1	2
ENSMUSG00000076946	Mir582	0	0	0	0	0	0	0	0
ENSMUSG00000076948	Mir467e	0	0	0	0	0	0	0	0
ENSMUSG00000076956	Mir297a-3	0	0	0	0	0	0	0	0
ENSMUSG00000076959	Mir669l	0	0	0	0	0	0	0	0
ENSMUSG00000076966	Mir466b-2	0	0	0	0	0	0	0	0
ENSMUSG00000076972	Mir193b	0	0	0	0	0	0	0	0
ENSMUSG00000076976	Mir297c	0	0	0	0	0	0	0	0
ENSMUSG00000076983	Mir297a-2	0	0	0	0	0	0	0	0
ENSMUSG00000076994	Mir466b-3	0	0	0	0	0	0	0	0
ENSMUSG00000077001	Mir544	1	1	0	0	0	3	0	0
ENSMUSG00000077021	Mir467d	0	0	0	0	0	0	0	0
ENSMUSG00000077025	Mir493	0	1	0	2	1	2	0	2
ENSMUSG00000077038	Mir669f	0	0	0	0	0	0	0	1
ENSMUSG00000077042	Mir574	0	0	0	0	0	1	0	1
ENSMUSG00000077049	Mir467c	4	1	2	1	2	5	3	3
ENSMUSG00000077086	Mir669o	0	0	0	0	0	0	0	0
ENSMUSG00000077092	Mir742	0	0	0	0	0	0	0	0
ENSMUSG00000077107	Mir344c	1	0	0	0	0	1	2	0
ENSMUSG00000077111	Mir18b	0	0	0	0	0	0	0	0
ENSMUSG00000077113	Mir466p	1	1	4	2	1	0	3	0
ENSMUSG00000077119	Mir741	0	0	0	0	0	0	0	0
ENSMUSG00000077127	Mir743	0	0	0	0	0	0	0	0
ENSMUSG00000077191	Snord64	130	111	66	111	100	127	126	124
ENSMUSG00000077192	Snora17	6	7	3	4	4	4	4	4
ENSMUSG00000077212	Snord69	1	3	0	1	1	2	1	2
ENSMUSG00000077221	Snord67	2	0	2	0	0	1	1	0
ENSMUSG00000077239	Snord66	1	0	1	0	0	0	1	1
ENSMUSG00000077323	Rnu11	5	1	0	0	4	2	2	4
ENSMUSG00000077345	Snord70	2	0	3	1	0	0	0	2
ENSMUSG00000077450	Rab11b	6554	5822	5300	4192	7319	8408	6948	6842
ENSMUSG00000077457	Snord65	6	9	1	3	6	6	10	11
ENSMUSG00000077493	Snord91a	130	92	88	68	94	127	97	100
ENSMUSG00000077506	Scarna9	8	11	8	3	8	11	10	7
ENSMUSG00000077549	Snord71	3	6	7	0	6	9	5	6
ENSMUSG00000077563	Snora68	0	3	1	0	1	3	4	1
ENSMUSG00000077571	Snora36b	0	0	0	0	0	0	0	0
ENSMUSG00000077604	Snord1b	0	2	0	1	1	2	1	1
ENSMUSG00000077614	Gm25500	7	5	3	2	4	1	3	4
ENSMUSG00000077625	Snord4a	27	13	9	11	10	29	18	11
ENSMUSG00000077698	Snord12	3	7	1	3	7	2	3	2
ENSMUSG00000077704	Snord89	6	11	3	2	5	8	1	4
ENSMUSG00000077709	Snora64	3	0	2	1	0	0	0	0
ENSMUSG00000077711	AF357399	0	0	0	1	1	1	1	1
ENSMUSG00000077714	Snord17	3	6	4	0	3	4	2	4
ENSMUSG00000077734	Snord83b	1	3	0	4	4	3	5	6
ENSMUSG00000077737	Snord72	1	1	0	1	4	4	2	4
ENSMUSG00000077756	Snord90	0	0	0	0	0	0	0	2
ENSMUSG00000077767	Snora35	0	2	0	0	0	0	1	0
ENSMUSG00000077797	Snord19	8	3	2	0	4	7	1	2
ENSMUSG00000077815	Mir290a	0	0	0	0	0	0	0	0
ENSMUSG00000077834	Mir669d	0	0	0	0	0	1	0	0
ENSMUSG00000077847	Mir105	0	0	0	0	0	0	0	0
ENSMUSG00000077851	Mir876	0	0	1	0	0	0	0	0
ENSMUSG00000077869	Mir344e	0	0	0	0	0	0	0	0
ENSMUSG00000077872	Mir878	0	0	0	0	0	0	0	0
ENSMUSG00000077881	Mir882	2	1	1	0	0	1	1	1
ENSMUSG00000077886	Mir295	0	0	0	0	0	0	0	0
ENSMUSG00000077890	Mir875	0	0	0	0	0	1	0	0
ENSMUSG00000077896	Mir879	0	0	0	0	0	0	0	0
ENSMUSG00000077897	Mir511	0	0	0	0	0	0	0	0
ENSMUSG00000077903	Mir294	0	0	0	0	0	0	0	0
ENSMUSG00000077921	Mir872	0	0	1	0	0	0	0	0
ENSMUSG00000077925	Mir453	2	3	0	0	0	0	2	4
ENSMUSG00000077928	Mir208b	0	0	0	0	0	0	0	0
ENSMUSG00000077931	Mir877	0	0	0	0	0	0	0	0
ENSMUSG00000077941	Mir466h	0	0	0	0	0	0	0	0
ENSMUSG00000077954	Mir297a-4	0	0	0	0	0	0	0	0
ENSMUSG00000077962	Mir874	1	1	0	0	0	0	0	0
ENSMUSG00000077972	Mir466f-1	0	0	0	0	0	0	0	0
ENSMUSG00000077980	Mir654	1	1	0	3	1	1	0	1
ENSMUSG00000077981	Mir466f-3	0	1	0	0	1	1	0	0
ENSMUSG00000077991	Mir466n	0	0	0	0	0	0	0	0
ENSMUSG00000077996	Mir190b	0	0	0	0	0	0	0	0
ENSMUSG00000077998	Mir466f-2	1	0	2	0	0	1	2	0
ENSMUSG00000078002	Mir880	0	0	0	0	0	0	0	0
ENSMUSG00000078008	Mir291a	0	0	0	0	0	0	0	0
ENSMUSG00000078017	Mir883a	0	0	0	0	0	0	0	0
ENSMUSG00000078024	Mir883b	0	0	0	0	0	0	0	0
ENSMUSG00000078025	Mir466g	0	0	0	0	0	0	0	0
ENSMUSG00000078026	Mir466o	2	1	1	1	0	4	1	3
ENSMUSG00000078027	Mir449b	0	0	0	0	0	0	0	0
ENSMUSG00000078031	Mir466d	0	0	0	0	0	0	0	0
ENSMUSG00000078032	Mir291b	0	0	0	0	0	0	0	0
ENSMUSG00000078035	Mir293	0	0	0	0	0	0	0	0
ENSMUSG00000078038	Mir881	0	0	0	0	0	0	0	0
ENSMUSG00000078041	Mir292	0	0	0	0	0	0	0	0
ENSMUSG00000078057	Mir873a	0	0	0	0	0	0	0	0
ENSMUSG00000078060	Mir466l	0	0	0	0	0	0	0	0
ENSMUSG00000078080	Olfr585	0	0	0	0	0	0	0	0
ENSMUSG00000078116	Olfr828	0	0	0	0	0	0	0	0
ENSMUSG00000078118	Olfr483	0	0	0	0	0	0	0	0
ENSMUSG00000078122	F630028O10Rik	3	1	3	0	3	3	3	2
ENSMUSG00000078123	Gm5071	0	0	0	0	0	0	0	0
ENSMUSG00000078127	Fam170b	1	1	0	0	0	0	0	0
ENSMUSG00000078129	Actl10	3	1	2	2	7	2	5	4
ENSMUSG00000078131	Krtap1-3	0	0	0	0	0	0	0	0
ENSMUSG00000078137	Ankrd63	889	725	740	613	920	1058	827	951
ENSMUSG00000078144	Capns2	4	3	4	2	3	2	2	2
ENSMUSG00000078153	Psme2b	345	328	250	220	349	421	379	343
ENSMUSG00000078157	4931440F15Rik	66	57	56	42	80	80	62	82
ENSMUSG00000078161	Erich3	323	317	229	196	349	480	348	338
ENSMUSG00000078173	Lenep	201	192	148	130	241	249	193	218
ENSMUSG00000078179	Rnf148	2	2	0	0	0	3	1	2
ENSMUSG00000078182	Gm6083	0	0	0	0	2	0	0	0
ENSMUSG00000078185	Chml	756	537	531	486	688	869	730	743
ENSMUSG00000078190	Dnm3os	16	17	12	11	7	11	15	12
ENSMUSG00000078201	Tmem203	107	114	99	83	166	148	133	104
ENSMUSG00000078202	Nrarp	677	688	482	463	833	798	766	712
ENSMUSG00000078206	Fthl17d	0	0	0	0	3	0	0	0
ENSMUSG00000078208	Fthl17b	0	0	0	0	3	0	0	0
ENSMUSG00000078214	Gm5925	0	0	0	0	0	0	0	0
ENSMUSG00000078234	Klhdc7a	626	697	390	374	659	738	593	736
ENSMUSG00000078235	Fam43b	542	482	509	345	630	717	595	580
ENSMUSG00000078247	Airn	25	15	19	11	22	35	21	19
ENSMUSG00000078249	Hmga1-rs1	0	0	0	0	0	0	0	0
ENSMUSG00000078252	Krtap17-1	0	1	0	0	0	0	0	0
ENSMUSG00000078253	Krtap16-1	0	0	0	0	0	0	0	0
ENSMUSG00000078255	Krtap9-5	0	0	0	0	0	0	0	0
ENSMUSG00000078256	Gm11565	0	0	0	0	0	0	0	0
ENSMUSG00000078257	2300003K06Rik	0	0	0	0	0	0	0	0
ENSMUSG00000078258	Gm11564	0	0	0	0	0	0	0	0
ENSMUSG00000078259	Gm11554	0	0	0	0	0	0	0	0
ENSMUSG00000078260	Gm11569	0	0	0	0	0	0	0	0
ENSMUSG00000078261	Gm11596	0	0	0	0	0	0	0	0
ENSMUSG00000078262	Krtap4-9	0	0	0	0	0	0	0	0
ENSMUSG00000078280	Tas2r122	0	0	0	0	0	0	0	0
ENSMUSG00000078302	Foxd1	39	29	9	15	16	20	52	17
ENSMUSG00000078307	AI593442	11233	11648	9322	8690	12447	14314	13670	12008
ENSMUSG00000078315	Fam47c	0	0	0	0	0	0	0	0
ENSMUSG00000078317	F8a	233	257	225	220	320	312	330	247
ENSMUSG00000078348	Sf3b5	630	606	492	431	835	954	694	740
ENSMUSG00000078349	AW011738	159	132	116	94	180	223	168	165
ENSMUSG00000078350	Smim1	120	111	78	59	131	136	112	98
ENSMUSG00000078354	Ifna2	0	0	0	0	0	0	0	0
ENSMUSG00000078355	Ifna16	0	0	0	0	0	0	0	0
ENSMUSG00000078365	Mos	2	0	0	0	0	1	1	3
ENSMUSG00000078420	Olfr141	0	0	0	0	0	2	0	0
ENSMUSG00000078427	Sarnp	1271	1302	1189	1364	1274	1319	1311	1233
ENSMUSG00000078429	Ctdsp2	2229	2075	1813	1465	2504	2915	2457	2214
ENSMUSG00000078435	AU041133	249	254	183	188	358	412	295	305
ENSMUSG00000078439	Smim24	21	21	12	7	27	22	24	16
ENSMUSG00000078440	Dohh	617	563	466	452	804	759	661	637
ENSMUSG00000078441	Scamp4	619	549	501	361	681	794	659	613
ENSMUSG00000078442	Ccdc105	9	13	13	8	8	13	10	19
ENSMUSG00000078444	Gm10941	5	8	2	11	5	9	3	9
ENSMUSG00000078451	Ppil6	74	82	44	44	65	72	59	69
ENSMUSG00000078452	Raet1d	0	0	0	0	2	0	0	0
ENSMUSG00000078453	Abracl	314	259	177	253	293	341	307	307
ENSMUSG00000078484	Klhl17	638	601	471	356	770	774	598	663
ENSMUSG00000078485	Plekhn1	89	68	51	26	70	85	62	72
ENSMUSG00000078486	Perm1	79	76	74	51	104	96	71	105
ENSMUSG00000078490	Cfap74	327	348	228	187	403	475	392	321
ENSMUSG00000078491	Gm13090	2	4	1	1	4	1	2	2
ENSMUSG00000078492	1700045H11Rik	0	0	0	0	0	1	0	0
ENSMUSG00000078502	Gm13212	143	104	92	96	150	143	133	113
ENSMUSG00000078504	Gm438	0	0	0	0	0	0	0	0
ENSMUSG00000078505	Gm436	0	0	0	0	0	0	0	0
ENSMUSG00000078506	Gm13124	0	0	0	0	0	0	0	0
ENSMUSG00000078507	Aadacl3	0	0	0	0	0	0	0	0
ENSMUSG00000078508	Gm13128	0	0	0	0	0	0	0	0
ENSMUSG00000078509	Pramef17	0	0	0	0	0	0	0	0
ENSMUSG00000078511	Pramef25	0	0	0	0	0	0	0	0
ENSMUSG00000078512	Pramef6	0	0	0	0	0	0	0	0
ENSMUSG00000078513	Gm13088	0	0	0	0	0	0	0	0
ENSMUSG00000078515	Ddi2	413	371	302	263	476	630	417	455
ENSMUSG00000078517	Emc1	2422	2067	1812	1446	2572	3079	2595	2521
ENSMUSG00000078518	Gm13030	1	1	0	0	1	2	0	0
ENSMUSG00000078520	Cela3a	0	0	0	0	0	0	0	0
ENSMUSG00000078521	Aunip	4	2	4	5	7	11	9	4
ENSMUSG00000078532	Nkain1	2064	2073	1710	1339	2580	3186	2512	2523
ENSMUSG00000078537	B020031M17Rik	0	0	0	0	0	0	0	0
ENSMUSG00000078552	Dcdc2b	408	366	294	201	514	554	412	423
ENSMUSG00000078554	Fam229a	2	0	0	0	0	0	0	0
ENSMUSG00000078566	Bnip3	2155	1766	1637	1533	2250	2524	2201	2094
ENSMUSG00000078570	1110065P20Rik	54	49	40	43	61	81	62	84
ENSMUSG00000078575	Gm12887	0	0	0	0	0	0	0	0
ENSMUSG00000078576	Gm12886	0	0	0	0	0	0	0	0
ENSMUSG00000078577	Tmco2	0	1	0	1	1	2	5	0
ENSMUSG00000078578	Ube2d3	10957	10694	8350	8192	11647	13686	11916	11979
ENSMUSG00000078580	E430018J23Rik	103	88	91	75	120	127	86	122
ENSMUSG00000078584	AU022252	369	355	305	252	435	489	408	397
ENSMUSG00000078588	Ccdc24	30	47	15	6	30	14	13	18
ENSMUSG00000078591	Hs3st4	4510	4021	3389	3467	4982	5516	4712	4337
ENSMUSG00000078593	1700042G07Rik	0	0	0	0	0	0	0	0
ENSMUSG00000078597	Cyp4a12b	1	3	0	0	0	1	1	0
ENSMUSG00000078598	Skint5	0	0	0	0	0	1	0	0
ENSMUSG00000078599	Skint8	0	0	0	1	0	1	0	0
ENSMUSG00000078600	1700092K14Rik	0	3	1	0	1	1	0	2
ENSMUSG00000078605	E030025P04Rik	2	1	0	0	3	3	1	4
ENSMUSG00000078606	Gm4070	0	0	0	0	0	0	0	0
ENSMUSG00000078607	1810010H24Rik	76	66	63	50	95	115	79	111
ENSMUSG00000078611	Gm5901	0	0	0	0	0	0	0	0
ENSMUSG00000078612	1700024P16Rik	147	120	110	98	154	178	154	155
ENSMUSG00000078618	4930456L15Rik	0	0	0	0	1	0	0	1
ENSMUSG00000078619	Smarcd2	611	636	583	388	708	955	783	759
ENSMUSG00000078621	Hbb-bh2	0	0	0	0	0	0	0	0
ENSMUSG00000078622	Ccdc47	9310	9229	7583	6544	11040	13971	11050	11234
ENSMUSG00000078624	Olfr613	0	0	0	0	0	0	0	1
ENSMUSG00000078625	Gm12789	0	0	0	0	0	0	0	0
ENSMUSG00000078627	March10	15	16	17	7	26	22	18	13
ENSMUSG00000078630	Tomt	135	110	97	95	152	168	161	150
ENSMUSG00000078639	Gm12695	0	4	1	3	1	2	0	1
ENSMUSG00000078640	Gm11627	37	36	31	37	44	42	54	31
ENSMUSG00000078650	G6pc	0	1	1	1	0	0	0	0
ENSMUSG00000078651	Aoc2	52	48	48	39	55	95	57	73
ENSMUSG00000078652	Psme3	3679	3432	2882	2569	4034	4797	4085	3844
ENSMUSG00000078653	Cntd1	55	49	47	49	72	69	55	46
ENSMUSG00000078656	Vps25	922	900	737	659	1131	1265	1128	1117
ENSMUSG00000078657	Crnn	0	0	0	0	0	0	0	0
ENSMUSG00000078664	Sprr2a1	0	0	0	0	0	0	0	0
ENSMUSG00000078668	Gm11595	0	0	0	0	0	0	0	0
