id	sym	WT_1	WT_2	P95H_1	P95H_2
ENSG00000254791	FAR1-IT1	28	32	33	47
ENSG00000254792	RP11-119D9.4	0	0	0	0
ENSG00000254793	FDPSP4	13	3	16	7
ENSG00000254794	RP11-665E10.3	0	0	0	0
ENSG00000254795	OR5AP1P	0	0	0	0
ENSG00000254796	RP11-1118M6.2	0	0	0	0
ENSG00000254798	TFAMP2	12	8	11	10
ENSG00000254799	SLC25A47P1	0	0	0	0
ENSG00000254800	RP11-163O19.3	0	0	0	0
ENSG00000254801	CTD-2132H18.3	0	0	0	0
ENSG00000254802	AC022182.3	0	0	1	0
ENSG00000254803	RP11-529A4.9	0	0	0	0
ENSG00000254804	RP11-674C21.9	0	0	0	0
ENSG00000254805	SNRPCP14	2	0	7	0
ENSG00000254806	SYS1-DBNDD2	2	2	0	0
ENSG00000254807	OR10AK1P	0	0	0	0
ENSG00000254810	RP11-672A2.4	73	25	60	57
ENSG00000254811	RP11-680E19.1	0	0	0	0
ENSG00000254812	RP11-661A12.12	20	32	22	23
ENSG00000254813	RP11-252C15.1	0	1	0	0
ENSG00000254814	RP11-535A19.1	1	0	1	1
ENSG00000254815	RP11-496I9.1	4	5	3	8
ENSG00000254816	RP11-670N15.2	0	0	0	0
ENSG00000254817	OR7E160P	0	0	0	0
ENSG00000254818	RP11-529A4.4	0	0	0	0
ENSG00000254819	RP11-430L3.1	0	0	0	0
ENSG00000254820	CTD-2019O4.1	0	0	0	0
ENSG00000254821	RP3-400B16.4	0	2	0	0
ENSG00000254822	RP11-375D13.3	0	0	0	0
ENSG00000254823	RP11-109E10.1	0	0	0	0
ENSG00000254824	RP11-37O16.8	0	0	0	0
ENSG00000254825	OR9G2P	0	0	0	0
ENSG00000254826	CTD-2530H12.2	9	2	9	4
ENSG00000254827	SLC22A18AS	2	3	4	3
ENSG00000254828	RP11-72M10.5	0	0	0	0
ENSG00000254829	RP11-7I15.3	0	0	0	0
ENSG00000254830	RP11-99C10.1	0	0	0	0
ENSG00000254831	KRT18P58	0	0	0	0
ENSG00000254832	OR4A40P	0	0	0	0
ENSG00000254833	RP11-50B3.2	4	2	3	2
ENSG00000254834	OR5M10	0	0	0	0
ENSG00000254835	RNF185-AS1	0	0	0	0
ENSG00000254836	RP1-17K7.3	0	0	0	1
ENSG00000254837	AP001372.2	71	85	82	83
ENSG00000254838	GVINP1	151	108	186	128
ENSG00000254839	AF131215.6	6	4	6	11
ENSG00000254840	RP11-574M7.1	0	0	0	0
ENSG00000254841	OR4V1P	0	0	0	0
ENSG00000254842	RP11-890B15.2	3	9	6	14
ENSG00000254843	RP11-648O15.1	29	2	20	13
ENSG00000254844	RP11-728F11.3	0	0	0	0
ENSG00000254846	RP11-203M5.2	12	12	4	24
ENSG00000254847	RP11-51B23.3	0	0	0	0
ENSG00000254848	OR5BN1P	0	0	0	0
ENSG00000254850	RP5-901A4.4	0	0	0	0
ENSG00000254851	RP11-109L13.1	16	16	17	25
ENSG00000254852	NPIPA2	0	0	0	0
ENSG00000254853	RP11-659P15.2	0	0	0	0
ENSG00000254854	CTD-2523D13.2	5	12	5	12
ENSG00000254855	RP11-867G23.1	3	4	9	5
ENSG00000254856	NDUFA3P2	17	8	23	7
ENSG00000254857	RP11-113D6.3	0	0	0	0
ENSG00000254858	MPV17L2	556	625	456	580
ENSG00000254859	RP11-661A12.5	9	17	5	7
ENSG00000254860	TMEM9B-AS1	87	59	80	54
ENSG00000254861	RP11-945A11.2	0	0	0	0
ENSG00000254862	RP11-159H22.2	4	1	2	3
ENSG00000254863	RP11-831A10.2	21	32	21	24
ENSG00000254864	CTD-2516F10.4	0	0	0	0
ENSG00000254865	RP11-748C4.1	6	2	11	2
ENSG00000254866	DEFB109P3	0	0	0	0
ENSG00000254867	RP11-1167A19.6	3	4	5	3
ENSG00000254869	RP11-91I20.2	2	3	0	1
ENSG00000254870	ATP6V1G2-DDX39B	0	0	0	0
ENSG00000254871	RP11-702F3.2	0	0	0	0
ENSG00000254872	RP13-870H17.3	0	2	1	1
ENSG00000254873	RP11-770J1.5	15	4	16	16
ENSG00000254874	RP11-676F20.1	0	0	0	1
ENSG00000254876	RP11-23J9.5	100	103	99	188
ENSG00000254877	RP11-142C4.4	78	68	68	62
ENSG00000254878	CTD-3096P4.1	0	0	0	0
ENSG00000254879	PTPRJ-AS1	0	0	0	2
ENSG00000254880	PKNOX2-AS1	0	0	0	0
ENSG00000254883	RP11-655M14.14	0	0	0	0
ENSG00000254884	PRR13P2	14	5	20	9
ENSG00000254885	RP11-802F5.1	0	0	0	0
ENSG00000254886	OR4A10P	0	0	0	0
ENSG00000254887	CTC-378H22.1	2	2	3	5
ENSG00000254888	RP11-716D19.1	0	0	0	0
ENSG00000254889	AC084121.14	0	0	0	0
ENSG00000254890	RP11-10A7.1	10	8	5	6
ENSG00000254891	OR4A9P	0	0	0	0
ENSG00000254892	RP11-334E6.4	2	4	0	1
ENSG00000254894	NAV2-AS1	0	0	0	0
ENSG00000254895	MTCO3P15	3	0	1	0
ENSG00000254896	OPCML-IT1	0	0	0	0
ENSG00000254897	RP11-482L11.1	3	0	6	2
ENSG00000254898	RP11-513D5.2	7	6	9	6
ENSG00000254900	RP11-152H18.4	26	28	20	32
ENSG00000254901	BORCS8	438	424	389	435
ENSG00000254902	ANO1-AS1	0	0	0	0
ENSG00000254903	OR8L1P	0	0	0	0
ENSG00000254905	RP11-712L6.7	5	1	4	1
ENSG00000254906	RP11-701I24.3	0	0	0	0
ENSG00000254907	RP11-484D2.2	22	19	18	24
ENSG00000254909	RP11-110I1.5	36	22	49	42
ENSG00000254910	RP11-326C3.7	4	3	5	11
ENSG00000254911	SCARNA9	38	24	26	41
ENSG00000254912	RP11-632K20.2	0	3	3	2
ENSG00000254913	RP4-791M13.5	0	0	0	0
ENSG00000254914	CTD-2537L20.1	0	0	0	0
ENSG00000254915	RP11-263C24.3	8	2	5	8
ENSG00000254916	RP11-529A4.12	0	0	0	0
ENSG00000254917	OR7E15P	0	0	0	0
ENSG00000254919	RP11-698N11.2	0	0	0	0
ENSG00000254920	RP11-56P9.6	0	0	0	0
ENSG00000254921	RP11-236J17.6	0	0	0	0
ENSG00000254923	RP11-1236K1.8	1	1	0	1
ENSG00000254924	RP11-684B2.3	1	2	4	1
ENSG00000254925	OR4C9P	0	0	0	0
ENSG00000254926	AP000445.2	0	1	0	0
ENSG00000254927	RP11-98J9.2	0	0	0	0
ENSG00000254928	RP11-702H23.6	0	0	0	0
ENSG00000254929	RP11-144G6.12	8	6	7	10
ENSG00000254930	RP11-98J9.3	0	0	0	0
ENSG00000254931	MTATP6P15	0	1	3	0
ENSG00000254932	RP11-687M24.8	0	0	0	0
ENSG00000254933	RP11-619A14.2	0	1	0	4
ENSG00000254934	LINC00678	1	0	0	1
ENSG00000254935	RP11-266E8.2	0	0	0	2
ENSG00000254936	AF131215.3	73	21	114	45
ENSG00000254937	RP11-728D14.6	0	0	0	0
ENSG00000254938	RP11-688I9.4	0	0	0	0
ENSG00000254939	CTD-2342I9.1	1	0	1	3
ENSG00000254940	OR4A19P	0	0	0	0
ENSG00000254941	RP11-677M14.5	0	0	0	0
ENSG00000254942	RP5-1160K1.8	0	0	0	0
ENSG00000254943	RP11-664I21.6	0	0	0	0
ENSG00000254944	ATP5F1P5	0	0	0	1
ENSG00000254946	RP11-531H8.1	2	2	1	0
ENSG00000254947	OR8K4P	0	0	0	0
ENSG00000254948	OR7E158P	0	0	0	0
ENSG00000254949	GNG5P3	5	1	0	0
ENSG00000254951	RP11-494M8.4	0	0	0	1
ENSG00000254952	AP001257.1	0	4	3	1
ENSG00000254953	RP11-100N3.2	0	0	0	0
ENSG00000254954	SLC2A13P1	0	1	1	1
ENSG00000254957	RP11-179A10.2	0	0	0	0
ENSG00000254959	INMT-FAM188B	0	0	0	0
ENSG00000254960	KIRREL3-AS2	0	0	0	0
ENSG00000254961	TUBB4BP4	0	0	0	0
ENSG00000254962	OR4A14P	0	0	0	0
ENSG00000254963	CTD-2562J17.9	0	0	0	0
ENSG00000254964	RP11-831H9.3	4	5	3	11
ENSG00000254965	C1DP5	1	0	1	2
ENSG00000254966	RP11-1081L13.4	0	1	1	0
ENSG00000254968	RP11-65M17.3	0	0	1	1
ENSG00000254971	RP11-313I2.11	0	0	0	0
ENSG00000254972	RP11-167J8.3	31	14	38	18
ENSG00000254973	RP11-429J17.7	0	0	0	0
ENSG00000254974	RP11-702H23.2	1	3	0	0
ENSG00000254975	RP11-672A2.3	9	5	9	3
ENSG00000254976	OR8B7P	0	0	0	0
ENSG00000254979	RP11-872D17.8	7	13	5	14
ENSG00000254980	RP11-794P6.6	0	0	0	0
ENSG00000254981	RP11-350N15.3	1	1	2	1
ENSG00000254983	RP11-573E11.2	4	0	5	1
ENSG00000254984	FTLP6	1	0	4	0
ENSG00000254985	RSF1-IT2	28	22	46	27
ENSG00000254986	DPP3	1707	1697	1329	1578
ENSG00000254987	RP11-563P16.1	0	0	0	1
ENSG00000254988	CTD-2547H18.1	3	7	17	19
ENSG00000254989	RP11-469N6.3	0	0	0	0
ENSG00000254990	RP11-108O10.2	11	14	13	11
ENSG00000254991	RP13-631K18.3	0	0	0	0
ENSG00000254992	RP11-215H18.5	0	0	0	0
ENSG00000254993	TRIM77BP	0	0	0	0
ENSG00000254995	STX16-NPEPL1	26	55	40	86
ENSG00000254996	ANKHD1-EIF4EBP3	159	129	192	175
ENSG00000254997	KRTAP5-9	0	0	0	0
ENSG00000254998	RP11-94P11.4	0	0	0	0
ENSG00000254999	BRK1	3434	3085	3027	3269
ENSG00000255000	AC139103.1	9	2	11	1
ENSG00000255001	RP11-347H15.3	0	0	0	0
ENSG00000255002	CTD-2509G16.2	6	2	2	2
ENSG00000255003	CYCSP28	1	0	3	4
ENSG00000255004	RP1-68D18.3	1	0	0	1
ENSG00000255005	RP11-90K17.2	5	2	9	8
ENSG00000255006	TCEB1P22	7	1	6	3
ENSG00000255007	CTD-2589M5.4	0	0	0	0
ENSG00000255008	AP000442.4	7	7	5	11
ENSG00000255009	UBTFL1	0	0	1	0
ENSG00000255010	RP11-113K21.3	0	2	1	0
ENSG00000255011	RP11-529A4.10	0	0	0	0
ENSG00000255012	OR5M1	0	0	0	0
ENSG00000255014	ARL6IP1P3	2	6	1	5
ENSG00000255015	RP11-716H6.1	0	0	0	0
ENSG00000255016	RP11-481A20.8	0	0	0	0
ENSG00000255018	RP11-413N13.1	0	0	0	0
ENSG00000255019	OR5D15P	0	0	0	0
ENSG00000255020	AF131216.5	0	3	0	0
ENSG00000255021	RP11-536I6.2	0	0	0	0
ENSG00000255022	RP11-665E10.1	0	0	0	0
ENSG00000255025	AF228730.13	0	0	0	0
ENSG00000255026	RP11-326C3.2	1	2	4	5
ENSG00000255027	RP11-680F20.9	0	0	0	0
ENSG00000255028	RP11-708B6.2	65	47	84	73
ENSG00000255029	CTD-3012A18.1	0	0	0	0
ENSG00000255030	OR8B5P	0	0	0	0
ENSG00000255031	RP11-802E16.3	20	22	9	8
ENSG00000255032	RP11-45A12.2	0	0	0	0
ENSG00000255033	SERPINA15P	0	0	0	0
ENSG00000255035	SDHCP4	1	2	3	0
ENSG00000255036	RP11-23J9.4	6	1	1	5
ENSG00000255037	RP11-680G24.1	0	0	0	0
ENSG00000255038	RP11-1167A19.2	1	1	2	1
ENSG00000255039	RP11-882G5.1	0	0	0	0
ENSG00000255040	RP11-677N16.1	48	25	35	39
ENSG00000255041	RP11-430H10.4	0	0	0	0
ENSG00000255042	RP11-347H15.5	1	4	2	5
ENSG00000255043	NAV2-AS5	0	0	0	0
ENSG00000255045	RP11-677M14.2	16	21	23	41
ENSG00000255046	RP11-297N6.4	24	21	16	20
ENSG00000255047	HNRNPRP2	0	0	0	0
ENSG00000255048	OR8X1P	0	0	0	0
ENSG00000255050	RP11-661A12.9	70	105	59	113
ENSG00000255051	BCAS2P1	3	0	0	0
ENSG00000255052	FAM66D	1	0	0	1
ENSG00000255053	OR4A44P	0	0	0	0
ENSG00000255054	RP1-317E23.6	0	0	0	0
ENSG00000255055	MTND1P35	0	0	0	0
ENSG00000255057	RP11-567M21.3	0	0	0	3
ENSG00000255058	PDCL2P2	0	2	3	1
ENSG00000255059	AP000620.1	8	9	6	7
ENSG00000255060	RP11-219O3.2	6	1	6	0
ENSG00000255062	RP11-712L6.5	76	43	47	54
ENSG00000255063	RP11-718B12.1	1	0	2	6
ENSG00000255065	RP11-680E19.2	0	0	0	1
ENSG00000255067	RP11-47J17.1	0	0	0	0
ENSG00000255070	OSBPL9P3	0	0	0	0
ENSG00000255071	SAA2-SAA4	0	0	0	0
ENSG00000255072	PIGY	0	0	0	0
ENSG00000255073	ZFP91-CNTF	0	0	0	0
ENSG00000255074	RP11-140L24.3	10	4	9	5
ENSG00000255075	CENPUP1	0	0	3	0
ENSG00000255076	CTD-2023J5.1	0	0	0	0
ENSG00000255077	OR4X7P	0	0	0	0
ENSG00000255078	OR4A6P	0	0	0	0
ENSG00000255079	RP11-45A12.1	2	1	2	2
ENSG00000255081	RP11-263C24.1	6	2	14	7
ENSG00000255082	GRM5-AS1	0	0	1	0
ENSG00000255083	OR5AK1P	0	0	0	0
ENSG00000255084	RP11-843A23.1	34	11	23	12
ENSG00000255085	AF186192.5	0	0	0	2
ENSG00000255086	RP11-336F14.1	0	0	0	0
ENSG00000255087	RP11-168K9.2	0	0	0	0
ENSG00000255088	RP11-23B7.4	1	0	2	0
ENSG00000255089	RP11-326C3.10	0	0	0	0
ENSG00000255091	RP11-495O11.1	0	0	0	0
ENSG00000255092	RP11-58K22.4	11	20	13	21
ENSG00000255093	RP11-794P6.2	0	0	0	0
ENSG00000255094	RP11-406D1.2	9	6	8	7
ENSG00000255095	OR1D4	0	0	0	0
ENSG00000255096	OR5B10P	0	0	0	0
ENSG00000255097	RP11-5L12.1	7	1	8	4
ENSG00000255099	RP11-25D10.2	0	0	0	0
ENSG00000255100	RP11-21L23.3	18	11	3	10
ENSG00000255101	RP11-412B14.1	0	0	0	0
ENSG00000255102	RP11-164N3.2	3	6	7	6
ENSG00000255105	RP11-5A11.1	0	1	0	1
ENSG00000255106	RP11-58K22.2	0	0	0	0
ENSG00000255107	RP11-159H10.1	3	1	0	4
ENSG00000255108	AP006621.8	2	2	8	5
ENSG00000255109	CTD-2572N17.1	0	0	0	0
ENSG00000255110	RP11-72M10.8	0	0	0	0
ENSG00000255111	RP11-163O19.8	0	0	0	0
ENSG00000255112	CHMP1B	739	591	541	580
ENSG00000255113	OR4A48P	0	0	0	0
ENSG00000255114	RP11-110I1.6	0	0	0	0
ENSG00000255115	RP11-91P24.3	12	4	3	6
ENSG00000255116	SLC5A4P1	0	0	0	1
ENSG00000255117	RP5-1027O15.1	0	0	0	0
ENSG00000255118	RP11-703H8.7	0	0	0	0
ENSG00000255119	RP11-655M14.12	0	2	0	0
ENSG00000255120	OVOL1-AS1	0	0	2	0
ENSG00000255121	RP11-110I1.12	130	101	124	130
ENSG00000255122	RP11-303G3.6	11	19	15	15
ENSG00000255123	MTND5P21	0	0	0	0
ENSG00000255125	RP11-685M7.5	1	5	4	2
ENSG00000255126	CTD-2531D15.5	0	0	0	0
ENSG00000255127	RP11-676F20.2	0	0	0	0
ENSG00000255128	HSPD1P3	1	6	1	3
ENSG00000255129	RP11-839D17.3	2	0	0	2
ENSG00000255130	RP11-396J6.1	0	0	0	0
ENSG00000255131	OR9L1P	0	0	0	0
ENSG00000255132	RP11-63C8.1	0	0	0	0
ENSG00000255133	RP11-646J21.2	0	1	0	0
ENSG00000255134	OR8K2P	0	0	0	0
ENSG00000255135	RP11-111M22.3	200	166	141	152
ENSG00000255136	CTD-2562J17.4	0	0	0	0
ENSG00000255138	GLTPP1	0	0	0	0
ENSG00000255139	AP000442.1	20	12	11	16
ENSG00000255140	OR5BN2P	0	0	0	0
ENSG00000255141	HNRNPA1P76	16	11	19	9
ENSG00000255142	AP006621.6	15	11	10	14
ENSG00000255143	RP11-805J14.3	0	0	0	0
ENSG00000255144	RP11-589N15.1	0	0	0	0
ENSG00000255145	STX17-AS1	17	11	12	19
ENSG00000255146	RP11-659P15.1	2	0	0	0
ENSG00000255147	RP11-655M14.4	0	0	0	0
ENSG00000255148	RP4-791M13.4	0	0	0	0
ENSG00000255149	RP11-97I14.1	0	0	0	0
ENSG00000255150	EID3	54	34	54	40
ENSG00000255151	GLYATL1P3	0	1	2	1
ENSG00000255152	MSH5-SAPCD1	0	0	0	0
ENSG00000255153	TOLLIP-AS1	22	37	23	49
ENSG00000255154	RP11-80H18.3	13	14	16	21
ENSG00000255155	RP11-535N6.2	0	0	0	0
ENSG00000255156	KLHL22-IT1	9	3	4	1
ENSG00000255157	CTD-2313N18.8	4	1	4	2
ENSG00000255158	RP11-754B17.1	98	39	97	61
ENSG00000255159	RP11-318C2.1	0	4	0	1
ENSG00000255160	RP11-428C19.5	0	0	0	0
ENSG00000255161	RP11-646J21.7	0	0	0	0
ENSG00000255162	RP11-358N4.3	0	0	0	0
ENSG00000255163	HSPE1P18	0	0	0	0
ENSG00000255164	RP5-1047A19.4	4	2	3	1
ENSG00000255165	CTD-2609K8.3	24	18	16	14
ENSG00000255166	RP11-726G23.11	0	0	0	0
ENSG00000255167	RP11-670N15.1	0	0	0	0
ENSG00000255169	RP11-646J21.3	0	0	0	0
ENSG00000255170	RP11-313I2.6	0	0	0	1
ENSG00000255171	LINC01499	0	0	0	0
ENSG00000255172	OR5AM1P	0	0	0	0
ENSG00000255173	AP003068.12	0	0	0	0
ENSG00000255174	RP11-481A20.4	0	0	0	0
ENSG00000255175	RP11-277K23.1	0	0	0	0
ENSG00000255176	AP002954.3	23	16	22	17
ENSG00000255177	RP11-532E4.2	0	0	0	0
ENSG00000255178	RP11-686G23.2	0	0	0	0
ENSG00000255179	RP11-324J3.1	0	0	0	0
ENSG00000255181	CCDC166	0	0	0	0
ENSG00000255182	CTD-2517M22.14	53	55	50	86
ENSG00000255183	RP11-720D4.3	0	1	0	0
ENSG00000255184	RP11-313I2.7	0	0	1	0
ENSG00000255186	RP11-514F3.5	7	2	3	5
ENSG00000255187	RP11-699F16.2	0	0	0	0
ENSG00000255188	RP11-507F16.1	0	0	0	0
ENSG00000255189	GLYATL1P1	36	53	54	72
ENSG00000255190	TRIM51DP	0	0	0	0
ENSG00000255191	RP11-626H12.1	0	0	0	0
ENSG00000255192	NANOGP8	1	1	3	1
ENSG00000255193	RP11-945A11.1	0	0	0	3
ENSG00000255194	SSU72P2	1	0	0	0
ENSG00000255196	OR4A17P	0	0	0	0
ENSG00000255197	RP11-750H9.5	1	16	4	10
ENSG00000255198	SNHG9	92	111	91	132
ENSG00000255199	GTF2IP11	0	0	0	0
ENSG00000255200	AP003068.18	13	10	16	17
ENSG00000255201	RP11-350N15.4	1	2	1	0
ENSG00000255202	RP4-541C22.5	0	0	0	0
ENSG00000255203	OR7E2P	0	5	1	1
ENSG00000255204	RP11-738O11.9	0	0	0	0
ENSG00000255205	MED28P5	0	0	0	0
ENSG00000255206	RP11-403D15.2	0	0	0	0
ENSG00000255207	RP1-305G21.1	0	0	0	0
ENSG00000255209	RP11-258O13.1	0	0	0	0
ENSG00000255210	RP11-344L21.1	29	3	21	9
ENSG00000255211	RP11-1195F20.7	0	0	0	0
ENSG00000255213	NPM1P35	17	4	11	9
ENSG00000255214	RP11-163O19.10	0	0	0	0
ENSG00000255215	OR4R1P	0	0	0	0
ENSG00000255216	RP11-831A10.1	0	0	0	0
ENSG00000255217	OR5J7P	0	0	0	0
ENSG00000255218	OR5BC1P	0	0	0	0
ENSG00000255219	RP11-716H6.2	0	0	0	0
ENSG00000255220	DDX18P5	71	56	73	66
ENSG00000255221	CARD17	0	0	0	1
ENSG00000255222	SETP17	13	20	8	16
ENSG00000255223	OR5M11	0	0	0	0
ENSG00000255224	CTD-3065J16.9	16	16	8	26
ENSG00000255225	OR8B6P	0	0	0	0
ENSG00000255226	CTD-2210P24.3	0	0	0	0
ENSG00000255227	RP11-460B17.2	0	0	0	0
ENSG00000255229	RP11-304M2.3	0	0	0	0
ENSG00000255230	RP5-901A4.5	1	0	0	0
ENSG00000255231	MRPS36P4	1	0	0	2
ENSG00000255232	RP11-438N5.4	1	0	6	1
ENSG00000255233	RP11-755E23.3	0	0	0	0
ENSG00000255234	RP11-727A23.10	5	5	5	2
ENSG00000255235	RP11-313I2.8	0	0	0	0
ENSG00000255236	CTD-2655K5.1	2	0	1	3
ENSG00000255237	RP13-317D12.3	10	14	9	15
ENSG00000255238	RFPL4AP1	0	3	1	1
ENSG00000255239	TREHP1	0	3	2	2
ENSG00000255240	RP11-142C4.6	116	85	127	88
ENSG00000255241	RP11-164N3.3	3	7	12	9
ENSG00000255243	CTD-2507G9.1	0	0	0	0
ENSG00000255244	RP11-583F24.8	0	0	0	0
ENSG00000255245	FXYD6-FXYD2	0	0	0	0
ENSG00000255246	RP11-179A16.2	0	2	0	0
ENSG00000255247	CTD-2523D13.1	4	5	3	6
ENSG00000255248	MIR100HG	11	12	15	19
ENSG00000255250	CTD-2005H7.2	3	7	2	2
ENSG00000255251	PRR23D1	0	0	0	0
ENSG00000255252	RP1-65P5.3	0	0	0	0
ENSG00000255253	RP11-303G3.9	0	0	0	0
ENSG00000255254	HIGD1AP5	0	0	0	0
ENSG00000255255	PPP1R1AP1	2	4	4	3
ENSG00000255256	RP5-916O11.2	4	4	9	4
ENSG00000255257	AC025016.1	0	0	0	0
ENSG00000255258	RP11-448P19.1	0	0	0	0
ENSG00000255259	ZNF123P	0	0	0	0
ENSG00000255260	CTD-3224I3.3	0	0	0	0
ENSG00000255261	OR7E4P	0	0	0	2
ENSG00000255262	TCEB2P2	0	1	0	2
ENSG00000255265	TMA16P1	1	0	0	1
ENSG00000255266	RP11-734C14.2	1	0	0	0
ENSG00000255267	RP11-430H10.2	0	0	0	0
ENSG00000255268	RP11-707M1.9	0	0	0	0
ENSG00000255269	RP11-702F3.4	0	0	0	0
ENSG00000255270	NAV2-IT1	0	0	0	0
ENSG00000255271	RP4-594L9.2	0	0	0	0
ENSG00000255272	RP11-646J21.6	0	0	0	0
ENSG00000255273	AF238378.7	0	0	0	0
ENSG00000255274	TMPRSS4-AS1	0	0	0	0
ENSG00000255275	RP13-279N23.2	1	0	0	0
ENSG00000255276	RRM1-AS1	1	2	4	9
ENSG00000255277	ABCC6P2	19	12	7	19
ENSG00000255279	RP11-375D13.4	0	0	0	0
ENSG00000255280	CTD-2530H12.5	0	0	0	0
ENSG00000255281	RP11-460B17.1	1	0	0	0
ENSG00000255282	WTAPP1	1	0	0	0
ENSG00000255283	RP11-72M10.4	0	0	0	0
ENSG00000255284	AP006621.5	26	25	21	19
ENSG00000255285	RP11-358N4.5	0	0	0	0
ENSG00000255286	RP11-708L7.7	1	2	1	4
ENSG00000255287	SNRPGP16	0	0	0	0
ENSG00000255288	RP4-562D20.2	0	0	0	0
ENSG00000255289	RP11-91I20.1	0	0	0	0
ENSG00000255291	RP11-701I24.1	2	5	4	7
ENSG00000255292	AP002884.2	0	0	0	0
ENSG00000255293	WIZP1	1	0	1	1
ENSG00000255294	OR4A50P	0	0	0	0
ENSG00000255295	RP11-745I13.1	0	0	0	0
ENSG00000255296	RP11-757C15.4	9	8	12	6
ENSG00000255297	OR4A41P	0	0	0	0
ENSG00000255298	OR8G5	0	0	0	0
ENSG00000255299	RP11-655C2.3	0	2	4	2
ENSG00000255300	RP11-148I19.1	0	0	0	0
ENSG00000255301	RP11-624G17.3	0	0	0	0
ENSG00000255302	EID1	9979	7557	8062	8363
ENSG00000255303	OR5BA1P	8	8	4	6
ENSG00000255304	OR4A46P	0	0	0	0
ENSG00000255305	RP11-529A4.7	0	0	0	0
ENSG00000255306	RP5-901A4.1	7	7	11	15
ENSG00000255307	OR52B2	1	0	0	0
ENSG00000255308	RP11-428C19.4	3	3	7	4
ENSG00000255309	RP11-756D7.1	0	0	0	0
ENSG00000255310	AF131215.2	232	167	215	198
ENSG00000255311	RP11-160H12.2	2	0	1	0
ENSG00000255312	OR4C7P	0	0	0	0
ENSG00000255313	RP11-1082L8.2	1	0	4	2
ENSG00000255314	RP11-702F3.3	0	0	0	0
ENSG00000255315	OR8A3P	0	0	0	0
ENSG00000255316	MTND6P25	0	0	0	0
ENSG00000255317	RP11-688I9.2	0	0	0	0
ENSG00000255318	RP11-655M14.13	10	13	18	20
ENSG00000255319	ENPP7P8	16	6	12	15
ENSG00000255320	RP11-755F10.1	21	23	17	18
ENSG00000255321	RP11-91I20.4	20	9	23	14
ENSG00000255323	LINC01495	0	0	0	0
ENSG00000255325	RP11-96B2.1	1	0	1	0
ENSG00000255326	CTD-2530H12.4	11	9	10	16
ENSG00000255327	RP11-555G19.1	0	0	0	0
ENSG00000255328	RP11-326C3.12	4	9	6	4
ENSG00000255329	H2AFZP4	18	9	17	8
ENSG00000255330	RP3-403A15.5	4	0	1	1
ENSG00000255331	RP11-736I10.2	13	8	12	4
ENSG00000255332	RP11-201M22.1	0	0	0	1
ENSG00000255333	AP000435.3	0	0	0	0
ENSG00000255334	RP11-708L7.6	0	0	3	0
ENSG00000255335	RP11-358H18.2	0	0	0	0
ENSG00000255336	RP11-94P11.3	0	0	0	0
ENSG00000255337	RP11-315O6.1	5	4	4	5
ENSG00000255338	RP11-107P7.2	0	0	0	0
ENSG00000255339	RP11-411B6.6	0	0	0	0
ENSG00000255340	RP11-484D2.5	9	6	21	15
ENSG00000255341	OR8Q1P	0	0	0	0
ENSG00000255342	RP11-762B21.5	0	1	0	0
ENSG00000255343	RP11-299M14.2	2	0	1	8
ENSG00000255344	RP11-469N6.2	0	0	0	0
ENSG00000255345	CTD-2337I7.1	0	0	0	0
ENSG00000255346	NOX5	1	2	5	3
ENSG00000255347	RP11-40H19.1	0	0	0	0
ENSG00000255348	RP11-700F16.3	12	2	8	11
ENSG00000255349	OR4A7P	0	0	0	0
ENSG00000255350	MTCO1P15	1	2	1	3
ENSG00000255351	RP11-567I13.1	0	0	0	0
ENSG00000255352	PPP1R10P1	0	0	0	0
ENSG00000255353	RP11-382M14.1	1	3	3	9
ENSG00000255354	RP11-148O21.2	0	0	0	0
ENSG00000255355	AP000640.2	0	3	2	2
ENSG00000255356	RP11-277E18.2	1	0	0	0
ENSG00000255357	RP11-34N19.1	0	0	0	0
ENSG00000255358	RP11-567O18.1	31	21	35	14
ENSG00000255359	CCDC179	6	4	6	3
ENSG00000255360	RP11-529A4.15	0	0	0	0
ENSG00000255361	RP11-412B14.2	0	0	3	1
ENSG00000255362	RP11-619A14.3	9	0	7	3
ENSG00000255363	RP11-672A2.5	0	0	0	0
ENSG00000255364	RP11-94A24.1	0	0	0	0
ENSG00000255365	RP11-776K3.1	0	0	0	0
ENSG00000255366	RP11-1134I14.8	0	0	0	0
ENSG00000255367	RP13-726E6.2	51	29	49	39
ENSG00000255368	RP11-54J7.2	0	0	0	0
ENSG00000255369	RP11-740D6.3	5	6	3	4
ENSG00000255370	CYCSP25	0	0	1	0
ENSG00000255371	OPCML-IT2	9	6	16	12
ENSG00000255372	CTD-3064C13.1	0	0	0	1
ENSG00000255374	TAS2R43	25	23	41	34
ENSG00000255375	RP1-65P5.5	1	0	0	0
ENSG00000255376	RP11-360K13.2	0	0	0	0
ENSG00000255377	DUXAP5	1	0	1	4
ENSG00000255378	PRR23D2	0	0	0	0
ENSG00000255379	CYCSP29	2	2	4	7
ENSG00000255380	RP11-684B20.1	0	0	0	0
ENSG00000255381	AP001258.5	4	4	0	5
ENSG00000255382	RP11-718B12.2	2	4	2	3
ENSG00000255384	RP11-770J1.4	20	15	26	15
ENSG00000255385	UBTFL10	0	0	0	0
ENSG00000255386	OR5BR1P	0	0	0	0
