id	sym	shp65_Vehicle_1	shp65_Vehicle_2	shp65_Vehicle_3	shp65_TNF_1	shp65_TNF_2	shp65_TNF_3
ENSG00000276984	LA16c-359F1.1	0	0	0	1	0	1
ENSG00000276997	RP11-378J18.9	3	3	13	17	13	9
ENSG00000277007	RP11-392O17.2	2	4	3	4	7	3
ENSG00000277020	RP11-476H16.1	0	2	1	0	0	0
ENSG00000277022	RP3-453C12.15	0	1	0	0	0	0
ENSG00000277050	RP11-102G14.1	0	0	0	2	0	0
ENSG00000277053	GTF2IP1	1	2	5	4	0	3
ENSG00000277075	HIST1H2AE	141	66	89	83	93	98
ENSG00000277089	AC069363.1	4	3	1	2	0	1
ENSG00000277103	RP11-520B13.8	1	1	0	1	0	0
ENSG00000277109	RP11-160N1.11	0	0	0	1	1	0
ENSG00000277130	RP11-530C5.4	2	1	6	4	2	2
ENSG00000277142	LINC00235	67	75	66	67	71	54
ENSG00000277144	RP11-59H7.4	1	0	2	5	0	3
ENSG00000277149	TYW1B	41	46	40	35	65	30
ENSG00000277150	F8A3	11	4	4	12	6	5
ENSG00000277151	RP11-380B4.3	3	2	7	5	5	2
ENSG00000277152	RP11-622C24.2	12	6	17	59	24	8
ENSG00000277157	HIST1H4D	159	132	93	79	154	108
ENSG00000277159	RP11-88E10.4	11	7	10	21	7	4
ENSG00000277161	PIGW	34	22	56	89	72	44
ENSG00000277170	RP11-295D4.4	2	1	2	5	7	4
ENSG00000277173	CTD-2024F21.1	2	2	0	0	0	1
ENSG00000277182	CTB-58E17.5	1	1	1	0	0	2
ENSG00000277186	RP13-554M15.8	0	0	0	0	1	0
ENSG00000277200	RP11-74E22.8	11	3	3	14	2	4
ENSG00000277203	F8A1	7	2	9	2	4	5
ENSG00000277215	SPANXA2-OT1	5	0	5	1	0	0
ENSG00000277218	RP11-500G10.5	1	1	1	2	3	1
ENSG00000277232	GTSE1-AS1	6	12	5	3	5	1
ENSG00000277235	RP4-550H1.7	0	1	0	0	0	0
ENSG00000277241	RP11-114M1.3	0	0	0	1	0	0
ENSG00000277246	RP11-153I24.4	0	0	1	0	1	0
ENSG00000277258	PCGF2	14	4	18	32	9	5
ENSG00000277268	RP11-445F12.1	1	0	1	0	2	1
ENSG00000277270	RP5-827E24.1	0	0	1	3	1	2
ENSG00000277283	RP1-267D11.6	29	10	12	19	11	11
ENSG00000277287	RP4-794I6.4	13	6	11	32	9	8
ENSG00000277290	RP11-326C3.16	1	1	1	4	1	0
ENSG00000277299	RP11-837J7.4	0	0	0	1	0	0
ENSG00000277301	RP5-1184F4.7	0	1	3	3	0	5
ENSG00000277304	RP11-989E6.13	0	0	0	0	1	0
ENSG00000277310	RP11-699C17.1	0	0	0	1	0	0
ENSG00000277324	RP11-850A17.1	0	2	0	0	0	2
ENSG00000277342	RP11-843B15.4	0	0	2	1	2	0
ENSG00000277349	RP11-356C4.6	0	0	0	1	0	0
ENSG00000277350	RP11-395E19.6	3	2	1	2	1	1
ENSG00000277352	KB-68A7.2	0	1	0	1	0	0
ENSG00000277358	RP11-321C24.4	0	0	2	0	2	0
ENSG00000277363	SRCIN1	65	67	96	215	92	80
ENSG00000277369	RP11-486I11.2	24	25	26	19	16	11
ENSG00000277373	RP11-462D18.4	0	0	0	0	0	1
ENSG00000277382	RP11-318A15.8	2	0	2	3	1	1
ENSG00000277383	CTD-3001H11.2	2	11	5	0	1	2
ENSG00000277386	RP11-141M1.4	0	0	0	1	0	2
ENSG00000277397	RP5-1024G6.9	0	0	1	0	0	0
ENSG00000277399	GPR179	0	1	2	7	1	0
ENSG00000277423	RP11-173P15.9	0	1	2	1	0	0
ENSG00000277425	RP5-1116H23.3	2	0	0	3	0	3
ENSG00000277435	RP11-1180F24.1	2	1	1	1	1	0
ENSG00000277438	RP11-256K9.1	0	0	0	0	0	1
ENSG00000277440	RP11-295D4.5	4	4	1	5	4	7
ENSG00000277443	MARCKS	746	826	922	796	1226	611
ENSG00000277447	RP11-193E15.4	0	3	0	0	4	1
ENSG00000277448	RP11-538C21.2	2	1	3	8	3	2
ENSG00000277449	CEBPB-AS1	6	7	6	9	7	4
ENSG00000277453	CTC-492K19.7	13	8	5	5	11	11
ENSG00000277459	RP11-732A21.3	3	4	1	1	9	0
ENSG00000277462	ZNF670	20	25	21	68	83	45
ENSG00000277463	CTD-3035K23.6	1	2	1	0	3	0
ENSG00000277466	RP11-349F21.1	0	0	0	0	1	0
ENSG00000277476	RP11-147L13.13	1	5	6	4	5	8
ENSG00000277479	AL022345.10	0	0	0	1	1	0
ENSG00000277481	PKD1L3	2	5	3	18	8	14
ENSG00000277482	RP11-762H8.5	1	0	0	0	0	0
ENSG00000277491	RP11-676J12.9	2	0	0	1	2	0
ENSG00000277493	RP11-255H23.5	0	0	0	2	0	1
ENSG00000277494	GPIHBP1	0	0	0	0	1	0
ENSG00000277496	RP11-93B14.9	0	2	1	2	4	1
ENSG00000277498	RP11-681L4.2	0	0	2	0	0	1
ENSG00000277499	RP11-144M17.1	1	0	0	0	0	0
ENSG00000277501	RP11-697E22.2	1	1	5	5	2	2
ENSG00000277504	RP11-278A23.4	0	1	0	0	0	0
ENSG00000277511	CTD-2095E4.5	0	0	1	1	1	0
ENSG00000277526	RP11-378A12.1	4	2	3	2	4	0
ENSG00000277531	LLNLF-187D8.1	8	2	4	4	1	5
ENSG00000277534	RP11-9E17.1	16	11	29	25	9	13
ENSG00000277545	RP11-73M11.3	2	1	1	2	2	0
ENSG00000277548	RP11-139H15.6	1	1	2	2	3	2
ENSG00000277550	RP5-1057B20.3	7	6	5	11	7	3
ENSG00000277556	OR13C5	0	0	1	1	2	2
ENSG00000277558	RP3-468O1.6	1	0	0	0	0	0
ENSG00000277559	RP11-434E6.4	0	0	0	1	0	0
ENSG00000277566	RP11-545P7.9	0	2	1	0	1	0
ENSG00000277579	CTC-268N12.3	0	0	0	0	0	2
ENSG00000277581	RP4-616B8.6	1	1	4	6	8	5
ENSG00000277586	NEFL	7	10	6	7	17	6
ENSG00000277589	RP11-333J10.3	0	0	1	2	0	0
ENSG00000277595	RP11-946P6.6	1	0	1	2	1	0
ENSG00000277597	RP11-961A15.3	0	0	0	0	1	0
ENSG00000277602	AC005363.11	0	0	0	2	1	0
ENSG00000277619	CTC-276P9.4	0	0	2	0	0	1
ENSG00000277631	PGM5P3-AS1	6	7	7	7	4	7
ENSG00000277639	RP11-467J12.4	35	40	40	37	33	27
ENSG00000277654	RP11-255M2.3	0	1	0	0	0	0
ENSG00000277661	XXbac-BPG258E24.10	0	0	0	0	1	0
ENSG00000277662	RP11-74J13.9	2	0	0	1	1	0
ENSG00000277687	RP11-427L15.2	11	8	15	30	23	13
ENSG00000277692	RP11-358N2.2	1	0	0	0	0	1
ENSG00000277693	AP003900.6	0	2	0	0	0	0
ENSG00000277701	RP11-734K23.9	2	1	0	1	2	1
ENSG00000277705	RP11-434C1.5	0	0	1	0	0	0
ENSG00000277715	RP11-651L5.3	3	5	9	11	6	4
ENSG00000277728	RP11-143K11.7	1	4	0	3	4	0
ENSG00000277734	TRAC	0	0	1	1	0	0
ENSG00000277738	RP11-693J15.6	0	0	0	1	0	2
ENSG00000277748	AC006262.11	0	0	0	0	1	0
ENSG00000277767	RP11-365P13.5	4	3	4	14	4	3
ENSG00000277769	RBM22P4	1	0	0	1	1	0
ENSG00000277775	HIST1H3F	34	12	21	14	24	14
ENSG00000277778	PGM5P2	4	2	5	16	5	3
ENSG00000277782	RP11-775C24.5	7	5	6	6	9	6
ENSG00000277791	PSMB3	1020	895	899	690	966	900
ENSG00000277795	AC005752.10	0	0	1	0	0	0
ENSG00000277797	RP11-244G12.1	5	1	0	2	4	0
ENSG00000277806	RP11-15A1.8	3	0	1	8	7	1
ENSG00000277825	CTD-2013N17.7	6	6	4	11	7	2
ENSG00000277829	RP5-1054A22.4	0	0	0	3	0	0
ENSG00000277840	RP11-103B5.4	0	0	1	3	0	0
ENSG00000277865	GOLGA6L22	0	0	1	1	0	0
ENSG00000277873	RP11-33N14.3	3	0	1	8	3	1
ENSG00000277879	RP11-129M16.4	15	5	14	21	7	10
ENSG00000277882	RP11-122G18.9	0	1	0	0	0	0
ENSG00000277883	NLRP3P1	0	0	0	1	2	0
ENSG00000277893	SRD5A2	0	0	0	0	1	0
ENSG00000277895	RP11-114F3.4	2	5	3	8	4	3
ENSG00000277901	RP5-851M4.1	0	0	1	0	0	1
ENSG00000277911	RP11-333J10.2	2	0	0	0	0	0
ENSG00000277914	DDX6P2	0	0	0	0	1	0
ENSG00000277938	RP5-965G21.3	14	10	13	23	15	18
ENSG00000277945	RP11-677M24.1	0	1	1	0	4	1
ENSG00000277954	RP11-679B19.1	0	0	0	1	0	1
ENSG00000277957	SENP3-EIF4A1	1	2	0	0	2	0
ENSG00000277959	RP11-45A17.2	4	6	2	2	2	0
ENSG00000277969	CTB-58E17.1	17	17	15	15	10	9
ENSG00000277972	CISD3	92	74	86	103	94	62
ENSG00000277977	CTD-3018O17.5	5	2	3	2	2	4
ENSG00000277978	RP11-403P17.6	3	0	2	1	0	1
ENSG00000277981	RP11-428P16.3	1	0	0	0	0	0
ENSG00000277984	RP11-735A19.3	1	1	0	0	0	0
ENSG00000277987	RP11-167B3.3	0	0	0	0	0	1
ENSG00000277999	RP11-426C22.8	1	0	0	1	0	0
ENSG00000278000	AC139100.4	1	0	0	4	1	2
ENSG00000278002	RP11-596C23.2	4	2	1	5	2	3
ENSG00000278009	RP11-649E7.8	1	0	1	1	0	0
ENSG00000278013	RP11-379H8.1	0	1	0	0	1	1
ENSG00000278017	RP11-120K19.4	0	0	0	1	2	1
ENSG00000278022	RP11-35O15.2	2	1	0	1	0	0
ENSG00000278023	RDM1	1	1	1	0	0	2
ENSG00000278029	CTD-2240J17.2	0	0	0	0	1	0
ENSG00000278041	RP5-984P4.6	0	2	1	0	0	0
ENSG00000278053	DDX52	592	382	503	678	615	367
ENSG00000278058	RP11-70D24.2	0	0	1	0	0	0
ENSG00000278071	RP11-736N17.10	4	1	2	6	1	2
ENSG00000278075	RP11-248M19.1	1	6	1	1	2	3
ENSG00000278083	RP11-525G12.1	1	0	1	2	0	0
ENSG00000278090	RP11-6O2.2	0	0	0	0	0	1
ENSG00000278095	RP11-283G6.6	0	0	0	0	1	0
ENSG00000278107	RP11-162A12.4	3	4	2	5	1	0
ENSG00000278112	RP11-972P1.11	0	1	1	1	2	0
ENSG00000278126	RP11-454E5.4	7	1	5	8	6	5
ENSG00000278129	ZNF8	99	86	130	150	84	64
ENSG00000278133	RP11-196G11.5	29	38	40	51	48	45
ENSG00000278147	CTD-3028N15.3	0	0	0	1	0	0
ENSG00000278156	TSC22D1-AS1	6	11	2	5	6	6
ENSG00000278158	AP001059.6	0	3	0	1	2	0
ENSG00000278175	GLIDR	0	1	0	1	4	1
ENSG00000278177	RP11-632L2.2	6	3	5	7	6	3
ENSG00000278192	RP5-1056H1.2	1	1	1	3	0	1
ENSG00000278195	SSTR3	17	7	15	20	12	5
ENSG00000278205	RP11-760D2.13	1	1	1	3	0	2
ENSG00000278206	RP1-20N2.8	4	3	8	14	6	2
ENSG00000278212	MAFIP	0	1	0	1	0	4
ENSG00000278213	CNTNAP3P5	1	0	1	0	0	0
ENSG00000278214	RP11-442O1.4	5	1	2	3	3	0
ENSG00000278215	RP11-712L6.8	0	0	0	7	0	0
ENSG00000278224	PRICKLE4	2	1	0	0	3	0
ENSG00000278231	RP5-906C1.1	1	0	1	2	0	1
ENSG00000278238	RP11-245D16.4	2	1	1	1	2	0
ENSG00000278239	AC020956.3	4	1	2	3	1	3
ENSG00000278259	MYO19	144	172	177	275	218	156
ENSG00000278266	RP11-575F12.3	5	6	4	10	3	8
ENSG00000278272	HIST1H3C	44	29	24	30	26	21
ENSG00000278275	RP11-55J15.2	1	0	0	0	1	0
ENSG00000278291	RP11-172H24.4	0	1	3	6	1	5
ENSG00000278311	GGNBP2	492	434	454	713	641	303
ENSG00000278318	ZNF229	148	125	124	183	183	105
ENSG00000278330	RP11-4B16.4	0	1	1	5	0	1
ENSG00000278338	VWA8-AS1	4	6	7	11	8	2
ENSG00000278341	RP5-1142A6.10	2	1	6	8	6	3
ENSG00000278343	RP5-1077H22.1	0	0	0	1	0	0
ENSG00000278344	RP11-18C24.8	0	3	3	0	0	3
ENSG00000278346	CTD-2267D19.7	0	0	0	1	0	0
ENSG00000278351	RP11-139E19.3	0	1	0	3	2	0
ENSG00000278356	RP11-372B4.3	0	1	1	0	0	0
ENSG00000278367	RP11-42O4.2	0	1	0	0	0	0
ENSG00000278376	RP11-158I9.8	11	16	24	7	19	5
ENSG00000278383	RP4-694B14.8	2	1	4	3	0	1
ENSG00000278389	RP11-626G11.6	1	1	2	0	1	1
ENSG00000278390	RP11-74J13.8	2	7	5	9	9	3
ENSG00000278396	RP11-120E11.2	0	1	3	3	1	3
ENSG00000278399	RP11-74M13.5	0	1	0	0	0	1
ENSG00000278424	RP11-745H7.1	0	0	0	0	4	0
ENSG00000278434	RP11-709D24.8	2	4	4	7	1	4
ENSG00000278448	CTD-2240J17.3	0	0	0	0	2	0
ENSG00000278455	RP11-261C10.8	4	4	6	17	1	2
ENSG00000278456	RP11-66B24.9	0	3	1	2	4	3
ENSG00000278463	HIST1H2AB	60	47	39	31	64	54
ENSG00000278464	RP11-96A15.1	0	0	1	0	0	0
ENSG00000278467	RP11-504P24.9	9	6	8	13	12	11
ENSG00000278472	RP11-74D7.3	0	1	0	0	0	0
ENSG00000278487	RP11-447H19.4	1	0	0	2	0	1
ENSG00000278492	RP11-15A1.9	1	1	0	1	1	0
ENSG00000278493	CTD-2382E5.6	1	1	0	0	2	0
ENSG00000278496	RP11-144H23.2	0	0	0	1	2	0
ENSG00000278500	AC009336.19	0	0	0	2	1	0
ENSG00000278505	C17orf78	1	3	1	3	1	1
ENSG00000278514	AC068831.16	1	1	0	0	1	0
ENSG00000278518	RP11-108K14.12	0	0	1	0	0	0
ENSG00000278522	POTEB3	0	0	0	1	0	0
ENSG00000278530	CHMP1B2P	0	0	0	0	1	0
ENSG00000278535	DHRS11	250	229	232	380	296	210
ENSG00000278540	ACACA	3498	2733	4016	10252	4279	3650
ENSG00000278543	CTD-3018O17.6	0	1	1	2	1	1
ENSG00000278546	RP1-41C23.4	22	28	19	49	43	21
ENSG00000278558	TMEM191B	0	2	0	1	0	0
ENSG00000278570	NR2E3	1	0	6	7	1	2
ENSG00000278572	RP11-231P20.6	8	8	13	4	11	6
ENSG00000278576	RP11-507K2.6	2	2	10	7	7	4
ENSG00000278588	HIST1H2BI	69	34	29	31	30	52
ENSG00000278595	RP5-1068H6.6	0	1	0	0	0	0
ENSG00000278600	RP11-81A1.6	17	15	13	30	14	7
ENSG00000278601	RP11-348N5.9	1	1	0	1	2	0
ENSG00000278607	RP11-405M12.3	0	0	0	1	0	0
ENSG00000278610	RP11-455P21.3	0	1	1	0	0	1
ENSG00000278611	CTC-543D15.8	35	16	31	22	19	32
ENSG00000278615	C11orf98	1	3	1	4	1	0
ENSG00000278619	MRM1	33	38	31	54	40	26
ENSG00000278626	RP11-467L19.16	0	0	2	1	0	0
ENSG00000278627	RP11-506H21.5	0	0	0	0	0	2
ENSG00000278631	RP11-71B7.1	0	1	1	2	0	0
ENSG00000278635	CTD-2318O12.1	0	0	1	0	0	0
ENSG00000278637	HIST1H4A	25	37	17	29	33	19
ENSG00000278638	CTC-268N12.2	0	0	0	1	0	0
ENSG00000278642	RP11-159D12.11	0	0	0	0	1	2
ENSG00000278654	RP11-434C1.4	1	3	0	0	0	1
ENSG00000278668	RP11-227G15.11	3	0	1	7	4	4
ENSG00000278677	HIST1H2AM	0	2	1	1	0	2
ENSG00000278685	IQCA1L	1	0	1	0	0	0
ENSG00000278703	RP11-706P11.2	1	2	0	1	2	0
ENSG00000278709	NKILA	19	17	23	16	15	14
ENSG00000278716	LA16c-352F7.1	2	1	1	2	3	2
ENSG00000278719	MCM8-AS1	1	1	0	1	1	0
ENSG00000278725	RP11-666O2.5	0	2	0	0	1	0
ENSG00000278727	AC000403.4	3	0	7	3	2	1
ENSG00000278730	RP11-147L13.11	80	55	108	132	105	78
ENSG00000278733	RP11-425D17.1	1	1	2	1	3	0
ENSG00000278737	RP11-325L12.7	0	0	1	0	0	0
ENSG00000278740	RP11-147L13.14	0	0	0	0	1	0
ENSG00000278743	RP11-707G18.1	3	2	2	0	3	3
ENSG00000278765	RP5-890E16.5	3	2	0	4	3	2
ENSG00000278766	AC159540.2	2	0	0	3	2	0
ENSG00000278768	BACE1-AS	4	3	2	4	2	3
ENSG00000278784	RP11-468E2.11	11	12	13	30	16	13
ENSG00000278811	LINC00624	3	0	2	10	3	3
ENSG00000278816	RP5-1116H23.4	1	2	0	1	0	0
ENSG00000278819	RP5-1099C19.2	0	0	0	1	1	0
ENSG00000278828	HIST1H3H	72	44	43	40	59	50
ENSG00000278829	RP11-358B23.7	3	1	4	4	2	2
ENSG00000278830	RP11-748L13.7	0	0	0	1	0	0
ENSG00000278831	RP11-12J10.4	0	0	0	2	1	0
ENSG00000278834	RP11-458J1.1	10	12	13	17	14	8
ENSG00000278842	RP3-405J10.5	3	1	0	8	4	4
ENSG00000278845	MRPL45	542	388	508	484	470	378
ENSG00000278861	RP11-338K17.6	0	2	1	3	3	0
ENSG00000278862	RP11-571O6.2	2	1	5	10	3	0
ENSG00000278863	RP11-567L7.3	0	0	2	9	1	1
ENSG00000278864	RP11-45M22.2	1	4	2	16	4	7
ENSG00000278867	RP11-640N20.4	4	2	4	6	3	0
ENSG00000278869	CITF22-49E9.3	10	5	4	6	16	5
ENSG00000278873	PRO1804	0	0	0	0	1	1
ENSG00000278875	CTC-439O9.1	0	3	0	1	0	0
ENSG00000278876	RP11-498C9.4	4	4	5	3	4	1
ENSG00000278879	AP000560.3	11	3	8	25	15	19
ENSG00000278880	RP11-612J15.1	0	0	0	0	1	0
ENSG00000278886	RP11-108A14.1	0	0	0	2	0	0
ENSG00000278890	LL22NC03-27C5.1	0	1	1	0	2	2
ENSG00000278891	RP11-246E12.2	3	3	4	7	1	5
ENSG00000278893	RP11-229O3.1	3	0	2	6	2	0
ENSG00000278895	CTC-448F2.7	9	5	13	22	13	8
ENSG00000278896	RP11-474P2.7	0	1	0	0	0	0
ENSG00000278897	AC020951.1	4	1	1	6	2	2
ENSG00000278898	CTD-2342N23.1	0	0	0	3	1	0
ENSG00000278900	RP11-1250I15.2	0	0	0	1	0	0
ENSG00000278905	RP11-65F13.3	0	0	0	0	3	0
ENSG00000278909	RP11-401P9.7	0	0	0	1	1	0
ENSG00000278910	BANCR	0	0	0	1	0	0
ENSG00000278911	RP11-405M12.2	1	1	0	0	1	1
ENSG00000278912	CTD-2196E14.8	0	0	0	0	1	0
ENSG00000278914	KB-1517D11.3	0	0	0	1	0	1
ENSG00000278916	CEP83-AS1	1	0	0	2	0	0
ENSG00000278917	RP11-15A1.4	3	3	6	7	3	1
ENSG00000278918	CTD-2267D19.1	10	16	13	19	19	11
ENSG00000278920	RP3-412A9.17	51	26	47	100	44	38
ENSG00000278922	AC002310.14	17	18	32	12	17	12
ENSG00000278926	RP11-264M12.4	3	1	4	2	1	5
ENSG00000278929	RP11-137O10.1	0	0	0	2	0	0
ENSG00000278931	bP-2189O9.2	0	0	0	0	0	1
ENSG00000278932	bP-21264C1.2	4	4	5	15	11	10
ENSG00000278933	RP11-789C7.1	1	3	0	2	0	0
ENSG00000278934	CTD-2006M22.2	3	7	2	14	12	7
ENSG00000278941	SMG6-IT1	0	0	0	2	0	0
ENSG00000278943	RP11-142A22.3	1	1	1	0	1	1
ENSG00000278948	RP5-1039K5.12	17	12	30	33	12	11
ENSG00000278949	RP11-46H11.11	3	10	4	28	6	7
ENSG00000278950	RP11-67H24.3	0	3	0	2	2	1
ENSG00000278952	RP11-399J13.2	14	6	15	19	3	10
ENSG00000278953	RP11-178H8.2	1	2	4	11	1	4
ENSG00000278954	RP13-415G19.2	3	0	2	0	2	0
ENSG00000278959	RP11-455I9.1	1	1	0	1	0	0
ENSG00000278962	RP11-399B17.1	0	0	1	2	0	0
ENSG00000278963	RP11-294J22.7	16	7	10	29	5	7
ENSG00000278965	RP11-39H3.2	1	3	2	8	3	6
ENSG00000278966	RP5-1174N9.2	0	3	2	1	3	1
ENSG00000278970	HEIH	185	229	200	195	258	160
ENSG00000278971	RP11-644A7.2	0	0	0	0	1	2
ENSG00000278972	CTD-3022L24.1	1	1	0	5	1	0
ENSG00000278974	RP11-756P10.6	10	6	10	12	12	12
ENSG00000278975	RP11-185J20.1	0	0	0	0	1	0
ENSG00000278978	RP11-164P12.5	0	0	0	2	1	1
ENSG00000278979	RP11-165M1.1	1	2	3	6	2	1
ENSG00000278981	RP11-9N12.2	0	0	0	0	0	1
ENSG00000278983	RP11-426J5.3	4	3	3	27	4	3
ENSG00000278985	RP11-303E16.9	4	2	5	7	5	1
ENSG00000278986	RP11-723J4.3	4	2	0	1	2	1
ENSG00000278987	LA16c-431H6.7	9	3	9	14	6	5
ENSG00000278989	RP11-762L8.6	2	1	6	4	4	3
ENSG00000278991	RP11-797A18.5	28	10	19	39	12	16
ENSG00000278993	RP3-424M6.4	2	0	4	4	4	3
ENSG00000278994	CTD-2036A2.1	0	0	0	3	0	0
ENSG00000278995	Z69720.3	0	0	0	1	1	0
ENSG00000278997	RP11-131M11.2	1	0	2	1	0	0
ENSG00000278998	RP11-1430O6.1	1	0	0	0	1	0
ENSG00000278999	AC008985.1	3	2	2	9	6	6
ENSG00000279010	MIR6820	116	94	151	215	106	92
ENSG00000279015	RP11-314B1.1	1	2	0	2	1	0
ENSG00000279017	RP11-697K23.3	1	2	1	2	1	1
ENSG00000279019	RP11-407G23.2	1	0	1	5	0	1
ENSG00000279020	C18orf15	1	1	5	2	0	2
ENSG00000279021	RP11-391L3.4	4	0	4	12	1	2
ENSG00000279022	RP11-250B2.4	5	1	2	10	2	4
ENSG00000279026	RP3-414A15.12	28	9	19	34	18	18
ENSG00000279029	RP11-144I2.1	2	1	2	2	2	0
ENSG00000279030	RP11-212I21.3	3	1	4	20	4	4
ENSG00000279031	LA16c-360H6.1	1	2	2	0	0	1
ENSG00000279035	RP11-649A18.3	3	1	5	9	4	3
ENSG00000279039	CTC-260E6.3	3	0	2	7	3	0
ENSG00000279041	CTD-2373N4.3	18	9	22	122	26	22
ENSG00000279042	RP11-805F19.3	0	1	0	1	0	0
ENSG00000279044	AC007787.3	0	1	1	3	0	0
ENSG00000279047	CTC-270D5.1	1	0	1	0	0	0
ENSG00000279048	RP11-511H23.2	2	3	2	3	2	3
ENSG00000279050	PWAR1	1	5	5	3	3	0
ENSG00000279059	RP11-257O5.2	16	7	32	35	25	17
ENSG00000279061	RP3-332O11.2	3	0	4	1	1	1
ENSG00000279065	RP11-264J4.10	0	0	0	0	0	1
ENSG00000279066	HEXDC-IT1	13	5	3	24	6	7
ENSG00000279067	GS1-25M2.1	1	1	1	1	0	0
ENSG00000279069	RP11-159D12.6	9	11	9	9	14	9
ENSG00000279070	RP11-287D1.2	0	1	1	1	1	1
ENSG00000279071	RP11-83B20.3	0	0	0	6	0	1
ENSG00000279072	RP13-580B18.4	1	3	0	2	2	1
ENSG00000279074	RP11-322E11.3	0	0	0	1	0	1
ENSG00000279075	RP11-480D4.7	1	1	3	5	1	1
ENSG00000279077	RP11-800A18.3	4	3	2	4	1	1
ENSG00000279078	SND1-IT1	2	3	1	22	4	2
ENSG00000279080	CTA-228A9.4	70	38	76	102	52	52
ENSG00000279083	RP11-395N21.2	0	0	1	1	0	0
ENSG00000279085	CTA-243E7.4	8	3	10	21	2	6
ENSG00000279086	RP11-667F14.1	1	3	0	7	5	0
ENSG00000279088	RP11-574K11.24	34	20	20	57	46	29
ENSG00000279089	RP11-481C4.2	13	13	23	36	21	21
ENSG00000279091	RP11-461F11.2	3	1	4	14	2	9
ENSG00000279092	RP11-1H8.5	7	7	10	22	7	3
ENSG00000279093	RP11-856B14.10	0	1	0	0	0	0
ENSG00000279095	AC092066.1	18	25	28	26	32	18
ENSG00000279098	RP11-15B17.4	1	0	0	2	1	0
ENSG00000279103	CTC-204F22.1	5	5	2	9	5	3
ENSG00000279104	RP11-138B9.1	1	0	0	1	0	0
ENSG00000279106	RP11-426C22.1	0	0	0	4	1	0
ENSG00000279107	RP11-823P9.4	7	6	6	8	3	3
ENSG00000279108	CTC-490E21.11	1	10	11	11	7	4
ENSG00000279110	CTA-243E7.1	14	12	21	27	7	8
ENSG00000279114	RP3-425C14.5	7	8	11	18	7	9
ENSG00000279117	CTD-2562J17.6	178	150	165	420	198	158
ENSG00000279118	RP11-517I3.2	14	7	12	54	11	14
ENSG00000279121	RP11-83B20.5	4	0	1	3	0	3
ENSG00000279123	RP11-424M24.3	24	27	19	13	28	20
ENSG00000279127	RP3-442L6.4	6	3	4	4	1	3
ENSG00000279129	RP11-264L1.2	1	5	1	3	1	0
ENSG00000279130	RP11-278J6.4	0	0	2	0	1	0
ENSG00000279133	RP11-342K2.1	15	7	19	29	8	8
ENSG00000279134	RP11-489P6.1	4	2	9	9	2	4
ENSG00000279138	KB-1742H10.3	0	0	4	4	2	2
ENSG00000279140	RP11-477I4.4	1	8	2	1	5	2
ENSG00000279141	LINC01451	0	0	0	0	1	1
ENSG00000279142	RP11-463O9.2	0	2	1	4	3	2
ENSG00000279143	AC139099.7	0	0	1	0	0	0
ENSG00000279144	RP11-894J14.2	3	1	3	0	5	1
ENSG00000279145	RP11-547D13.1	18	4	13	16	12	10
ENSG00000279147	RP11-271K21.12	6	0	9	15	5	3
ENSG00000279148	RP11-135F9.4	7	2	8	6	7	3
ENSG00000279149	RP11-374F3.5	1	1	2	3	1	2
ENSG00000279151	RP1-163M9.7	0	0	0	0	1	0
ENSG00000279154	RP11-345K9.2	1	0	1	6	2	2
ENSG00000279159	RP3-394A18.1	109	73	107	230	96	103
ENSG00000279160	RP11-387A1.6	1	0	1	3	0	1
ENSG00000279161	CTB-12A17.2	3	1	9	7	2	6
ENSG00000279162	CTD-3126B10.2	4	4	3	9	1	2
ENSG00000279165	CTD-2144E22.9	0	0	2	3	3	0
ENSG00000279166	RP11-107E5.3	53	31	49	195	61	47
ENSG00000279170	RP1-199J3.6	8	8	4	5	5	4
ENSG00000279173	RP11-318G8.4	0	2	0	2	0	0
ENSG00000279174	RP11-1099M24.9	0	0	1	1	1	1
ENSG00000279175	CTA-414D7.1	12	6	21	36	14	18
ENSG00000279176	RP11-43D4.3	3	5	4	9	3	1
ENSG00000279179	RP11-131M11.3	10	5	5	11	3	3
ENSG00000279180	RP11-417O18.1	4	2	0	7	4	3
ENSG00000279181	RP11-711M9.2	0	0	0	1	0	0
ENSG00000279184	RP3-323A16.1	122	77	88	313	126	99
ENSG00000279187	RP11-455O6.5	3	4	8	7	5	5
ENSG00000279189	RP11-861E23.2	1	0	2	0	2	1
ENSG00000279190	RP11-534P6.1	3	0	5	1	0	3
ENSG00000279191	RP11-803D5.1	1	3	3	8	2	3
ENSG00000279192	PWAR5	37	21	21	43	28	14
ENSG00000279196	RP11-1072A3.3	1	3	0	3	5	2
ENSG00000279198	CTD-2231E14.2	1	3	6	2	4	1
ENSG00000279199	RP11-749I16.3	10	12	16	20	10	7
ENSG00000279200	RP11-524F11.3	2	6	4	9	2	0
ENSG00000279202	CTA-113A6.1	2	1	0	5	2	2
ENSG00000279203	AC005785.5	1	1	1	3	3	3
ENSG00000279204	RP11-175K6.2	50	37	66	39	42	42
ENSG00000279206	RP5-991G20.6	1	0	1	0	0	0
ENSG00000279207	RP11-159D12.8	25	20	29	53	33	36
ENSG00000279209	RP11-678K21.2	0	0	1	0	0	0
ENSG00000279212	RP13-16H11.8	4	6	7	6	7	1
