id	sym	C1	C2	C3	AA157_rep1	AA157_rep2	AA157_rep3
ENSG00000270580	na	11	11	10	5	2	1
ENSG00000270589	na	1	0	0	0	1	1
ENSG00000270604	na	1	2	1	3	3	3
ENSG00000270605	na	56	41	45	25	21	18
ENSG00000270607	na	4	1	8	51	52	50
ENSG00000270623	na	0	0	0	1	0	0
ENSG00000270624	na	2	2	3	1	0	0
ENSG00000270627	na	0	1	0	0	0	0
ENSG00000270638	na	10	12	17	3	3	8
ENSG00000270640	na	0	1	0	2	0	1
ENSG00000270641	TSIX	57	41	39	10	11	10
ENSG00000270647	TAF15	6229	6173	6311	2394	2042	2259
ENSG00000270659	na	18	6	8	5	10	6
ENSG00000270665	HNRNPA1P67	6	14	13	4	5	2
ENSG00000270670	na	0	0	0	0	0	0
ENSG00000270672	MTRNR2L6	0	0	1	0	0	0
ENSG00000270673	YTHDF3-AS1	7	8	6	6	7	6
ENSG00000270681	na	8	25	7	5	3	3
ENSG00000270683	FAM71BP1	0	0	1	0	0	0
ENSG00000270689	BUD13P1	0	0	0	4	2	6
ENSG00000270696	na	152	160	182	97	93	123
ENSG00000270704	na	4	8	3	2	1	0
ENSG00000270705	na	0	0	0	0	0	0
ENSG00000270716	BNIP3P15	0	1	1	0	1	1
ENSG00000270720	na	0	1	0	2	4	2
ENSG00000270723	RPL23AP92	1	0	0	0	0	0
ENSG00000270745	na	0	0	1	0	0	0
ENSG00000270750	na	1	0	0	3	2	0
ENSG00000270755	na	1	1	0	0	1	0
ENSG00000270761	na	12	6	7	2	1	4
ENSG00000270765	GAS2L2	0	0	0	1	0	0
ENSG00000270773	na	1	1	1	0	1	0
ENSG00000270775	na	0	1	2	0	0	0
ENSG00000270781	na	3	6	0	1	1	0
ENSG00000270788	PDLIM1P1	1	0	0	0	0	0
ENSG00000270792	na	1	0	0	0	2	2
ENSG00000270798	na	0	0	3	0	0	0
ENSG00000270802	na	0	0	3	2	1	0
ENSG00000270804	na	24	25	30	91	73	77
ENSG00000270806	C17orf50	1	2	1	0	0	0
ENSG00000270808	na	0	0	0	1	0	0
ENSG00000270813	NANOGNBP3	4	2	1	2	0	1
ENSG00000270820	na	10	17	20	11	10	14
ENSG00000270823	na	5	8	6	3	2	2
ENSG00000270828	na	1	1	2	1	2	0
ENSG00000270829	na	1	0	0	1	0	0
ENSG00000270835	na	0	0	0	0	0	0
ENSG00000270837	HNRNPDLP4	3	0	0	0	0	0
ENSG00000270857	na	0	0	0	0	0	0
ENSG00000270863	DDX55P1	0	0	1	1	0	0
ENSG00000270876	ZNF30-AS1	7	0	1	0	0	2
ENSG00000270878	na	30	29	18	6	1	2
ENSG00000270880	na	1	0	0	0	0	0
ENSG00000270882	HIST2H4A	4	4	3	0	2	0
ENSG00000270883	na	1	0	0	0	0	0
ENSG00000270885	RASL10B	378	247	272	169	118	173
ENSG00000270894	na	0	1	1	1	2	0
ENSG00000270896	na	0	0	0	0	1	0
ENSG00000270898	na	3	1	2	0	0	0
ENSG00000270906	na	1	0	0	0	0	0
ENSG00000270917	na	1	1	2	0	1	2
ENSG00000270923	TAS2R6P	10	10	2	1	5	2
ENSG00000270933	na	44	26	43	9	5	7
ENSG00000270938	RAP2CP1	2	0	0	1	1	0
ENSG00000270948	na	0	0	0	0	0	1
ENSG00000270951	na	3	1	0	5	1	3
ENSG00000270953	na	7	5	6	6	14	9
ENSG00000270956	na	12	7	12	16	14	15
ENSG00000270959	LPP-AS2	33	24	31	30	26	34
ENSG00000270964	na	23	25	26	15	7	4
ENSG00000270972	na	1	0	1	0	0	0
ENSG00000270975	MAGOH3P	5	10	9	1	7	3
ENSG00000270977	na	50	39	28	7	7	8
ENSG00000270981	na	0	0	0	0	0	0
ENSG00000270983	na	0	1	0	0	0	0
ENSG00000270987	na	0	1	1	0	0	0
ENSG00000270988	na	2	1	0	0	0	0
ENSG00000270996	na	4	1	1	3	1	2
ENSG00000270999	IGKV1OR2-118	0	0	0	0	0	0
ENSG00000271002	na	0	3	1	0	0	0
ENSG00000271009	na	0	0	0	26	15	24
ENSG00000271010	na	3	5	2	2	0	1
ENSG00000271011	na	9	11	11	7	4	6
ENSG00000271013	LRRC37A9P	41	27	17	0	1	2
ENSG00000271020	na	33	42	37	57	63	75
ENSG00000271021	na	3	0	2	3	0	0
ENSG00000271022	na	0	0	1	0	0	0
ENSG00000271029	na	1	0	0	0	0	0
ENSG00000271040	na	0	1	1	0	0	0
ENSG00000271046	na	1	0	0	0	0	0
ENSG00000271072	PHBP20	0	0	0	1	0	0
ENSG00000271078	na	0	0	0	0	0	0
ENSG00000271081	na	0	0	0	0	0	0
ENSG00000271086	NAMA	5	0	3	1	1	0
ENSG00000271092	TMEM56-RWDD3	9	1	3	6	5	7
ENSG00000271099	na	0	1	1	0	1	0
ENSG00000271105	SCML2P2	4	3	4	0	0	2
ENSG00000271109	na	47	26	30	7	7	1
ENSG00000271119	na	1	0	1	0	2	1
ENSG00000271122	na	179	100	142	247	230	217
ENSG00000271127	na	1	1	0	0	3	2
ENSG00000271128	na	2	0	0	0	0	0
ENSG00000271133	na	16	10	18	12	13	12
ENSG00000271138	IGLVIVOR22-1	0	0	2	0	0	0
ENSG00000271141	na	18	10	12	5	8	6
ENSG00000271142	YWHAQP7	0	0	0	1	0	0
ENSG00000271147	na	86	51	57	61	58	80
ENSG00000271148	na	0	0	0	0	0	0
ENSG00000271151	na	1	4	8	4	9	10
ENSG00000271155	na	6	5	3	28	23	28
ENSG00000271156	na	2	1	0	2	0	2
ENSG00000271163	na	0	1	0	0	0	0
ENSG00000271172	na	2	0	2	0	0	0
ENSG00000271185	na	0	1	0	0	0	0
ENSG00000271192	na	0	0	1	0	0	0
ENSG00000271198	VDAC3P1	0	4	3	0	0	0
ENSG00000271199	na	0	0	0	0	0	0
ENSG00000271200	na	4	4	2	3	4	3
ENSG00000271215	RPL21P136	0	0	0	0	0	0
ENSG00000271216	LINC01050	7	38	25	0	0	0
ENSG00000271220	na	0	0	0	0	0	0
ENSG00000271228	na	1	0	1	2	1	2
ENSG00000271234	na	1	1	1	1	0	0
ENSG00000271239	na	0	0	0	0	2	0
ENSG00000271252	na	0	1	0	0	0	0
ENSG00000271259	na	0	0	0	3	1	2
ENSG00000271265	na	11	4	4	4	0	4
ENSG00000271268	na	0	0	0	0	0	0
ENSG00000271270	TMCC1-AS1	55	73	48	33	12	18
ENSG00000271278	TCEB1P33	2	0	1	1	2	0
ENSG00000271283	na	1	2	2	0	0	1
ENSG00000271286	na	0	1	0	0	0	0
ENSG00000271287	BCRP9	1	0	0	0	0	0
ENSG00000271303	SRXN1	9	28	18	36	24	34
ENSG00000271304	DPRXP2	2	1	0	0	0	0
ENSG00000271318	na	0	0	0	0	0	0
ENSG00000271320	na	0	0	1	1	1	0
ENSG00000271321	CTAGE6	0	0	0	0	0	0
ENSG00000271324	na	11	7	8	26	12	23
ENSG00000271327	na	0	0	0	13	11	8
ENSG00000271329	na	0	0	0	1	0	0
ENSG00000271335	na	38	36	29	22	15	17
ENSG00000271344	na	3	6	6	24	6	11
ENSG00000271347	na	129	110	93	21	19	18
ENSG00000271349	na	0	0	0	0	1	1
ENSG00000271360	na	0	1	2	0	0	0
ENSG00000271361	HTATSF1P2	1	1	3	1	0	0
ENSG00000271367	na	1	0	1	0	0	0
ENSG00000271368	na	1	0	0	0	0	0
ENSG00000271369	na	5	0	2	4	4	5
ENSG00000271377	na	0	0	0	0	0	0
ENSG00000271380	na	17	13	18	12	12	12
ENSG00000271382	na	0	0	1	0	0	0
ENSG00000271384	na	0	2	0	0	0	0
ENSG00000271387	na	10	4	4	1	1	0
ENSG00000271390	na	0	1	0	0	0	0
ENSG00000271392	na	0	0	0	0	0	0
ENSG00000271397	na	0	1	0	0	0	0
ENSG00000271400	na	0	0	1	0	0	0
ENSG00000271401	na	4	3	3	2	0	3
ENSG00000271410	na	0	0	0	0	1	0
ENSG00000271414	na	2	1	0	1	1	0
ENSG00000271427	na	8	3	3	3	4	8
ENSG00000271429	RPL17P51	0	0	0	0	0	0
ENSG00000271430	na	1066	790	860	809	802	819
ENSG00000271434	na	6	0	0	0	0	0
ENSG00000271443	na	0	0	0	0	2	0
ENSG00000271447	MMP28	0	0	1	48	16	33
ENSG00000271452	na	13	13	10	5	9	9
ENSG00000271461	na	0	0	0	0	0	0
ENSG00000271474	na	1	0	0	8	6	14
ENSG00000271503	CCL5	4	0	3	5	3	9
ENSG00000271519	na	2	2	0	0	1	1
ENSG00000271533	na	392	207	277	202	164	195
ENSG00000271538	na	2	2	1	0	1	1
ENSG00000271547	na	1	0	1	2	0	2
ENSG00000271551	na	29	23	32	11	6	3
ENSG00000271553	na	12	10	11	4	6	6
ENSG00000271555	na	1	1	1	0	1	1
ENSG00000271563	HIRAP1	0	0	0	0	0	0
ENSG00000271564	na	0	0	0	1	0	0
ENSG00000271576	na	43	27	43	37	41	28
ENSG00000271579	na	0	0	0	1	0	0
ENSG00000271581	na	2	0	1	2	0	2
ENSG00000271584	na	0	3	3	0	0	1
ENSG00000271590	na	0	1	0	6	2	1
ENSG00000271601	LIX1L	34	79	72	216	133	117
ENSG00000271602	KRT8P49	0	0	0	4	1	6
ENSG00000271605	MILR1	0	0	1	0	0	1
ENSG00000271607	na	0	2	0	0	1	1
ENSG00000271608	na	0	0	1	0	0	0
ENSG00000271614	LINC00936	7	4	16	40	44	45
ENSG00000271615	ACTG1P22	1	0	0	0	0	0
ENSG00000271631	na	4	2	2	2	3	0
ENSG00000271635	na	0	0	1	0	0	0
ENSG00000271638	BNIP3P19	0	0	0	0	0	0
ENSG00000271643	na	38	42	43	110	110	93
ENSG00000271646	na	29	28	42	9	9	6
ENSG00000271647	KRT8P47	0	1	0	1	0	0
ENSG00000271649	LINC00904	0	0	0	0	0	0
ENSG00000271653	na	0	0	0	1	0	1
ENSG00000271654	na	0	2	2	0	0	0
ENSG00000271659	na	1	3	1	3	0	2
ENSG00000271662	na	0	0	0	0	0	1
ENSG00000271670	na	1	0	0	0	0	0
ENSG00000271676	na	0	2	1	0	0	0
ENSG00000271687	MTND5P10	0	1	0	0	0	0
ENSG00000271698	na	3	0	2	0	4	2
ENSG00000271704	BNIP3P20	0	0	0	1	0	0
ENSG00000271707	ATP1B3P1	0	1	0	0	0	0
ENSG00000271709	na	0	0	0	2	1	0
ENSG00000271714	na	7	9	10	7	6	7
ENSG00000271721	na	82	28	42	29	33	39
ENSG00000271723	MROH7-TTC4	0	0	0	0	0	0
ENSG00000271725	na	0	0	0	0	0	0
ENSG00000271727	na	2	3	3	0	0	0
ENSG00000271730	na	0	0	1	0	0	0
ENSG00000271732	na	0	0	0	0	0	0
ENSG00000271734	na	3	10	4	4	2	5
ENSG00000271736	na	25	4	11	3	0	0
ENSG00000271737	na	5	4	5	9	7	9
ENSG00000271743	na	4	8	3	3	1	1
ENSG00000271746	na	10	2	3	2	4	2
ENSG00000271749	na	0	0	0	0	0	0
ENSG00000271751	na	1	2	0	4	0	0
ENSG00000271752	na	1	0	0	0	1	0
ENSG00000271754	na	13	12	8	3	4	5
ENSG00000271755	na	0	1	2	6	1	4
ENSG00000271757	na	3	0	3	1	0	0
ENSG00000271761	na	0	0	1	0	0	1
ENSG00000271766	na	9	9	7	0	0	0
ENSG00000271767	na	2	0	1	0	0	0
ENSG00000271771	na	0	0	1	0	0	0
ENSG00000271776	na	0	0	1	0	0	0
ENSG00000271778	na	1	1	2	5	0	3
ENSG00000271780	na	27	27	28	12	12	7
ENSG00000271781	na	39	48	45	11	11	7
ENSG00000271784	na	5	4	9	8	8	1
ENSG00000271788	na	1	1	0	2	0	2
ENSG00000271789	na	11	11	10	13	12	2
ENSG00000271795	na	17	10	18	2	7	3
ENSG00000271797	na	1	2	3	2	7	7
ENSG00000271798	SNORA51	1	1	0	0	0	0
ENSG00000271803	na	0	0	0	0	1	0
ENSG00000271806	na	1	0	1	0	1	0
ENSG00000271810	na	3	2	0	1	0	0
ENSG00000271811	na	0	0	0	2	0	0
ENSG00000271815	na	1	0	0	0	2	1
ENSG00000271816	na	25	15	17	16	14	13
ENSG00000271817	na	0	0	1	0	0	0
ENSG00000271819	RNU6-94P	1	0	0	1	0	2
ENSG00000271824	na	2	1	0	2	2	3
ENSG00000271826	PLS3-AS1	6	12	10	12	19	6
ENSG00000271828	na	0	2	1	0	2	2
ENSG00000271830	na	16	19	18	9	6	6
ENSG00000271833	na	6	9	11	7	4	10
ENSG00000271840	na	1	1	0	1	0	0
ENSG00000271843	na	7	3	5	11	3	4
ENSG00000271848	na	2	0	0	0	0	0
ENSG00000271849	na	14	12	10	5	12	13
ENSG00000271851	na	35	11	23	34	17	30
ENSG00000271852	SNORD11B	0	1	0	0	0	0
ENSG00000271855	na	8	9	14	4	4	10
ENSG00000271856	LINC01215	0	0	0	0	0	1
ENSG00000271857	na	0	0	0	14	12	5
ENSG00000271858	na	7	8	13	7	8	2
ENSG00000271860	na	7	13	10	3	2	0
ENSG00000271862	na	29	29	30	6	11	11
ENSG00000271868	na	0	5	1	0	1	1
ENSG00000271869	na	5	9	10	1	4	8
ENSG00000271870	na	40	38	41	35	24	23
ENSG00000271871	na	0	0	0	0	3	2
ENSG00000271874	na	1	2	6	1	3	0
ENSG00000271880	AGAP11	0	0	0	0	0	0
ENSG00000271882	na	6	4	6	18	19	12
ENSG00000271886	MIR98	0	0	0	0	0	1
ENSG00000271888	na	36	23	35	6	6	5
ENSG00000271889	na	0	1	0	0	0	0
ENSG00000271892	na	0	1	0	0	0	0
ENSG00000271895	na	27	21	27	19	14	20
ENSG00000271897	na	0	0	0	0	0	0
ENSG00000271904	na	0	0	0	0	0	0
ENSG00000271907	na	0	0	0	0	0	0
ENSG00000271911	na	2	4	7	1	0	1
ENSG00000271913	na	4	6	7	2	3	2
ENSG00000271914	na	2	0	0	1	3	2
ENSG00000271917	na	0	0	0	0	0	0
ENSG00000271918	na	30	12	17	13	12	13
ENSG00000271924	RNA5SP108	0	0	1	2	1	0
ENSG00000271926	na	1	0	0	9	12	13
ENSG00000271930	na	0	1	0	0	0	0
ENSG00000271931	na	3	1	0	0	1	1
ENSG00000271933	na	0	1	1	0	4	1
ENSG00000271936	na	64	70	78	25	8	22
ENSG00000271937	na	2	3	3	0	0	1
ENSG00000271938	na	2	0	0	1	0	0
ENSG00000271941	na	8	9	14	4	5	4
ENSG00000271943	na	0	0	0	0	0	0
ENSG00000271945	na	1	1	1	0	0	0
ENSG00000271947	na	1	0	0	0	0	0
ENSG00000271952	na	0	0	0	0	0	0
ENSG00000271955	na	0	0	0	0	0	0
ENSG00000271959	na	6	9	7	1	2	1
ENSG00000271963	na	0	0	1	1	2	0
ENSG00000271964	na	2	7	7	1	0	1
ENSG00000271966	na	45	43	35	14	19	16
ENSG00000271967	na	5	3	4	2	2	0
ENSG00000271969	na	0	0	0	0	1	0
ENSG00000271970	na	0	1	0	0	0	0
ENSG00000271971	na	26	22	27	31	36	22
ENSG00000271973	na	5	0	1	0	0	0
ENSG00000271976	na	74	60	67	109	104	79
ENSG00000271977	na	0	0	0	0	0	0
ENSG00000271978	na	18	12	10	14	7	9
ENSG00000271980	na	1	2	0	0	1	0
ENSG00000271981	na	0	0	0	0	0	0
ENSG00000271983	na	1	1	1	4	0	2
ENSG00000271984	na	1	2	5	1	1	0
ENSG00000271989	na	2	3	6	0	0	0
ENSG00000271991	na	1	1	2	0	0	0
ENSG00000271992	na	12	11	9	3	2	5
ENSG00000271993	na	1	2	0	3	8	4
ENSG00000271996	na	0	0	1	0	0	0
ENSG00000272002	na	2	3	2	1	1	2
ENSG00000272004	na	3	3	2	3	3	2
ENSG00000272006	na	1	0	2	1	0	0
ENSG00000272008	na	14	14	13	2	1	3
ENSG00000272009	na	4	6	3	1	1	0
ENSG00000272010	na	10	2	9	5	7	7
ENSG00000272017	na	6	8	8	5	4	2
ENSG00000272019	na	0	0	0	0	0	0
ENSG00000272021	na	0	0	0	0	0	0
ENSG00000272023	na	0	0	1	0	1	0
ENSG00000272024	na	2	2	1	1	2	4
ENSG00000272028	RNU6-87P	1	1	0	0	0	0
ENSG00000272030	na	13	18	13	7	17	12
ENSG00000272031	ANKRD34A	6	1	7	13	5	10
ENSG00000272033	na	2	3	3	3	0	3
ENSG00000272034	SNORD14A	17	11	13	2	3	3
ENSG00000272037	na	0	0	0	1	0	1
ENSG00000272040	na	0	1	1	9	9	12
ENSG00000272047	GTF2H5	595	519	498	461	533	538
ENSG00000272049	na	3	3	7	2	1	2
ENSG00000272050	na	0	1	0	1	0	0
ENSG00000272053	na	0	0	0	0	0	0
ENSG00000272054	na	11	18	8	6	13	5
ENSG00000272056	na	5	4	2	3	2	3
ENSG00000272057	na	0	0	1	1	2	1
ENSG00000272068	na	2	1	0	2	1	2
ENSG00000272070	na	16	5	12	8	1	7
ENSG00000272072	na	1	1	1	5	4	9
ENSG00000272076	na	3	0	2	0	0	0
ENSG00000272077	na	91	79	92	46	37	36
ENSG00000272078	na	5	3	4	0	0	0
ENSG00000272079	na	55	44	58	70	101	114
ENSG00000272081	na	5	1	4	15	6	14
ENSG00000272084	na	24	34	13	10	2	8
ENSG00000272085	na	0	0	0	0	0	0
ENSG00000272086	na	88	76	86	28	35	37
ENSG00000272088	na	0	3	6	0	0	0
ENSG00000272092	na	4	3	2	3	3	2
ENSG00000272094	na	2	0	1	0	3	2
ENSG00000272096	RN7SL715P	0	0	0	1	0	0
ENSG00000272097	na	7	0	1	7	0	2
ENSG00000272100	na	0	0	1	1	0	2
ENSG00000272102	na	2	0	0	4	3	5
ENSG00000272103	na	2	2	0	0	0	0
ENSG00000272106	na	82	58	64	96	93	92
ENSG00000272108	na	11	16	12	33	17	19
ENSG00000272109	na	0	0	0	1	0	0
ENSG00000272112	na	0	0	0	4	4	3
ENSG00000272114	na	1	6	1	0	0	0
ENSG00000272115	na	0	1	1	1	0	0
ENSG00000272121	na	1	3	14	0	0	0
ENSG00000272123	na	0	0	2	1	2	1
ENSG00000272128	na	0	0	0	0	1	0
ENSG00000272129	na	23	36	22	11	22	22
ENSG00000272130	na	0	0	1	1	0	0
ENSG00000272137	na	0	0	1	1	0	0
ENSG00000272138	LINC01607	0	1	2	0	1	5
ENSG00000272139	na	0	1	2	0	0	0
ENSG00000272140	na	14	14	12	10	11	9
ENSG00000272141	na	46	27	30	9	5	5
ENSG00000272142	na	16	11	8	23	23	18
ENSG00000272143	FGF14-AS2	72	82	73	12	16	12
ENSG00000272144	na	0	0	0	0	1	0
ENSG00000272145	NFYC-AS1	170	96	83	39	40	41
ENSG00000272146	ARF4-AS1	6	5	8	2	2	2
ENSG00000272148	na	4	9	6	5	2	14
ENSG00000272149	na	1	0	1	0	0	0
ENSG00000272153	na	0	4	0	0	1	1
ENSG00000272155	na	3	9	8	4	4	6
ENSG00000272156	na	4	3	3	1	5	9
ENSG00000272157	na	11	5	3	0	0	0
ENSG00000272158	na	0	1	3	2	0	2
ENSG00000272159	na	54	33	49	0	0	1
ENSG00000272161	na	1	1	0	0	1	0
ENSG00000272163	na	194	144	177	0	1	1
ENSG00000272168	CASC15	182	112	123	313	251	291
ENSG00000272170	na	2	1	5	6	2	5
ENSG00000272172	na	10	11	2	3	5	5
ENSG00000272173	na	20	22	11	10	9	14
ENSG00000272175	na	0	0	0	0	2	1
ENSG00000272180	na	10	1	2	0	0	0
ENSG00000272181	na	0	0	0	1	0	0
ENSG00000272182	na	4	2	0	5	3	2
ENSG00000272183	na	0	0	0	1	1	0
ENSG00000272186	na	1	0	0	1	1	0
ENSG00000272189	na	9	11	14	8	7	10
ENSG00000272192	na	7	2	5	4	1	2
ENSG00000272195	na	6	10	6	3	4	2
ENSG00000272202	na	0	5	1	0	0	1
ENSG00000272203	na	1	0	0	0	0	0
ENSG00000272205	na	5	3	1	0	2	1
ENSG00000272209	na	3	2	3	4	4	3
ENSG00000272211	na	0	1	0	1	0	0
ENSG00000272217	na	2	8	2	1	3	5
ENSG00000272218	na	23	15	14	26	9	18
ENSG00000272219	na	1	1	0	0	0	0
ENSG00000272221	na	14	19	10	4	2	5
ENSG00000272223	na	2	12	9	11	8	10
ENSG00000272225	na	1	0	0	0	0	0
ENSG00000272226	na	0	0	0	0	0	1
ENSG00000272232	RN7SL726P	1	0	0	0	0	0
ENSG00000272234	na	8	8	6	0	0	0
ENSG00000272235	na	4	0	1	2	0	1
ENSG00000272236	na	0	0	0	0	0	0
ENSG00000272239	na	0	0	0	1	0	0
ENSG00000272243	na	0	0	0	0	1	1
ENSG00000272244	na	0	0	1	0	0	0
ENSG00000272247	na	0	2	3	2	0	5
ENSG00000272248	na	0	0	1	0	0	1
ENSG00000272250	na	0	0	0	4	3	5
ENSG00000272253	RNA5SP386	0	0	0	1	0	0
ENSG00000272255	na	10	5	4	0	1	0
ENSG00000272256	na	2	1	2	2	5	6
ENSG00000272259	na	1	0	4	0	0	0
ENSG00000272263	na	8	8	7	1	4	3
ENSG00000272264	na	6	4	5	0	0	0
ENSG00000272265	na	0	1	0	1	0	0
ENSG00000272267	na	49	42	56	4	6	12
ENSG00000272269	na	8	7	14	8	15	18
ENSG00000272273	na	7	9	5	5	1	5
ENSG00000272274	LINC00551	5	1	2	0	0	0
ENSG00000272275	na	6	9	7	20	17	17
ENSG00000272277	na	20	20	19	19	12	11
ENSG00000272279	na	0	0	0	0	1	0
ENSG00000272281	TPTE2P2	11	3	5	0	1	0
ENSG00000272282	na	0	0	0	0	0	0
ENSG00000272283	na	0	0	0	0	0	1
ENSG00000272288	na	17	12	11	7	13	12
ENSG00000272293	na	51	55	47	39	50	38
ENSG00000272301	na	12	12	20	2	3	2
ENSG00000272305	na	1	0	1	2	0	0
ENSG00000272308	na	4	3	7	1	3	6
ENSG00000272311	IFNL4P1	0	0	0	0	0	1
ENSG00000272312	na	2	0	0	1	0	0
ENSG00000272316	na	77	64	72	64	59	51
ENSG00000272320	na	0	1	0	0	1	0
ENSG00000272321	na	0	0	0	1	1	0
ENSG00000272323	na	4	4	7	16	12	18
ENSG00000272324	na	0	0	3	9	6	4
ENSG00000272325	NUDT3	1917	1748	1765	801	717	740
ENSG00000272327	na	8	4	6	54	46	45
ENSG00000272328	na	2	2	2	1	1	0
ENSG00000272330	na	0	1	0	3	5	2
ENSG00000272333	KMT2B	1812	2022	1715	1111	934	1140
ENSG00000272334	na	0	1	1	0	0	1
ENSG00000272335	na	175	118	166	73	67	71
ENSG00000272337	RNU6-90P	0	0	0	0	0	1
ENSG00000272338	na	16	15	23	21	9	12
ENSG00000272341	na	24	26	18	238	258	194
ENSG00000272343	na	19	16	7	9	8	4
ENSG00000272345	na	11	12	13	22	19	13
ENSG00000272347	na	0	1	0	1	0	0
ENSG00000272354	na	2	5	4	0	0	0
ENSG00000272356	na	26	32	32	40	19	29
ENSG00000272360	na	1	2	3	1	0	0
ENSG00000272361	na	1	1	1	2	6	1
ENSG00000272367	na	7	8	8	4	7	2
ENSG00000272368	na	0	3	1	1	3	4
ENSG00000272369	na	5	4	6	4	3	6
ENSG00000272370	na	12	7	7	2	4	4
ENSG00000272371	na	1	3	2	0	0	0
ENSG00000272372	na	0	0	0	0	0	0
ENSG00000272374	na	14	15	14	14	9	6
ENSG00000272375	na	7	9	6	4	2	4
ENSG00000272379	na	14	8	3	4	0	3
ENSG00000272381	na	0	1	1	1	0	0
ENSG00000272382	na	0	0	0	0	0	0
ENSG00000272384	na	1	0	2	1	0	0
ENSG00000272386	na	0	0	0	2	3	0
ENSG00000272389	na	1	2	2	0	1	1
ENSG00000272391	POM121C	774	856	743	517	428	491
ENSG00000272395	IFNL4	0	1	1	1	0	0
ENSG00000272402	na	4	1	5	2	1	0
ENSG00000272405	na	3	4	2	19	16	20
ENSG00000272407	na	1	0	0	1	0	0
ENSG00000272416	na	8	4	3	0	3	3
ENSG00000272417	na	7	5	2	1	1	2
ENSG00000272418	na	0	0	1	0	0	0
ENSG00000272420	na	8	13	4	9	5	5
ENSG00000272425	na	15	9	10	2	1	2
ENSG00000272426	na	1	2	0	2	1	2
ENSG00000272431	na	0	1	1	1	1	0
ENSG00000272432	na	2	3	3	4	0	2
ENSG00000272434	na	5	9	4	3	1	5
ENSG00000272438	na	3	1	0	2	0	0
ENSG00000272440	na	4	1	1	1	2	2
ENSG00000272444	na	1	2	5	1	1	0
ENSG00000272447	na	109	73	81	109	106	147
ENSG00000272449	na	13	16	16	2	1	2
ENSG00000272455	na	325	334	332	65	71	57
ENSG00000272457	na	0	0	0	2	1	2
ENSG00000272459	na	1	0	2	1	5	4
ENSG00000272461	na	6	7	3	0	2	2
ENSG00000272462	na	111	74	95	23	13	16
ENSG00000272463	na	1	1	0	3	3	2
ENSG00000272465	na	1	1	1	0	2	0
ENSG00000272468	na	4	4	7	2	3	0
ENSG00000272472	na	8	5	4	6	5	5
ENSG00000272473	na	5	3	4	0	0	0
ENSG00000272476	na	17	15	6	23	20	18
ENSG00000272479	na	1	0	0	0	0	0
ENSG00000272482	na	11	6	7	1	0	4
ENSG00000272483	na	0	0	0	0	0	2
ENSG00000272486	na	1	2	2	2	0	0
ENSG00000272489	na	20	20	23	33	38	27
ENSG00000272491	na	2	0	1	4	1	0
ENSG00000272498	na	7	6	4	6	4	2
ENSG00000272501	na	6	20	14	6	7	5
ENSG00000272502	na	22	25	51	2	4	1
ENSG00000272505	na	8	14	12	9	6	8
ENSG00000272506	na	0	1	0	0	0	0
ENSG00000272508	na	1	1	0	0	0	0
ENSG00000272509	na	4	2	3	5	0	2
ENSG00000272510	na	1	1	6	0	0	0
ENSG00000272512	na	1	1	2	9	8	18
ENSG00000272514	na	0	1	0	1	1	2
ENSG00000272516	na	0	1	0	1	0	0
ENSG00000272518	na	5	8	1	9	6	5
ENSG00000272519	na	0	0	0	0	0	0
ENSG00000272523	LINC01023	2	10	11	2	4	8
ENSG00000272524	na	7	8	4	0	2	0
ENSG00000272525	na	10	8	15	1	3	2
ENSG00000272529	na	4	6	6	0	2	0
ENSG00000272533	SNORA28	0	5	0	2	0	1
ENSG00000272537	na	0	0	0	0	0	2
ENSG00000272540	na	12	11	6	5	7	1
ENSG00000272541	na	0	0	1	1	2	0
ENSG00000272542	na	1	0	0	0	0	0
ENSG00000272543	MIR4787	5	5	3	3	1	2
ENSG00000272545	na	0	0	1	0	0	0
ENSG00000272549	na	2	1	0	0	0	0
ENSG00000272551	na	0	0	0	0	0	0
ENSG00000272554	na	0	0	0	0	0	0
ENSG00000272555	na	2	1	2	0	0	0
ENSG00000272556	na	110	116	85	36	51	28
ENSG00000272558	na	0	2	0	0	0	0
ENSG00000272562	na	4	4	2	1	1	0
ENSG00000272563	na	1	0	0	0	1	2
ENSG00000272564	na	0	0	0	2	3	1
ENSG00000272566	na	1	1	7	0	1	2
ENSG00000272567	na	0	0	0	1	1	0
ENSG00000272568	na	2	0	0	7	11	9
ENSG00000272572	na	12	12	16	4	5	10
ENSG00000272573	MUSTN1	0	1	1	0	0	0
ENSG00000272574	na	1	0	0	5	6	9
ENSG00000272576	na	6	7	8	3	3	0
ENSG00000272578	na	44	27	41	11	14	12
ENSG00000272579	na	13	16	26	31	33	30
ENSG00000272583	na	6	4	9	0	0	2
ENSG00000272588	na	1	3	0	1	0	0
ENSG00000272589	ZSWIM8-AS1	0	0	1	1	0	0
ENSG00000272597	na	0	0	0	3	3	1
ENSG00000272599	na	72	90	100	13	7	10
ENSG00000272600	na	0	0	0	1	0	0
ENSG00000272602	ZNF595	41	32	29	17	11	9
ENSG00000272604	na	36	26	24	33	34	25
ENSG00000272606	na	17	16	13	7	4	11
ENSG00000272609	na	0	0	0	2	1	1
ENSG00000272610	MAGI1-IT1	0	2	0	2	1	1
ENSG00000272617	na	240	201	214	115	125	140
ENSG00000272619	na	38	36	50	0	0	2
