id	sym	Control_1	Control_2	Control_3	shEZH2_day4_1	shEZH2_day4_2	shEZH2_day4_3
ENSG00000270911	RP11-272L13.4	1	0	0	0	0	0
ENSG00000270917	RP11-27I1.6	5	2	1	3	0	0
ENSG00000270919	RP11-379K22.3	0	0	0	0	0	1
ENSG00000270923	TAS2R6P	0	0	0	2	0	0
ENSG00000270937	RP5-856G1.1	0	0	0	1	0	0
ENSG00000270938	RAP2CP1	0	0	1	0	0	0
ENSG00000270948	RP11-460N20.7	1	1	1	0	1	0
ENSG00000270951	RP1-309F20.4	0	0	0	1	0	0
ENSG00000270956	RP11-65L3.4	0	0	0	1	3	0
ENSG00000270959	LPP-AS2	27	21	33	27	13	26
ENSG00000270964	RP11-502I4.3	2	4	1	4	2	2
ENSG00000270987	RP3-467N11.2	1	0	0	2	0	0
ENSG00000270993	RP11-1112G13.3	1	1	1	1	1	0
ENSG00000270996	RP11-342K6.4	0	0	0	0	1	0
ENSG00000270999	IGKV1OR2-118	2	0	1	0	0	0
ENSG00000271002	RP11-599B13.8	0	0	0	1	2	0
ENSG00000271009	RP11-346C20.3	1	2	0	1	1	2
ENSG00000271020	RP11-10C24.1	11	8	7	15	8	9
ENSG00000271032	CTD-2527I21.14	4	4	1	2	0	3
ENSG00000271040	RP5-933K21.3	2	3	5	2	1	1
ENSG00000271064	RP11-792A8.3	2	1	2	4	1	1
ENSG00000271075	RP11-589M4.4	1	1	1	1	0	1
ENSG00000271086	NAMA	0	0	1	0	0	0
ENSG00000271092	TMEM56-RWDD3	4	2	2	2	3	1
ENSG00000271105	SCML2P2	0	0	1	6	3	1
ENSG00000271119	CTD-2012J19.3	1	1	0	2	0	0
ENSG00000271122	RP11-379H18.1	112	86	65	169	125	139
ENSG00000271133	CTA-293F17.1	4	3	1	1	2	3
ENSG00000271147	ARMCX5-GPRASP2	28	28	14	48	34	28
ENSG00000271151	RP11-394I13.2	0	0	3	0	1	0
ENSG00000271155	RP11-435O5.5	4	5	2	4	1	7
ENSG00000271161	BOLA2P2	6	2	0	0	1	3
ENSG00000271180	RP11-665C16.8	0	0	1	0	0	0
ENSG00000271185	RP5-855F16.1	2	1	2	1	0	1
ENSG00000271200	RP11-430G17.3	0	1	0	0	0	0
ENSG00000271216	LINC01050	2	0	0	1	0	0
ENSG00000271217	RP11-301J7.9	0	1	0	0	0	0
ENSG00000271218	RP3-523E19.2	0	1	0	0	0	1
ENSG00000271225	BNIP3P4	5	2	2	4	1	2
ENSG00000271228	CTC-336P14.1	0	2	0	1	5	0
ENSG00000271259	RP11-1109F11.5	0	0	0	1	0	0
ENSG00000271267	RP11-29H23.7	0	2	1	1	1	0
ENSG00000271270	TMCC1-AS1	8	4	6	13	8	10
ENSG00000271283	CTC-412M14.6	0	0	0	0	0	1
ENSG00000271303	SRXN1	424	284	354	186	144	182
ENSG00000271324	RP11-10C24.2	1	1	2	1	1	5
ENSG00000271327	RP11-1109F11.3	1	2	1	0	2	4
ENSG00000271334	CTD-2078B5.2	1	0	0	6	9	10
ENSG00000271335	RP11-324I22.4	8	3	6	5	3	4
ENSG00000271344	RP11-274B21.9	0	2	2	5	0	3
ENSG00000271347	RP11-701H24.7	4	1	1	2	2	1
ENSG00000271367	RP3-483K16.4	1	0	0	0	0	1
ENSG00000271369	RP11-350D17.3	0	0	0	0	1	1
ENSG00000271380	RP11-307C12.12	0	3	3	1	3	4
ENSG00000271387	RP11-382D12.2	2	5	3	1	1	1
ENSG00000271390	RP11-89C3.3	0	0	0	1	0	2
ENSG00000271396	RP11-697E2.9	2	0	0	0	0	0
ENSG00000271401	RP11-171I2.3	0	0	0	1	0	0
ENSG00000271410	RP11-506H20.2	0	0	0	0	0	1
ENSG00000271414	RP11-751K21.1	0	0	0	0	0	1
ENSG00000271420	RP5-1057J7.7	0	0	2	0	0	0
ENSG00000271427	RP11-188D8.1	0	1	0	1	0	0
ENSG00000271430	RP3-368A4.5	17	14	12	33	27	30
ENSG00000271447	MMP28	1	1	2	2	2	1
ENSG00000271452	RP11-342K6.2	0	3	1	2	3	3
ENSG00000271474	RP11-710C12.1	0	1	0	2	2	4
ENSG00000271499	CTC-559E9.9	0	0	0	1	0	2
ENSG00000271503	CCL5	0	1	0	0	0	0
ENSG00000271524	BNIP3P17	2	3	1	0	0	0
ENSG00000271532	RP11-426K3.1	1	0	0	0	0	0
ENSG00000271533	RP3-368A4.6	5	6	0	13	8	4
ENSG00000271537	RP11-365F18.6	0	1	0	1	0	2
ENSG00000271538	RP11-326I11.4	2	0	0	1	0	2
ENSG00000271547	RP11-579D7.8	5	2	1	5	5	10
ENSG00000271550	BNIP3P11	0	2	1	0	1	0
ENSG00000271551	RP11-230C9.2	6	4	3	4	0	5
ENSG00000271553	RP11-274B21.10	0	0	0	0	0	1
ENSG00000271555	CTD-3214K23.1	2	0	0	2	0	0
ENSG00000271576	RP11-486G15.2	15	11	14	13	9	11
ENSG00000271579	RP11-116D17.3	0	0	0	0	1	0
ENSG00000271580	RP11-536L3.4	0	0	1	0	0	1
ENSG00000271584	RP11-89C3.4	11	21	7	15	17	16
ENSG00000271590	RP11-181E10.3	2	2	1	2	0	0
ENSG00000271596	RP11-407N8.4	0	0	0	1	0	0
ENSG00000271597	RP11-85D18.1	0	0	0	2	0	0
ENSG00000271601	LIX1L	640	479	445	461	370	452
ENSG00000271605	MILR1	0	0	0	0	0	1
ENSG00000271607	RP3-418A9.3	0	1	0	0	0	1
ENSG00000271614	LINC00936	11	17	10	20	26	29
ENSG00000271623	RP11-435I10.5	1	0	0	1	0	0
ENSG00000271631	RP11-408O19.5	0	0	0	1	0	0
ENSG00000271643	RP11-10C24.3	16	15	20	18	26	10
ENSG00000271646	RP11-326I11.3	26	17	16	20	12	11
ENSG00000271659	RP11-435O5.4	0	3	0	1	0	0
ENSG00000271664	RP4-800G7.3	2	2	2	1	0	3
ENSG00000271676	RP11-1E1.2	0	0	0	1	0	0
ENSG00000271698	GS1-393G12.13	1	0	3	0	0	0
ENSG00000271709	RP11-297J22.1	26	22	28	3	4	3
ENSG00000271711	RP11-392O18.2	0	0	0	1	0	0
ENSG00000271715	CTD-2256P15.5	0	0	0	1	0	0
ENSG00000271721	RP11-337C18.9	1	3	2	6	8	10
ENSG00000271725	RP11-761I4.4	1	0	0	0	0	0
ENSG00000271727	RP11-532F6.4	1	2	1	0	0	1
ENSG00000271730	RP11-787I22.3	0	0	1	2	0	0
ENSG00000271734	RP1-111B22.3	0	0	0	1	0	0
ENSG00000271737	CTB-113I20.2	6	3	8	8	7	7
ENSG00000271743	CTD-2541M15.3	0	0	0	1	4	2
ENSG00000271749	RP11-269G24.7	0	1	0	0	0	1
ENSG00000271751	RP11-110I1.14	0	1	1	1	2	0
ENSG00000271752	RP11-269M20.3	0	1	0	0	0	0
ENSG00000271755	RP1-153G14.4	0	1	0	2	1	2
ENSG00000271757	RP11-111M22.5	1	0	0	1	0	0
ENSG00000271761	XXbac-BPGBPG55C20.3	0	0	0	1	0	0
ENSG00000271779	RP11-87N3.6	0	0	0	1	0	1
ENSG00000271780	RP11-1017G21.5	7	10	8	17	10	7
ENSG00000271781	CTD-2589H19.6	7	2	2	3	1	1
ENSG00000271784	RP1-28H20.3	1	1	0	2	0	1
ENSG00000271788	CTD-2201E18.5	2	4	5	5	3	2
ENSG00000271789	RP5-1112D6.7	1	0	1	4	1	0
ENSG00000271795	CTC-251D13.1	2	0	0	2	0	1
ENSG00000271797	CTC-428G20.6	2	0	2	1	0	0
ENSG00000271803	RP1-63M2.5	2	0	0	0	0	0
ENSG00000271811	RP1-79C4.4	1	0	0	0	1	0
ENSG00000271815	CTD-2235C13.3	0	0	0	0	1	0
ENSG00000271816	BMS1P4	7	0	1	3	1	0
ENSG00000271817	U3	0	0	0	0	0	1
ENSG00000271824	AC009014.3	0	0	0	2	3	5
ENSG00000271826	PLS3-AS1	2	1	0	1	2	2
ENSG00000271828	CTD-2310F14.1	0	1	1	1	0	2
ENSG00000271833	RP11-356B19.11	6	0	1	3	0	1
ENSG00000271843	RP11-245J9.5	6	2	0	1	0	1
ENSG00000271848	RP11-464F9.21	2	0	1	0	0	1
ENSG00000271849	CTC-332L22.1	1	1	0	6	0	1
ENSG00000271851	RP11-565F19.2	19	14	17	9	11	9
ENSG00000271855	RP11-214N9.1	7	6	4	6	6	2
ENSG00000271857	RP1-244F24.1	1	7	1	6	7	2
ENSG00000271858	CYB561D2	0	1	1	0	0	0
ENSG00000271860	RP11-436D23.1	0	0	0	0	0	1
ENSG00000271862	RP11-343L5.2	2	1	0	4	3	5
ENSG00000271868	RP11-1293J14.1	3	2	1	2	0	1
ENSG00000271869	RP11-51J9.5	2	3	1	3	0	5
ENSG00000271870	RP11-97C16.1	2	2	0	2	1	1
ENSG00000271871	AC005740.6	0	1	0	0	0	0
ENSG00000271874	CTD-2024P10.2	0	1	0	0	2	0
ENSG00000271882	KB-1410C5.5	0	0	1	1	2	0
ENSG00000271886	MIR98	1	0	0	0	0	0
ENSG00000271888	RP11-560J1.2	1	2	2	2	11	6
ENSG00000271889	RP11-493E12.1	0	0	0	0	0	1
ENSG00000271895	RP4-635E18.8	4	2	1	8	7	1
ENSG00000271897	RP11-679B17.2	1	0	0	4	0	1
ENSG00000271905	AC137590.1	0	0	0	0	0	1
ENSG00000271913	RP1-111C20.4	0	2	1	1	0	2
ENSG00000271918	CTD-2287O16.5	5	8	4	9	5	10
ENSG00000271924	5S_rRNA	0	0	0	0	1	0
ENSG00000271926	CTD-2376I4.1	2	0	0	2	2	0
ENSG00000271930	RP11-44N12.5	0	2	0	0	0	1
ENSG00000271933	RP11-338I21.1	7	0	3	3	2	8
ENSG00000271936	RP11-443B20.1	41	30	24	15	9	10
ENSG00000271943	RP11-222K16.1	0	2	1	0	0	0
ENSG00000271963	CTD-2140B24.6	1	1	0	0	0	0
ENSG00000271964	RP11-415F23.2	0	0	0	0	1	0
ENSG00000271966	RP11-7F18.2	4	1	2	3	0	5
ENSG00000271967	RP11-134K13.4	0	0	0	0	1	1
ENSG00000271969	U47924.29	0	0	2	0	0	0
ENSG00000271970	RP3-337H4.10	1	0	0	0	0	0
ENSG00000271971	CTD-2006H14.2	0	1	0	3	4	1
ENSG00000271973	RP11-572O6.1	1	1	0	0	0	3
ENSG00000271976	RP11-884K10.7	35	17	19	32	23	18
ENSG00000271978	RP11-428J1.4	53	26	18	25	17	26
ENSG00000271983	RP11-28H5.2	1	0	0	0	0	0
ENSG00000271984	RP3-337O18.9	0	0	0	2	1	2
ENSG00000271991	RP11-79O8.1	1	0	1	0	0	0
ENSG00000271992	RP11-42O15.3	0	0	1	0	0	1
ENSG00000271993	RP11-285J16.1	0	3	1	1	3	0
ENSG00000272004	RP11-345P4.10	2	0	0	3	0	1
ENSG00000272008	RP11-393I2.4	2	2	3	5	5	4
ENSG00000272009	RP1-313I6.12	1	1	1	2	1	2
ENSG00000272010	CTD-3025N20.3	1	3	2	2	1	1
ENSG00000272017	RP1-199J3.7	0	0	0	0	0	2
ENSG00000272021	AC008592.8	0	0	1	0	0	1
ENSG00000272023	CTC-350I8.1	0	0	3	2	0	2
ENSG00000272024	RP11-546K22.3	0	1	2	1	0	0
ENSG00000272031	ANKRD34A	56	35	20	15	7	15
ENSG00000272034	SNORD14A	6	2	4	6	2	3
ENSG00000272040	CTC-366B18.4	2	1	0	3	6	4
ENSG00000272043	RP11-44N11.3	0	0	0	0	3	0
ENSG00000272047	GTF2H5	558	377	358	446	372	486
ENSG00000272053	RP11-367G6.3	1	0	0	0	0	1
ENSG00000272054	RP11-423P10.2	1	1	1	6	2	5
ENSG00000272056	RP11-503P10.1	1	0	1	3	1	2
ENSG00000272057	CTB-40H15.4	0	1	0	0	0	0
ENSG00000272068	RP11-284F21.9	0	0	1	7	3	4
ENSG00000272070	AC005618.6	6	5	4	17	14	11
ENSG00000272072	CTA-363E19.2	0	1	0	1	1	1
ENSG00000272076	RP11-11C20.3	2	0	0	1	0	0
ENSG00000272077	RP11-348P10.2	4	2	5	4	1	3
ENSG00000272078	RP4-734G22.3	10	7	5	2	0	2
ENSG00000272079	LA16c-380H5.5	2	1	3	2	3	6
ENSG00000272081	CTD-2376I4.2	8	3	0	3	2	3
ENSG00000272084	RP5-1126H10.2	11	4	11	5	2	6
ENSG00000272086	CTD-2186M15.3	20	21	16	25	17	34
ENSG00000272087	RP11-379F4.7	4	3	2	6	1	2
ENSG00000272092	RP11-350N15.5	5	8	5	5	4	2
ENSG00000272097	RP11-421M1.8	4	3	3	4	4	5
ENSG00000272100	RP11-155O18.6	0	0	0	2	0	1
ENSG00000272102	RP3-355L5.5	0	1	0	4	2	4
ENSG00000272103	CTD-2653M23.3	0	0	1	0	0	0
ENSG00000272106	RP11-345P4.9	42	45	42	132	107	131
ENSG00000272108	AC005754.8	0	0	0	1	0	1
ENSG00000272109	CTD-2260A17.3	0	0	0	0	0	1
ENSG00000272110	Y_RNA	1	1	0	0	2	0
ENSG00000272112	CTB-113P19.5	2	3	0	0	1	0
ENSG00000272115	GS1-393G12.14	12	6	19	8	9	18
ENSG00000272121	RP4-555D20.4	2	3	4	2	0	3
ENSG00000272123	CTD-2366F13.2	0	1	1	0	0	0
ENSG00000272128	KB-1836B5.4	1	0	2	0	0	0
ENSG00000272129	RP11-250B2.6	1	1	3	3	4	2
ENSG00000272137	RP11-177G23.2	1	1	0	0	0	0
ENSG00000272138	LINC01607	0	0	1	2	1	1
ENSG00000272140	RP11-574K11.29	4	4	3	3	4	2
ENSG00000272142	RP11-428J1.5	19	13	3	8	14	11
ENSG00000272143	FGF14-AS2	7	11	7	15	6	6
ENSG00000272144	CTD-2035E11.5	1	1	1	0	1	0
ENSG00000272145	NFYC-AS1	8	7	4	10	5	10
ENSG00000272148	RP11-195B17.1	5	2	2	6	4	1
ENSG00000272153	RP1-286D6.5	12	11	6	10	9	7
ENSG00000272155	RP11-707M3.3	3	0	0	0	1	2
ENSG00000272156	RP11-477N3.1	2	4	1	4	3	1
ENSG00000272158	RP11-840I19.5	1	0	3	0	1	1
ENSG00000272159	RP11-350N15.6	2	1	0	0	0	1
ENSG00000272163	GS1-72M22.1	1	7	5	0	1	1
ENSG00000272168	CASC15	13	11	8	42	32	43
ENSG00000272170	RP11-387M24.5	1	0	0	1	0	0
ENSG00000272172	RP13-582O9.7	3	4	0	4	6	1
ENSG00000272173	U47924.31	6	1	4	1	4	10
ENSG00000272181	RP11-245J9.6	0	1	0	0	0	0
ENSG00000272182	RP11-802O23.3	0	0	1	0	0	0
ENSG00000272183	RP11-523H20.3	6	3	0	5	3	2
ENSG00000272186	RP11-110I1.13	1	0	0	0	0	1
ENSG00000272192	CTD-2532N20.1	0	0	0	2	0	0
ENSG00000272195	RP11-156E8.1	1	0	0	1	0	0
ENSG00000272202	RP11-157F20.3	0	0	0	1	0	0
ENSG00000272205	RP11-277B15.3	0	0	0	0	0	1
ENSG00000272211	RP11-347P5.1	2	0	0	7	0	0
ENSG00000272217	XXbac-BPG157A10.21	1	2	1	0	1	1
ENSG00000272223	RP1-20C7.6	1	0	1	3	2	1
ENSG00000272226	RP11-63G10.3	1	2	0	0	1	0
ENSG00000272235	RP11-22L13.1	12	7	7	13	4	5
ENSG00000272240	RP5-855D21.1	9	4	2	5	6	3
ENSG00000272243	RP11-554D15.3	0	0	0	0	0	2
ENSG00000272247	RP11-379F4.9	1	0	1	0	0	0
ENSG00000272248	RP3-406P24.4	2	1	0	0	0	1
ENSG00000272250	RP11-346C20.4	2	0	0	0	0	0
ENSG00000272256	RP11-489E7.4	0	1	2	1	0	3
ENSG00000272263	RP11-767C1.2	6	2	3	0	0	0
ENSG00000272267	RP11-375N15.2	5	2	2	10	6	4
ENSG00000272269	RP11-500C11.3	9	9	5	12	4	10
ENSG00000272273	XXbac-BPG252P9.10	2	2	1	2	1	2
ENSG00000272275	RP11-791G15.2	0	2	2	0	0	4
ENSG00000272277	RP1-40E16.12	3	8	1	8	4	5
ENSG00000272279	RP11-157J24.2	1	1	0	1	0	0
ENSG00000272281	TPTE2P2	0	0	0	1	0	0
ENSG00000272283	Metazoa_SRP	1	1	1	0	0	0
ENSG00000272288	RP11-140K17.3	8	7	7	9	5	9
ENSG00000272293	RP11-91J19.3	10	6	5	1	1	2
ENSG00000272301	RP11-111M22.4	1	2	2	1	2	0
ENSG00000272305	RP11-894J14.5	3	0	4	4	1	2
ENSG00000272308	RP11-231G3.1	1	1	0	0	0	1
ENSG00000272312	RP11-239L20.6	0	0	0	2	0	0
ENSG00000272316	XXbac-BPGBPG55C20.2	14	6	10	25	20	15
ENSG00000272323	CTD-2517O10.6	1	1	2	0	0	0
ENSG00000272325	NUDT3	405	283	278	281	190	307
ENSG00000272327	RP11-1002K11.1	17	14	6	185	101	110
ENSG00000272333	KMT2B	1558	1153	1218	1044	761	1168
ENSG00000272334	RP11-129K12.1	0	0	0	0	1	0
ENSG00000272335	RP11-53O19.3	5	12	8	9	14	18
ENSG00000272338	RP11-722E23.2	4	1	1	7	2	2
ENSG00000272341	RP1-151F17.2	1	7	3	5	4	3
ENSG00000272343	RP11-140I16.3	0	1	2	1	1	5
ENSG00000272345	RP1-30M3.5	0	2	0	2	2	1
ENSG00000272347	RP11-43F13.4	1	1	2	3	7	10
ENSG00000272356	RP5-1112D6.8	3	1	6	2	0	2
ENSG00000272360	RP11-359I18.5	1	0	0	1	2	6
ENSG00000272361	GS1-166A23.2	0	0	0	1	0	0
ENSG00000272366	RP11-573G6.10	0	1	0	0	0	0
ENSG00000272368	RP4-605O3.4	1	0	0	1	1	3
ENSG00000272369	RP11-446N19.1	1	2	0	2	1	4
ENSG00000272370	RP11-307L14.1	3	4	0	3	1	0
ENSG00000272372	RP11-441F2.5	1	3	1	0	0	0
ENSG00000272374	RP3-329A5.8	2	1	2	8	0	4
ENSG00000272375	RP11-51J9.6	3	0	0	1	0	2
ENSG00000272381	RP11-192P3.4	0	0	0	1	0	1
ENSG00000272382	CTD-2035E11.4	10	7	5	13	11	12
ENSG00000272384	RP11-44N11.2	0	0	0	1	0	1
ENSG00000272386	RP11-666A8.12	1	1	0	0	0	0
ENSG00000272389	CTC-487M23.7	3	0	1	5	0	0
ENSG00000272391	POM121C	1605	1190	1289	1059	813	1085
ENSG00000272395	IFNL4	0	2	1	0	0	0
ENSG00000272402	RP1-30M3.6	1	0	1	3	3	1
ENSG00000272405	RP11-284F21.10	2	2	0	19	10	14
ENSG00000272411	RP11-44B19.1	3	2	0	2	1	1
ENSG00000272416	CTD-2081C10.7	0	0	2	2	0	0
ENSG00000272420	RP4-740C4.7	1	2	0	3	0	0
ENSG00000272431	RP11-281O15.8	0	0	0	0	0	3
ENSG00000272432	RP3-465N24.6	1	3	2	1	3	6
ENSG00000272434	RP13-131K19.6	1	1	5	0	6	2
ENSG00000272438	RP11-54O7.16	3	2	2	3	4	3
ENSG00000272440	RP11-379F4.6	1	0	0	2	0	0
ENSG00000272442	RP11-444E17.6	2	0	2	0	0	2
ENSG00000272444	RP11-1017G21.6	1	1	3	0	3	0
ENSG00000272447	RP11-182L21.6	53	47	48	38	45	45
ENSG00000272449	RP3-395M20.12	18	8	17	17	21	25
ENSG00000272455	RP4-758J18.13	45	43	31	31	23	29
ENSG00000272459	RP11-1277A3.3	2	2	0	4	7	0
ENSG00000272462	U91328.19	29	24	17	28	24	28
ENSG00000272463	RP11-532F6.3	4	2	1	5	2	3
ENSG00000272465	RP1-136B1.1	0	1	1	0	0	0
ENSG00000272468	RP1-86C11.7	8	4	2	7	4	13
ENSG00000272472	RP11-95G17.2	0	0	0	0	0	1
ENSG00000272473	AC006273.4	1	1	1	0	1	1
ENSG00000272476	RP1-191J18.66	17	12	19	7	7	3
ENSG00000272482	RP11-474O21.5	7	4	6	9	5	13
ENSG00000272483	RP11-169K17.3	1	1	1	0	0	0
ENSG00000272486	RP11-532M24.1	1	0	0	0	0	0
ENSG00000272489	RP11-182L21.5	7	2	1	3	1	1
ENSG00000272501	XXbac-BPG299F13.17	8	7	8	11	16	15
ENSG00000272502	RP11-713M15.2	2	2	5	4	1	2
ENSG00000272505	RP11-981G7.6	0	0	0	0	0	1
ENSG00000272507	U6	3	0	0	0	0	0
ENSG00000272508	RP11-96C23.14	0	0	0	0	1	0
ENSG00000272509	RP11-347C18.5	0	0	0	0	1	0
ENSG00000272512	RP11-54O7.17	1	4	5	2	1	2
ENSG00000272514	CFAP206	0	0	0	0	2	0
ENSG00000272518	RP11-26J3.3	6	2	4	1	0	1
ENSG00000272523	LINC01023	13	12	12	18	22	18
ENSG00000272524	RP11-254F7.4	2	2	1	0	0	0
ENSG00000272525	RP11-79P5.9	5	4	0	6	2	1
ENSG00000272529	RP11-415F23.4	1	0	0	0	0	1
ENSG00000272533	SNORA28	0	0	2	1	0	0
ENSG00000272540	XXbac-BPG252P9.9	5	2	3	0	0	0
ENSG00000272543	MIR4787	1	0	0	0	0	2
ENSG00000272551	RP11-324L17.1	1	0	1	0	0	0
ENSG00000272556	GTF2IP13	24	16	21	25	8	23
ENSG00000272562	RP11-396C23.4	1	0	0	0	0	0
ENSG00000272564	RP11-548P2.2	0	0	0	0	1	0
ENSG00000272566	RP11-462G22.2	0	1	0	0	0	0
ENSG00000272572	RP11-179B2.2	0	0	0	2	0	0
ENSG00000272573	MUSTN1	0	0	1	0	1	0
ENSG00000272574	RP11-359K18.4	13	2	5	8	1	1
ENSG00000272578	AP000347.2	10	6	7	3	7	3
ENSG00000272579	RP11-101E13.5	16	11	8	22	14	18
ENSG00000272588	RP11-440L14.4	1	0	1	0	2	0
ENSG00000272599	RP11-152N13.16	7	5	4	1	1	4
ENSG00000272602	ZNF595	41	30	23	31	17	36
ENSG00000272604	RP11-251G23.5	2	8	2	7	9	4
ENSG00000272617	COG8	174	126	127	132	98	109
ENSG00000272620	AFAP1-AS1	15	5	7	4	0	3
ENSG00000272622	RP11-395N3.2	98	76	60	30	24	39
ENSG00000272625	RP11-737O24.5	0	1	0	0	0	0
ENSG00000272627	RP11-354E23.5	1	0	0	0	0	1
ENSG00000272630	RP11-344N10.5	3	2	1	1	3	0
ENSG00000272631	RP11-359E3.4	21	24	20	11	9	16
ENSG00000272632	RP11-362F19.3	0	1	0	0	0	1
ENSG00000272644	RP11-33O4.1	16	10	6	13	3	6
ENSG00000272645	GTF2IP20	25	11	17	33	26	34
ENSG00000272646	RP11-188P17.2	4	3	1	2	0	0
ENSG00000272650	RP11-571I18.4	0	0	1	0	0	1
ENSG00000272654	RP11-422P24.11	21	8	6	13	10	14
ENSG00000272655	POLR2J4	77	66	67	38	31	45
ENSG00000272656	RP11-219D15.3	0	0	0	1	0	0
ENSG00000272660	RP11-145M9.6	0	0	0	1	1	1
ENSG00000272662	RP11-190C22.8	0	0	3	0	1	0
ENSG00000272663	RP11-191L17.1	4	3	3	2	0	4
ENSG00000272667	RP11-395A13.2	67	51	56	76	63	68
ENSG00000272668	RP11-190A12.8	3	2	2	4	1	3
ENSG00000272669	RP3-508I15.21	7	9	3	5	6	7
ENSG00000272674	PCDHB16	2	4	2	20	7	10
ENSG00000272677	RP11-127B20.3	12	4	2	4	5	4
ENSG00000272681	FAM223B	5	3	1	0	0	1
ENSG00000272682	AC004471.10	0	0	0	0	0	1
ENSG00000272686	RP11-390E23.6	19	11	14	56	41	26
ENSG00000272689	RP4-539M6.21	0	0	0	0	1	0
ENSG00000272690	RP11-803B1.8	2	1	5	7	3	5
ENSG00000272691	RP11-290M5.4	0	0	0	0	1	1
ENSG00000272692	RP11-399K21.14	2	1	0	0	4	1
ENSG00000272693	RP11-479O9.4	6	3	6	5	2	2
ENSG00000272695	GAS6-AS2	255	203	155	118	98	139
ENSG00000272696	RP11-339B21.13	1	5	1	4	2	3
ENSG00000272699	RP11-145M9.5	1	1	0	1	0	0
ENSG00000272701	MESTIT1	7	6	7	5	2	2
ENSG00000272702	RP11-44N22.3	12	13	12	12	13	6
ENSG00000272707	RP11-534C12.1	3	1	4	1	2	0
ENSG00000272711	RP11-259N19.1	74	57	50	28	22	25
ENSG00000272716	RP11-563N4.1	3	0	2	1	0	1
ENSG00000272717	RP11-342I1.2	3	4	2	1	0	2
ENSG00000272720	CTA-228A9.3	4	3	2	11	2	9
ENSG00000272721	RP11-778D9.12	0	1	0	1	0	1
ENSG00000272732	RP5-1159O4.2	0	1	0	0	0	1
ENSG00000272734	ADIRF-AS1	135	120	87	177	117	192
ENSG00000272735	RP11-467P9.1	0	1	0	0	1	0
ENSG00000272744	RP11-367N14.3	3	0	0	0	1	5
ENSG00000272745	RP5-1007H16.1	0	0	0	0	2	0
ENSG00000272750	RP11-378J18.8	7	2	6	8	3	4
ENSG00000272752	STAG3L5P-PVRIG2P-PILRB	0	0	0	1	0	2
ENSG00000272755	RP11-326G21.1	2	4	1	8	2	6
ENSG00000272758	RP11-299J3.8	1	5	1	6	0	0
ENSG00000272760	RP11-5C23.1	2	1	1	14	12	6
ENSG00000272763	RP11-357H14.17	9	3	6	2	2	2
ENSG00000272764	RP11-318E3.9	6	5	5	6	9	5
ENSG00000272767	JMJD1C-AS1	29	20	18	24	19	13
ENSG00000272768	RP4-673M15.1	12	11	7	19	13	17
ENSG00000272777	RP11-571L19.8	2	0	1	2	0	0
ENSG00000272779	LL22NC03-80A10.6	10	9	8	11	14	14
ENSG00000272784	RP11-335L23.5	1	0	0	3	0	0
ENSG00000272787	KB-226F1.2	1	1	5	5	3	2
ENSG00000272788	RP11-674N23.4	4	1	1	3	1	1
ENSG00000272789	RP11-286H15.1	4	3	0	1	1	0
ENSG00000272791	RP11-464F9.22	1	1	3	2	1	4
ENSG00000272792	RP11-141C7.4	1	0	0	0	0	0
ENSG00000272795	RP11-602N24.3	0	0	0	0	2	0
ENSG00000272799	RP11-474N24.6	2	0	1	1	0	1
ENSG00000272800	RP11-438L19.1	0	1	0	1	0	2
ENSG00000272807	RP11-260M2.1	1	1	0	0	1	1
ENSG00000272808	RP11-66B24.7	10	4	3	10	7	11
ENSG00000272812	RP5-855D21.3	8	6	7	4	1	4
ENSG00000272821	CTA-384D8.36	36	18	16	12	10	22
ENSG00000272823	RP11-295M18.6	2	0	0	1	2	0
ENSG00000272825	LL21NC02-1C16.2	2	4	1	3	1	0
ENSG00000272829	XXbac-B135H6.18	2	0	3	4	3	5
ENSG00000272831	RP11-792A8.4	0	1	0	0	0	0
ENSG00000272834	RP5-1042K10.13	2	2	4	0	1	1
ENSG00000272836	RP3-402G11.27	11	7	3	7	3	1
ENSG00000272841	RP3-428L16.2	34	13	16	75	68	72
ENSG00000272842	RP11-513M16.7	2	1	0	0	1	0
ENSG00000272843	RP11-313P13.5	0	1	1	1	1	0
ENSG00000272844	RP11-484K9.4	1	1	1	0	0	0
ENSG00000272848	RP1-137D17.2	1	0	0	8	10	6
ENSG00000272849	RP11-347I19.8	9	15	10	8	7	7
ENSG00000272853	RP11-398C13.6	12	11	8	11	5	9
ENSG00000272854	RP4-593H12.1	2	0	1	0	3	0
ENSG00000272858	CTA-292E10.8	3	0	0	0	0	1
ENSG00000272861	RP11-332H14.1	2	0	2	0	0	0
ENSG00000272864	RP11-17E13.2	0	1	1	1	1	0
ENSG00000272865	RP11-561I11.4	0	2	0	0	0	0
ENSG00000272870	RP11-798M19.6	32	17	17	30	24	35
ENSG00000272886	DCP1A	486	417	307	561	366	440
ENSG00000272888	LINC01578	457	425	373	468	388	442
ENSG00000272892	RP11-57G10.8	2	1	3	0	0	0
ENSG00000272894	RP5-1159O4.1	0	0	0	2	0	3
ENSG00000272899	RP11-309L24.4	15	18	10	12	11	12
ENSG00000272902	RP11-299H21.1	1	0	0	0	1	3
ENSG00000272906	RP11-533E19.7	0	1	1	0	0	1
ENSG00000272908	RP11-121A8.1	4	0	1	1	0	0
