id	sym	D_U6_F_T0_1	D_U6_F_T0_2	F_U6_F_T8_1	F_U6_F_T8_2
ENSG00000259116	RP11-973N13.4	8	3	6	4
ENSG00000259118	RP11-840I19.3	10	7	3	7
ENSG00000259120	SMIM6	237	237	174	164
ENSG00000259121	RP11-545M17.2	0	1	0	1
ENSG00000259125	LRP1-AS	0	1	0	0
ENSG00000259126	RP11-99L13.2	1	2	1	1
ENSG00000259138	RP11-950C14.7	1	1	0	2
ENSG00000259146	RP1-261D10.2	1	1	4	2
ENSG00000259151	CAP2P1	0	2	0	1
ENSG00000259153	RP6-65G23.3	86	87	64	94
ENSG00000259155	RP11-831F12.3	2	0	0	5
ENSG00000259158	ADAM20P1	0	0	0	1
ENSG00000259160	RP11-973N13.5	0	0	0	1
ENSG00000259162	RP11-203M5.6	2	2	4	2
ENSG00000259163	RP11-1078H9.5	6	0	1	1
ENSG00000259165	DDX18P1	9	13	7	5
ENSG00000259172	RP11-299G20.2	19	26	14	17
ENSG00000259177	RP11-154B12.3	0	1	1	0
ENSG00000259178	CTD-2184D3.3	1	0	0	0
ENSG00000259182	RP11-424I19.2	2	3	0	1
ENSG00000259191	RP11-253M7.3	0	4	3	1
ENSG00000259192	AC109631.1	2	0	0	1
ENSG00000259195	RP11-158M2.6	1	3	1	2
ENSG00000259202	RP11-342M21.2	1	2	1	2
ENSG00000259205	PRKXP1	9	6	3	8
ENSG00000259207	ITGB3	3376	3291	3916	3743
ENSG00000259209	RP5-991G20.2	16	16	13	11
ENSG00000259211	RP11-64K12.8	3	4	0	2
ENSG00000259212	CTD-3065B20.2	6	7	4	3
ENSG00000259215	RP11-253M7.4	1	2	1	2
ENSG00000259216	RP11-227D13.2	0	0	0	1
ENSG00000259222	RP11-809H16.5	0	1	0	0
ENSG00000259224	SLC35G6	0	2	1	1
ENSG00000259225	RP11-1008C21.1	1	0	0	0
ENSG00000259227	RP11-64K10.1	0	0	1	0
ENSG00000259228	HNRNPA1P62	0	0	0	1
ENSG00000259230	CTD-2555C10.3	5	11	5	7
ENSG00000259232	RP11-349G13.1	0	0	2	0
ENSG00000259238	RP11-361D15.2	1	1	0	1
ENSG00000259241	RP11-313P18.2	1	0	0	0
ENSG00000259244	RP11-182J1.12	1	1	0	2
ENSG00000259248	USP3-AS1	18	14	14	13
ENSG00000259250	RP11-50C13.1	11	20	6	9
ENSG00000259251	RP11-643M14.1	6	5	0	1
ENSG00000259254	CTD-2339L15.3	1	1	1	2
ENSG00000259255	RP11-627D16.1	0	1	0	0
ENSG00000259257	RP11-616M17.1	1	0	1	0
ENSG00000259258	RP11-325L12.3	0	0	2	0
ENSG00000259265	RP11-809H16.4	2	0	0	0
ENSG00000259268	AC007950.1	1	0	0	0
ENSG00000259274	CTD-2501E16.2	0	2	0	0
ENSG00000259275	RP11-522B15.3	26	21	11	16
ENSG00000259276	RP11-815J21.3	1	0	0	0
ENSG00000259278	RP11-62C7.2	12	11	19	12
ENSG00000259286	RP11-696L21.2	1	1	1	0
ENSG00000259287	RP11-3D4.2	48	43	42	26
ENSG00000259289	RP11-798K3.3	1	0	1	0
ENSG00000259291	RP11-617F23.1	308	319	210	279
ENSG00000259293	LIPC-AS1	3	5	0	2
ENSG00000259295	CSPG4P12	0	0	0	1
ENSG00000259296	RP11-313P18.1	0	1	0	0
ENSG00000259298	RP11-562A8.4	13	13	8	7
ENSG00000259299	RP11-37J13.1	0	1	0	1
ENSG00000259300	TUBBP8	0	1	1	0
ENSG00000259305	ZHX1-C8orf76	18	10	16	11
ENSG00000259308	RP11-382A20.1	0	1	2	1
ENSG00000259314	CTD-3065B20.3	3	0	2	1
ENSG00000259315	ACTG1P17	1	2	2	1
ENSG00000259316	CTD-2116N17.1	2	0	0	0
ENSG00000259317	RP11-561C5.7	0	1	0	0
ENSG00000259318	RP11-454L9.2	23	17	11	16
ENSG00000259319	RP11-293M10.6	5	10	6	5
ENSG00000259321	RP11-468E2.5	13	16	7	4
ENSG00000259322	RP11-762H8.1	2	3	1	4
ENSG00000259326	RP11-102L12.2	2	1	3	1
ENSG00000259328	RP11-152F13.7	0	2	0	0
ENSG00000259330	INAFM2	91	102	81	84
ENSG00000259332	ST20-MTHFS	0	1	0	0
ENSG00000259335	HNRNPMP1	0	0	1	0
ENSG00000259336	RP11-323I15.5	1	0	0	0
ENSG00000259341	RP11-20G13.1	0	2	1	0
ENSG00000259342	RP11-519G16.5	28	24	12	15
ENSG00000259343	TMC3-AS1	12	4	5	3
ENSG00000259345	RP11-624L4.1	146	140	162	177
ENSG00000259347	RP11-798K3.2	21	18	14	9
ENSG00000259348	RP11-4G2.1	0	0	1	0
ENSG00000259349	RP11-15E18.1	27	26	19	39
ENSG00000259351	RP11-111E14.1	0	1	0	0
ENSG00000259353	RP11-30K9.5	26	33	24	19
ENSG00000259354	RP11-519G16.3	6	8	7	10
ENSG00000259359	RP11-327J17.2	41	37	37	37
ENSG00000259362	RP11-307C19.1	0	1	0	1
ENSG00000259364	RP11-64K12.9	2	4	1	1
ENSG00000259365	RP11-424I19.1	0	0	0	1
ENSG00000259366	CTD-2647L4.4	57	53	70	49
ENSG00000259367	RP11-815J21.4	1	0	1	0
ENSG00000259370	RP11-1069G10.1	280	249	323	263
ENSG00000259374	NDUFB4P11	0	0	1	0
ENSG00000259376	RP11-505E24.3	0	2	0	2
ENSG00000259378	DCAF13P3	1	6	1	2
ENSG00000259380	RP11-346D14.1	0	3	0	0
ENSG00000259381	RP11-192M23.1	9	10	3	5
ENSG00000259392	RP11-758N13.3	0	0	1	1
ENSG00000259396	RP11-16O9.2	2	1	0	0
ENSG00000259397	RP11-323I15.2	0	2	0	0
ENSG00000259402	RP11-30K9.4	0	1	0	1
ENSG00000259404	EFTUD1P1	2	2	3	0
ENSG00000259405	ISCA1P4	2	1	3	0
ENSG00000259407	RP11-158M2.3	6	7	7	4
ENSG00000259408	RP11-3D4.3	22	32	18	15
ENSG00000259411	HNRNPA1P45	1	0	1	1
ENSG00000259415	RP11-7M10.2	0	0	0	2
ENSG00000259416	RP11-158M2.5	2	5	1	3
ENSG00000259417	LINC01314	8	8	13	7
ENSG00000259418	RP11-109D20.1	1	2	0	1
ENSG00000259422	RP11-593F23.1	1	5	3	1
ENSG00000259423	RP11-265N7.2	1	4	3	2
ENSG00000259424	RP11-35O15.1	13	15	12	19
ENSG00000259426	RP11-253M7.1	21	20	16	12
ENSG00000259427	DPPA5P2	0	1	0	0
ENSG00000259431	THTPA	107	100	80	103
ENSG00000259438	CTD-2650P22.1	4	1	0	1
ENSG00000259439	RP11-89K21.1	234	238	189	182
ENSG00000259440	NPM1P43	1	0	0	0
ENSG00000259441	MRPL15P1	0	1	0	0
ENSG00000259442	RP11-752G15.8	4	5	3	3
ENSG00000259448	RP11-16E12.1	6	6	3	3
ENSG00000259449	NIFKP8	0	0	1	0
ENSG00000259450	RP11-265N7.1	12	5	12	4
ENSG00000259453	RP11-815J21.1	2	0	1	1
ENSG00000259454	WBP1LP5	1	1	0	0
ENSG00000259456	ADNP-AS1	33	39	25	25
ENSG00000259459	RP11-321G12.1	0	1	2	1
ENSG00000259462	CPEB1-AS1	3	4	7	9
ENSG00000259467	NDUFAF4P1	0	0	0	1
ENSG00000259469	RP11-227D13.4	0	0	3	2
ENSG00000259473	RP11-96C21.1	1	0	0	0
ENSG00000259474	RP11-650L12.1	0	0	1	0
ENSG00000259475	RP11-654A16.3	5	8	7	9
ENSG00000259476	RP11-50C13.2	3	5	2	1
ENSG00000259479	SORD2P	17	17	19	13
ENSG00000259483	RP11-930O11.2	0	1	0	0
ENSG00000259488	RP11-154J22.1	15	22	20	27
ENSG00000259494	MRPL46	244	306	255	272
ENSG00000259498	RP11-244F12.3	25	27	29	16
ENSG00000259499	RP11-616K22.2	0	0	1	0
ENSG00000259504	RP11-352D13.5	2	2	2	0
ENSG00000259505	RP11-74D7.1	0	0	1	1
ENSG00000259508	RP11-661D19.3	1	0	0	0
ENSG00000259514	RP11-685G9.2	8	11	8	7
ENSG00000259515	RP11-365N19.2	7	4	5	3
ENSG00000259516	ANP32AP1	0	0	0	1
ENSG00000259518	LINC01583	0	0	0	1
ENSG00000259520	CTD-2651B20.3	3	3	4	1
ENSG00000259521	RP11-540O11.4	1	0	0	0
ENSG00000259522	RP11-468E2.2	0	1	2	0
ENSG00000259523	RP11-680F8.3	22	22	18	22
ENSG00000259527	LINC00052	0	2	1	0
ENSG00000259528	RP11-272D12.2	1	0	0	0
ENSG00000259529	RP11-468E2.4	15	15	17	14
ENSG00000259531	RP11-295H24.3	0	0	2	0
ENSG00000259532	RP11-138H8.2	1	0	0	0
ENSG00000259536	RP11-111A22.1	1	4	2	0
ENSG00000259540	RP11-526I2.1	1	3	2	2
ENSG00000259542	RP11-522B15.4	0	1	1	0
ENSG00000259544	RP11-158M2.2	0	0	2	0
ENSG00000259545	RP11-325E5.4	0	0	0	1
ENSG00000259548	RP11-38G5.2	2	5	2	2
ENSG00000259549	RP11-115K3.1	76	83	65	65
ENSG00000259556	RP11-56B16.2	5	8	5	3
ENSG00000259560	RP11-648K4.2	3	0	0	0
ENSG00000259561	RP11-300G22.2	2	0	1	1
ENSG00000259562	RP11-762H8.2	30	20	16	18
ENSG00000259563	CTD-2329K10.1	2	3	1	2
ENSG00000259571	BLID	0	0	0	1
ENSG00000259577	RP11-430B1.2	0	1	0	0
ENSG00000259579	RP11-66B24.5	16	23	26	26
ENSG00000259581	TYRO3P	0	3	5	0
ENSG00000259583	RP11-66B24.4	265	295	265	300
ENSG00000259584	RP11-521C20.2	0	3	2	0
ENSG00000259586	RP11-66B24.3	0	0	0	2
ENSG00000259589	RP11-317G6.1	2	0	0	0
ENSG00000259590	RP11-20G13.3	81	95	72	73
ENSG00000259592	PRELID1P4	0	1	0	1
ENSG00000259595	RP11-516C1.1	2	0	1	0
ENSG00000259598	RP11-275I4.1	1	0	0	0
ENSG00000259605	AC074212.5	10	16	9	15
ENSG00000259614	RP11-522B15.6	4	0	1	0
ENSG00000259618	RP11-562A8.5	2	0	3	4
ENSG00000259619	RP11-390M11.1	0	1	0	0
ENSG00000259623	RP11-156E6.1	164	169	165	190
ENSG00000259630	CTD-2262B20.1	0	0	0	1
ENSG00000259635	AC100830.3	2	1	1	0
ENSG00000259642	ST20-AS1	30	46	37	37
ENSG00000259644	RP11-680F8.4	6	2	1	5
ENSG00000259645	RP11-253M7.6	4	4	6	4
ENSG00000259646	AC140725.7	1	0	0	0
ENSG00000259648	RP11-643G16.4	0	3	0	1
ENSG00000259649	RP11-351M8.1	0	0	0	1
ENSG00000259654	RP11-245C17.2	1	1	0	0
ENSG00000259656	RP11-325E5.1	1	0	1	2
ENSG00000259657	PIGHP1	4	4	6	2
ENSG00000259659	RP11-151N17.1	4	5	5	6
ENSG00000259668	RP11-707P17.2	25	24	16	18
ENSG00000259669	RP11-643A5.2	0	0	2	0
ENSG00000259672	RP11-69G7.1	0	0	0	1
ENSG00000259673	IQCH-AS1	71	66	73	90
ENSG00000259674	RP11-356M20.1	88	88	35	49
ENSG00000259677	RP11-493E3.1	1	1	1	3
ENSG00000259685	CTD-2315E11.1	1	0	0	0
ENSG00000259687	LINC01220	10	5	3	4
ENSG00000259688	RP11-139F4.2	0	1	0	1
ENSG00000259690	CTD-3118D7.1	1	1	0	3
ENSG00000259699	HMGB1P8	1	0	0	0
ENSG00000259702	RP11-236L14.1	0	1	1	0
ENSG00000259706	HSP90B2P	1	7	2	2
ENSG00000259707	RP11-752G15.4	0	0	0	2
ENSG00000259709	CTD-2184D3.7	2	3	1	2
ENSG00000259712	CTD-2184D3.5	8	12	6	9
ENSG00000259713	RP11-429B14.1	1	1	1	0
ENSG00000259717	LINC00677	8	2	2	6
ENSG00000259726	CSPG4P11	3	1	0	0
ENSG00000259727	RP11-1069G10.2	9	16	8	19
ENSG00000259728	LINC00933	4	7	8	9
ENSG00000259732	RP11-59H7.3	5	10	6	5
ENSG00000259736	CRTC3-AS1	4	4	1	0
ENSG00000259738	ZNF444P1	1	1	1	1
ENSG00000259744	RP11-138H8.6	5	5	0	4
ENSG00000259746	HSPE1P3	0	0	1	0
ENSG00000259749	NCAPGP2	0	0	0	1
ENSG00000259751	RP11-83J16.3	2	2	4	1
ENSG00000259756	RP11-625H11.2	0	0	1	0
ENSG00000259760	RP11-20G13.2	84	96	85	69
ENSG00000259762	RP11-158M2.4	2	2	1	4
ENSG00000259763	RP11-327J17.1	2	1	2	2
ENSG00000259767	RP11-90B9.2	0	2	2	1
ENSG00000259768	RP5-991G20.1	180	210	180	169
ENSG00000259771	RP11-429D19.1	3	1	2	0
ENSG00000259772	RP11-16E12.2	2	4	1	3
ENSG00000259775	RP11-45P15.4	10	5	7	3
ENSG00000259780	RP11-304L19.12	0	0	1	1
ENSG00000259782	CTD-2270L9.2	0	0	0	1
ENSG00000259788	RP11-359K18.3	0	1	1	0
ENSG00000259790	ANP32BP1	0	1	0	0
ENSG00000259791	RP11-14K3.7	9	5	2	8
ENSG00000259792	RP11-114H24.6	0	0	0	1
ENSG00000259797	RP11-96D1.3	1	1	0	0
ENSG00000259802	CTD-2256P15.2	29	26	13	21
ENSG00000259804	CTD-2012K14.7	4	10	2	6
ENSG00000259810	AC002519.8	0	0	0	1
ENSG00000259814	RP11-300A12.2	1	0	1	0
ENSG00000259818	RP5-1024G6.7	3	0	1	3
ENSG00000259820	AC083843.1	415	488	313	400
ENSG00000259826	RP11-467D6.1	25	29	30	27
ENSG00000259828	RP11-63E9.1	3	8	6	7
ENSG00000259840	LA16c-380A1.1	6	2	1	8
ENSG00000259845	HERC2P10	1	2	0	0
ENSG00000259856	RAB43P1	2	2	0	0
ENSG00000259863	SH3RF3-AS1	9	10	11	7
ENSG00000259865	RP11-488L18.10	59	60	70	63
ENSG00000259866	RP11-177N22.2	0	1	0	0
ENSG00000259867	RP11-525K10.3	7	9	10	10
ENSG00000259868	RP11-1012E15.2	1	5	3	1
ENSG00000259876	CTD-3037G24.4	0	1	1	3
ENSG00000259877	RP11-46C24.7	108	105	74	97
ENSG00000259883	EHD4-AS1	2	2	2	2
ENSG00000259887	RP11-923I11.5	6	8	2	4
ENSG00000259891	CTA-204B4.2	44	51	41	50
ENSG00000259895	RP11-715J22.2	10	13	8	8
ENSG00000259899	CTD-3037G24.3	1	1	2	4
ENSG00000259904	ACTG1P15	1	0	0	1
ENSG00000259910	RP11-616M22.2	4	2	1	0
ENSG00000259914	RP11-298D21.2	1	0	0	0
ENSG00000259915	RP11-410E4.1	2	1	3	2
ENSG00000259917	HNRNPLP2	0	1	0	2
ENSG00000259920	RP11-2E11.5	1	0	1	1
ENSG00000259921	AC022819.3	2	0	2	1
ENSG00000259931	CTD-2323K18.2	1	0	0	1
ENSG00000259933	RP11-304L19.1	4	6	1	9
ENSG00000259935	RP11-519C12.1	0	0	0	1
ENSG00000259940	CTD-3203P2.1	12	6	11	9
ENSG00000259942	RP11-292F22.7	0	2	0	0
ENSG00000259943	RP1-39G22.7	154	162	102	159
ENSG00000259950	RP11-170L3.4	0	2	0	0
ENSG00000259953	RP11-4O1.2	167	170	246	250
ENSG00000259954	IL21R-AS1	2	2	0	0
ENSG00000259956	RBM15B	1904	2103	2221	2220
ENSG00000259959	RP11-121C2.2	57	50	56	61
ENSG00000259967	RP11-2E17.2	0	0	1	0
ENSG00000259968	RP11-428C6.2	2	2	0	1
ENSG00000259972	AC009120.6	61	74	56	72
ENSG00000259974	LINC00261	22	14	11	5
ENSG00000259977	AL121578.2	7	11	5	10
ENSG00000259985	RP11-549B18.1	110	117	98	96
ENSG00000259986	RP11-382A20.4	1	0	0	1
ENSG00000259994	RP11-305E6.4	28	23	35	28
ENSG00000260000	RP3-467N11.1	50	35	27	22
ENSG00000260001	TGFBR3L	0	2	1	2
ENSG00000260005	AC027601.1	20	16	14	28
ENSG00000260007	RP11-315D16.2	42	38	59	47
ENSG00000260008	RP11-732A21.2	0	0	0	1
ENSG00000260009	RP11-65J21.1	0	0	1	0
ENSG00000260011	RP13-20L14.1	1	2	1	1
ENSG00000260012	RP11-329J18.4	1	0	0	0
ENSG00000260015	RP11-510M2.5	0	0	1	0
ENSG00000260017	RP11-1035H13.2	1	2	0	0
ENSG00000260018	RP11-505K9.1	23	21	8	17
ENSG00000260021	RP11-480I12.10	0	1	0	0
ENSG00000260022	LA16c-306A4.1	11	10	8	9
ENSG00000260025	RP11-490M8.1	212	191	189	228
ENSG00000260027	HOXB7	625	621	566	613
ENSG00000260032	NORAD	1328	1293	1102	1307
ENSG00000260034	LCMT1-AS2	11	17	13	19
ENSG00000260035	CTD-2651B20.6	0	0	1	0
ENSG00000260037	CTD-2524L6.3	2	2	6	6
ENSG00000260038	RP11-407G23.4	3	2	4	4
ENSG00000260046	RP11-454K7.3	0	1	0	1
ENSG00000260051	LA16c-390E6.4	8	14	18	26
ENSG00000260052	CTC-527H23.3	0	3	2	0
ENSG00000260057	LINC01571	2	2	2	0
ENSG00000260059	RP11-231E19.1	1	0	0	0
ENSG00000260060	RP11-388M20.1	2	2	3	4
ENSG00000260063	RP5-968P14.2	21	25	9	16
ENSG00000260070	RP11-182J23.1	1	0	0	0
ENSG00000260077	RP11-254F7.2	36	42	37	20
ENSG00000260081	RP11-66N11.8	7	6	7	9
ENSG00000260083	MIR762HG	14	8	9	11
ENSG00000260086	RP11-42I10.1	8	6	9	3
ENSG00000260088	RP11-92G12.3	0	1	0	1
ENSG00000260089	ADAM3B	0	1	0	0
ENSG00000260093	RP11-1E4.1	1	3	3	0
ENSG00000260095	RP11-715J22.3	11	5	11	12
ENSG00000260100	RP11-220I1.5	0	1	0	1
ENSG00000260101	RP11-568N6.1	224	216	234	373
ENSG00000260103	RP11-10O17.1	1	1	4	2
ENSG00000260114	CTD-2574D22.4	121	103	97	89
ENSG00000260118	RP6-201G10.2	3	3	6	0
ENSG00000260121	RP5-1142A6.9	78	69	74	94
ENSG00000260132	LA16c-312E8.2	4	3	0	1
ENSG00000260136	CTD-2270L9.4	31	29	38	36
ENSG00000260141	RP11-19N8.4	1	0	0	0
ENSG00000260144	RP11-361M10.3	0	4	2	0
ENSG00000260145	RP11-322D14.2	0	3	1	2
ENSG00000260148	RP11-407G23.1	0	0	0	1
ENSG00000260156	RP11-394B2.6	3	3	5	4
ENSG00000260160	CTC-471J1.2	20	15	12	12
ENSG00000260161	MTCYBP28	0	0	1	0
ENSG00000260163	RP11-521O16.2	3	4	3	5
ENSG00000260166	RP11-863P13.6	1	0	0	0
ENSG00000260167	RP11-146F11.5	2	3	3	3
ENSG00000260173	RP11-2I17.4	3	2	0	1
ENSG00000260174	CTD-2022H16.3	1	0	0	0
ENSG00000260176	CTD-3126B10.4	0	1	0	0
ENSG00000260179	RP5-902P8.12	0	0	0	3
ENSG00000260183	RP11-109P11.1	0	0	0	1
ENSG00000260185	RP11-432I5.6	1	0	2	1
ENSG00000260190	RP11-229P13.25	10	8	5	6
ENSG00000260193	RP11-83N9.5	32	32	34	34
ENSG00000260194	RP11-357N13.2	0	3	1	0
ENSG00000260196	RP1-239B22.5	22	17	16	16
ENSG00000260197	RP11-424G14.1	23	26	18	23
ENSG00000260209	RP11-680F20.10	3	1	1	0
ENSG00000260213	RP11-303E16.3	4	11	6	5
ENSG00000260219	RP11-347C12.10	92	95	60	62
ENSG00000260224	UBL5P4	0	1	0	0
ENSG00000260228	RP11-483P21.2	0	1	2	0
ENSG00000260229	RP11-391L3.5	1	0	2	0
ENSG00000260231	JHDM1D-AS1	48	47	32	33
ENSG00000260233	SSSCA1-AS1	30	41	24	33
ENSG00000260236	RP11-708J19.1	32	29	23	19
ENSG00000260238	PMF1-BGLAP	3	1	5	7
ENSG00000260239	RP11-274H24.1	0	0	0	1
ENSG00000260244	RP11-588K22.2	210	208	326	383
ENSG00000260247	SUB1P4	1	0	0	0
ENSG00000260252	RP11-384M15.3	1	4	0	2
ENSG00000260253	RP4-676L2.1	2	2	6	2
ENSG00000260257	RP5-1085F17.3	11	15	8	19
ENSG00000260258	RP11-467J12.2	0	2	2	1
ENSG00000260259	RP11-368I7.4	8	5	8	12
ENSG00000260260	SNHG19	228	299	172	221
ENSG00000260261	RP11-480A16.1	14	15	16	13
ENSG00000260262	RP11-440L14.3	0	0	0	1
ENSG00000260265	RP11-44F21.5	12	17	8	17
ENSG00000260267	RP11-452L6.5	175	187	118	132
ENSG00000260269	CTD-2323K18.1	3	2	5	7
ENSG00000260273	RP11-425D10.10	4	12	7	10
ENSG00000260274	RP11-817O13.8	33	28	22	19
ENSG00000260276	RP11-77H9.2	47	40	22	20
ENSG00000260277	RP11-101E7.2	1	2	0	3
ENSG00000260278	RP11-109G23.3	2	1	0	0
ENSG00000260279	AC137932.5	76	79	59	52
ENSG00000260281	ITFG1-AS1	5	6	4	5
ENSG00000260285	RP11-600F24.7	175	179	135	160
ENSG00000260288	RP11-24M17.4	1	2	2	0
ENSG00000260290	CTD-2033A16.2	3	1	4	2
ENSG00000260293	RP11-715J22.6	33	25	20	16
ENSG00000260296	RP11-395I6.3	7	9	9	9
ENSG00000260298	ACTG1P16	1	2	1	1
ENSG00000260300	RP11-505K9.4	4	3	4	3
ENSG00000260316	LA16c-306A4.2	3	1	1	2
ENSG00000260317	RP11-48B3.4	21	18	30	29
ENSG00000260318	COX6CP1	2	2	5	2
ENSG00000260325	HSPB9	5	6	2	3
ENSG00000260326	PHBP21	2	0	1	1
ENSG00000260328	RP11-416I2.1	0	1	0	0
ENSG00000260329	RP11-412D9.4	9	11	9	8
ENSG00000260331	RP11-111J6.2	1	2	3	2
ENSG00000260339	HEXA-AS1	9	7	9	11
ENSG00000260340	RP11-254F19.3	0	0	0	1
ENSG00000260342	RP11-1035H13.3	1	1	0	0
ENSG00000260350	RP11-152P23.2	1	0	1	1
ENSG00000260352	CTD-2288F12.1	6	4	3	3
ENSG00000260360	RP11-533E19.5	3	7	3	10
ENSG00000260361	CTD-2313J17.5	22	11	11	8
ENSG00000260367	RP11-264B17.4	13	13	8	23
ENSG00000260368	RP11-521I2.3	7	7	15	8
ENSG00000260369	CTD-2526A2.2	1	4	3	3
ENSG00000260372	AQP4-AS1	15	18	13	21
ENSG00000260381	RP11-429P3.5	2	3	4	3
ENSG00000260382	RP11-540B6.2	0	2	1	3
ENSG00000260388	LINC00562	3	2	6	3
ENSG00000260394	LA16c-313D11.9	3	6	6	9
ENSG00000260400	RP11-119F7.5	5	2	4	5
ENSG00000260401	RP11-800A3.4	47	49	27	27
ENSG00000260403	RP11-616M22.1	3	3	0	0
ENSG00000260404	RP11-384K6.6	10	8	5	5
ENSG00000260410	RP11-505K9.3	0	3	1	1
ENSG00000260417	CTD-2542L18.1	0	1	0	1
ENSG00000260418	RP3-406A7.7	2	8	5	5
ENSG00000260422	RP1-155D22.2	0	0	1	0
ENSG00000260423	RP13-735L24.1	2	1	0	1
ENSG00000260425	LA16c-316G12.2	5	5	7	6
ENSG00000260432	RP11-297M9.2	3	1	3	7
ENSG00000260439	LMF1-AS1	2	4	2	1
ENSG00000260441	RP11-96D1.7	0	0	0	1
ENSG00000260442	ATP2A1-AS1	21	19	15	19
ENSG00000260448	LCMT1-AS1	4	2	2	3
ENSG00000260451	GEMIN8P2	1	0	0	0
ENSG00000260452	TPRKBP2	2	3	0	2
ENSG00000260456	C16orf95	18	22	11	19
ENSG00000260461	RP11-541N10.3	26	11	16	13
ENSG00000260464	RP4-561L24.3	15	15	20	18
ENSG00000260466	RP4-536B24.2	3	1	3	4
ENSG00000260468	LINC01290	1	0	0	0
ENSG00000260469	C15orf59-AS1	0	1	0	1
ENSG00000260470	RP11-834C11.11	1	3	4	5
ENSG00000260473	RP11-923I11.4	12	6	4	6
ENSG00000260475	RP11-85A1.3	1	3	3	2
ENSG00000260484	RP11-1081M5.2	1	0	0	0
ENSG00000260487	RP11-297C4.3	1	0	0	1
ENSG00000260488	RP11-166B2.7	5	2	6	12
ENSG00000260490	MYL12BP1	0	1	0	1
ENSG00000260493	RP11-219B4.7	11	9	8	15
ENSG00000260494	AC002310.10	0	1	0	1
ENSG00000260495	RP11-55K13.1	14	13	4	5
ENSG00000260500	CTD-3193O13.1	2	2	1	3
ENSG00000260509	RP11-271M24.2	1	1	0	2
ENSG00000260510	AC004381.7	1	0	0	0
ENSG00000260518	BMS1P8	2	1	0	0
ENSG00000260519	RP11-109E24.2	0	0	1	0
ENSG00000260522	RP11-352B15.5	13	12	19	23
ENSG00000260526	RP11-73K9.2	25	28	14	19
ENSG00000260528	FAM157C	0	1	0	1
ENSG00000260530	RP11-558A11.2	0	0	1	1
ENSG00000260532	LA16c-381G6.1	1	1	0	0
ENSG00000260536	RP5-1085F17.4	0	1	0	1
ENSG00000260537	RP11-529K1.3	0	0	0	1
ENSG00000260541	LA16c-429E7.1	0	0	0	1
ENSG00000260542	RP13-379O24.2	2	2	2	2
ENSG00000260545	CTB-134F13.1	1	1	0	0
ENSG00000260552	RP11-49I11.1	20	23	24	26
ENSG00000260555	RP11-728K20.2	4	2	11	3
ENSG00000260563	RP13-516M14.1	56	50	48	57
ENSG00000260565	CTD-2270P14.1	210	241	209	226
ENSG00000260571	BNIP3P5	2	3	3	0
ENSG00000260572	RP11-16N11.2	7	3	1	2
ENSG00000260576	EIF5A2P1	1	0	0	0
ENSG00000260578	CTD-2541J13.1	0	2	1	2
ENSG00000260581	CTB-113P19.4	0	0	0	1
ENSG00000260582	TPST2P1	0	0	1	1
ENSG00000260583	AP000223.42	5	5	0	6
ENSG00000260585	RP13-192B19.2	7	4	6	3
ENSG00000260588	RP11-930P14.2	63	55	28	36
ENSG00000260589	STAM-AS1	39	53	22	29
ENSG00000260597	AC012531.25	106	134	66	72
ENSG00000260601	RP11-552C15.1	1	1	4	2
ENSG00000260604	RP1-140K8.5	415	463	801	705
ENSG00000260608	RP11-382A20.7	6	5	1	0
ENSG00000260611	RP11-352B15.2	0	0	1	0
ENSG00000260612	RP11-432I5.4	3	2	0	0
ENSG00000260613	RP3-522J7.6	0	1	0	2
ENSG00000260616	RP11-327F22.4	1	0	0	0
ENSG00000260618	RP11-23N2.4	9	16	4	13
ENSG00000260619	RP11-775C24.3	0	6	7	3
ENSG00000260621	RP11-413H22.2	0	0	1	0
ENSG00000260625	RP11-452L6.7	3	3	1	2
ENSG00000260628	RP11-1166P10.1	2	1	3	2
ENSG00000260630	SNAI3-AS1	87	80	71	63
ENSG00000260633	RP11-375I20.6	8	4	6	4
ENSG00000260634	RP11-521O16.1	3	11	3	6
ENSG00000260635	RP11-21M24.3	4	4	1	3
ENSG00000260641	RP11-1299A16.3	5	5	2	0
ENSG00000260645	RP11-250B2.5	6	6	13	10
ENSG00000260646	LA16c-385E7.1	2	2	0	0
ENSG00000260647	RP1-178F10.1	3	7	2	4
ENSG00000260648	RP11-133K1.7	0	1	1	1
ENSG00000260650	RP11-403P17.2	0	0	1	0
ENSG00000260651	AF213884.2	0	0	1	0
ENSG00000260657	RP11-315D16.4	2	1	1	3
ENSG00000260660	RP11-69H7.2	2	0	0	0
ENSG00000260661	RP11-152L20.3	1	1	1	1
ENSG00000260664	AC004158.3	0	1	0	0
ENSG00000260668	RP11-744D14.1	1	0	0	0
ENSG00000260669	AL136419.6	14	13	7	10
ENSG00000260671	RP11-278A23.2	13	12	14	23
ENSG00000260672	RP11-1006G14.1	0	0	0	2
ENSG00000260677	RP11-546O6.4	0	0	0	1
ENSG00000260685	RP11-326L17.1	1	1	0	1
ENSG00000260686	CTB-36H16.2	42	61	41	47
ENSG00000260689	HNRNPA3P11	3	4	3	2
ENSG00000260698	RP11-439E19.9	2	1	3	1
ENSG00000260702	LA16c-349E11.1	0	0	0	1
ENSG00000260704	LINC00543	4	6	5	3
ENSG00000260706	RP11-525K10.1	0	0	0	1
